human gene name,mice gene name,pig gene name
ANKRD34A,Ankrd34a,ANKRD34A
ANKRD34B,Ankrd34b,ANKRD34B
ANKRD34C,Ankrd34c,ANKRD34C
ANKRD35,Ankrd35,ANKRD35
ANKRD37,Ankrd37,ANKRD37
ANKRD39,Ankrd39,ANKRD39
ANKRD40,Ankrd40,ANKRD40
ANKRD40CL,Ankrd40cl,ANKRD40CL
ANKRD42,Ankrd42,ANKRD42
ANKRD44,Ankrd44,ANKRD44
ANKRD45,Ankrd45,ANKRD45
ANKRD46,Ankrd46,ANKRD46
ANKRD49,Ankrd49,ANKRD49
ANKRD50,Ankrd50,ANKRD50
ANKRD52,Ankrd52,ANKRD52
ANKRD53,Ankrd53,ANKRD53
ANKRD54,Ankrd54,ANKRD54
ANKRD55,Ankrd55,ANKRD55
ANKRD6,Ankrd6,ANKRD6
ANKRD60,Ankrd60,ANKRD60
ANKRD61,Ankrd61,ANKRD61
ANKRD63,Ankrd63,ANKRD63
ANKRD66,Ankrd66,ANKRD66
ANKS1A,Anks1,ANKS1A
ANKS1B,Anks1b,ANKS1B
ANKS3,Anks3,ANKS3
ANKS4B,Anks4b,ANKS4B
ANKS6,Anks6,ANKS6
ANKUB1,Ankub1,ANKUB1
ANKZF1,Ankzf1,ANKZF1
ANLN,Anln,ANLN
ANO1,Ano1,ANO1
ANO10,Ano10,ANO10
ANO2,Ano2,ANO2
ANO3,Ano3,ANO3
ANO4,Ano4,ANO4
ANO5,Ano5,ANO5
ANO6,Ano6,ANO6
ANO8,Ano8,ANO8
ANO9,Ano9,ANO9
ANP32B,Anp32b,ANP32B
ANP32E,Anp32e,ANP32E
ANPEP,Anpep,ANPEP
ANTKMT,Antkmt,ANTKMT
ANTXR1,Antxr1,ANTXR1
ANTXR2,Antxr2,ANTXR2
ANXA1,Anxa1,ANXA1
ANXA10,Anxa10,ANXA10
ANXA11,Anxa11,ANXA11
ANXA13,Anxa13,ANXA13
ANXA2,Anxa2,ANXA2
ANXA4,Anxa4,ANXA4
ANXA5,Anxa5,ANXA5
ANXA6,Anxa6,ANXA6
ANXA7,Anxa7,ANXA7
ANXA9,Anxa9,ANXA9
AOAH,Aoah,AOAH
AOC1,Aoc1,AOC1
AOC2,Aoc2,AOC2
AOX1,Aox1,AOX1
AP1AR,Ap1ar,AP1AR
AP1B1,Ap1b1,AP1B1
AP1G1,Ap1g1,AP1G1
AP1G2,Ap1g2,AP1G2
AP1M1,Ap1m1,AP1M1
AP1M2,Ap1m2,AP1M2
AP1S1,Ap1s1,AP1S1
AP1S2,Ap1s2,AP1S2
AP1S3,Ap1s3,AP1S3
AP2A1,Ap2a1,AP2A1
AP2A2,Ap2a2,AP2A2
AP2B1,Ap2b1,AP2B1
AP2M1,Ap2m1,AP2M1
AP2S1,Ap2s1,AP2S1
AP3B1,Ap3b1,AP3B1
AP3B2,Ap3b2,AP3B2
AP3D1,Ap3d1,AP3D1
AP3M1,Ap3m1,AP3M1
AP3M2,Ap3m2,AP3M2
AP3S1,Ap3s1,AP3S1
AP3S2,Ap3s2,AP3S2
AP4B1,Ap4b1,AP4B1
AP4E1,Ap4e1,AP4E1
AP4M1,Ap4m1,AP4M1
AP4S1,Ap4s1,AP4S1
AP5B1,Ap5b1,AP5B1
AP5M1,Ap5m1,AP5M1
AP5S1,Ap5s1,AP5S1
AP5Z1,Ap5z1,AP5Z1
APAF1,Apaf1,APAF1
APBA1,Apba1,APBA1
APBA2,Apba2,APBA2
APBA3,Apba3,APBA3
APBB1,Apbb1,APBB1
APBB1IP,Apbb1ip,APBB1IP
APBB2,Apbb2,APBB2
APBB3,Apbb3,APBB3
APC,Apc,APC
APC2,Apc2,APC2
APCDD1,Apcdd1,APCDD1
APCS,Apcs,APCS
APEH,Apeh,APEH
APEX1,Apex1,APEX1
APEX2,Apex2,APEX2
APH1A,Aph1a,APH1A
APH1B,Aph1b,APH1B
API5,Api5,API5
APIP,Apip,APIP
APLF,Aplf,APLF
APLN,Apln,APLN
APLNR,Aplnr,APLNR
APLP1,Aplp1,APLP1
APLP2,Aplp2,APLP2
APMAP,Apmap,APMAP
APOA1,Apoa1,APOA1
APOA2,Apoa2,APOA2
APOA4,Apoa4,APOA4
APOA5,Apoa5,APOA5
APOB,Apob,APOB
APOBEC1,Apobec1,APOBEC1
APOBEC2,Apobec2,APOBEC2
APOBEC4,Apobec4,APOBEC4
APOC3,Apoc3,APOC3
APOC4,Apoc4,APOC4
APOD,Apod,APOD
APOE,Apoe,APOE
APOH,Apoh,APOH
APOLD1,Apold1,APOLD1
APOM,Apom,APOM
APOO,Apoo,APOO
APOOL,Apool,APOOL
APP,App,APP
APPBP2,Appbp2,APPBP2
APPL1,Appl1,APPL1
APPL2,Appl2,APPL2
APRT,Aprt,APRT
APTX,Aptx,APTX
AQP1,Aqp1,AQP1
AQP11,Aqp11,AQP11
AQP2,Aqp2,AQP2
AQP3,Aqp3,AQP3
AQP4,Aqp4,AQP4
AQP5,Aqp5,AQP5
AQP6,Aqp6,AQP6
AQP7,Aqp7,AQP10
AQP8,Aqp8,AQP8
AQP9,Aqp9,AQP9
AQR,Aqr,AQR
AR,Ar,AR
ARAF,Araf,ARAF
ARAP1,Arap1,ARAP1
ARAP2,Arap2,ARAP2
ARAP3,Arap3,ARAP3
ARB2A,Arb2a,ARB2A
ARC,Arc,ARC
ARCN1,Arcn1,ARCN1
AREG,Areg,AREG
AREL1,Arel1,AREL1
ARL17A,Arf2,ARF1
ARF3,Arf3,ARF3
ARF4,Arf4,ARF4
ARF5,Arf5,ARF5
ARF6,Arf6,ARF6
ARFGAP1,Arfgap1,ARFGAP1
ARFGAP2,Arfgap2,ARFGAP2
ARFGAP3,Arfgap3,ARFGAP3
ARFGEF1,Arfgef1,ARFGEF1
ARFGEF2,Arfgef2,ARFGEF2
ARFGEF3,Arfgef3,ARFGEF3
ARFIP1,Arfip1,ARFIP1
ARFIP2,Arfip2,ARFIP2
ARFRP1,Arfrp1,ARFRP1
ARG1,Arg1,ARG1
ARG2,Arg2,ARG2
ARGLU1,Arglu1,ARGLU1
ARHGAP1,Arhgap1,ARHGAP1
ARHGAP10,Arhgap10,ARHGAP10
ARHGAP12,Arhgap12,ARHGAP12
ARHGAP15,Arhgap15,ARHGAP15
ARHGAP17,Arhgap17,ARHGAP17
ARHGAP18,Arhgap18,ARHGAP18
ARHGAP19,Arhgap19,ARHGAP19
ARHGAP20,Arhgap20,ARHGAP20
ARHGAP21,Arhgap21,ARHGAP21
ARHGAP22,Arhgap22,ARHGAP22
ARHGAP23,Arhgap23,ARHGAP23
ARHGAP24,Arhgap24,ARHGAP24
ARHGAP25,Arhgap25,ARHGAP25
ARHGAP26,Arhgap26,ARHGAP26
ARHGAP27,Arhgap27,ARHGAP27
ARHGAP28,Arhgap28,ARHGAP28
ARHGAP29,Arhgap29,ARHGAP29
ARHGAP30,Arhgap30,ARHGAP30
ARHGAP31,Arhgap31,ARHGAP31
ARHGAP32,Arhgap32,ARHGAP32
ARHGAP33,Arhgap33,ARHGAP33
ARHGAP35,Arhgap35,ARHGAP35
ARHGAP39,Arhgap39,ARHGAP39
ARHGAP4,Arhgap4,ARHGAP4
ARHGAP42,Arhgap42,ARHGAP42
ARHGAP44,Arhgap44,ARHGAP44
ARHGAP45,Arhgap45,ARHGAP45
ARHGAP5,Arhgap5,ARHGAP5
ARHGAP8,Arhgap8,ARHGAP8
ARHGAP9,Arhgap9,ARHGAP9
ARHGDIA,Arhgdia,ARHGDIA
ARHGDIB,Arhgdib,ARHGDIB
ARHGDIG,Arhgdig,ARHGDIG
ARHGEF1,Arhgef1,ARHGEF1
ARHGEF10,Arhgef10,ARHGEF10
ARHGEF10L,Arhgef10l,ARHGEF10L
ARHGEF11,Arhgef11,ARHGEF11
ARHGEF12,Arhgef12,ARHGEF12
ARHGEF15,Arhgef15,ARHGEF15
ARHGEF16,Arhgef16,ARHGEF16
ARHGEF18,Arhgef18,ARHGEF18
ARHGEF19,Arhgef19,ARHGEF19
ARHGEF2,Arhgef2,ARHGEF2
ARHGEF25,Arhgef25,ARHGEF25
ARHGEF26,Arhgef26,ARHGEF26
ARHGEF28,Arhgef28,ARHGEF28
ARHGEF3,Arhgef3,ARHGEF3
ARHGEF33,Arhgef33,ARHGEF33
ARHGEF37,Arhgef37,ARHGEF37
ARHGEF38,Arhgef38,ARHGEF38
ARHGEF39,Arhgef39,ARHGEF39
ARHGEF40,Arhgef40,ARHGEF40
ARHGEF5,Arhgef5,ARHGEF5
ARHGEF6,Arhgef6,ARHGEF6
ARHGEF7,Arhgef7,ARHGEF7
ARID1A,Arid1a,ARID1A
ARID1B,Arid1b,ARID1B
ARID2,Arid2,ARID2
ARID3A,Arid3a,ARID3A
ARID3B,Arid3b,ARID3B
ARID3C,Arid3c,ARID3C
ARID4A,Arid4a,ARID4A
ARID4B,Arid4b,ARID4B
ARID5A,Arid5a,ARID5A
ARID5B,Arid5b,ARID5B
ARIH1,Arih1,ARIH1
ARIH2,Arih2,ARIH2
ARK2C,Ark2c,ARK2C
ARK2N,Ark2n,ARK2N
ARL1,Arl1,ARL1
ARL10,Arl10,ARL10
ARL11,Arl11,ARL11
ARL13A,Arl13a,ARL13A
ARL13B,Arl13b,ARL13B
ARL14,Arl14,ARL14
ARL14EP,Arl14ep,ARL14EP
ARL14EPL,Arl14epl,ARL14EPL
ARL15,Arl15,ARL15
ARL16,Arl16,ARL16
ARL2,Arl2,ARL2
ARL2BP,Arl2bp,ARL2BP
ARL3,Arl3,ARL3
ARL4A,Arl4a,ARL4A
ARL4C,Arl4c,ARL4C
ARL4D,Arl4d,ARL4D
ARL5A,Arl5a,ARL5A
ARL5B,Arl5b,ARL5B
ARL6,Arl6,ARL6
ARL6IP4,Arl6ip4,ARL6IP4
ARL6IP5,Arl6ip5,ARL6IP5
ARL6IP6,Arl6ip6,ARL6IP6
ARL8A,Arl8a,ARL8A
ARL8B,Arl8b,ARL8B
ARMC1,Armc1,ARMC1
ARMC10,Armc10,ARMC10
ARMC12,Armc12,ARMC12
ARMC2,Armc2,ARMC2
ARMC3,Armc3,ARMC3
ARMC5,Armc5,ARMC5
ARMC6,Armc6,ARMC6
ARMC8,Armc8,ARMC8
ARMC9,Armc9,ARMC9
ARMCX1,Armcx1,ARMCX1
ARMCX2,Armcx2,ARMCX2
ARMCX3,Armcx3,ARMCX3
ARMCX4,Armcx4,ARMCX4
ARMCX5,Armcx5,ARMCX5
ARMCX6,Armcx6,ARMCX6
ARMH1,Armh1,ARMH1
ARMH2,Armh2,ARMH2
ARMH3,Armh3,ARMH3
ARMH4,Armh4,ARMH4
ARMT1,Armt1,ARMT1
ARNT,Arnt,ARNT
ARNT2,Arnt2,ARNT2
ARPC1A,Arpc1a,ARPC1A
ARPC1B,Arpc1b,ARPC1B
ARPC2,Arpc2,ARPC2
ARPC3,Arpc3,ARPC3
ARPC5,Arpc5,ARPC5
ARPC5L,Arpc5l,ARPC5L
ARPIN,Arpin,ARPIN
ARPP19,Arpp19,ARPP19
ARPP21,Arpp21,ARPP21
ARR3,Arr3,ARR3
ARRB1,Arrb1,ARRB1
ARRB2,Arrb2,ARRB2
ARRDC1,Arrdc1,ARRDC1
ARRDC2,Arrdc2,ARRDC2
ARRDC3,Arrdc3,ARRDC3
ARRDC4,Arrdc4,ARRDC4
ARRDC5,Arrdc5,ARRDC5
ARSA,Arsa,ARSA
ARSB,Arsb,ARSB
ARSG,Arsg,ARSG
ARSI,Arsi,ARSI
ARSJ,Arsj,ARSJ
ARSK,Arsk,ARSK
ART1,Art1,ART1
ART3,Art3,ART3
ART4,Art4,ART4
ART5,Art5,ART5
ARTN,Artn,ARTN
ARV1,Arv1,ARV1
ARVCF,Arvcf,ARVCF
ARX,Arx,ARX
AS3MT,As3mt,AS3MT
ASAH1,Asah1,ASAH1
ASAH2,Asah2,CPO
ASAP1,Asap1,ASAP1
ASAP2,Asap2,ASAP2
ASAP3,Asap3,ASAP3
ASB1,Asb1,ASB1
ASB10,Asb10,ASB10
ASB11,Asb11,ASB11
ASB12,Asb12,ASB12
ASB13,Asb13,ASB13
ASB14,Asb14,ASB14
ASB15,Asb15,ASB15
ASB16,Asb16,ASB16
ASB17,Asb17,ASB17
ASB18,Asb18,ASB18
ASB2,Asb2,ASB2
ASB3,Asb3,ASB3
ASB4,Asb4,ASB4
ASB5,Asb5,ASB5
ASB6,Asb6,ASB6
ASB7,Asb7,ASB7
ASB9,Asb9,ASB9
ASCC1,Ascc1,ASCC1
ASCC2,Ascc2,ASCC2
ASCC3,Ascc3,ASCC3
ASCL1,Ascl1,ASCL1
ASCL2,Ascl2,ASCL2
ASCL4,Ascl4,ASCL4
ASCL5,Ascl5,ASCL5
ASF1A,Asf1a,ASF1A
ASF1B,Asf1b,ASF1B
ASGR1,Asgr1,ASGR1
ASGR2,Asgr2,ASGR2
ASH1L,Ash1l,ASH1L
ASH2L,Ash2l,ASH2L
ASIC1,Asic1,ASIC1
ASIC2,Asic2,ASIC2
ASIC3,Asic3,ASIC3
ASIC4,Asic4,ASIC4
ASIC5,Asic5,ASIC5
ASL,Asl,ASL
ASMT,Asmt,ASMT
ASNS,Asns,ASNS
ASPA,Aspa,ASPA
ASPDH,Aspdh,ASPDH
ASPG,Aspg,ASPG
ASPH,Asph,ASPH
ASPHD2,Asphd2,ASPHD2
ASPM,Aspm,ASPM
ASPN,Aspn,ASPN
ASPRV1,Asprv1,ASPRV1
ASPSCR1,Aspscr1,ASPSCR1
ASRGL1,Asrgl1,ASRGL1
ASS1,Ass1,ASS1
ASTE1,Aste1,ASTE1
ASTL,Astl,ASTL
ASTN1,Astn1,ASTN1
ASTN2,Astn2,ASTN2
ASXL1,Asxl1,ASXL1
ASXL2,Asxl2,ASXL2
ASXL3,Asxl3,ASXL3
ASZ1,Asz1,ASZ1
ATAD1,Atad1,ATAD1
ATAD2,Atad2,ATAD2
ATAD2B,Atad2b,ATAD2B
ATAD3A,Atad3a,ATAD3A
ATAD5,Atad5,ATAD5
ATAT1,Atat1,ATAT1
ATCAY,Atcay,ATCAY
ATE1,Ate1,ATE1
ATF1,Atf1,ATF1
ATF2,Atf2,ATF2
ATF3,Atf3,ATF3
ATF4,Atf4,ATF4
ATF5,Atf5,ATF5
ATF6,Atf6,ATF6
ATF6B,Atf6b,ATF6B
ATF7,Atf7,ATF7
ATF7IP,Atf7ip,ATF7IP
ATF7IP2,Atf7ip2,ATF7IP2
ATG10,Atg10,ATG10
ATG101,Atg101,ATG101
ATG12,Atg12,ATG12
ATG13,Atg13,ATG13
ATG14,Atg14,ATG14
ATG16L1,Atg16l1,ATG16L1
ATG16L2,Atg16l2,ATG16L2
ATG2A,Atg2a,ATG2A
ATG2B,Atg2b,ATG2B
ATG3,Atg3,ATG3
ATG4A,Atg4a,ATG4A
ATG4B,Atg4b,ATG4B
ATG4C,Atg4c,ATG4C
ATG4D,Atg4d,ATG4D
ATG5,Atg5,ATG5
ATG7,Atg7,ATG7
ATG9A,Atg9a,ATG9A
ATG9B,Atg9b,ATG9B
ATIC,Atic,ATIC
ATL1,Atl1,ATL1
ATL2,Atl2,ATL2
ATL3,Atl3,ATL3
ATM,Atm,ATM
ATN1,Atn1,ATN1
ATOH1,Atoh1,ATOH1
ATOH7,Atoh7,ATOH7
ATOH8,Atoh8,ATOH8
ATOSA,Atosa,ATOSA
ATOSB,Atosb,ATOSB
ATOX1,Atox1,ATOX1
ATP10B,Atp10b,ATP10B
ATP10D,Atp10d,ATP10D
ATP11A,Atp11a,ATP11A
ATP11B,Atp11b,ATP11B
ATP11C,Atp11c,ATP11C
ATP12A,Atp12a,ATP12A
ATP13A1,Atp13a1,ATP13A1
ATP13A2,Atp13a2,ATP13A2
ATP13A3,Atp13a3,ATP13A3
ATP13A4,Atp13a4,ATP13A4
ATP13A5,Atp13a5,ATP13A5
ATP1A1,Atp1a1,ATP1A1
ATP1A2,Atp1a2,ATP1A2
ATP1A3,Atp1a3,ATP1A3
ATP1A4,Atp1a4,ATP1A4
ATP1B1,Atp1b1,ATP1B1
ATP1B2,Atp1b2,ATP1B2
ATP1B4,Atp1b4,ATP1B4
ATP23,Atp23,ATP23
ATP2A1,Atp2a1,ATP2A1
ATP2A2,Atp2a2,ATP2A2
ATP2A3,Atp2a3,ATP2A3
ATP2B1,Atp2b1,ATP2B1
ATP2B2,Atp2b2,ATP2B2
ATP2B3,Atp2b3,ATP2B3
ATP2B4,Atp2b4,ATP2B4
ATP2C1,Atp2c1,ATP2C1
ATP2C2,Atp2c2,ATP2C2
ATP4A,Atp4a,ATP4A
ATP4B,Atp4b,ATP4B
ATP5F1A,Atp5f1a,ATP5F1A
ATP5F1C,Atp5f1c,ATP5F1C
ATP5F1D,Atp5f1d,ATP5F1D
ATP5IF1,Atp5if1,ATP5IF1
ATP5MC2,Atp5mc2,ATP5MC2
ATP5MC3,Atp5mc3,ATP5MC3
ATP5ME,Atp5me,ATP5ME
ATP5MG,Atp5mg,ATP5MG
ATP5MK,Atp5mk,ATP5MK
ATP5PB,Atp5pb,ATP5PB
ATP5PF,Atp5pf,ATP5PF
ATP5PO,Atp5po,ATP5PO
ATP6AP1,Atp6ap1,ATP6AP1
ATP6AP2,Atp6ap2,ATP6AP2
ATP6V0A1,Atp6v0a1,ATP6V0A1
ATP6V0A2,Atp6v0a2,ATP6V0A2
ATP6V0A4,Atp6v0a4,ATP6V0A4
ATP6V0B,Atp6v0b,ATP6V0B
ATP6V0D1,Atp6v0d1,ATP6V0D1
ATP6V0D2,Atp6v0d2,ATP6V0D2
ATP6V0E2,Atp6v0e2,ATP6V0E2
ATP6V1A,Atp6v1a,ATP6V1A
ATP6V1B1,Atp6v1b1,ATP6V1B1
ATP6V1B2,Atp6v1b2,ATP6V1B2
ATP6V1C1,Atp6v1c1,ATP6V1C1
ATP6V1C2,Atp6v1c2,ATP6V1C2
ATP6V1D,Atp6v1d,ATP6V1D
ATP6V1E2,Atp6v1e2,ATP6V1E2
ATP6V1F,Atp6v1f,ATP6V1F
ATP6V1G1,Atp6v1g1,ATP6V1G1
ATP6V1G2,Atp6v1g2,ATP6V1G2
ATP6V1G3,Atp6v1g3,ATP6V1G3
ATP6V1H,Atp6v1h,ATP6V1H
ATP7A,Atp7a,ATP7A
ATP7B,Atp7b,ATP7B
ATP8A1,Atp8a1,ATP8A1
ATP8A2,Atp8a2,ATP8A2
ATP8B1,Atp8b1,ATP8B1
ATP8B2,Atp8b2,ATP8B2
ATP8B3,Atp8b3,ATP8B3
ATP8B4,Atp8b4,ATP8B4
ATP9A,Atp9a,ATP9A
ATP9B,Atp9b,ATP9B
ATPAF1,Atpaf1,ATPAF1
ATPAF2,Atpaf2,ATPAF2
ATPSCKMT,Atpsckmt,ATPSCKMT
ATR,Atr,ATR
ATRAID,Atraid,ATRAID
ATRIP,Atrip,ATRIP
ATRN,Atrn,ATRN
ATRNL1,Atrnl1,ATRNL1
ATRX,Atrx,ATRX
ATXN1,Atxn1,ATXN1
ATXN10,Atxn10,ATXN10
ATXN1L,Atxn1l,ATXN1L
ATXN2,Atxn2,ATXN2
ATXN2L,Atxn2l,ATXN2L
ATXN3,Atxn3,ATXN3
ATXN7,Atxn7,ATXN7
ATXN7L1,Atxn7l1,ATXN7L1
ATXN7L2,Atxn7l2,ATXN7L2
ATXN7L3,Atxn7l3,ATXN7L3
ATXN7L3B,Atxn7l3b,ATXN7L3B
AUH,Auh,AUH
AUNIP,Aunip,AUNIP
AUP1,Aup1,AUP1
AURKAIP1,Aurkaip1,AURKAIP1
AURKB,Aurkb,AURKB
AUTS2,Auts2,AUTS2
AVEN,Aven,AVEN
AVIL,Avil,AVIL
AVL9,Avl9,AVL9
AVP,Avp,AVP
AVPI1,Avpi1,AVPI1
AVPR1A,Avpr1a,AVPR1A
AVPR1B,Avpr1b,AVPR1B
AVPR2,Avpr2,AVPR2
AWAT2,Awat2,AWAT2
AXDND1,Axdnd1,AXDND1
AXIN1,Axin1,AXIN1
AXIN2,Axin2,AXIN2
AXL,Axl,AXL
AZI2,Azi2,AZI2
AZIN1,Azin1,AZIN1
AZIN2,Azin2,AZIN2
LINC00672,B230217C12Rik,LASP1NB
C5orf24,B230219D22Rik,C5orf24
B2M,B2m,B2M
B3GALNT1,B3galnt1,B3GALNT1
B3GALNT2,B3galnt2,B3GALNT2
B3GALT1,B3galt1,B3GALT1
B3GALT2,B3galt2,B3GALT2
B3GALT4,B3galt4,B3GALT4
B3GALT6,B3galt6,B3GALT6
B3GAT1,B3gat1,B3GAT1
B3GAT2,B3gat2,B3GAT2
B3GAT3,B3gat3,B3GAT3
B3GLCT,B3glct,B3GLCT
B3GNT2,B3gnt2,B3GNT2
B3GNT3,B3gnt3,B3GNT3
B3GNT4,B3gnt4,B3GNT4
B3GNT5,B3gnt5,B3GNT5
B3GNT6,B3gnt6,B3GNT6
B3GNT7,B3gnt7,B3GNT7
B3GNT8,B3gnt8,B3GNT8
B3GNT9,B3gnt9,B3GNT9
B3GNTL1,B3gntl1,B3GNTL1
B4GALNT1,B4galnt1,B4GALNT1
B4GALNT3,B4galnt3,B4GALNT3
B4GALNT4,B4galnt4,B4GALNT4
B4GALT1,B4galt1,B4GALT1
B4GALT2,B4galt2,B4GALT2
B4GALT3,B4galt3,B4GALT3
B4GALT4,B4galt4,B4GALT4
B4GALT5,B4galt5,B4GALT5
B4GALT6,B4galt6,B4GALT6
B4GALT7,B4galt7,B4GALT7
B4GAT1,B4gat1,B4GAT1
B9D1,B9d1,B9D1
B9D2,B9d2,B9D2
C6orf89,BC004004,C6orf89
C6orf62,BC005537,C6orf62
C9orf78,BC005624,C9orf78
C3orf52,BC016579,C3orf52
C1orf54,BC028528,C1orf54
C18orf32,BC031181,C18orf32
KIAA1614,BC034090,KIAA1614
CIMIP7,BC048562,CIMIP7
C12orf60,BC049715,C12orf60
BAALC,Baalc,BAALC
BAAT,Baat,BAAT
BABAM1,Babam1,BABAM1
BABAM2,Babam2,BABAM2
BACE1,Bace1,BACE1
BACH1,Bach1,BACH1
BACH2,Bach2,BACH2
BAD,Bad,BAD
BAG1,Bag1,BAG1
BAG2,Bag2,BAG2
BAG3,Bag3,BAG3
BAG4,Bag4,BAG4
BAG5,Bag5,BAG5
BAG6,Bag6,BAG6
BAHCC1,Bahcc1,BAHCC1
BAHD1,Bahd1,BAHD1
BAIAP2,Baiap2,BAIAP2
BAIAP2L1,Baiap2l1,BAIAP2L1
BAIAP2L2,Baiap2l2,BAIAP2L2
BAIAP3,Baiap3,BAIAP3
BAK1,Bak1,BAK1
BAMBI,Bambi,BAMBI
BANF1,Banf1,BANF1
BANF2,Banf2,BANF2
BANK1,Bank1,BANK1
BANP,Banp,BANP
BAP1,Bap1,BAP1
BARD1,Bard1,BARD1
BARHL1,Barhl1,BARHL1
BARHL2,Barhl2,BARHL2
BARX1,Barx1,BARX1
BARX2,Barx2,BARX2
BATF,Batf,BATF
BATF2,Batf2,BATF2
BATF3,Batf3,BATF3
BAX,Bax,BAX
BAZ1A,Baz1a,BAZ1A
BAZ1B,Baz1b,BAZ1B
BAZ2A,Baz2a,BAZ2A
BAZ2B,Baz2b,BAZ2B
BBC3,Bbc3,BBC3
BBIP1,Bbip1,BBIP1
BBOF1,Bbof1,BBOF1
BBOX1,Bbox1,BBOX1
BBS1,Bbs1,BBS1
BBS10,Bbs10,BBS10
BBS12,Bbs12,BBS12
BBS2,Bbs2,BBS2
BBS4,Bbs4,BBS4
BBS5,Bbs5,BBS5
BBS7,Bbs7,BBS7
BBS9,Bbs9,BBS9
BBX,Bbx,BBX
BCAM,Bcam,BCAM
BCAN,Bcan,BCAN
BCAP29,Bcap29,BCAP29
BCAP31,Bcap31,BCAP31
BCAR1,Bcar1,BCAR1
BCAR3,Bcar3,BCAR3
BCAS1,Bcas1,BCAS1
BCAS2,Bcas2,BCAS2
BCAS3,Bcas3,BCAS3
BCAT1,Bcat1,BCAT1
BCAT2,Bcat2,BCAT2
BCCIP,Bccip,BCCIP
BCDIN3D,Bcdin3d,BCDIN3D
BCKDHA,Bckdha,BCKDHA
BCKDHB,Bckdhb,BCKDHB
BCKDK,Bckdk,BCKDK
BCL10,Bcl10,BCL10
BCL11A,Bcl11a,BCL11A
BCL11B,Bcl11b,BCL11B
BCL2,Bcl2,BCL2
BCL2L1,Bcl2l1,BCL2L1
BCL2L11,Bcl2l11,BCL2L11
BCL2L13,Bcl2l13,BCL2L13
BCL2L14,Bcl2l14,BCL2L14
BCL2L15,Bcl2l15,BCL2L15
BCL2L2,Bcl2l2,BCL2L2
BCL3,Bcl3,BCL3
BCL6,Bcl6,BCL6
BCL6B,Bcl6b,BCL6B
BCL7A,Bcl7a,BCL7A
BCL7B,Bcl7b,BCL7B
BCL7C,Bcl7c,BCL7C
BCL9,Bcl9,BCL9
BCL9L,Bcl9l,BCL9L
BCLAF1,Bclaf1,BCLAF1
BCLAF3,Bclaf3,BCLAF3
BCO1,Bco1,BCO1
BCO2,Bco2,BCO2
BCOR,Bcor,BCOR
BCORL1,Bcorl1,BCORL1
BCR,Bcr,BCR
BCS1L,Bcs1l,BCS1L
BDH1,Bdh1,BDH1
BDH2,Bdh2,BDH2
BDKRB2,Bdkrb2,BDKRB2
BDNF,Bdnf,BDNF
BDP1,Bdp1,BDP1
BEAN1,Bean1,BEAN1
BECN1,Becn1,BECN1
BECN2,Becn2,BECN2
BEGAIN,Begain,BEGAIN
BEND3,Bend3,BEND3
BEND4,Bend4,BEND4
BEND5,Bend5,BEND5
BEND6,Bend6,BEND6
BEND7,Bend7,BEND7
BEST1,Best1,BEST1
BEST2,Best2,BEST2
BEST3,Best3,BEST3
BET1,Bet1,BET1
BET1L,Bet1l,BET1L
BEX2,Bex1,BEX1
BEX3,Bex3,BEX3
BEX4,Bex4,BEX4
BFAR,Bfar,BFAR
BFSP1,Bfsp1,BFSP1
BFSP2,Bfsp2,BFSP2
BGLAP,Bglap2,BGLAP
BGN,Bgn,BGN
BHLHA15,Bhlha15,BHLHA15
BHLHA9,Bhlha9,BHLHA9
GPRASP3,Bhlhb9,GPRASP3
BHLHE22,Bhlhe22,BHLHE22
BHLHE23,Bhlhe23,BHLHE23
BHLHE40,Bhlhe40,BHLHE40
BHLHE41,Bhlhe41,BHLHE41
BHMT,Bhmt,BHMT
BHMT2,Bhmt2,BHMT2
BICC1,Bicc1,BICC1
BICD1,Bicd1,BICD1
BICD2,Bicd2,BICD2
BICDL1,Bicdl1,BICDL1
BICDL2,Bicdl2,BICDL2
BICRA,Bicra,BICRA
BICRAL,Bicral,BICRAL
BID,Bid,BID
BIK,Bik,PXT1
BIN1,Bin1,BIN1
BIN2,Bin2,BIN2
BIN3,Bin3,BIN3
BIRC2,Birc2,BIRC2
BIRC3,Birc3,BIRC3
BIRC5,Birc5,BIRC5
BIRC6,Birc6,BIRC6
BLCAP,Blcap,BLCAP
BLK,Blk,BLK
BLM,Blm,BLM
BLMH,Blmh,BLMH
BLNK,Blnk,BLNK
BLOC1S1,Bloc1s1,BLOC1S1
BLOC1S2,Bloc1s2,BLOC1S2
BLOC1S4,Bloc1s4,BLOC1S4
BLOC1S5,Bloc1s5,BLOC1S5
BLOC1S6,Bloc1s6,BLOC1S6
BLTP1,Bltp1,BLTP1
BLTP2,Bltp2,BLTP2
BLTP3A,Bltp3a,BLTP3A
BLTP3B,Bltp3b,BLTP3B
BLVRA,Blvra,BLVRA
BLVRB,Blvrb,BLVRB
BLZF1,Blzf1,BLZF1
BMAL1,Bmal1,BMAL1
BMAL2,Bmal2,BMAL2
BMERB1,Bmerb1,BMERB1
BMF,Bmf,BMF
BMI1,Bmi1,BMI1
BMP1,Bmp1,BMP1
BMP10,Bmp10,BMP10
BMP15,Bmp15,BMP15
