human gene name,pig gene name,correlation,identical_scores,orthology confidence,combo_score
CDH20,CDH20,0.99910516,98.0025,1.0,1.9696768358976018
PELO,PELO,0.9987016,98.0496,1.0,1.9696456100327677
DEPTOR,DEPTOR,0.99467635,98.533,1.0,1.9695299958853068
EMC6,EMC6,0.9975403,98.1818,1.0,1.9695077305972883
SNN,SNN,0.9965884,98.28895,1.0,1.9693772651742987
ACTB,ACTB,0.9825693,100.0,1.0,1.9693699402418208
PI15,PI15,0.9984379,98.062,1.0,1.9693607304908105
NELFCD,NELFCD,0.99914545,97.95935,1.0,1.9691266200399462
NEUROD2,NEUROD2,0.9995436,97.9058,1.0,1.969055512782777
FGF16,FGF16,0.99820125,98.0676,1.0,1.9690255150563616
KIRREL1,KIRREL1,0.9982918,98.04995,1.0,1.9689306013735042
ERC2,ERC2,0.99251294,98.75305,1.0,1.9688956661372545
PLK2,PLK2,0.99888635,97.9562,1.0,1.968626029831427
PAX3,PAX3,0.98889905,99.1736,1.0,1.9685983114317267
IL1RAPL1,IL1RAPL1,0.98678726,99.4253,1.0,1.9685101833084608
MED30,MED30,0.99576455,98.3146,1.0,1.968298856827799
SOBP,SOBP,0.99927634,97.88210000000001,1.0,1.9682448325213509
CLP1,CLP1,0.9857305,99.5294,1.0,1.9681515767805742
SMCO4,SMCO4,0.995754,98.3051,1.0,1.9681435972608212
PLPPR4,PLPPR4,0.99674654,98.1818,1.0,1.9681130415834547
NPM1,NPM1,0.99577934,98.2993,1.0,1.9681046486286646
LMX1A,LMX1A,0.99895966,97.9058,1.0,1.9680294914378642
FLRT3,FLRT3,0.9994714,97.8428,1.0,1.9680219664269554
PPP1R11,PPP1R11,0.99477816,98.4127,1.0,1.9679775439983067
MSTN,MSTN,0.9991764,97.8667,1.0,1.9678475969114684
PPP6C,PPP6C,0.98169315,100.0,1.0,1.9678304865285192
PLEKHD1,PLEKHD1,0.999408,97.83075,1.0,1.967737146699696
HOXB8,HOXB8,0.98162806,100.0,1.0,1.9677161190775134
B4GAT1,B4GAT1,0.9992213,97.8313,1.0,1.9674170179197188
NF2,NF2,0.9848725,99.58025,1.0,1.9673758390821514
BCL11B,BCL11B,0.9988834,97.86865,1.0,1.9673608405561516
CDC73,CDC73,0.9813657,100.0,1.0,1.96725513514072
AP2S1,AP2S1,0.99818176,97.93555,1.0,1.9670908268515626
PRKG1,PRKG1,0.9848499,99.5627,1.0,1.967083552522206
MAPK6,MAPK6,0.99770707,97.99035,1.0,1.967045438052434
PCDH10,PCDH10,0.99415386,98.41274999999999,1.0,1.9668813270462842
ANKRD17,ANKRD17,0.99553454,98.24199999999999,1.0,1.9668498661247447
DDX39B,DDX39B,0.98396015,99.65010000000001,1.0,1.9667780498589287
EPHB3,EPHB3,0.9970807,98.0471,1.0,1.9667616015195306
FBXL3,FBXL3,0.98760766,99.18334999999999,1.0,1.966469573950257
SNAPIN,SNAPIN,0.9989727,97.7941,1.0,1.966444834625006
ARMC8,ARMC8,0.9839421,99.6283,1.0,1.9664325926146549
EFR3B,EFR3B,0.99592644,98.164,1.0,1.9664158966204321
DLGAP3,DLGAP3,0.9992751,97.7528,1.0,1.9663817883486783
ING3,ING3,0.99457496,98.3254,1.0,1.9663641001403793
CPEB3,CPEB3,0.9937465,98.422,1.0,1.9662986930393034
PDK3,PDK3,0.99561876,98.18475000000001,1.0,1.9661739131950418
SLC41A1,SLC41A1,0.9957768,98.15005,1.0,1.9659522029847996
HOXB6,HOXB6,0.9988711,97.7679,1.0,1.9658892503712988
COL2A1,COL2A1,0.9995801,97.67914999999999,1.0,1.9658577342962669
NAB2,NAB2,0.99771565,97.9048,1.0,1.965829291440287
CRYBB2,CRYBB2,0.996514,98.0488,1.0,1.9657903381336492
SMC3,SMC3,0.99793184,97.86175,1.0,1.9655895827441554
PCYT1B,PCYT1B,0.9915143,98.645,1.0,1.965585950633991
MED31,MED31,0.9866587,99.2366,1.0,1.9655685539186956
GNPNAT1,GNPNAT1,0.98924863,98.913,1.0,1.9654620321902105
C14orf28,C14orf28,0.99883974,97.7419,1.0,1.9654599608292518
POP7,POP7,0.9978878,97.8571,1.0,1.9654452794666337
PSMD10,PSMD10,0.9874877,99.115,1.0,1.965275113739263
E2F3,E2F3,0.9986834,97.7445,1.0,1.965222679864627
OTUD5,OTUD5,0.9909987,98.68265,1.0,1.9652218601269484
DYRK1A,DYRK1A,0.9898851,98.8185,1.0,1.965220322988106
RBM10,RBM10,0.9990924,97.6894,1.0,1.9651483294197618
KCTD12,KCTD12,0.999035,97.6961,1.0,1.9651438991630807
IGF2BP2,IGF2BP2,0.9950908,98.1752,1.0,1.9651088103175587
KHDRBS2,KHDRBS2,0.99644345,97.9943,1.0,1.964882021610124
CBX1,CBX1,0.97990376,100.0,1.0,1.9646864095096932
FOXA2,FOXA2,0.9994152,97.61285000000001,1.0,1.9646138148018277
ADGRL2,ADGRL2,0.9966276,97.95195000000001,1.0,1.9645960907977118
AAMP,AAMP,0.99305844,98.3871,1.0,1.9645874505918615
GALNT1,GALNT1,0.98856616,98.9267,1.0,1.9644600553551776
LHFPL5,LHFPL5,0.9947283,98.1735,1.0,1.964447407618409
CSMD3,CSMD3,0.99582005,98.03665,1.0,1.9643961610128828
GJB1,GJB1,0.99845994,97.70755,1.0,1.964298267179799
GMPS,GMPS,0.99496245,98.134,1.0,1.9642903468802366
ORMDL1,ORMDL1,0.9849983,99.3464,1.0,1.9642313453480797
CSGALNACT2,CSGALNACT2,0.9992804,97.6015,1.0,1.964213614825371
MMGT1,MMGT1,0.9920805,98.4733,1.0,1.9641097220314572
DDB1,DDB1,0.9820757,99.69284999999999,1.0,1.9640821974343046
ABTB2,ABTB2,0.99946773,97.561,1.0,1.963959896395194
PDE6G,PDE6G,0.9982657,97.7011,1.0,1.963864147212298
GAPVD1,GAPVD1,0.99513876,98.0793,1.0,1.963812901395765
PTCHD4,PTCHD4,0.9978501,97.7461,1.0,1.9637815433960937
EPHA5,EPHA5,0.99910814,97.59235,1.0,1.9637792571986081
BTAF1,BTAF1,0.99573666,97.9989,1.0,1.9637063471415317
DACH1,DACH1,0.9984671,97.66130000000001,1.0,1.9636452249968577
C3orf70,C3orf70,0.9989048,97.6,1.0,1.963532072925348
HCRTR2,HCRTR2,0.99950653,97.5225,1.0,1.9634739845825468
RAB25,RAB25,0.99838835,97.6526,1.0,1.963381646977499
RARA,RARA,0.98445153,99.3506,1.0,1.9633310799048886
PDE6D,PDE6D,0.9899917,98.6667,1.0,1.9632229443676819
SOX12,SOX12,0.99864554,97.6099,1.0,1.9632190151485052
PPP1R16B,PPP1R16B,0.9985065,97.6212,1.0,1.9631373404738746
KCNG3,KCNG3,0.9977832,97.7064,1.0,1.963092639453917
DNM3,DNM3,0.9941454,98.146,1.0,1.9630274379165447
CCDC85B,CCDC85B,0.9992342,97.5247,1.0,1.963027144750373
KCNJ4,KCNJ4,0.99912673,97.5341,1.0,1.9629735961581969
SIX6,SIX6,0.99890316,97.561,1.0,1.962967909426161
ALX1,ALX1,0.9990077,97.546,1.0,1.9629357154882447
OSR1,OSR1,0.99886465,97.56135,1.0,1.96290528194502
CDK6,CDK6,0.99898225,97.546,1.0,1.962890998148744
JDP2,JDP2,0.9939406,98.1595,1.0,1.9628618806129097
PROX1,PROX1,0.9888531,98.7788,1.0,1.9628356742776736
CCT4,CCT4,0.9955439,97.9592,1.0,1.9627962988241268
ERBB4,ERBB4,0.9934754,98.20265,1.0,1.9626655013928742
DAZAP1,DAZAP1,0.99652344,97.82995,1.0,1.962657269812822
LBX1,LBX1,0.99911225,97.5089,1.0,1.9625854793718138
OGA,OGA,0.98760927,98.9083,1.0,1.9625139261750253
CDH12,CDH12,0.99922615,97.4811,1.0,1.9623855159739279
B3GAT1,B3GAT1,0.99821085,97.6048,1.0,1.9623818375579112
SLC6A1,SLC6A1,0.9948959,98.0091,1.0,1.962375872814912
RPP25L,RPP25L,0.99868286,97.546,1.0,1.9623649500437104
GNB5,GNB5,0.98479784,99.2405,1.0,1.9623550275563582
RCE1,RCE1,0.99100775,98.4802,1.0,1.96232413278944
KLHL32,KLHL32,0.9923626,98.31110000000001,1.0,1.9622710333855333
FUBP1,FUBP1,0.9945928,98.03515,1.0,1.962218213525993
FBXO41,FBXO41,0.9986315,97.5415,1.0,1.9622099438168275
LAPTM4A,LAPTM4A,0.9960678,97.8541,1.0,1.9622042431141966
NAP1L1,NAP1L1,0.9805827,99.7442,1.0,1.9621979185032727
ITPR3,ITPR3,0.9996361,97.4167,1.0,1.9621789905942846
DCAF1,DCAF1,0.99746835,97.68074999999999,1.0,1.9621702763077078
CAPN6,CAPN6,0.9989118,97.5039,1.0,1.9621613161956502
HOXC12,HOXC12,0.9987795,97.5177,1.0,1.9621274637580908
RAB30,RAB30,0.97842914,100.0,1.0,1.9620954042769037
ANKRD46,ANKRD46,0.97841614,100.0,1.0,1.9620725624138973
NEGR1,NEGR1,0.9898868,98.5876,1.0,1.9619002332550137
SLC25A5,SLC25A5,0.99473023,97.9866,1.0,1.961760963140173
POU4F2,POU4F2,0.99927664,97.42975000000001,1.0,1.9617352090737958
RND3,RND3,0.978211,100.0,1.0,1.9617121178156587
POLR2A,POLR2A,0.9789492,99.89845,1.0,1.9615476924777369
MTCH1,MTCH1,0.9823264,99.4859,1.0,1.961544301891411
JAKMIP2,JAKMIP2,0.99417067,98.03975,1.0,1.961542705574582
PREX2,PREX2,0.9977449,97.602,1.0,1.961522835312984
KDM1A,KDM1A,0.99063414,98.45805,1.0,1.9613488958759333
PIK3R3,PIK3R3,0.9939851,98.0477,1.0,1.9613310619241413
PRKAB2,PRKAB2,0.99902654,97.4265,1.0,1.9612489932783572
NKX2-2,NKX2-2,0.9989495,97.4359,1.0,1.9612489122162793
KDM2A,KDM2A,0.99273044,98.1944,1.0,1.9612378245068358
RBM42,RBM42,0.997551,97.59765,1.0,1.9611195356201478
SLC4A8,SLC4A8,0.99398905,98.03205,1.0,1.9611127699800432
GNAZ,GNAZ,0.9984979,97.4648,1.0,1.9608713453241577
PTPRU,PTPRU,0.9992828,97.36415,1.0,1.960801927645889
FZD7,FZD7,0.99905944,97.3868,1.0,1.9607354445614127
KIF2A,KIF2A,0.98643476,98.9247,1.0,1.9606862603742763
MARCHF6,MARCHF6,0.99112076,98.3516,1.0,1.9606719077419634
RCOR2,RCOR2,0.99796635,97.5143,1.0,1.9606497729579457
ILF2,ILF2,0.9817361,99.4872,1.0,1.9605258150012994
IRF6,IRF6,0.98805344,98.7152,1.0,1.9605152973030373
PERP,PERP,0.99872124,97.4093,1.0,1.9604650211966939
SNRNP40,SNRNP40,0.98319805,99.30090000000001,1.0,1.9604133576929432
GRIK1,GRIK1,0.9995815,97.29775000000001,1.0,1.9603711449431946
NXPH2,NXPH2,0.99909747,97.3485,1.0,1.96025105817642
MBNL1,MBNL1,0.99689853,97.61345,1.0,1.9602004936487618
MCM6,MCM6,0.99726385,97.5639,1.0,1.960129269277587
KAT2B,KAT2B,0.99933034,97.2941,1.0,1.9598773099198463
KCTD16,KCTD16,0.9981914,97.4299,1.0,1.9598305291266125
PCNA,PCNA,0.9967396,97.60255000000001,1.0,1.9597643719901674
JUN,JUN,0.9991285,97.3008,1.0,1.9596190889945018
DES,DES,0.99004513,98.40605,1.0,1.9595655903240268
NSG1,NSG1,0.9902414,98.3784,1.0,1.9595125152608595
ESRRG,ESRRG,0.9848817,99.03065000000001,1.0,1.9594822467105977
LRFN4,LRFN4,0.99047226,98.3478,1.0,1.9594777611845828
LIMK1,LIMK1,0.9908633,98.2998,1.0,1.9594740359188065
PAFAH1B1,PAFAH1B1,0.97893363,99.7561,1.0,1.9594716559814687
PITX3,PITX3,0.99873114,97.33765,1.0,1.9594512405417492
ACTR1B,ACTR1B,0.99325883,98.00280000000001,1.0,1.9594087635315822
MAB21L1,MAB21L1,0.9980247,97.41585,1.0,1.9593354207540652
MBTD1,MBTD1,0.98271227,99.2841,1.0,1.9593180270076398
SOS1,SOS1,0.98296493,99.2498,1.0,1.959268327156297
SLC25A28,SLC25A28,0.9857919,98.9011,1.0,1.9592170651629937
LSM1,LSM1,0.9890947,98.4962,1.0,1.959193046443101
SAR1B,SAR1B,0.9850469,98.9899,1.0,1.959186046440355
BMP5,BMP5,0.99841774,97.3568,1.0,1.9591761797464697
CTNNB1,CTNNB1,0.99584824,97.66335000000001,1.0,1.959073217403487
LDLRAD3,LDLRAD3,0.99566776,97.6812,1.0,1.9590129964751033
NALCN,NALCN,0.9841693,99.0794,1.0,1.9589321150057506
CTDNEP1,CTDNEP1,0.97998476,99.5902,1.0,1.9589309542754139
HOXA2,HOXA2,0.9982475,97.3572,1.0,1.9588828135026124
CDC42SE1,CDC42SE1,0.97659487,100.0,1.0,1.9588724701187141
CHRM4,CHRM4,0.9988095,97.286,1.0,1.9588455855286135
KCNJ8,KCNJ8,0.98428714,99.0566,1.0,1.9588110336686932
CUL1,CUL1,0.9918706,98.1255,1.0,1.9587354305047173
AP1B1,AP1B1,0.99032354,98.314,1.0,1.9587300059495174
ALDH18A1,ALDH18A1,0.9981045,97.3585,1.0,1.9586502624065543
LANCL3,LANCL3,0.9959378,97.619,1.0,1.958592301994
ABCG4,ABCG4,0.98528856,98.9164,1.0,1.9585528585796894
SGCZ,SGCZ,0.9973794,97.4359,1.0,1.9584901422850407
GRK5,GRK5,0.99856555,97.2881,1.0,1.9584471720560632
MYH1,MYH1,0.9982711,97.3182,1.0,1.958362998358985
DNAJC3,DNAJC3,0.9957985,97.619,1.0,1.9583475426465564
BEND5,BEND5,0.98796296,98.572,1.0,1.9582954058965854
GREM1,GREM1,0.9762517,100.0,1.0,1.9582694976473407
PAIP2,PAIP2,0.98590326,98.8189,1.0,1.9582297225108185
SMARCA1,SMARCA1,0.9980746,97.32695,1.0,1.9581436634480385
RBX1,RBX1,0.97617984,100.0,1.0,1.9581432348569079
EBF2,EBF2,0.97902083,99.6522,1.0,1.9581295595937918
DSTN,DSTN,0.99599975,97.5758,1.0,1.9580794246020532
HHIP,HHIP,0.99829364,97.2857,1.0,1.9579348677100419
RWDD2A,RWDD2A,0.9984506,97.2603,1.0,1.9578451040159486
PGM5,PGM5,0.9890059,98.4127,1.0,1.9578352999862747
RPS9,RPS9,0.9759978,100.0,1.0,1.957823378492165
ESRRB,ESRRB,0.98861396,98.4582,1.0,1.9578014642826687
MGAT5,MGAT5,0.99359035,97.8408,1.0,1.95765978747518
LRRC3B,LRRC3B,0.97585285,100.0,1.0,1.9575686917196453
OSR2,OSR2,0.98628914,98.7179,1.0,1.95745416305822
H3-3A,H3-3A,0.9757648,100.0,1.0,1.9574139820244376
BSX,BSX,0.9986384,97.20474999999999,1.0,1.9573756141569656
LAMTOR2,LAMTOR2,0.97572523,100.0,1.0,1.9573444549075796
NKX2-1,NKX2-1,0.99619025,97.50065000000001,1.0,1.957332598682767
BRPF1,BRPF1,0.9963692,97.46985000000001,1.0,1.957203756921669
FEV,FEV,0.9980524,97.2636,1.0,1.9571929332661224
LRFN3,LRFN3,0.99847233,97.21125,1.0,1.9571773651274458
DSCAM,DSCAM,0.9910961,98.10955,1.0,1.9571450326799855
CHERP,CHERP,0.9981753,97.23625,1.0,1.957015259795437
LARGE1,LARGE1,0.9950106,97.6161,1.0,1.956921413694562
HLF,HLF,0.98099285,99.322,1.0,1.9568423428058548
PTPRT,PTPRT,0.98841244,98.4106,1.0,1.9567623284972817
MYCBP2,MYCBP2,0.99676144,97.3853,1.0,1.9566761182426817
JUNB,JUNB,0.9988806,97.1182,1.0,1.9565555615498504
RHBDL1,RHBDL1,0.98404914,98.9276,1.0,1.9565363040118422
RMND5A,RMND5A,0.9970405,97.3356,1.0,1.9564511705485503
RPL23,RPL23,0.9751638,100.0,1.0,1.9563579851269954
CDH2,CDH2,0.9914355,98.0132,1.0,1.9563547268557298
CLIC4,CLIC4,0.98478913,98.8142,1.0,1.956204480473077
GAS2,GAS2,0.99339044,97.7636,1.0,1.9561974819885877
ARPC5,ARPC5,0.98840606,98.37015,1.0,1.9561689683298407
SMG5,SMG5,0.99843496,97.1457,1.0,1.9561683181919887
RASAL2,RASAL2,0.99138063,98.0043,1.0,1.9561302292128766
DNAL4,DNAL4,0.9750303,100.0,1.0,1.9561234167645853
EYA4,EYA4,0.99670124,97.35415,1.0,1.956122036910239
CHPF2,CHPF2,0.9909354,98.057,1.0,1.9561063807173595
RASA1,RASA1,0.99803525,97.17405,1.0,1.95587400996047
PFDN2,PFDN2,0.9960949,97.4026,1.0,1.9557539421130388
MDGA2,MDGA2,0.99398124,97.6585,1.0,1.95572297401982
KIF1B,KIF1B,0.99320114,97.7423,1.0,1.9555583230477935
KCNJ10,KCNJ10,0.979004,99.4723,1.0,1.9555108954571514
SCN8A,SCN8A,0.9812619,99.19454999999999,1.0,1.9554808410175406
EVX2,EVX2,0.998788,97.05305,1.0,1.9554552285754863
GNAI3,GNAI3,0.9815121,99.1525,1.0,1.9553152819930202
FBN2,FBN2,0.9914055,97.93885,1.0,1.9552319812736134
RSRC1,RSRC1,0.99659353,97.3054,1.0,1.9552311809020058
SFN,SFN,0.9976404,97.1774,1.0,1.9552284449752266
SND1,SND1,0.9853122,98.6813,1.0,1.9552108731388986
DUSP7,DUSP7,0.98819166,98.3294,1.0,1.9552057856598157
AEBP2,AEBP2,0.9929308,97.7499,1.0,1.9551926957345387
DCUN1D3,DCUN1D3,0.9960393,97.3684,1.0,1.9551640481622117
AGPAT1,AGPAT1,0.9959029,97.3665,1.0,1.9548970398039618
HECTD1,HECTD1,0.9840326,98.8095,1.0,1.9548075653746455
MED10,MED10,0.9803452,99.2593,1.0,1.954802010151886
BMP7,BMP7,0.99126077,97.9118,1.0,1.9545883816794412
NEURL1B,NEURL1B,0.9992151,96.9369,1.0,1.9545340589648892
KLHL41,KLHL41,0.9930233,97.6898,1.0,1.9544902745595198
SERBP1,SERBP1,0.9963753,97.2798,1.0,1.9544793051021174
CEBPE,CEBPE,0.99881303,96.98075,1.0,1.9544586776364428
PABPC4,PABPC4,0.98145944,99.0909,1.0,1.954336217295759
SLITRK4,SLITRK4,0.99895203,96.95525,1.0,1.9543359178456878
HIKESHI,HIKESHI,0.9864436,98.4772,1.0,1.9542614427163434
AHDC1,AHDC1,0.99927104,96.9111,1.0,1.9542610396870321
KCNA2,KCNA2,0.9772471,99.5992,1.0,1.9542502305102813
MAFG,MAFG,0.98908424,98.1481,1.0,1.9541648666830482
DHH,DHH,0.99872726,96.9697,1.0,1.9541489441780036
CDX2,CDX2,0.9988427,96.9525,1.0,1.9541042402072062
GOSR1,GOSR1,0.9935693,97.59195,1.0,1.9540413908846435
FOSL2,FOSL2,0.99014723,98.0094,1.0,1.9540364619371566
CCNL1,CCNL1,0.9831423,98.8593,1.0,1.9539599629959366
PIP4K2A,PIP4K2A,0.97968686,99.2611,1.0,1.9536711683868597
RALGAPB,RALGAPB,0.99541855,97.33725000000001,1.0,1.953625043267604
ETF1,ETF1,0.973586,100.0,1.0,1.9535856857845912
COPS2,COPS2,0.9874487,98.307,1.0,1.9535779783160094
CTCF,CTCF,0.9921797,97.72534999999999,1.0,1.9535196434060715
GTF2B,GTF2B,0.97347945,100.0,1.0,1.9533984703612595
PAN2,PAN2,0.9912543,97.8297,1.0,1.9533954430794958
LHX2,LHX2,0.9754582,99.7537,1.0,1.9533305543294657
LRRC4B,LRRC4B,0.98997045,97.96785,1.0,1.9531278666294551
RPS21,RPS21,0.97331876,100.0,1.0,1.9531161273638387
RBFOX2,RBFOX2,0.9924814,97.65995,1.0,1.953108523746387
RC3H1,RC3H1,0.9965266,97.16499999999999,1.0,1.9530929655717142
RBM15B,RBM15B,0.99854183,96.9156,1.0,1.9530445326057007
FGF8,FGF8,0.9798801,99.1803,1.0,1.9528478429116922
CDK19,CDK19,0.98620576,98.4064,1.0,1.9528245995024316
CDH10,CDH10,0.9855677,98.4772,1.0,1.9527224282696385
KIFAP3,KIFAP3,0.99806076,96.95035,1.0,1.952699377253758
MED23,MED23,0.9991447,96.81190000000001,1.0,1.9526113810095973
RGS7,RGS7,0.99194103,97.6909,1.0,1.9526044853511622
LEO1,LEO1,0.9939078,97.4474,1.0,1.9525558168268664
SFRP5,SFRP5,0.9988096,96.83645,1.0,1.9523759078305736
INTS5,INTS5,0.99661183,97.1036,1.0,1.9523590611270651
SLC6A17,SLC6A17,0.9987484,96.8363,1.0,1.9522662165912275
DOC2B,DOC2B,0.9986726,96.8447,1.0,1.952253922447613
LHFPL6,LHFPL6,0.98919183,98.0,1.0,1.9522224773806063
RASGRF2,RASGRF2,0.9959396,97.1729,1.0,1.952175263170112
ELFN2,ELFN2,0.999268,96.76635,1.0,1.9521724788073187
PI4K2A,PI4K2A,0.9881125,98.1211,1.0,1.9520688752099309
ACVR1C,ACVR1C,0.99757916,96.96395000000001,1.0,1.9520489031591137
FOXF1,FOXF1,0.9987213,96.8197,1.0,1.9519796954842108
FGD1,FGD1,0.99953187,96.72045,1.0,1.9519755302814434
MTA2,MTA2,0.9898524,97.90125,1.0,1.9519619481420016
KLHL20,KLHL20,0.97262937,100.0,1.0,1.9519048233686176
CHST11,CHST11,0.99250644,97.57294999999999,1.0,1.9519004302733498
HOXA13,HOXA13,0.97889626,99.2268,1.0,1.9517883914586025
SLC9A8,SLC9A8,0.9988378,96.79205,1.0,1.9517864592355045
NIPA2,NIPA2,0.9849951,98.47455,1.0,1.9516781936713186
PRKCI,PRKCI,0.9945796,97.30135000000001,1.0,1.9516342852294608
PFDN5,PFDN5,0.9777604,99.3506,1.0,1.951574320303584
BCL2L1,BCL2L1,0.9864752,98.2833,1.0,1.9515263874907731
SP5,SP5,0.996069,97.10705,1.0,1.9514549246425408
SP6,SP6,0.99737656,96.94575,1.0,1.951430989951346
PPP1R9B,PPP1R9B,0.9994261,96.6952,1.0,1.9514262913125722
CELF6,CELF6,0.98683953,98.2311,1.0,1.9514152852376632
DLGAP1,DLGAP1,0.9979622,96.8708,1.0,1.951381329612237
DMRTA2,DMRTA2,0.9973424,96.94005,1.0,1.9512889350536617
CCDC6,CCDC6,0.99751866,96.9184,1.0,1.951287052155254
PGK1,PGK1,0.9958394,97.1223,1.0,1.9512709778193003
HS6ST1,HS6ST1,0.9961759,97.0803,1.0,1.9512577732160064
FAM117B,FAM117B,0.9992663,96.69835,1.0,1.9511908464123748
RHOV,RHOV,0.996417,97.0339,1.0,1.9510136203666155
RALA,RALA,0.9840469,98.5437,1.0,1.9510073393274925
PPM1G,PPM1G,0.9952301,97.15865,1.0,1.9507235407949632
MCMBP,MCMBP,0.9987699,96.72409999999999,1.0,1.9506892286380597
SHB,SHB,0.9992805,96.65395000000001,1.0,1.9505767988879146
S100A14,S100A14,0.9954574,97.1154,1.0,1.9505004747375994
RAP2A,RAP2A,0.9762483,99.4536,1.0,1.9503998201396686
ATG5,ATG5,0.98961943,97.8182,1.0,1.95035736175417
BRINP1,BRINP1,0.97703683,99.343,1.0,1.950193581766028
IP6K1,IP6K1,0.9957484,97.0522,1.0,1.9501022165240733
GABRB2,GABRB2,0.9970809,96.8886,1.0,1.9500890018276582
HCN3,HCN3,0.9979507,96.779,1.0,1.9500399520829879
HS3ST5,HS3ST5,0.9987788,96.6717,1.0,1.9499507339109248
MPC2,MPC2,0.9973038,96.8504,1.0,1.9499308834896631
RNF103,RNF103,0.9990051,96.6423,1.0,1.9499252378245568
ARGLU1,ARGLU1,0.998093,96.75055,1.0,1.9498805346719337
BIN1,BIN1,0.99295783,97.37685,1.0,1.9498713118890998
NEURL4,NEURL4,0.996679,96.91975,1.0,1.9498311427835477
ARL4C,ARL4C,0.99784213,96.7748,1.0,1.9497887416413706
MIER1,MIER1,0.99605745,96.9911,1.0,1.9497658962308924
KPNA2,KPNA2,0.9930626,97.3535,1.0,1.9497193501802697
RPL7A,RPL7A,0.98620564,98.1884,1.0,1.9496869666942382
CMIP,CMIP,0.99159414,97.5299,1.0,1.949677889732302
FBXO21,FBXO21,0.9838967,98.46905000000001,1.0,1.9496690768127314
FIBIN,FIBIN,0.9985233,96.6825,1.0,1.949657235363159
FAF1,FAF1,0.9952302,97.0769,1.0,1.949547183266517
INA,INA,0.99919057,96.5932,1.0,1.9495444813937568
EFNB3,EFNB3,0.9953642,97.0588,1.0,1.949522137788358
SCN3A,SCN3A,0.9967621,96.88795,1.0,1.9495194943655845
B4GALT5,B4GALT5,0.9987003,96.6495,1.0,1.9494933052661303
EPHA3,EPHA3,0.98916066,97.81395,1.0,1.9494901070722996
SAR1A,SAR1A,0.9795244,98.9899,1.0,1.9494826473286642
NKX6-2,NKX6-2,0.9978588,96.7509,1.0,1.9494740668698936
SOX5,SOX5,0.97339076,99.7379,1.0,1.9494705338693663
EMSY,EMSY,0.98594,98.2049,1.0,1.949457685003297
HEY2,HEY2,0.9882412,97.9229,1.0,1.9494425462017801
KCNJ3,KCNJ3,0.9794001,99.002,1.0,1.9494383852876334
DUSP6,DUSP6,0.97335976,99.7375,1.0,1.9494103080738865
FOXC2,FOXC2,0.99900156,96.6068,1.0,1.9494081073527278
PPP3CB,PPP3CB,0.98599744,98.193,1.0,1.9493873479545911
CAPRIN1,CAPRIN1,0.98852533,97.8843,1.0,1.949386256301003
NAA10,NAA10,0.98862106,97.8723,1.0,1.9493817581397974
RBM46,RBM46,0.98956317,97.7486,1.0,1.949256836867089
RGS17,RGS17,0.998403,96.6667,1.0,1.9492184691441345
NLK,NLK,0.97106975,100.0,1.0,1.9491644674930946
CAND1,CAND1,0.9720568,99.878,1.0,1.949142974918285
MAP2K7,MAP2K7,0.9957097,96.98955000000001,1.0,1.9491325690375016
ATG101,ATG101,0.9785459,99.0826,1.0,1.9490974817961373
MYF6,MYF6,0.99810666,96.6942,1.0,1.949093555797567
SCN2A,SCN2A,0.9826067,98.5789,1.0,1.948983405223348
PPP5C,PPP5C,0.99229056,97.3948,1.0,1.9489572077995012
CDH6,CDH6,0.99323344,97.2768,1.0,1.9489156729778783
BRINP2,BRINP2,0.9990794,96.56115,1.0,1.948887889728197
EFNB2,EFNB2,0.9978637,96.70745,1.0,1.9488573508797131
GPR52,GPR52,0.9980949,96.6759,1.0,1.9488095219543455
FMR1,FMR1,0.9902906,97.6266,1.0,1.9487791747173806
RPS6KB1,RPS6KB1,0.97390676,99.619,1.0,1.9486659898898053
SLC25A14,SLC25A14,0.9922684,97.3746,1.0,1.9486275559625512
PNISR,PNISR,0.9839682,98.3851,1.0,1.948586511767701
HCN2,HCN2,0.99915016,96.5305,1.0,1.9485711097314735
FST,FST,0.9862106,98.1079,1.0,1.9485371383132413
KCNH2,KCNH2,0.9993865,96.4985,1.0,1.9485258357975912
BRD2,BRD2,0.9890863,97.7558,1.0,1.9485225658957788
RAC3,RAC3,0.97068375,100.0,1.0,1.9484862398684477
RAB21,RAB21,0.9980647,96.64865,1.0,1.9483642808044879
CACNG4,CACNG4,0.9944162,97.0906,1.0,1.9483140994898522
CLDN11,CLDN11,0.9982347,96.6184,1.0,1.9482276288133626
LDOC1,LDOC1,0.9985826,96.5753,1.0,1.9482186237386192
NSG2,NSG2,0.98008823,98.8304,1.0,1.94817783497382
CAV3,CAV3,0.99758077,96.6887,1.0,1.9480903770151108
DEXI,DEXI,0.9962671,96.8421,1.0,1.9479898804642444
NTRK2,NTRK2,0.9957923,96.8974,1.0,1.9479514943097413
ENY2,ENY2,0.97036356,100.0,1.0,1.947923644782604
ACVR2B,ACVR2B,0.9986761,96.538,1.0,1.947846093669862
KCNK3,KCNK3,0.9980727,96.61125,1.0,1.9478400823754194
ARL6,ARL6,0.98789537,97.8495,1.0,1.9477785385949204
PPM1H,PPM1H,0.99733233,96.6926,1.0,1.9477099796334292
BARHL2,BARHL2,0.9988955,96.4995,1.0,1.9476775080463633
