zebrafish gene name,frog gene name,correlation,identical_scores,orthology confidence,combo_score
MICU3,micu3,0.9509027,55.43605,1.0,1.4209552426788865
tnni4b.2,tnni1.2,0.97068936,51.111900000000006,1.0,1.4208661898933062
foxd5,foxd4l1.1,0.9796834,49.13845,1.0,1.4207429011862471
TXNRD2,txnrd2,0.88284355,70.21795,1.0,1.4203013664161568
MFSD9,mfsd9,0.94805104,55.92645,1.0,1.4195768714335908
PLEKHH2,plekhh2,0.96663904,51.84965,1.0,1.419340225118788
msrb2,msrb2,0.9367861,58.30375,1.0,1.4187420799690715
cspg4ba,cspg4b,0.9797494,48.8917,1.0,1.4183087270210541
AP3B1,ap3b1,0.96190566,52.6174,1.0,1.4165677965766674
INPP4B,inpp4b,0.9748666,49.768600000000006,1.0,1.4163383508981051
adcyap1b,adcyap1,0.968379,50.69535,1.0,1.411223346686808
hydin,hydin,0.98712367,46.467150000000004,1.0,1.4097585981338505
ERCC6,ercc6,0.9329385,58.26335,1.0,1.409527333069577
hmx1,hmx1,0.9671284,50.79945,1.0,1.4094563711204176
HTR2A,htr2a,0.93355626,58.1139,1.0,1.4093732194675295
ITGA1,itga1,0.9693139,50.0865,1.0,1.4069811527426737
parvg,parvg,0.975897,48.64875,1.0,1.4069610766306722
CIT,cit,0.9200736,60.821600000000004,1.0,1.4069323904417166
trpa1a,trpa1,0.9742011,48.9687,1.0,1.4064378880008244
GDF7,gdf7,0.96952754,49.9012,1.0,1.405528083111932
SCML4,scml4,0.97284675,49.16205,1.0,1.405368843227806
C18H15orf61,c15orf61,0.92643505,59.23075,1.0,1.4048019664709042
FRMD5,frmd5,0.8588166,73.95835,1.0,1.404586207928029
aqp7,aqp7,0.9586116,52.1455,1.0,1.4040974111672646
CYP11A1,cyp11a1,0.93953073,56.06835,1.0,1.4015950851277899
KANK1,kank1,0.961057,51.36305,1.0,1.4014879575882322
mrpl53,mrpl53,0.95985925,51.614000000000004,1.0,1.4013801573401121
SLC16A6,slc16a6,0.93943334,56.05465,1.0,1.4012290327156827
ppfibp2a,ppfibp2,0.9659068,50.272999999999996,1.0,1.4011499483293963
rx2,rax2,0.9328164,57.46809999999999,1.0,1.400917217220408
dkk1b,dkk1,0.9655546,50.25265,1.0,1.4001320057587963
USP28,usp28,0.95986605,51.44525,1.0,1.399627851556244
SMCHD1,smchd1,0.9859322,45.65835,1.0,1.3985630911265368
GPR61,gpr61,0.95377785,52.597300000000004,1.0,1.39778571726937
STARD5,stard5,0.92603254,58.5714,1.0,1.3969748354409548
si:ch211-184m13.4,gpr183.1,0.97020966,48.83765,1.0,1.3959448169434676
tecrl2b,mgc146850,0.92916137,57.7772,1.0,1.3958038800380232
IQSEC3,iqsec3,0.96089303,50.6901,1.0,1.3940633996401592
TNS1,tns1,0.9497763,53.02565,1.0,1.3931298807095105
hcls1,hcls1,0.9639408,49.77395,1.0,1.391429666035894
dpep2,dpep2,0.9615619,50.2361,1.0,1.3908355701253274
pvalb8,ocm1,0.95065266,52.57255,1.0,1.390385580650905
ITIH5,itih5,0.97040135,48.2489,1.0,1.3902150069751626
DOK7,dok7,0.9731648,47.6014,1.0,1.3897460275217832
ZDHHC23,zdhhc23,0.9691025,48.4695,1.0,1.3895582500006762
SLC35E2B,slc35e2b,0.8950862,64.54595,1.0,1.38885452553655
nfkbiab,nfkbia,0.97012734,48.16695,1.0,1.3887303951020569
USP30,usp30,0.93737036,55.31145,1.0,1.388729415593982
kti12,kti12,0.9174884,59.6195,1.0,1.388432048818776
HGF,hgf,0.97142273,47.75725,1.0,1.3873982140586136
TREH,treh,0.9535578,51.58285,1.0,1.3866554291168969
TGFBR2,tgfbr2,0.942467,53.9897,1.0,1.3865281050721598
RNF152,rnf152,0.92629254,57.5129,1.0,1.386479957275455
SNX1,snx1,0.97256774,47.2956,1.0,1.3851781907937242
ASCC3,ascc3,0.86136603,71.46145,1.0,1.3842536915546277
CALHM5,calhm5,0.9723998,47.197,1.0,1.3837615146623499
ARSB,arsb,0.9356714,55.11165,1.0,1.3827542775937638
EPB41,epb41,0.9386315,54.396649999999994,1.0,1.382027493080054
ANKMY2,ankmy2,0.87416184,68.4402,1.0,1.38184032978526
sh3bgr,sh3bgr,0.95691085,50.287099999999995,1.0,1.3807425093236394
si:dkey-211g8.6,ffar2,0.96680427,48.0589,1.0,1.3800054558902448
ambp,ambp,0.97224236,46.8039,1.0,1.3792836163398685
FIG4,fig4,0.9367085,54.4791,1.0,1.378497320130727
SETD5,setd5,0.9794574,45.1438,1.0,1.3783781186693405
HTR3B,htr3b,0.9499742,51.514849999999996,1.0,1.3777547641981203
cnppd1,cnppd1,0.9780023,45.07455,1.0,1.3743278406622497
FAM107A,fam107a,0.97933054,44.774,1.0,1.3742141869605984
INSYN2A,insyn2a,0.95934886,49.11685,1.0,1.3740535351466945
cdx4,cdx4,0.95993656,48.9155,1.0,1.3732870263891246
TENM3,tenm3,0.87235546,67.9886,1.0,1.37298186001455
TMEM132C,tmem132c,0.95352,50.20455,1.0,1.372129838055046
HYAL2,hyal2,0.96602553,47.4726,1.0,1.3720839438735242
BICDL1,bicdl1,0.9572986,49.35895,1.0,1.3719050922412417
USP53,usp53,0.95933926,48.86795,1.0,1.3714240963364859
cdk13,cdk13,0.9673675,46.85895,1.0,1.3687215926966874
ncl,ncl,0.92909706,55.19215,1.0,1.3685756712587192
brinp2,brinp2,0.9528743,49.9371,1.0,1.3678526209034099
rab18a,rab18,0.86771786,68.50025,1.0,1.367745351026251
ewsr1b,ewsr1,0.9523147,49.92785,1.0,1.366477067824478
ism2a,ism2,0.96662676,46.77735,1.0,1.3661742002095405
EPHB3,ephb3,0.9049955,60.2191,1.0,1.366168071431103
NID1,nid1,0.95886695,48.46395,1.0,1.3661125512568928
her8.2,hes6.2,0.9566368,48.87655,1.0,1.365339248097072
grapb,grap,0.9264338,55.434650000000005,1.0,1.3650307542465185
b4galnt1a,b4galnt1,0.95041305,50.183,1.0,1.364804902180674
LRRK1,lrrk1,0.9455087,51.22455,1.0,1.3645101770194186
si:ch211-255i20.3,gp25l,0.95808625,48.40285,1.0,1.3636886130339532
LRIG1,lrig1,0.91300166,58.21425,1.0,1.3634585922991982
frem1b,frem1l,0.96383303,47.1222,1.0,1.3634033975772264
cdx1a,cdx1,0.95020044,50.03685,1.0,1.3627880190804815
CBARP,cbarp,0.9753224,44.3719,1.0,1.360843408254879
os9,os9,0.97634083,44.14195,1.0,1.3607614724174266
TSPAN1,tspan1,0.9392765,52.158,1.0,1.3600489348831153
POSTN,postn,0.936648,52.7089,1.0,1.3598142740857422
GPR171,gpr171,0.9532965,49.0506,1.0,1.3595302497231623
dhfr,dhfr,0.93224347,53.633849999999995,1.0,1.3594400903741435
slbp,slbp,0.9700825,45.30165,1.0,1.3586107445380478
foxq1b,FOXQ1,0.9539798,48.72795,1.0,1.3577114286776883
KMT2C,kmt2c,0.9469915,50.234899999999996,1.0,1.3575305962462372
arhgef25b,arhgef25,0.9737697,44.3595,1.0,1.3571656874649924
ppp4r2b,ppp4r2,0.9688582,45.4148,1.0,1.3569986715195173
NOD1,nod1,0.9690634,45.261449999999996,1.0,1.3558610287171593
pdcd11,pdcd11,0.9779506,43.06595,1.0,1.3531673977337568
gorasp1a,gorasp1,0.9602496,46.81185,1.0,1.3519642361652275
ltk,ltk,0.9459234,49.93645,1.0,1.3519634635991085
CDH13,cdh13,0.90960383,57.5997,1.0,1.3492566823879049
LHX6,lhx6,0.8261223,75.6799,1.0,1.3479170346652478
taf15,taf15,0.95098853,48.42165,1.0,1.3476677420311027
CCDC172,ccdc172,0.9775612,42.5223,1.0,1.3465823079598516
blm,blm,0.96127546,46.057249999999996,1.0,1.3464029869828067
gipr,gipr,0.94885725,48.76265,1.0,1.346370260917646
nphp1,nphp1,0.9533886,47.6416,1.0,1.3449798550540097
FAM163B,fam163b,0.9105078,56.9137,1.0,1.3441355836521733
snx10b,snx10,0.95617455,46.897450000000006,1.0,1.343549770714639
TEX11,tex11,0.93362564,51.7224,1.0,1.3425736997350501
mettl27,mettl27,0.9492222,48.18785,1.0,1.3411824803322074
faah,faah.1,0.9413914,49.8305,1.0,1.340498198938659
micos13,micos13,0.9342444,51.3514,1.0,1.3401008891949893
nptxrb,nptxr,0.9658443,44.43515,1.0,1.3398491890548505
BBX,bbx,0.9538821,47.0179,1.0,1.3395735210228708
slc51a,slc51al,0.9610793,45.13005,1.0,1.33624132638387
NAV1,nav1,0.93468183,50.87415,1.0,1.3361006650259213
si:dkey-103i16.6,sirt3.2,0.94930583,47.60755,1.0,1.3352942835125314
ttll5,ttll5,0.9698828,42.97925,1.0,1.3338247284803268
c3a.3,c3,0.97195745,42.34765,1.0,1.3319484566061033
ZBTB47,zbtb47,0.9505154,47.008849999999995,1.0,1.3317860248966809
OLFML2A,olfml2a,0.85680544,67.444,1.0,1.3317458016353343
ANKRD33B,ankrd33b,0.93130165,51.08315,1.0,1.3305666834809724
SNTA1,snta1,0.9486332,47.1877,1.0,1.3293589741292289
METTL23,mettl23,0.91735643,53.92595,1.0,1.328484257656918
rbbp6,rbbp6,0.9500887,46.6457,1.0,1.327006644695905
FBXO21,fbxo21,0.9159865,54.073,1.0,1.3268945697813468
cyp1d1,cyp1d1,0.94755626,47.1626,1.0,1.3266352869656632
ADAM12,adam12,0.91140866,54.98465,1.0,1.3259850519108056
MYO16,myo16,0.9453099,47.27525,1.0,1.32268263623508
fgl1b,fgl1b,0.96412003,43.1602,1.0,1.3225528311567025
xirp1,xirp1,0.99198973,36.97405,1.0,1.3214264770872182
PARD3,pard3,0.9492688,46.25305,1.0,1.321019783235807
ARRDC1,arrdc1,0.9341568,49.52605,1.0,1.32077816404604
ARHGAP18,arhgap18,0.9601003,43.78735,1.0,1.3199381048966552
setmar,setmar,0.9491037,46.11175,1.0,1.3191622664775564
ARHGAP22,arhgap22,0.9486543,46.05025,1.0,1.3174911364497919
cfap210,cfap210,0.9652944,42.391400000000004,1.0,1.3171821567817408
ppp1r9ala,ppp1r9al,0.95295423,45.03575,1.0,1.316688180533732
rskrb,rskr,0.9399614,47.724450000000004,1.0,1.315167534671295
si:ch211-117k10.3,klf15.2,0.97256845,40.590999999999994,1.0,1.3149416950233557
grk5l,grk5,0.8100529,75.98245,1.0,1.314369062703371
evpla,evpl,0.96023035,43.003249999999994,1.0,1.3120209437704413
gyg2,gyg2,0.95604813,43.794399999999996,1.0,1.3107530204016162
L3MBTL1,L3MBTL1,0.93708473,47.8307,1.0,1.309707620087354
adamtsl5,adamtsl5,0.93986434,47.0437,1.0,1.3078141480105663
CALML4,calml4,0.9151973,52.30305,1.0,1.3065491113479675
SLA,sla,0.9406022,46.72095,1.0,1.3061189453539979
fga,fga,0.9581309,42.88995,1.0,1.306036895945667
poc5,poc5,0.97434056,39.082,1.0,1.3031824014807605
LZTS3,lzts3,0.94249487,46.00745,1.0,1.3029688678893536
CLPB,clpb,0.8793238,59.67415,1.0,1.3018009755092033
SORBS2,sorbs2,0.94630855,44.982749999999996,1.0,1.3009480065010242
LAYN,layn,0.94634134,44.8574,1.0,1.2997097492676954
ELK1,elk1,0.96869254,39.81675,1.0,1.2979743693070898
MFSD1,mfsd1,0.8813383,58.6959,1.0,1.2961557217895838
rnf11a,rnf11.2,0.75460625,86.3014,1.0,1.295779567572547
tbx16,vegt,0.958094,41.83755,1.0,1.2949275251343733
nkx3.3,nkx3-3,0.9494072,43.65925,1.0,1.294163087479645
avp,avp,0.9259246,48.76805,1.0,1.2940272399021886
plin3,plin3,0.9636416,40.43245,1.0,1.2928834447990192
si:dkey-156n14.3,zxdc,0.95126975,43.11905,1.0,1.292759697432047
dntt,dntt,0.9372112,46.1435,1.0,1.2923213051730347
SSH1,ssh1,0.9388177,45.7667,1.0,1.2920446539251742
BAZ2B,baz2b,0.9421311,44.828599999999994,1.0,1.2897879167579571
ARK2C,rnf165,0.830691,69.11015,1.0,1.2895307978705368
bricd5,bricd5,0.9628811,40.26865,1.0,1.2894297658845082
PLXNB1,plxnb1,0.8814767,58.00495,1.0,1.2892334893833897
ATXN7,mapk15,0.92265564,48.809650000000005,1.0,1.2869936881297313
irf2b,irf2,0.908713,51.741600000000005,1.0,1.285851102521828
TMEM275,TMEM275,0.92097765,48.8095,1.0,1.2831580202883042
mastl,bcl7c,0.9366641,45.3742,1.0,1.2830119473877148
ccdc15,ccdc15,0.97685623,36.345150000000004,1.0,1.2802590034638295
gpx3,gpx3,0.90650356,51.6512,1.0,1.2798556376930694
LOXL4,loxl4,0.8870792,55.78775,1.0,1.2788072040884373
CMPK2,cmpk2,0.9606952,39.68655,1.0,1.2783369857778464
ahr1a,ahr,0.96333116,39.11035,1.0,1.2783236466340442
GADD45GIP1,gadd45gip1,0.955146,40.688950000000006,1.0,1.2761586812642993
CXCR5,cxcr5,0.95636076,40.26495,1.0,1.2744924576376213
IGSF10,igsf10,0.97322273,36.539100000000005,1.0,1.273988536999384
TMEM174,tmem174.2,0.97168416,36.818250000000006,1.0,1.2733974118048288
chchd6a,chchd6,0.955009,40.4409,1.0,1.2732470465531394
lgals9l3,lgals9c,0.9543926,40.56765,1.0,1.2731664599990271
MYO19,myo19,0.9231214,47.27095,1.0,1.271938330611755
ARHGEF10L,arhgef10l,0.9152281,48.8935,1.0,1.2709006710584487
kcnn4,kcnn4,0.9375369,43.77195,1.0,1.268220892705664
uvssa,uvssa,0.8868178,54.7938,1.0,1.267797194141893
nopchap1,nopchap1,0.9531632,40.318650000000005,1.0,1.267748811068419
ccdc169,ccdc169,0.94150764,42.8257,1.0,1.267380753777289
tex30,tex30,0.9341207,44.3688,1.0,1.2666677665785389
atf6,atf6,0.93986213,43.02445,1.0,1.2657029986036572
BICC1,bicc1,0.85071987,62.45355,1.0,1.2655601793251325
kmt5aa,kmt5a,0.9441359,42.06465,1.0,1.265413311957115
csf1ra,csf1r,0.93767315,43.431,1.0,1.2649603857198186
cers4a,cers4,0.93210787,44.63395,1.0,1.2648463230576537
pik3r6b,pik3r6,0.98417276,33.24405,1.0,1.264489331177645
fip1l1a,fip1l1,0.9275132,45.412549999999996,1.0,1.262504503491413
NCEH1,nceh1,0.9193735,46.98025,1.0,1.2603292216376012
F2R,f2r,0.938362,42.702600000000004,1.0,1.2589035649722482
acbd5a,acbd5,0.9455285,41.071600000000004,1.0,1.2581920113665062
stra6l,stra6l.1,0.9297461,44.35395,1.0,1.256516524030066
KBTBD11,kbtbd11,0.92026305,46.413700000000006,1.0,1.256426545331973
SH3TC1,sh3tc1,0.95959896,37.618300000000005,1.0,1.2541649379938677
AATK,aatk,0.94199556,41.30929999999999,1.0,1.2526096476200068
carf,carf,0.952982,38.8464,1.0,1.2519113300611178
PLA2R1,pla2r1,0.9657534,35.9609,1.0,1.2508643248020996
ap5b1,ap5b1,0.94418854,40.6379,1.0,1.2505868028632068
FAM222A,fam222a,0.8442932,62.42275,1.0,1.2505529983027892
f5,f5,0.961658,36.78805,1.0,1.2501719193158176
MYLK4,mylk4,0.94295317,40.8219,1.0,1.2496916679231986
nudt19,nudt19,0.91757077,46.354200000000006,1.0,1.2496515347215604
c3a.2,c3p1,0.9610628,36.7462,1.0,1.2483735014439283
abca5,abca9,0.93831664,41.65,1.0,1.2477727683974706
fam185a,fam185a,0.9614344,36.581199999999995,1.0,1.2474940249955933
MAPK8IP1,mapk8ip1,0.92684346,44.05215,1.0,1.2467224935740249
DNAH3,dnah3,0.80110735,71.426,1.0,1.2461952059688648
retreg2,retreg2,0.92465067,44.29265,1.0,1.244231617249799
zgc:113436,gin1,0.9319731,42.419799999999995,1.0,1.2413427065270868
hsd3b1,hsd3b1,0.91691846,45.6469,1.0,1.240751297765165
ADGRD2,adgrd2,0.95199966,37.619749999999996,1.0,1.2368162293034546
oclnb,ocln,0.9555224,36.7937,1.0,1.2362116681971465
SLC9B1,slc9b2,0.8840675,51.8852,1.0,1.2310421304973502
kansl1a,kansl1,0.95768523,35.8143,1.0,1.2308932912147825
FOXN2,foxn2,0.918576,44.2542,1.0,1.2299485907689751
F13A1,f13a1,0.93355566,40.98635,1.0,1.229941773750972
stk11ip,stk11ip,0.9694117,33.1623,1.0,1.2299048612275794
CSPP1,cspp1,0.9487765,37.55935,1.0,1.2288187644262258
mtdha,mtdh,0.9624352,34.2783,1.0,1.225655356339677
six4b,six4,0.9402555,38.902550000000005,1.0,1.2234203508405563
cbx6b,cbx6,0.91412646,44.525800000000004,1.0,1.2226269965891317
sele,selp,0.96165305,34.15725,1.0,1.222600062248683
TMEM240,tmem240,0.8483493,58.86375,1.0,1.2225364484592118
iqca1,iqca1,0.9253595,42.06465,1.0,1.222510476948087
ZNF462,znf462,0.92162305,42.71375,1.0,1.2207729773802818
COLEC10,colec10,0.9339834,39.9289,1.0,1.2198411703309633
LYST,lyst,0.87175804,53.41335,1.0,1.2189248920946452
map3k7cl,map3k7cl,0.9291406,40.7273,1.0,1.2171398170393053
foxn1,foxn1,0.95763373,34.42115,1.0,1.2161808263434537
fbxo36a,fbxo36,0.9352425,39.28965,1.0,1.2160212782909252
AMIGO1,amigo1,0.9262622,41.001549999999995,1.0,1.2134359357731903
ARHGAP21,arhgap21,0.881903,50.5758,1.0,1.2123789741553987
MSC,msc,0.9128181,43.75,1.0,1.211510115230535
ghra,ghr,0.95878327,33.7116,1.0,1.2113741264946174
SEMA4G,sema4g,0.90782684,44.81485000000001,1.0,1.2112608997857859
ADAMTS8,adamts8,0.9188805,42.1971,1.0,1.2090939500663915
ttc12,ttc12,0.9345752,38.60705,1.0,1.207345550057393
ANKDD1B,ankdd1b,0.9229795,40.8685,1.0,1.2045413366311786
ifit10,ifit5,0.9670891,31.207,1.0,1.2041139382392718
edn2,edn2,0.963372,31.93235,1.0,1.203219455429401
USH2A,USH2A,0.8854557,48.866699999999994,1.0,1.2025919419262825
si:ch211-93n23.7,stpg4,0.9501156,34.6879,1.0,1.201796897372494
alcamb,alcam,0.95229805,34.18825,1.0,1.2015492639216503
nppc,nppc,0.9067105,44.02135,1.0,1.2003973443332858
OSTM1,ostm1,0.9361373,37.452650000000006,1.0,1.1988212256509259
EPB41L2,epb41l2,0.9127462,42.525099999999995,1.0,1.1985136429861656
CIR1,cir1,0.8586315,54.2513,1.0,1.1977100696161205
ATG7,atg7,0.8032302,66.25,1.0,1.1968214397523331
selenop2,selenop2l,0.9396358,36.33695,1.0,1.1951268728728517
bcan,bcan,0.9516374,33.6562,1.0,1.1944659086569849
fmo5,MGC89174,0.87848437,49.55455,1.0,1.193868904227536
malb,mal,0.9024667,44.15955,1.0,1.1921483395830748
armc10,armc10,0.9507934,33.59495,1.0,1.1918957626946998
C20H6orf58,c6orf58,0.9436636,35.0542,1.0,1.1908919017176158
P2RY14,p2ry14,0.9112612,42.0873,1.0,1.1905340756080878
si:ch73-206p6.1,plscr5,0.8918654,45.9667,1.0,1.1868569683788122
ripk1l,ripk1,0.9462416,34.087,1.0,1.1866499693151553
pag1,pag1,0.96049845,30.82215,1.0,1.1850230074688912
hoxa9b,hoxa9,0.8587823,52.9311,1.0,1.184224079021922
exd3,exd3,0.92720956,37.97475,1.0,1.1838915051898413
RASSF9,rassf9,0.9547396,31.94825,1.0,1.1836615611797872
ttc9b,ttc9b,0.8680326,50.4884,1.0,1.1797704135198113
FAM161B,fam161b,0.96808404,28.4478,1.0,1.1774816314917675
DENND1B,dennd1b,0.94939643,32.4362,1.0,1.1765645875245891
sdccag8,sdccag8,0.91584533,39.6853,1.0,1.1758448971828828
ggt5a,ggt5,0.94098157,34.151,1.0,1.175301618810479
PTPRZ1,ptprz1,0.91374576,39.80215,1.0,1.172271651572467
atp8b3,atp8b3,0.89433056,44.031549999999996,1.0,1.1722168546518092
DENND1A,dennd1a,0.860155,51.43815,1.0,1.1717203015289157
amer1,amer1,0.97149545,27.1478,1.0,1.171657536985757
DNAI3,dnai3,0.9010142,42.3701,1.0,1.1700830002998839
FAM177A1,fam177a1,0.90250707,42.024,1.0,1.1698683285357228
CA12,ca12,0.93235123,35.06825,1.0,1.1651910720591279
gpbar1,gpbar1,0.88397413,45.615700000000004,1.0,1.1651488230098326
PNPLA8,pnpla8,0.8438423,54.24555,1.0,1.1638574858805304
sfi1,sfi1,0.9747382,25.4648,1.0,1.1614357158950284
RREB1,rreb1,0.889694,44.0025,1.0,1.161318290046319
MAP3K9,map3k9,0.83919334,54.89475,1.0,1.1600360087870312
FAM13A,fam13a,0.8699659,48.0207,1.0,1.1583359831254012
ifit12,ifit1b,0.9630022,27.71095,1.0,1.1581506417643477
rdh20,rdh20,0.8821507,45.2532,1.0,1.1571848163951581
si:dkey-79d12.5,btg5.2,0.95185065,29.9347,1.0,1.1559663324839704
ITGA11,itga11,0.82886064,56.686350000000004,1.0,1.1551954673692144
F2RL2,f2rl2,0.9445695,31.429949999999998,1.0,1.1549937866554603
cald1b,cald1,0.93705404,33.01945,1.0,1.1544732311787986
sh3d21,sh3d21,0.948068,30.6093,1.0,1.1543904097353928
ercc5,ercc5,0.8942387,42.245149999999995,1.0,1.1532924401159894
trmt10c,trmt10c,0.89627767,41.714749999999995,1.0,1.152394823991831
FMN1,fmn1,0.9501992,29.68575,1.0,1.1495848509584436
eps8l3b,eps8l3,0.92841953,34.428650000000005,1.0,1.1495068779043534
pnocb,pnoc,0.94763947,30.12785,1.0,1.148367524451747
NTS,nts,0.9533372,28.399050000000003,1.0,1.1432753648889142
CFAP73,cfap73,0.9231027,34.7423,1.0,1.1406441036728863
DST,dst,0.8746349,45.248850000000004,1.0,1.1399661382646773
oip5,oip5,0.93540215,31.900599999999997,1.0,1.138977577365241
CCSER1,ccser1,0.9273683,33.490449999999996,1.0,1.137276201583406
PCSK6,snrpa1,0.8854643,42.60395,1.0,1.1370023428935168
trim59,trim59,0.9261467,33.59425,1.0,1.135572346270808
SLC22A31,slc22a31,0.92235595,34.06915,1.0,1.1318858366587592
cd99,cd99,0.95177716,27.3485,1.0,1.1287051004854725
CENPV,cenpv,0.8247119,54.68235,1.0,1.1247217484903025
ITGB8,itgb8,0.90883374,36.09715,1.0,1.1222340274414129
JMY,jmy,0.8890409,40.316649999999996,1.0,1.1212126345642757
CDKAL1,cdkal1,0.86319196,45.74515,1.0,1.1190190681698704
cfap184,ccdc96,0.9320509,30.2374,1.0,1.1138963283415397
parp14rs1,parp14.2,0.91119826,34.524,1.0,1.1111563092876136
inha,inha,0.9234655,31.66895,1.0,1.1092763292048822
fgfbp3,fgfbp3,0.9403287,27.901699999999998,1.0,1.1083415081372554
SLC39A8,slc39a8,0.87533855,41.929100000000005,1.0,1.1067958703830891
svip,svip,0.75382376,68.32560000000001,1.0,1.1056751956355275
setx,setx,0.918041,32.385149999999996,1.0,1.104384693666375
STMND1,stmnd1,0.93203527,29.28815,1.0,1.1039161686842465
ercc6l2,ercc6l2,0.87369037,41.95715,1.0,1.1033237426886098
UBE2A,ube2a,0.60696656,100.0,1.0,1.101940640156253
YPEL1,ypel1,0.60696656,100.0,1.0,1.101940640156253
GSAP,gsap,0.9149709,32.5923,1.0,1.099539843659291
ACTC1,actc1,0.60696656,99.7347,1.0,1.099161328530667
ARF3,arf3,0.60696656,99.4475,1.0,1.0961525901255849
PPP3R1,ppp3r1,0.60696656,99.4118,1.0,1.09577859304668
METTL21C,mettl21c,0.8810476,39.5996,1.0,1.095436577805555
figla,figla,0.92584234,29.81905,1.0,1.095327498368467
unc13d,unc13d,0.8737437,41.1077,1.0,1.0945466677244287
ELOC,eloc,0.60696656,99.1071,1.0,1.0925865227401739
fance,fance,0.9408655,26.25815,1.0,1.0923500523393452
COPS2,cops2,0.60696656,98.8713,1.0,1.0901162563198452
SKP1,skp1,0.60696656,98.773,1.0,1.0890864548392756
PSMD14,psmd14,0.60696656,98.7097,1.0,1.0884233171615538
BCR,casp2,0.7556562,66.16725,1.0,1.0872510910082687
VSTM4,vstm4,0.90964377,32.567499999999995,1.0,1.0871078956339477
RAB6A,rab6a,0.60696656,98.5577,1.0,1.0868309486463292
SEC61G,sec61g,0.60696656,98.52940000000001,1.0,1.0865344747714554
si:ch211-243g18.2,krt18.2,0.8754701,39.9007,1.0,1.0858467146612247
UBE2G1,ube2g1,0.60696656,98.2353,1.0,1.0834534512166687
map9,map9,0.931959,27.249499999999998,1.0,1.0823847778620281
PPP2CA,ppp2ca,0.60696656,98.0583,1.0,1.0815991799851243
fam174c,fam174c,0.87567526,39.35485,1.0,1.0805971078152847
PRPF8,prpf8,0.60696656,97.71244999999999,1.0,1.0779760178075557
CORIN,rbm42,0.78475094,58.8603,1.0,1.0771822499244976
MAB21L1,mab21l1,0.60696656,97.493,1.0,1.0756770357637002
CYFIP2,cyfip2,0.60696656,96.90530000000001,1.0,1.0695202267084538
SEC11A,sec11a,0.60696656,96.648,1.0,1.0668247239520898
RPL15,rpl15,0.60696656,96.5686,1.0,1.0659929209250583
zgc:154142,ovch2,0.8300602,47.87125,1.0,1.0655884374290792
SPOP,spop,0.60696656,96.5241,1.0,1.065526734090009
RBBP4,rbbp4,0.60696656,96.4711,1.0,1.0649715003314109
NR2F1,nr2f1,0.60696656,96.4679,1.0,1.064937976783722
VCP,vcp,0.60696656,96.46185,1.0,1.0648745963263724
NXPH3,nxph3,0.9028197,31.93005,1.0,1.0648373505204662
CTNNB1,ctnnb1,0.60696656,96.30825,1.0,1.0632654660373033
RAB14,rab14,0.60696656,96.2791,1.0,1.0629600874700744
LSM6,lsm6,0.60696656,96.25,1.0,1.062655232708278
MCTS2,mcts1,0.60696656,96.1326,1.0,1.0614253375524403
CEP15,CEP15,0.915126,28.8885,1.0,1.061092825696552
CACNA2D1,cacna2d1,0.7546944,63.83454999999999,1.0,1.0606158228198186
UBE2B,ube2b,0.60696656,96.0526,1.0,1.0605872488602168
RPL8,rpl8,0.60696656,95.94135,1.0,1.0594217817725935
SRP54,srp54,0.60696656,95.8333,1.0,1.058289838232659
SMAD2,smad2,0.60696656,95.72695,1.0,1.0571757040774348
GFRA2,gfra2,0.8594328,40.598200000000006,1.0,1.0565096281935986
MYL12A,myl12b,0.60696656,95.65295,1.0,1.056400472037128
olfml2ba,olfml2b,0.85451025,41.65515,1.0,1.0563346493065524
NCKAP1,nckap1,0.60696656,95.56135,1.0,1.0554408604845322
COPS5,cops5,0.60696656,95.4177,1.0,1.0539359674765583
ELOF1,elof1,0.60696656,95.3469,1.0,1.0531942589839407
CASK,cask,0.60696656,95.3423,1.0,1.0531460688841376
MAJIN,majin,0.92020994,26.9722,1.0,1.0526339261132414
MLST8,kcnj10,0.60696656,95.2529,1.0,1.052209504770578
LSM3,lsm3,0.60696656,95.098,1.0,1.0505867555402604
SNRPD3,snrpd3,0.60696656,94.86315,1.0,1.048126441423152
USP7,usp7,0.60696656,94.75710000000001,1.0,1.047015450100523
PPP2R2D,ppp2r2d,0.60696656,94.74875,1.0,1.0469279745932722
COPS9,cops9,0.60696656,94.7368,1.0,1.0468027850948713
CDC42SE2,cdc42se2l,0.60696656,94.67785,1.0,1.0461852184897893
SSR3,ssr3,0.60696656,94.5946,1.0,1.0453130824444443
UBE2K,ube2k,0.60696656,94.5,1.0,1.04432204256589
PHRF1,phrf1,0.9127499,27.6247,1.0,1.0424238878719345
KPNA3,pamr1,0.60696656,94.14035,1.0,1.0405543100889127
ORMDL1,ormdl1,0.60696656,94.1176,1.0,1.0403159786170617
ARL8B,arl8b,0.60696656,94.086,1.0,1.0399849335836335
DR1,dr1,0.60696656,94.01785000000001,1.0,1.0392709867789458
EMX2,emx2,0.60696656,93.9271,1.0,1.0383202799187046
MAPK1,mapk1,0.60696656,93.70985,1.0,1.0360443453138855
MARCHF5,marchf5,0.60696656,93.6182,1.0,1.0350842099558568
CDC42,cdc42,0.60696656,93.55425,1.0,1.0344142628075106
