chimpanzee gene name,gorilla gene name,correlation,identical_scores,orthology confidence,combo_score
VSNL1,VSNL1,1.0000004,100.0,1.0,1.9999932318724662
VWC2,VWC2,1.0000004,100.0,1.0,1.9999932318724662
RNF166,RNF166,1.0000004,100.0,1.0,1.9999932318724662
PSMD13,PSMD13,1.0000004,100.0,1.0,1.9999932318724662
GFRA1,GFRA1,1.0000004,100.0,1.0,1.9999932318724662
MAPK1IP1L,MAPK1IP1L,1.0000004,100.0,1.0,1.9999932318724662
PRADC1,PRADC1,1.0000004,100.0,1.0,1.9999932318724662
NR1H2,NR1H2,1.0000004,100.0,1.0,1.9999932318724662
TMED1,TMED1,1.0000004,100.0,1.0,1.9999932318724662
S100A11,S100A11,1.0000004,100.0,1.0,1.9999932318724662
RBM18,RBM18,1.0000004,100.0,1.0,1.9999932318724662
SARM1,SARM1,1.0000004,100.0,1.0,1.9999932318724662
PSME2,PSME2,1.0000004,100.0,1.0,1.9999932318724662
GRPEL1,GRPEL1,1.0000004,100.0,1.0,1.9999932318724662
PPP2R5A,PPP2R5A,1.0000004,100.0,1.0,1.9999932318724662
CBLN1,CBLN1,1.0000004,100.0,1.0,1.9999932318724662
MTCH2,MTCH2,1.0000002,100.0,1.0,1.999992833747317
SERTAD3,SERTAD3,1.0000002,100.0,1.0,1.999992833747317
GNGT1,GNGT1,1.0000002,100.0,1.0,1.999992833747317
PNMA1,PNMA1,1.0000002,100.0,1.0,1.999992833747317
ENC1,ENC1,1.0000002,100.0,1.0,1.999992833747317
AMIGO2,AMIGO2,1.0000002,100.0,1.0,1.999992833747317
ATOH7,ATOH7,1.0000002,100.0,1.0,1.999992833747317
RNF208,RNF208,1.0000002,100.0,1.0,1.999992833747317
HTR1E,HTR1E,1.0000002,100.0,1.0,1.999992833747317
DDI2,DDI2,1.0000002,100.0,1.0,1.999992833747317
MRPS17,MRPS17,1.0000002,100.0,1.0,1.999992833747317
ARL8B,ARL8B,1.0000002,100.0,1.0,1.999992833747317
KPNB1,KPNB1,1.0000002,100.0,1.0,1.999992833747317
CRK,CRK,1.0000002,100.0,1.0,1.999992833747317
FLOT1,FLOT1,1.0000002,100.0,1.0,1.999992833747317
HSPB6,HSPB6,1.0000002,100.0,1.0,1.999992833747317
SAP30L,SAP30L,1.0000002,100.0,1.0,1.999992833747317
RRM1,RRM1,1.0000002,100.0,1.0,1.999992833747317
TEFM,TEFM,1.0000002,100.0,1.0,1.999992833747317
ABRACL,ABRACL,1.0000002,100.0,1.0,1.999992833747317
C2orf69,C2orf69,1.0000002,100.0,1.0,1.999992833747317
HAPSTR1,HAPSTR1,1.0000002,100.0,1.0,1.999992833747317
EMC7,EMC7,1.0000002,100.0,1.0,1.999992833747317
TENT5B,TENT5B,1.0000002,100.0,1.0,1.999992833747317
PRPF31,PRPF31,1.0000002,100.0,1.0,1.999992833747317
FOS,FOS,1.0000002,100.0,1.0,1.999992833747317
NDUFA1,NDUFA1,1.0000002,100.0,1.0,1.999992833747317
MDK,MDK,1.0000002,100.0,1.0,1.999992833747317
FOSL1,FOSL1,1.0000002,100.0,1.0,1.999992833747317
CHMP5,CHMP5,1.0000002,100.0,1.0,1.999992833747317
STMP1,STMP1,1.0000002,100.0,1.0,1.999992833747317
MAT2A,MAT2A,1.0000002,100.0,1.0,1.999992833747317
THOC5,THOC5,1.0000002,100.0,1.0,1.999992833747317
PPM1A,PPM1A,1.0000002,100.0,1.0,1.999992833747317
HCRTR1,HCRTR1,1.0000002,100.0,1.0,1.999992833747317
SELENOT,SELENOT,1.0000002,100.0,1.0,1.999992833747317
RBP4,RBP4,1.0000002,100.0,1.0,1.999992833747317
S100A4,S100A4,1.0000002,100.0,1.0,1.999992833747317
OAZ1,OAZ1,1.0000002,100.0,1.0,1.999992833747317
AZIN1,AZIN1,1.0000002,100.0,1.0,1.999992833747317
PLK2,PLK2,1.0000002,100.0,1.0,1.999992833747317
GSKIP,GSKIP,1.0000002,100.0,1.0,1.999992833747317
TMEM160,TMEM160,1.0000002,100.0,1.0,1.999992833747317
NUF2,NUF2,1.0000002,100.0,1.0,1.999992833747317
KLF15,KLF15,1.0000002,100.0,1.0,1.999992833747317
SLC16A13,SLC16A13,1.0000002,100.0,1.0,1.999992833747317
NAB2,NAB2,1.0000002,100.0,1.0,1.999992833747317
GLO1,GLO1,1.0000002,100.0,1.0,1.999992833747317
SIGMAR1,SIGMAR1,1.0000002,100.0,1.0,1.999992833747317
SIM2,SIM2,1.0000002,100.0,1.0,1.999992833747317
CD151,CD151,1.0000002,100.0,1.0,1.999992833747317
JMJD6,JMJD6,1.0000002,100.0,1.0,1.999992833747317
ZNF24,ZNF24,1.0000002,100.0,1.0,1.999992833747317
PITX1,PITX1,1.0000002,100.0,1.0,1.999992833747317
PABPC4,PABPC4,1.0000002,100.0,1.0,1.999992833747317
H2BC11,H2BC11,1.0000002,100.0,1.0,1.999992833747317
PIRT,PIRT,1.0000002,100.0,1.0,1.999992833747317
FAM110A,FAM110A,1.0000001,100.0,1.0,1.9999926346847428
TENT5C,TENT5C,1.0000001,100.0,1.0,1.9999926346847428
PRRG3,PRRG3,1.0000001,100.0,1.0,1.9999926346847428
DRD1,DRD1,1.0000001,100.0,1.0,1.9999926346847428
ZRANB2,ZRANB2,1.0000001,100.0,1.0,1.9999926346847428
RNF11,RNF11,1.0000001,100.0,1.0,1.9999926346847428
CALML3,CALML3,1.0000001,100.0,1.0,1.9999926346847428
H2BC17,H2BC17,1.0000001,100.0,1.0,1.9999926346847428
RNASE7,RNASE7,1.0000001,100.0,1.0,1.9999926346847428
ZBTB26,ZBTB26,1.0000001,100.0,1.0,1.9999926346847428
ZNF319,ZNF319,1.0000001,100.0,1.0,1.9999926346847428
MAB21L2,MAB21L2,1.0000001,100.0,1.0,1.9999926346847428
CYRIA,CYRIA,1.0000001,100.0,1.0,1.9999926346847428
DDX39A,DDX39A,1.0000001,100.0,1.0,1.9999926346847428
TFAP2D,TFAP2D,1.0000001,100.0,1.0,1.9999926346847428
LRRC1,LRRC1,1.0000001,100.0,1.0,1.9999926346847428
NRAS,NRAS,1.0000001,100.0,1.0,1.9999926346847428
SST,SST,1.0000001,100.0,1.0,1.9999926346847428
CLDN10,CLDN10,1.0000001,100.0,1.0,1.9999926346847428
ING2,ING2,1.0000001,100.0,1.0,1.9999926346847428
RAB43,RAB43,1.0000001,100.0,1.0,1.9999926346847428
KLF3,KLF3,1.0000001,100.0,1.0,1.9999926346847428
TRIM40,TRIM40,1.0000001,100.0,1.0,1.9999926346847428
ISL2,ISL2,1.0000001,100.0,1.0,1.9999926346847428
YWHAH,YWHAH,1.0000001,100.0,1.0,1.9999926346847428
INSYN1,INSYN1,1.0000001,100.0,1.0,1.9999926346847428
RPLP2,RPLP2,1.0000001,100.0,1.0,1.9999926346847428
EIF1,EIF1,1.0000001,100.0,1.0,1.9999926346847428
S100A16,S100A16,1.0000001,100.0,1.0,1.9999926346847428
TIMP3,TIMP3,1.0000001,100.0,1.0,1.9999926346847428
GIPC1,GIPC1,1.0000001,100.0,1.0,1.9999926346847428
CELF4,CELF4,1.0000001,100.0,1.0,1.9999926346847428
TRIAP1,TRIAP1,1.0000001,100.0,1.0,1.9999926346847428
GRB2,GRB2,1.0000001,100.0,1.0,1.9999926346847428
TRMT61A,TRMT61A,1.0000001,100.0,1.0,1.9999926346847428
PROKR1,PROKR1,1.0000001,100.0,1.0,1.9999926346847428
CTLA4,CTLA4,1.0000001,100.0,1.0,1.9999926346847428
AP3M1,AP3M1,1.0000001,100.0,1.0,1.9999926346847428
CPNE9,CPNE9,1.0000001,100.0,1.0,1.9999926346847428
OSTF1,OSTF1,1.0000001,100.0,1.0,1.9999926346847428
SYF2,SYF2,1.0000001,100.0,1.0,1.9999926346847428
RAB3C,RAB3C,1.0000001,100.0,1.0,1.9999926346847428
EDC3,EDC3,1.0000001,100.0,1.0,1.9999926346847428
KCNJ13,KCNJ13,1.0000001,100.0,1.0,1.9999926346847428
STK17B,STK17B,1.0000001,100.0,1.0,1.9999926346847428
SLC39A8,SLC39A8,1.0000001,100.0,1.0,1.9999926346847428
MPV17L2,MPV17L2,1.0000001,100.0,1.0,1.9999926346847428
BATF,BATF,1.0000001,100.0,1.0,1.9999926346847428
RAB14,RAB14,1.0000001,100.0,1.0,1.9999926346847428
HSPBP1,HSPBP1,1.0000001,100.0,1.0,1.9999926346847428
IFITM1,IFITM1,1.0000001,100.0,1.0,1.9999926346847428
ANKRA2,ANKRA2,1.0000001,100.0,1.0,1.9999926346847428
WDR45B,WDR45B,1.0000001,100.0,1.0,1.9999926346847428
ATP5F1C,ATP5F1C,1.0000001,100.0,1.0,1.9999926346847428
ANKRD1,ANKRD1,1.0000001,100.0,1.0,1.9999926346847428
ABCF3,ABCF3,1.0000001,100.0,1.0,1.9999926346847428
LDHAL6A,LDHAL6A,1.0000001,100.0,1.0,1.9999926346847428
CYP26B1,CYP26B1,1.0000001,100.0,1.0,1.9999926346847428
RADX,RADX,1.0000001,100.0,1.0,1.9999926346847428
MAP3K8,MAP3K8,1.0000001,100.0,1.0,1.9999926346847428
SF3A1,SF3A1,1.0000001,100.0,1.0,1.9999926346847428
ARG2,ARG2,1.0000001,100.0,1.0,1.9999926346847428
GLUL,GLUL,1.0000001,100.0,1.0,1.9999926346847428
SCNN1G,SCNN1G,1.0000001,100.0,1.0,1.9999926346847428
SERTM1,SERTM1,1.0,100.0,1.0,1.999992435622168
DEFB123,DEFB123,1.0,100.0,1.0,1.999992435622168
GPR4,GPR4,1.0,100.0,1.0,1.999992435622168
GHSR,GHSR,1.0,100.0,1.0,1.999992435622168
ATG14,ATG14,1.0,100.0,1.0,1.999992435622168
LASP1NB,LASP1NB,1.0,100.0,1.0,1.999992435622168
SMIM30,SMIM30,1.0,100.0,1.0,1.999992435622168
WIPF2,WIPF2,1.0,100.0,1.0,1.999992435622168
ZBTB6,ZBTB6,1.0,100.0,1.0,1.999992435622168
IER2,IER2,1.0,100.0,1.0,1.999992435622168
IER3IP1,IER3IP1,1.0,100.0,1.0,1.999992435622168
MTF2,MTF2,1.0,100.0,1.0,1.999992435622168
CLDN1,CLDN1,1.0,100.0,1.0,1.999992435622168
NEFL,NEFL,1.0,100.0,1.0,1.999992435622168
PLRG1,PLRG1,1.0,100.0,1.0,1.999992435622168
RPL11,RPL11,1.0,100.0,1.0,1.999992435622168
ABHD4,ABHD4,1.0,100.0,1.0,1.999992435622168
TMUB1,TMUB1,1.0,100.0,1.0,1.999992435622168
MOGS,MOGS,1.0,100.0,1.0,1.999992435622168
CDK8,CDK8,1.0,100.0,1.0,1.999992435622168
AMD1,AMD1,1.0,100.0,1.0,1.999992435622168
SNW1,SNW1,1.0,100.0,1.0,1.999992435622168
CD53,CD53,1.0,100.0,1.0,1.999992435622168
PPM1K,PPM1K,1.0,100.0,1.0,1.999992435622168
TMEM35B,TMEM35B,1.0,100.0,1.0,1.999992435622168
UQCR10,UQCR10,1.0,100.0,1.0,1.999992435622168
INIP,INIP,1.0,100.0,1.0,1.999992435622168
AMMECR1L,AMMECR1L,1.0,100.0,1.0,1.999992435622168
DEF6,DEF6,1.0,100.0,1.0,1.999992435622168
SDHB,SDHB,1.0,100.0,1.0,1.999992435622168
COMMD8,COMMD8,1.0,100.0,1.0,1.999992435622168
PITPNB,PITPNB,1.0,100.0,1.0,1.999992435622168
ATP1B2,ATP1B2,1.0,100.0,1.0,1.999992435622168
OTOS,OTOS,1.0,100.0,1.0,1.999992435622168
UBLCP1,UBLCP1,1.0,100.0,1.0,1.999992435622168
CCND2,CCND2,1.0,100.0,1.0,1.999992435622168
KBTBD6,KBTBD6,1.0,100.0,1.0,1.999992435622168
CPEB4,CPEB4,1.0,100.0,1.0,1.999992435622168
SMIM35,SMIM35,1.0,100.0,1.0,1.999992435622168
CDC42SE2,CDC42SE2,1.0,100.0,1.0,1.999992435622168
TPPP3,TPPP3,1.0,100.0,1.0,1.999992435622168
LSM2,LSM2,1.0,100.0,1.0,1.999992435622168
MED20,MED20,1.0,100.0,1.0,1.999992435622168
DKC1,DKC1,1.0,100.0,1.0,1.999992435622168
ADORA2B,ADORA2B,1.0,100.0,1.0,1.999992435622168
TMEM215,TMEM215,0.99999994,100.0,1.0,1.9999923161846236
SSTR1,SSTR1,0.99999994,100.0,1.0,1.9999923161846236
ZNF22,ZNF22,0.99999994,100.0,1.0,1.9999923161846236
H2BC5,H2BC5,0.99999994,100.0,1.0,1.9999923161846236
YIPF5,YIPF5,0.99999994,100.0,1.0,1.9999923161846236
MBTD1,MBTD1,0.99999994,100.0,1.0,1.9999923161846236
KLHL15,KLHL15,0.99999994,100.0,1.0,1.9999923161846236
SELENOK,SELENOK,0.99999994,100.0,1.0,1.9999923161846236
WWTR1,WWTR1,0.99999994,100.0,1.0,1.9999923161846236
LAP3,LAP3,0.99999994,100.0,1.0,1.9999923161846236
CDK4,CDK4,0.99999994,100.0,1.0,1.9999923161846236
NUDT3,NUDT3,0.99999994,100.0,1.0,1.9999923161846236
CHST3,CHST3,0.99999994,100.0,1.0,1.9999923161846236
INSIG2,INSIG2,0.99999994,100.0,1.0,1.9999923161846236
CRYAB,CRYAB,0.99999994,100.0,1.0,1.9999923161846236
LAMTOR3,LAMTOR3,0.99999994,100.0,1.0,1.9999923161846236
IGIP,IGIP,0.9999999,100.0,1.0,1.9999922365595937
ZBTB34,ZBTB34,0.9999999,100.0,1.0,1.9999922365595937
DHX15,DHX15,0.9999999,100.0,1.0,1.9999922365595937
ENHO,ENHO,0.9999999,100.0,1.0,1.9999922365595937
LYN,LYN,0.9999999,100.0,1.0,1.9999922365595937
TMEM39A,TMEM39A,0.9999999,100.0,1.0,1.9999922365595937
TCF24,TCF24,0.9999999,100.0,1.0,1.9999922365595937
TMEM98,TMEM98,0.9999999,100.0,1.0,1.9999922365595937
NAPB,NAPB,0.9999999,100.0,1.0,1.9999922365595937
SNORC,SNORC,0.9999999,100.0,1.0,1.9999922365595937
SLC35E3,SLC35E3,0.9999999,100.0,1.0,1.9999922365595937
SEC23A,SEC23A,0.9999999,100.0,1.0,1.9999922365595937
KDELR3,KDELR3,0.9999999,100.0,1.0,1.9999922365595937
EMC8,EMC8,0.9999999,100.0,1.0,1.9999922365595937
SRA1,SRA1,0.9999999,100.0,1.0,1.9999922365595937
WFDC2,WFDC2,0.9999999,100.0,1.0,1.9999922365595937
CHAD,CHAD,0.9999999,100.0,1.0,1.9999922365595937
PPP2CB,PPP2CB,0.9999999,100.0,1.0,1.9999922365595937
EPGN,EPGN,0.9999999,100.0,1.0,1.9999922365595937
RING1,RING1,0.9999999,100.0,1.0,1.9999922365595937
GYS2,GYS2,0.9999999,100.0,1.0,1.9999922365595937
S100A6,S100A6,0.9999999,100.0,1.0,1.9999922365595937
PPP1R11,PPP1R11,0.9999999,100.0,1.0,1.9999922365595937
NKAIN1,NKAIN1,0.9999999,100.0,1.0,1.9999922365595937
PRCC,PRCC,0.9999999,100.0,1.0,1.9999922365595937
CHIC2,CHIC2,0.9999999,100.0,1.0,1.9999922365595937
NDUFAB1,NDUFAB1,0.9999999,100.0,1.0,1.9999922365595937
MCRS1,MCRS1,0.9999999,100.0,1.0,1.9999922365595937
KCNE3,KCNE3,0.9999998,100.0,1.0,1.999992037497019
FBXL3,FBXL3,0.9999998,100.0,1.0,1.999992037497019
XPO7,XPO7,0.9999998,100.0,1.0,1.999992037497019
B3GNT2,B3GNT2,0.9999998,100.0,1.0,1.999992037497019
PIP4P1,PIP4P1,0.9999998,100.0,1.0,1.999992037497019
SMIM6,SMIM6,0.9999998,100.0,1.0,1.999992037497019
TAFA1,TAFA1,0.9999998,100.0,1.0,1.999992037497019
SLC25A5,SLC25A5,0.9999998,100.0,1.0,1.999992037497019
SUPT4H1,SUPT4H1,0.9999998,100.0,1.0,1.999992037497019
TCEANC2,TCEANC2,0.9999998,100.0,1.0,1.999992037497019
GPR87,GPR87,0.9999998,100.0,1.0,1.999992037497019
MED27,MED27,0.9999998,100.0,1.0,1.999992037497019
CST8,CST8,0.9999998,100.0,1.0,1.999992037497019
TWSG1,TWSG1,0.9999998,100.0,1.0,1.999992037497019
KCNG3,KCNG3,0.9999998,100.0,1.0,1.999992037497019
SNRPC,SNRPC,0.9999998,100.0,1.0,1.999992037497019
CTDNEP1,CTDNEP1,0.9999998,100.0,1.0,1.999992037497019
FGF1,FGF1,0.9999998,100.0,1.0,1.999992037497019
LHFPL5,LHFPL5,0.9999998,100.0,1.0,1.999992037497019
LYPD1,LYPD1,0.9999998,100.0,1.0,1.999992037497019
FOXN3,FOXN3,0.9999998,100.0,1.0,1.999992037497019
KDM1A,KDM1A,0.9999998,100.0,1.0,1.999992037497019
TNNC1,TNNC1,0.9999998,100.0,1.0,1.999992037497019
PSAT1,PSAT1,0.9999998,100.0,1.0,1.999992037497019
WNT8B,WNT8B,0.9999998,100.0,1.0,1.999992037497019
LRRC57,LRRC57,0.9999998,100.0,1.0,1.999992037497019
PAIP2B,PAIP2B,0.9999998,100.0,1.0,1.999992037497019
CTDSP1,CTDSP1,0.9999998,100.0,1.0,1.999992037497019
SEC61A1,SEC61A1,0.9999998,100.0,1.0,1.999992037497019
RPS28,RPS28,0.9999998,100.0,1.0,1.999992037497019
ATP6V0E1,ATP6V0E1,0.9999998,100.0,1.0,1.999992037497019
TMED10,TMED10,0.9999998,100.0,1.0,1.999992037497019
EIF2S1,EIF2S1,0.9999998,100.0,1.0,1.999992037497019
CTNNA1,CTNNA1,0.9999998,100.0,1.0,1.999992037497019
NRGN,NRGN,0.9999998,100.0,1.0,1.999992037497019
B4GAT1,B4GAT1,0.9999998,100.0,1.0,1.999992037497019
CTCF,CTCF,0.9999998,100.0,1.0,1.999992037497019
PIGU,PIGU,0.99999976,100.0,1.0,1.9999919578719894
PKIA,PKIA,0.99999976,100.0,1.0,1.9999919578719894
S1PR1,S1PR1,0.99999976,100.0,1.0,1.9999919578719894
GPR63,GPR63,0.99999976,100.0,1.0,1.9999919578719894
KCTD21,KCTD21,0.99999976,100.0,1.0,1.9999919578719894
RGS8,RGS8,0.99999976,100.0,1.0,1.9999919578719894
SELENOM,SELENOM,0.99999976,100.0,1.0,1.9999919578719894
SNX10,SNX10,0.99999976,100.0,1.0,1.9999919578719894
NIPSNAP1,NIPSNAP1,0.99999976,100.0,1.0,1.9999919578719894
PLPP7,PLPP7,0.99999976,100.0,1.0,1.9999919578719894
MRPL14,MRPL14,0.99999976,100.0,1.0,1.9999919578719894
ZNF326,ZNF326,0.99999976,100.0,1.0,1.9999919578719894
YIPF6,YIPF6,0.99999976,100.0,1.0,1.9999919578719894
ZNF367,ZNF367,0.99999976,100.0,1.0,1.9999919578719894
GNG12,GNG12,0.99999976,100.0,1.0,1.9999919578719894
TIMM10B,TIMM10B,0.99999976,100.0,1.0,1.9999919578719894
CHTOP,CHTOP,0.99999976,100.0,1.0,1.9999919578719894
TXN,TXN,0.99999976,100.0,1.0,1.9999919578719894
KRTAP22-2,KRTAP22-2,0.99999976,100.0,1.0,1.9999919578719894
CIB4,CIB4,0.99999976,100.0,1.0,1.9999919578719894
ANKRD13C,ANKRD13C,0.99999976,100.0,1.0,1.9999919578719894
ARL8A,ARL8A,0.99999976,100.0,1.0,1.9999919578719894
SEC61G,SEC61G,0.99999976,100.0,1.0,1.9999919578719894
VBP1,VBP1,0.99999976,100.0,1.0,1.9999919578719894
INO80D,INO80D,0.99999976,100.0,1.0,1.9999919578719894
GNG7,GNG7,0.99999976,100.0,1.0,1.9999919578719894
ITM2A,ITM2A,0.99999976,100.0,1.0,1.9999919578719894
ALX1,ALX1,0.99999976,100.0,1.0,1.9999919578719894
KCNS2,KCNS2,0.99999976,100.0,1.0,1.9999919578719894
KCNA1,KCNA1,0.9999997,100.0,1.0,1.9999918384344446
PGAP4,PGAP4,0.9999997,100.0,1.0,1.9999918384344446
NPY5R,NPY5R,0.9999997,100.0,1.0,1.9999918384344446
ARF6,ARF6,0.9999997,100.0,1.0,1.9999918384344446
CCL16,CCL16,0.9999997,100.0,1.0,1.9999918384344446
POU4F3,POU4F3,0.9999997,100.0,1.0,1.9999918384344446
RABAC1,RABAC1,0.9999997,100.0,1.0,1.9999918384344446
RGCC,RGCC,0.9999997,100.0,1.0,1.9999918384344446
RABL3,RABL3,0.9999997,100.0,1.0,1.9999918384344446
RAB25,RAB25,0.9999997,100.0,1.0,1.9999918384344446
SHOC2,SHOC2,0.9999997,100.0,1.0,1.9999918384344446
ITM2B,ITM2B,0.9999997,100.0,1.0,1.9999918384344446
CCDC126,CCDC126,0.9999997,100.0,1.0,1.9999918384344446
PPP1R17,PPP1R17,0.9999997,100.0,1.0,1.9999918384344446
SRPX,SRPX,0.9999997,100.0,1.0,1.9999918384344446
ZDHHC21,ZDHHC21,0.9999997,100.0,1.0,1.9999918384344446
VCL,VCL,0.9999997,100.0,1.0,1.9999918384344446
IDH2,IDH2,0.9999997,100.0,1.0,1.9999918384344446
CXCR5,CXCR5,0.9999997,100.0,1.0,1.9999918384344446
RASL10B,RASL10B,0.9999997,100.0,1.0,1.9999918384344446
SERP1,SERP1,0.9999997,100.0,1.0,1.9999918384344446
MDFIC2,MDFIC2,0.9999997,100.0,1.0,1.9999918384344446
CNN3,CNN3,0.9999997,100.0,1.0,1.9999918384344446
GABRB1,GABRB1,0.9999997,100.0,1.0,1.9999918384344446
NAA35,NAA35,0.9999997,100.0,1.0,1.9999918384344446
TEX30,TEX30,0.9999997,100.0,1.0,1.9999918384344446
SLC23A2,SLC23A2,0.9999997,100.0,1.0,1.9999918384344446
ZMAT2,ZMAT2,0.9999997,100.0,1.0,1.9999918384344446
AQP5,AQP5,0.9999997,100.0,1.0,1.9999918384344446
MSMO1,MSMO1,0.9999997,100.0,1.0,1.9999918384344446
GNMT,GNMT,0.9999997,100.0,1.0,1.9999918384344446
CALM3,CALM3,0.9999997,100.0,1.0,1.9999918384344446
FEV,FEV,0.9999997,100.0,1.0,1.9999918384344446
TTC9C,TTC9C,0.9999997,100.0,1.0,1.9999918384344446
PLAC8,PLAC8,0.9999997,100.0,1.0,1.9999918384344446
KCTD4,KCTD4,0.9999997,100.0,1.0,1.9999918384344446
HSPB1,HSPB1,0.9999997,100.0,1.0,1.9999918384344446
SOWAHD,SOWAHD,0.99999964,100.0,1.0,1.9999917189968999
TOMM22,TOMM22,0.99999964,100.0,1.0,1.9999917189968999
H2BC3,H2BC3,0.99999964,100.0,1.0,1.9999917189968999
RHOG,RHOG,0.99999964,100.0,1.0,1.9999917189968999
POLR2I,POLR2I,0.99999964,100.0,1.0,1.9999917189968999
SPIN4,SPIN4,0.99999964,100.0,1.0,1.9999917189968999
SYNDIG1,SYNDIG1,0.99999964,100.0,1.0,1.9999917189968999
ARMC1,ARMC1,0.99999964,100.0,1.0,1.9999917189968999
OST4,OST4,0.99999964,100.0,1.0,1.9999917189968999
SMIM19,SMIM19,0.99999964,100.0,1.0,1.9999917189968999
RIDA,RIDA,0.99999964,100.0,1.0,1.9999917189968999
KCNMB4,KCNMB4,0.99999964,100.0,1.0,1.9999917189968999
TPRKB,TPRKB,0.99999964,100.0,1.0,1.9999917189968999
VCP,VCP,0.99999964,100.0,1.0,1.9999917189968999
PHF19,PHF19,0.99999964,100.0,1.0,1.9999917189968999
KATNBL1,KATNBL1,0.99999964,100.0,1.0,1.9999917189968999
GLRB,GLRB,0.99999964,100.0,1.0,1.9999917189968999
GADD45G,GADD45G,0.99999964,100.0,1.0,1.9999917189968999
CNRIP1,CNRIP1,0.99999964,100.0,1.0,1.9999917189968999
GSX1,GSX1,0.99999964,100.0,1.0,1.9999917189968999
PRDX6,PRDX6,0.99999964,100.0,1.0,1.9999917189968999
LYNX1,LYNX1,0.99999964,100.0,1.0,1.9999917189968999
CLDN18,CLDN18,0.99999964,100.0,1.0,1.9999917189968999
PPP1R14A,PPP1R14A,0.99999964,100.0,1.0,1.9999917189968999
ZDHHC9,ZDHHC9,0.99999964,100.0,1.0,1.9999917189968999
PFDN1,PFDN1,0.99999964,100.0,1.0,1.9999917189968999
ATP6V1G1,ATP6V1G1,0.99999964,100.0,1.0,1.9999917189968999
GAPDH,GAPDH,0.99999964,100.0,1.0,1.9999917189968999
S100A13,S100A13,0.99999964,100.0,1.0,1.9999917189968999
CTDSP2,CTDSP2,0.99999964,100.0,1.0,1.9999917189968999
CHCHD4,CHCHD4,0.99999964,100.0,1.0,1.9999917189968999
GNAI3,GNAI3,0.99999964,100.0,1.0,1.9999917189968999
KRTAP6-2,KRTAP6-2,0.99999964,100.0,1.0,1.9999917189968999
SNN,SNN,0.9999996,100.0,1.0,1.99999163937187
TOB1,TOB1,0.9999996,100.0,1.0,1.99999163937187
AMIGO1,AMIGO1,0.9999996,100.0,1.0,1.99999163937187
RFC4,RFC4,0.9999996,100.0,1.0,1.99999163937187
DTX3,DTX3,0.9999996,100.0,1.0,1.99999163937187
SERBP1,SERBP1,0.9999996,100.0,1.0,1.99999163937187
UBE2D4,UBE2D4,0.9999996,100.0,1.0,1.99999163937187
KLHL12,KLHL12,0.9999996,100.0,1.0,1.99999163937187
TRAPPC6B,TRAPPC6B,0.9999996,100.0,1.0,1.99999163937187
MTX3,MTX3,0.9999996,100.0,1.0,1.99999163937187
SOST,SOST,0.9999996,100.0,1.0,1.99999163937187
CRYGC,CRYGC,0.9999996,100.0,1.0,1.99999163937187
CKS2,CKS2,0.9999996,100.0,1.0,1.99999163937187
PIGP,PIGP,0.9999996,100.0,1.0,1.99999163937187
MS4A8,MS4A8,0.9999996,100.0,1.0,1.99999163937187
HOXC9,HOXC9,0.9999996,100.0,1.0,1.99999163937187
LLPH,LLPH,0.9999996,100.0,1.0,1.99999163937187
STRIT1,STRIT1,0.9999996,100.0,1.0,1.99999163937187
API5,API5,0.9999996,100.0,1.0,1.99999163937187
LMO4,LMO4,0.9999996,100.0,1.0,1.99999163937187
RNF5,RNF5,0.9999996,100.0,1.0,1.99999163937187
RNF181,RNF181,0.9999996,100.0,1.0,1.99999163937187
CCNG1,CCNG1,0.9999996,100.0,1.0,1.99999163937187
SINHCAF,SINHCAF,0.9999996,100.0,1.0,1.99999163937187
DLX2,DLX2,0.9999996,100.0,1.0,1.99999163937187
PEX3,PEX3,0.9999996,100.0,1.0,1.99999163937187
NUDCD2,NUDCD2,0.9999996,100.0,1.0,1.99999163937187
SLC35F6,SLC35F6,0.9999996,100.0,1.0,1.99999163937187
BHLHE40,BHLHE40,0.9999996,100.0,1.0,1.99999163937187
RRAGD,RRAGD,0.9999996,100.0,1.0,1.99999163937187
CUL5,CUL5,0.9999996,100.0,1.0,1.99999163937187
TEAD2,TEAD2,0.9999996,100.0,1.0,1.99999163937187
PDCD10,PDCD10,0.9999996,100.0,1.0,1.99999163937187
SFN,SFN,0.9999995,100.0,1.0,1.9999914403092955
NHLH2,NHLH2,0.9999995,100.0,1.0,1.9999914403092955
MPLKIP,MPLKIP,0.9999995,100.0,1.0,1.9999914403092955
GPR22,GPR22,0.9999995,100.0,1.0,1.9999914403092955
EMC6,EMC6,0.9999995,100.0,1.0,1.9999914403092955
TMEM125,TMEM125,0.9999995,100.0,1.0,1.9999914403092955
GABRA3,GABRA3,0.9999995,100.0,1.0,1.9999914403092955
PRDX3,PRDX3,0.9999995,100.0,1.0,1.9999914403092955
RPL27A,RPL27A,0.9999995,100.0,1.0,1.9999914403092955
LSM7,LSM7,0.9999995,100.0,1.0,1.9999914403092955
B4GALT3,B4GALT3,0.9999995,100.0,1.0,1.9999914403092955
PPP1R8,PPP1R8,0.9999995,100.0,1.0,1.9999914403092955
TBXT,TBXT,0.9999995,100.0,1.0,1.9999914403092955
JDP2,JDP2,0.9999995,100.0,1.0,1.9999914403092955
