rhesus_macaque gene name,human gene name,correlation,identical_scores,orthology confidence,combo_score
MAPK1,MAPK1,0.9966252,100.0,1.0,1.9932664501396418
MEOX2,MEOX2,0.99984246,99.50605,1.0,1.9932246407005723
GFI1,GFI1,0.9997046,99.5261,1.0,1.9932118523957343
CRYBB2,CRYBB2,0.9997777,99.5122,1.0,1.9931759252365495
ARL5B,ARL5B,0.99839884,99.7222,1.0,1.993171655546499
ACTG1,ACTG1,0.99655795,100.0,1.0,1.9931324129539594
EFR3B,EFR3B,0.996556,100.0,1.0,1.993128526373854
PHYHIP,PHYHIP,0.99655384,100.0,1.0,1.9931242212389684
LHFPL4,LHFPL4,0.99917936,99.5951,1.0,1.993066574281431
BRINP2,BRINP2,0.9998724,99.4891,1.0,1.9930628378014976
KLHL6,KLHL6,0.9996868,99.5164,1.0,1.9930496300300864
CCDC85B,CCDC85B,0.9997538,99.505,1.0,1.9930342110534558
GPR88,GPR88,0.9999142,99.4792,1.0,1.9930167919726216
SLC6A1,SLC6A1,0.9964996,100.0,1.0,1.9930161145185012
MRGBP,MRGBP,0.9997122,99.5098,1.0,1.9930140164530958
GJA1,GJA1,0.99990904,99.4764,1.0,1.992969921337072
EIF1AX,EIF1AX,0.99643695,100.0,1.0,1.9928912456756311
MAF,MAF,0.99967575,99.5037,1.0,1.9928616617681114
KLHL1,KLHL1,0.999921,99.4652,1.0,1.992847414441762
BCLAF1,BCLAF1,0.996761,99.9457,1.0,1.9928276056489107
NAB2,NAB2,0.9988922,99.619,1.0,1.99280651941044
SIM1,SIM1,0.9998124,99.4778,1.0,1.992795599486618
IHH,IHH,0.99957055,99.5134,1.0,1.9927787306194258
FZD5,FZD5,0.9997355,99.4872,1.0,1.9927651536331246
CHRDL1,CHRDL1,0.9992274,99.5633,1.0,1.9927468095761216
OSTF1,OSTF1,0.9994257,99.5327,1.0,1.9927422105590378
GRIK4,GRIK4,0.99772954,99.7908,1.0,1.9927340222603465
AHCYL1,AHCYL1,0.9963445,100.0,1.0,1.9927069819162806
RHOG,RHOG,0.99977255,99.4764,1.0,1.992697880660882
STT3B,STT3B,0.99832237,99.6972,1.0,1.9926925797891215
RASL10B,RASL10B,0.99953485,99.5074,1.0,1.9926291774210387
KCNK3,KCNK3,0.99960655,99.4924,1.0,1.9925760867676068
GPR183,GPR183,0.99990743,99.446,1.0,1.992569491396256
ZNF512,ZNF512,0.99800956,99.7353,1.0,1.9925669454708281
PELO,PELO,0.99965966,99.4805,1.0,1.9925264501414446
EGR1,EGR1,0.9998387,99.4489,1.0,1.9924703971906799
SLC9A7,SLC9A7,0.99980086,99.449,1.0,1.992396284253552
TCF21,TCF21,0.99984205,99.4413,1.0,1.992377768880781
DUSP14,DUSP14,0.9994816,99.4949,1.0,1.992359712875539
MPLKIP,MPLKIP,0.9998084,99.4413,1.0,1.9923107004599898
TNFAIP8L2,TNFAIP8L2,0.9997073,99.4565,1.0,1.9923078067403317
RCBTB1,RCBTB1,0.9998379,99.435,1.0,1.9922871786110947
DHX9,DHX9,0.9999652,99.411,1.0,1.992227306990078
HNRNPA3,HNRNPA3,0.9978265,99.7355,1.0,1.9922046985854416
FBXO41,FBXO41,0.9998306,99.4286,1.0,1.9921890033716052
TNPO3,TNPO3,0.99602956,100.0,1.0,1.992079269332507
SHB,SHB,0.9998932,99.4106,1.0,1.9920785759015034
SLC35F1,SLC35F1,0.9984283,99.63295,1.0,1.9920641893782127
ATP2B2,ATP2B2,0.9970462,99.8391,1.0,1.9920031560341824
EHD4,EHD4,0.9996178,99.4455,1.0,1.9919856913886564
ZBTB33,ZBTB33,0.9998624,99.4048,1.0,1.991941402277519
MGAT5,MGAT5,0.9968414,99.865,1.0,1.9919333873237912
MARVELD1,MARVELD1,0.99973977,99.422,1.0,1.9919217296891594
PFDN6,PFDN6,0.9959498,100.0,1.0,1.9919202982406108
GLIS2,GLIS2,0.9997029,99.4275,1.0,1.9919201090736154
PSMC4,PSMC4,0.9959476,100.0,1.0,1.991915913381005
SRF,SRF,0.99978447,99.4094,1.0,1.9918461844039306
LYPLA2,LYPLA2,0.99590296,100.0,1.0,1.9918269405933637
LIX1L,LIX1L,0.99978167,99.4065,1.0,1.9918027108787721
MB21D2,MB21D2,0.9998958,99.389,1.0,1.9918015220198244
NTRK2,NTRK2,0.99667037,99.8807,1.0,1.991797648102678
STRIP2,STRIP2,0.99903065,99.5204,1.0,1.9917941115764013
WASL,WASL,0.9997643,99.4059,1.0,1.9917602505304963
ATP2B3,ATP2B3,0.99963045,99.4262,1.0,1.9917587212490862
ANAPC2,ANAPC2,0.9998341,99.3917,1.0,1.991713826137618
GPR26,GPR26,0.9997321,99.4065,1.0,1.991703912019378
RANBP9,RANBP9,0.999865,99.3844,1.0,1.9916800281729783
SPSB1,SPSB1,0.99822146,99.6337,1.0,1.9916617327112434
FRZB,FRZB,0.9998417,99.3846,1.0,1.9916362018197051
NDST3,NDST3,0.99955595,99.4273,1.0,1.9916246070869277
CKM,CKM,0.9992342,99.4751,1.0,1.9916078991588897
ZNF703,ZNF703,0.99967617,99.40735000000001,1.0,1.9916035434382926
PLEKHD1,PLEKHD1,0.9996688,99.4071,1.0,1.9915855875383754
DLGAP1,DLGAP1,0.99846447,99.5906,1.0,1.9915829149882054
NPM3,NPM3,0.9994543,99.4382,1.0,1.9915644312842897
OPN5,OPN5,0.99945986,99.435,1.0,1.9915337002813498
TNMD,TNMD,0.9998696,99.3691,1.0,1.99148927935728
ATG14,ATG14,0.9997275,99.3902,1.0,1.9914817600371064
CDH12,CDH12,0.9998366,99.3703,1.0,1.9914391862403287
SPON1,SPON1,0.99976397,99.3804,1.0,1.9914263975373705
TMEM229B,TMEM229B,0.99960804,99.4012,1.0,1.9913873934509352
HMGB2,HMGB2,0.99568236,100.0,1.0,1.9913872587619657
SIX2,SIX2,0.9990171,99.48575,1.0,1.9913143512626017
SLC24A3,SLC24A3,0.9997047,99.3789,1.0,1.9912886657119273
GPR3,GPR3,0.999595,99.3939,1.0,1.9912660178812565
GABBR1,GABBR1,0.9973156,99.74000000000001,1.0,1.9912452137621246
NUDT10,NUDT10,0.99959314,99.3902,1.0,1.9912139647022622
THRAP3,THRAP3,0.99968404,99.3717,1.0,1.991153409231163
UBQLN2,UBQLN2,0.9997498,99.359,1.0,1.991118532362976
TMEM185B,TMEM185B,0.9992873,99.4286,1.0,1.9911061423607324
CTNND1,CTNND1,0.996883,99.7934,1.0,1.9910807409967974
ATP6V1C1,ATP6V1C1,0.9955265,100.0,1.0,1.991076611390063
TCEAL1,TCEAL1,0.999643,99.3711,1.0,1.9910637717797623
SLC25A31,SLC25A31,0.99968046,99.3651,1.0,1.9910600350944536
WNT8B,WNT8B,0.9992317,99.4302,1.0,1.991016231369299
ZMYND19,ZMYND19,0.99549454,100.0,1.0,1.9910129113386967
BSX,BSX,0.9997166,99.3553,1.0,1.9910040148657768
TOMM70,TOMM70,0.9998021,99.3421,1.0,1.9910019489064896
BTG2,BTG2,0.9996323,99.3671,1.0,1.9909901794933398
ABTB2,ABTB2,0.99930876,99.4146,1.0,1.9909659839397924
RBBP9,RBBP9,0.998995,99.4624,1.0,1.9909652010245964
YPEL2,YPEL2,0.9954602,100.0,1.0,1.9909444676664836
CEBPG,CEBPG,0.99982136,99.3333,1.0,1.9909253513268759
MZT1,MZT1,0.9993319,99.3976,1.0,1.9907899745142523
RBM27,RBM27,0.99907404,99.434,1.0,1.9907516490125956
KBTBD7,KBTBD7,0.9996691,99.34264999999999,1.0,1.9907440507766507
GPR27,GPR27,0.9997226,99.3344,1.0,1.9907428841219714
PPP1R10,PPP1R10,0.9995416,99.3617,1.0,1.9907388446933725
FOXF2,FOXF2,0.99976003,99.32634999999999,1.0,1.9907123013571781
RBM10,RBM10,0.9970908,99.73105000000001,1.0,1.9906802158306272
MSX1,MSX1,0.9996345,99.3399,1.0,1.9906391560711487
RIMS3,RIMS3,0.99742925,99.6753,1.0,1.99062633030577
CXXC4,CXXC4,0.99970293,99.32795,1.0,1.9906194006887408
XKR4,XKR4,0.99983627,99.30725000000001,1.0,1.9906146868875902
TENM1,TENM1,0.999852,99.3045,1.0,1.9906101058111645
MED28,MED28,0.99896127,99.4382,1.0,1.9905817643154133
CPLX3,CPLX3,0.9994202,99.3671,1.0,1.9905674391649648
NEFL,NEFL,0.99767125,99.6317,1.0,1.9905389662930753
PLEKHM2,PLEKHM2,0.9997562,99.313,1.0,1.9905302301945662
RSU1,RSU1,0.9976153,99.639,1.0,1.990522836651747
KCNJ4,KCNJ4,0.9996669,99.3258,1.0,1.990519495713064
GAR1,GAR1,0.9982576,99.5392,1.0,1.990498981546236
IP6K1,IP6K1,0.9967131,99.7732,1.0,1.990478167332979
VAT1L,VAT1L,0.9983545,99.5227,1.0,1.9904765177450499
TIMM23,TIMM23,0.99522483,100.0,1.0,1.9904753474821852
GNB2,GNB2,0.9951974,100.0,1.0,1.9904206762553711
KCNA4,KCNA4,0.9996996,99.3104,1.0,1.9903834468651471
CHUK,CHUK,0.99869585,99.4631,1.0,1.9903781063107493
SBNO1,SBNO1,0.99893326,99.4257,1.0,1.9903626060683024
KLHL25,KLHL25,0.99960935,99.3209,1.0,1.9903407660153607
CALML3,CALML3,0.99955106,99.3289,1.0,1.9903291190145702
LMBRD2,LMBRD2,0.9998661,99.2806,1.0,1.9903259198803356
MSMP,MSMP,0.9998504,99.2806,1.0,1.9902946279276932
HRAS,HRAS,0.99513185,100.0,1.0,1.9902900273702935
ZC3H12B,ZC3H12B,0.99983436,99.2823,1.0,1.990284871332542
FOXJ1,FOXJ1,0.99979144,99.2874,1.0,1.9902659657607025
BEND3,BEND3,0.99984574,99.2754,1.0,1.9902173942968688
BTK,BTK,0.9950943,100.0,1.0,1.9902151857892916
CEBPB,CEBPB,0.99982995,99.27449999999999,1.0,1.990174163130752
UBE2L5,UBE2L5,0.9993302,99.3506,1.0,1.990172461609072
KIF4A,KIF4A,0.99985313,99.2701,1.0,1.990162871089882
KIF21B,KIF21B,0.9987022,99.4455,1.0,1.9901607925453744
UPF1,UPF1,0.9982197,99.51285,1.0,1.9900791406009426
TXLNA,TXLNA,0.99982285,99.2674,1.0,1.9900672399781991
HCN2,HCN2,0.9998077,99.26845,1.0,1.990050764045454
TMEM50A,TMEM50A,0.9991801,99.3631,1.0,1.9900366256087205
CAPRIN1,CAPRIN1,0.99499446,100.0,1.0,1.990016192887901
TUBB2B,TUBB2B,0.99497205,100.0,1.0,1.9899715271134601
ZNF436,ZNF436,0.99845225,99.46764999999999,1.0,1.9899520352536044
ITPR3,ITPR3,0.9996245,99.2887,1.0,1.989950221066563
TRHR,TRHR,0.9998913,99.2462,1.0,1.9899266595093783
PLK2,PLK2,0.9968603,99.708,1.0,1.989919619745141
ANAPC16,ANAPC16,0.9949335,100.0,1.0,1.9898946924144558
PATZ1,PATZ1,0.99874544,99.4178,1.0,1.9898850334455405
MAPRE1,MAPRE1,0.99982053,99.2537,1.0,1.9898836051554396
SMARCA5,SMARCA5,0.9967268,99.7148,1.0,1.9897423905622285
PLCB4,PLCB4,0.9981005,99.5025,1.0,1.9897063228572032
COL2A1,COL2A1,0.9983587,99.462,1.0,1.9896917534470924
TMEM203,TMEM203,0.99965036,99.2647,1.0,1.989688167555351
EHD3,EHD3,0.99971765,99.2523,1.0,1.989660260101993
CHMP5,CHMP5,0.99479127,100.0,1.0,1.98961121124093
HNF4G,HNF4G,0.9991054,99.3407,1.0,1.9895950505206734
SYPL2,SYPL2,0.99959713,99.26335,1.0,1.9895644341347862
SLC32A1,SLC32A1,0.99976116,99.2381,1.0,1.9895614366368235
PHKA2,PHKA2,0.9989954,99.3522,1.0,1.989526072071282
PDIK1L,PDIK1L,0.9947186,100.0,1.0,1.9894663713556733
ZBTB2,ZBTB2,0.9997755,99.2218,1.0,1.989377034309523
PTHLH,PTHLH,0.9983696,99.435,1.0,1.9893606834477144
SYT11,SYT11,0.9992276,99.3039,1.0,1.9893577630417028
OSR1,OSR1,0.9995922,99.2481,1.0,1.9893553442285694
H2AC1,H2AC1,0.99966496,99.2366,1.0,1.98935009896354
MED10,MED10,0.99948955,99.2593,1.0,1.9892970952522133
CCT6A,CCT6A,0.9995597,99.2467,1.0,1.9892722748201537
TBC1D22B,TBC1D22B,0.9998086,99.2079,1.0,1.9892613824302297
HS3ST3B1,HS3ST3B1,0.9996487,99.2308,1.0,1.989241905275315
CDC16,CDC16,0.9988188,99.3548,1.0,1.9892080602824689
FZR1,FZR1,0.99457884,100.0,1.0,1.9891878131836143
BCL9,BCL9,0.9991649,99.2987,1.0,1.9891648488420013
MFSD14B,MFSD14B,0.9984525,99.4071,1.0,1.9891613581116783
OGT,OGT,0.9951873,99.9044,1.0,1.989151390184875
FITM2,FITM2,0.99955857,99.2366,1.0,1.9891380511392316
HOXB9,HOXB9,0.9997789,99.2,1.0,1.9890989616260568
RBM42,RBM42,0.9958924,99.7917,1.0,1.9890841452857
FGD1,FGD1,0.99930125,99.2716,1.0,1.9890825088479689
SP5,SP5,0.9994419,99.2462,1.0,1.9890309522789602
KCNMA1,KCNMA1,0.9958252,99.79765,1.0,1.9890279533175605
ONECUT3,ONECUT3,0.99981326,99.18905,1.0,1.9890243671942447
PSMB4,PSMB4,0.9994576,99.2424,1.0,1.9890125916039987
SLC6A17,SLC6A17,0.99989635,99.1747,1.0,1.9890024713674803
NCOA1,NCOA1,0.9994774,99.2366,1.0,1.9889762697509514
HOXB4,HOXB4,0.99969274,99.2032,1.0,1.988969047317978
RC3H1,RC3H1,0.9996523,99.2057,1.0,1.9889211118283194
NPY2R,NPY2R,0.99959016,99.2126,1.0,1.988887418194175
C2H3orf70,C3orf70,0.99965525,99.2,1.0,1.9888525125850216
PRMT8,PRMT8,0.99772936,99.4924,1.0,1.988834625584098
HMBOX1,HMBOX1,0.99439925,100.0,1.0,1.9888298691215074
C1QL1,C1QL1,0.99945134,99.2248,1.0,1.9887701446206094
GDAP2,GDAP2,0.99963766,99.1952,1.0,1.9887547345308012
TIPARP,TIPARP,0.99835044,99.3912,1.0,1.9887501834412418
MED7,MED7,0.99857914,99.3553,1.0,1.9887369228624137
GPR4,GPR4,0.9997806,99.1713,1.0,1.988727341923442
KAT14,KAT14,0.9981214,99.4242,1.0,1.9887248735651988
ELOVL2,ELOVL2,0.99986136,99.1571,1.0,1.9887027621038733
FAM78B,FAM78B,0.9943345,100.0,1.0,1.988700814730832
ZFP91,ZFP91,0.9983365,99.38825,1.0,1.988683853257486
ZNF184,ZNF184,0.9995564,99.2011,1.0,1.9886698659994968
DLK2,DLK2,0.9977011,99.4778,1.0,1.9885875294474946
DUSP1,DUSP1,0.9996331,99.1826,1.0,1.988581008252759
MUL1,MUL1,0.99612945,99.7159,1.0,1.9885661746523522
MTF2,MTF2,0.9953663,99.8314,1.0,1.988554305198126
TLN1,TLN1,0.99977624,99.15780000000001,1.0,1.9885422544361462
KDM2A,KDM2A,0.99707323,99.5697,1.0,1.9885369200462921
TLNRD1,TLNRD1,0.99966997,99.1713,1.0,1.988506843278802
PPARD,PPARD,0.9971955,99.5465,1.0,1.98847747622648
TMEM127,TMEM127,0.99419874,100.0,1.0,1.9884302290307838
NPTN,NPTN,0.9974739,99.4975,1.0,1.9883921027119627
SKI,SKI,0.9995621,99.17715,1.0,1.9883682845533976
ELFN2,ELFN2,0.9997469,99.1463,1.0,1.9883335118230399
FEV,FEV,0.99965394,99.1597,1.0,1.9883233224182169
MDK,MDK,0.9941408,100.0,1.0,1.9883147477737069
FOXL2,FOXL2,0.99935913,99.2021,1.0,1.9882897500920504
FZD9,FZD9,0.9996736,99.154,1.0,1.988288028176744
PRPF4,PRPF4,0.9991522,99.2322,1.0,1.988270615260297
MRPS17,MRPS17,0.99915737,99.2308,1.0,1.9882626266070433
TBX5,TBX5,0.9966231,99.6139,1.0,1.9882172962976519
LRRN2,LRRN2,0.99959785,99.1585,1.0,1.9881958486523068
H2BC15,H2BC15,0.99407965,100.0,1.0,1.9881928686078412
UHMK1,UHMK1,0.9956428,99.7613,1.0,1.9881894420113915
TMEM121,TMEM121,0.99920833,99.21535,1.0,1.9881623187698083
C1QL3,C1QL3,0.99406284,100.0,1.0,1.9881593642942157
GALNT2,GALNT2,0.99634165,99.6497,1.0,1.9881241132537424
RP2,RP2,0.9996527,99.1429,1.0,1.9881013340719598
STARD3NL,STARD3NL,0.99402386,100.0,1.0,1.9880816725544699
ZFP36L2,ZFP36L2,0.9993371,99.18905,1.0,1.9880753241260738
EFNB3,EFNB3,0.99979764,99.1176,1.0,1.988059634627278
GRIK1,GRIK1,0.99537057,99.7893,1.0,1.988012716964069
TMEM115,TMEM115,0.9995804,99.1453,1.0,1.9879885911946404
VSX2,VSX2,0.99941885,99.169,1.0,1.9879762785797797
PSMG3,PSMG3,0.9993351,99.1803,1.0,1.98795700618177
KCNA6,KCNA6,0.999532,99.15025,1.0,1.9879568033640036
TAGLN,TAGLN,0.99722147,99.5025,1.0,1.9879543123392804
MED23,MED23,0.9963385,99.6358,1.0,1.987936210846851
CALR,CALR,0.99549544,99.7602,1.0,1.9878813630134684
CXCR3,CXCR3,0.9956962,99.7283,1.0,1.9878646806414384
VPS36,VPS36,0.9955785,99.7409,1.0,1.9877947283124693
ERAS,ERAS,0.99948746,99.1416,1.0,1.987755004827959
LMX1B,LMX1B,0.99956685,99.12935,1.0,1.9877531740745762
RPRML,RPRML,0.9993191,99.1667,1.0,1.987747412152828
KCNJ3,KCNJ3,0.9938481,100.0,1.0,1.9877313621343133
H1-5,H1-5,0.9996409,99.115,1.0,1.9877132604610672
RGS9BP,RGS9BP,0.99941397,99.1489,1.0,1.9877039158968632
SNRPB2,SNRPB2,0.99965274,99.1111,1.0,1.9876858997025204
KIF5B,KIF5B,0.999266,99.1693,1.0,1.98767555043735
IGF2BP1,IGF2BP1,0.9938185,100.0,1.0,1.9876723658414335
GNA14,GNA14,0.9993364,99.1549,1.0,1.9876277086190837
RAB33A,RAB33A,0.99931675,99.1561,1.0,1.9876042236274682
CNKSR2,CNKSR2,0.9944035,99.9033,1.0,1.987574811165307
ADGRB1,ADGRB1,0.99976814,99.0849,1.0,1.987573563719185
FOXO1,FOXO1,0.99977124,99.084,1.0,1.9875679825521395
EIF2S1,EIF2S1,0.99376035,100.0,1.0,1.9875564660295755
SOX11,SOX11,0.99969965,99.093,1.0,1.9875428935628614
CBX5,CBX5,0.9937245,100.0,1.0,1.9874850127491785
CSRP2,CSRP2,0.99372405,100.0,1.0,1.987484115846077
SPIN4,SPIN4,0.99898887,99.1968,1.0,1.9874825258713402
GPR75,GPR75,0.9997928,99.0741,1.0,1.9874815960148888
SHISA3,SHISA3,0.9992308,99.1597,1.0,1.9874799544665498
ARFIP1,ARFIP1,0.99547035,99.7319,1.0,1.9874615742719401
THAP7,THAP7,0.9979504,99.3528,1.0,1.9874511036470182
NAIF1,NAIF1,0.9996917,99.0826,1.0,1.9873911568728762
POMGNT2,POMGNT2,0.9993017,99.1379,1.0,1.9873364172482664
TRIM71,TRIM71,0.9996799,99.0783,1.0,1.9873114522123658
POLE4,POLE4,0.999239,99.1453,1.0,1.9873081407085147
HIF1A,HIF1A,0.99918526,99.1525,1.0,1.9872951092098776
MYPOP,MYPOP,0.9993563,99.12405,1.0,1.9872642707300787
AGTPBP1,AGTPBP1,0.9967859,99.5106,1.0,1.9871920084265216
H1-10,H1-10,0.9997146,99.061,1.0,1.9871545632866525
ZBTB6,ZBTB6,0.9997285,99.0566,1.0,1.987124775110717
UBA52,UBA52,0.9935417,100.0,1.0,1.9871206707782827
HK2,HK2,0.99925315,99.1276,1.0,1.9871050666154662
RNF5,RNF5,0.9971743,99.4444,1.0,1.9871011344199894
PIK3CD,PIK3CD,0.99604106,99.6169,1.0,1.9870964213381994
GAL3ST3,GAL3ST3,0.9995957,99.0719,1.0,1.9870600061984678
OCM,OCM2,0.99951285,99.0826,1.0,1.9870346877180913
CALHM2,CALHM2,0.99956197,99.0712,1.0,1.9869836317915726
RPL36AL,RPL36AL,0.9996563,99.0566,1.0,1.9869808719909214
TENT2,TENT2,0.99888766,99.1736,1.0,1.9869776600402824
PROKR2,PROKR2,0.9985818,99.2188,1.0,1.9869586499068417
POU4F1,POU4F1,0.99967355,99.05215,1.0,1.9869571074362478
CD63,CD63,0.993447,100.0,1.0,1.986931922503426
SRSF2,SRSF2,0.9934377,100.0,1.0,1.986913386506001
HECA,HECA,0.9994696,99.0792,1.0,1.9869040593292493
GMCL1,GMCL1,0.9997548,99.0291,1.0,1.9868178658881068
LRRN1,LRRN1,0.9997905,99.0223,1.0,1.9868001681303544
OLIG3,OLIG3,0.9993931,99.0829,1.0,1.9867999317815512
SST,SST,0.9990275,99.1379,1.0,1.986789904291923
BORCS7,BORCS7,0.99953055,99.0566,1.0,1.9867302374020803
AHDC1,AHDC1,0.9998852,99.0019,1.0,1.9867223601938635
LPAR1,LPAR1,0.9951094,99.7253,1.0,1.9866559195546025
HACD4,HACD4,0.9989415,99.1379,1.0,1.9866184961436901
NATD1,NATD1,0.9990873,99.115,1.0,1.9866098703347665
SLC12A2,SLC12A2,0.999238,99.09174999999999,1.0,1.9866064375357242
ACTL7A,ACTL7A,0.9992862,99.0805,1.0,1.9865555079127852
ELMOD1,ELMOD1,0.9991454,99.1018,1.0,1.9865531929422047
GPR63,GPR63,0.99949336,99.0453,1.0,1.9865084621088425
RAB3B,RAB3B,0.99921936,99.0868,1.0,1.986504606735459
GPC4,GPC4,0.9991188,99.1007,1.0,1.9864858028742893
DNALI1,DNALI1,0.9982837,99.2248,1.0,1.9864429003159243
USP47,USP47,0.9998905,98.97964999999999,1.0,1.9864421945181754
KCNK13,KCNK13,0.9996241,99.0196,1.0,1.9864332337961426
UST,UST,0.99963075,99.0178,1.0,1.9864229683651535
HKDC1,HKDC1,0.9996171,99.0185,1.0,1.9864049088410805
ELF2,ELF2,0.9953871,99.6627,1.0,1.986391446716584
TAB3,TAB3,0.99683666,99.4382,1.0,1.986347165875674
AKT1,AKT1,0.9958821,99.5833,1.0,1.9863405615406216
CLDN4,CLDN4,0.9994065,99.0431,1.0,1.9863065936210402
C13H2orf49,C2orf49,0.99878395,99.1379,1.0,1.9863044804023628
ZMYND11,ZMYND11,0.99530745,99.6678,1.0,1.986299333920505
KLHDC8B,KLHDC8B,0.99496114,99.7175,1.0,1.9862585013281229
PLXNA2,PLXNA2,0.99844146,99.18639999999999,1.0,1.9862555817436127
SHISA2,SHISA2,0.9997742,98.983,1.0,1.9862541676056373
TPPP,TPPP,0.9990918,99.0868,1.0,1.9862503646030332
GATA6,GATA6,0.99970233,98.9916,1.0,1.986223293950939
TMEM98,TMEM98,0.9930709,100.0,1.0,1.9861823108226067
KCNH2,KCNH2,0.9975722,99.3098,1.0,1.986135447737611
CGGBP1,CGGBP1,0.9969601,99.4012,1.0,1.9861097365668372
B4GALT3,B4GALT3,0.99970126,98.9822,1.0,1.986098336393761
MAFB,MAFB,0.9989987,99.08815,1.0,1.9860824450662613
SP8,SP8,0.9968907,99.4094,1.0,1.9860785593212262
MID1,MID1,0.9930138,100.0,1.0,1.9860685037846517
JRKL,JRKL,0.9992418,99.0458,1.0,1.9860136065845548
FOXO3,FOXO3,0.9954082,99.6283,1.0,1.9859840145618155
DTX1,DTX1,0.9992949,99.0341,1.0,1.985966563323402
HEY2,HEY2,0.9968534,99.4065,1.0,1.9859663232249745
BACE1,BACE1,0.9955593,99.6008,1.0,1.985925846465944
GLCE,GLCE,0.9977107,99.2713,1.0,1.9859084350644722
ASB17,ASB17,0.9995923,98.983,1.0,1.9858916194409444
FLRT1,FLRT1,0.99972934,98.9614,1.0,1.9858825203435502
TMEM11,TMEM11,0.99632543,99.4792,1.0,1.9858639498780333
TRIM27,TRIM27,0.99290293,100.0,1.0,1.9858475267916913
ARL4C,ARL4C,0.9977744,99.2562,1.0,1.9858380928189239
MSH2,MSH2,0.9967532,99.41085000000001,1.0,1.9858234519932285
HMGB1,HMGB1,0.99288243,100.0,1.0,1.9858066678726356
STK40,STK40,0.9958958,99.5402,1.0,1.985804701928382
GRPR,GRPR,0.9997064,98.9583,1.0,1.9857962921256276
C8H8orf88,C8orf88,0.9984789,99.1453,1.0,1.9857931717146542
SYK,SYK,0.9990694,99.0551,1.0,1.9857915113137077
RAMAC,RAMAC,0.9984272,99.1525,1.0,1.9857842061767426
CNBP,CNBP,0.99286664,100.0,1.0,1.985775196539373
EFNB2,EFNB2,0.99873835,99.0991,1.0,1.9857066147606406
MTCP1,MTCP1,0.99282265,100.0,1.0,1.9856875192784338
SMG5,SMG5,0.99862677,99.1142,1.0,1.985681526516219
TMEM233,TMEM233,0.9988334,99.0826,1.0,1.9856804636911494
PACSIN1,PACSIN1,0.99872005,99.0991,1.0,1.985670140701191
MYH1,MYH3,0.9948377,99.6907,1.0,1.985662289152451
CDH7,CDH7,0.99697554,99.3631,1.0,1.9856426773846643
CHRM4,CHRM4,0.99964213,98.9562,1.0,1.9856407548216017
NUS1,NUS1,0.99950325,98.9761,1.0,1.985623973564259
ZBTB34,ZBTB34,0.9991534,99.02725000000001,1.0,1.9855950317315219
PAX7,PAX7,0.99664783,99.40514999999999,1.0,1.9855389582078768
NEURL4,NEURL4,0.99650407,99.4238,1.0,1.985496117433495
P2RY1,P2RY1,0.9997389,98.9276,1.0,1.9854599274955993
HCN4,HCN4,0.99923074,99.0025,1.0,1.9854257840743783
ZSWIM5,ZSWIM5,0.99987286,98.903,1.0,1.9854054901519116
HOXC13,HOXC13,0.99963963,98.93799999999999,1.0,1.9853979620733337
RAX2,RAX2,0.99979264,98.913,1.0,1.985376267035218
FAM110B,FAM110B,0.9997486,98.9189,1.0,1.9853655823559744
HSPA4,HSPA4,0.9957787,99.5238,1.0,1.9853570175227104
ACVR2A,ACVR2A,0.99768156,99.23225,1.0,1.9853401095248375
RBM26,RBM26,0.9939381,99.8014,1.0,1.9853157396382017
SETBP1,SETBP1,0.99632025,99.4361,1.0,1.9852904601979025
MLLT1,MLLT1,0.9984935,99.1043,1.0,1.9852865455186088
GPR61,GPR61,0.9969704,99.3348,1.0,1.9852626513472902
DHH,DHH,0.9992314,98.9899,1.0,1.9852624618723103
ALDH18A1,ALDH18A1,0.9983805,99.1195,1.0,1.9852599336947185
NFIL3,NFIL3,0.9997031,98.9177,1.0,1.9852592157097129
CHP2,CHP2,0.999297,98.9796,1.0,1.9852586256595193
DCAF12L2,DCAF12L2,0.9996802,98.9201,1.0,1.9852449328617272
DEXI,DEXI,0.99949163,98.9474,1.0,1.9852258055298477
SSR3,SSR3,0.9925864,100.0,1.0,1.985216645150293
KIRREL3,KIRREL3,0.9942643,99.7429,1.0,1.9852015055952037
EIF5B,EIF5B,0.99929154,98.97585000000001,1.0,1.9851987439316678
CHERP,CHERP,0.9986004,99.08115000000001,1.0,1.985197120799143
NAP1L5,NAP1L5,0.9997736,98.9011,1.0,1.9851828269451604
RLF,RLF,0.99992836,98.87700000000001,1.0,1.985176379696403
HPSE2,HPSE2,0.99366444,99.8311,1.0,1.9851583774497479
JUN,JUN,0.99943936,98.9494,1.0,1.985147758213743
KSR2,KSR2,0.9939305,99.7895,1.0,1.9851451008180951
MTCH2,MTCH2,0.9968737,99.3399,1.0,1.9851365558892649
ASPHD2,ASPHD2,0.9996522,98.916,1.0,1.9851355529857626
CAPN6,CAPN6,0.999689,98.908,1.0,1.9851043678806752
CEBPE,CEBPE,0.9995279,98.9324,1.0,1.9851020987055799
LRRC41,LRRC41,0.99494743,99.6305,1.0,1.985094391837793
CDK5R2,CDK5R2,0.99965376,98.9101,1.0,1.9850615700122511
AMIGO2,AMIGO2,0.9994204,98.94545,1.0,1.985058356096665
BCL9L,BCL9L,0.99971515,98.89965,1.0,1.9850473828005266
