crab_eating_macaque gene name,rhesus_macaque gene name,correlation,identical_scores,orthology confidence,combo_score
PNMA8C,PNMA8C,1.0000005,100.0,1.0,1.9999942712099397
TMEM35A,TMEM35A,1.0000005,100.0,1.0,1.9999942712099397
NUDT21,NUDT21,1.0000005,100.0,1.0,1.9999942712099397
ACE2,ACE2,1.0000005,100.0,1.0,1.9999942712099397
RBM18,RBM18,1.0000005,100.0,1.0,1.9999942712099397
SPIN4,SPIN4,1.0000005,100.0,1.0,1.9999942712099397
MAGEH1,MAGEH1,1.0000005,100.0,1.0,1.9999942712099397
GABRA3,GABRA3,1.0000005,100.0,1.0,1.9999942712099397
METTL18,METTL18,1.0000005,100.0,1.0,1.9999942712099397
ROPN1B,ROPN1B,1.0000004,100.0,1.0,1.99999408641026
RAD54L,RAD54L,1.0000004,100.0,1.0,1.99999408641026
RD3,RD3,1.0000004,100.0,1.0,1.99999408641026
RAB3B,RAB3B,1.0000004,100.0,1.0,1.99999408641026
SERPINI1,SERPINI1,1.0000004,100.0,1.0,1.99999408641026
SST,SST,1.0000004,100.0,1.0,1.99999408641026
CPNE9,CPNE9,1.0000004,100.0,1.0,1.99999408641026
IQCF1,IQCF1,1.0000004,100.0,1.0,1.99999408641026
SIM1,SIM1,1.0000004,100.0,1.0,1.99999408641026
MSMO1,MSMO1,1.0000004,100.0,1.0,1.99999408641026
IL10,IL10,1.0000004,100.0,1.0,1.99999408641026
TDO2,TDO2,1.0000004,100.0,1.0,1.99999408641026
RNF144B,RNF144B,1.0000004,100.0,1.0,1.99999408641026
IL2,IL2,1.0000004,100.0,1.0,1.99999408641026
H2AC6,H2AC6,1.0000004,100.0,1.0,1.99999408641026
KLHDC2,KLHDC2,1.0000004,100.0,1.0,1.99999408641026
ALDH6A1,ALDH6A1,1.0000004,100.0,1.0,1.99999408641026
ING3,ING3,1.0000004,100.0,1.0,1.99999408641026
MOAP1,MOAP1,1.0000004,100.0,1.0,1.99999408641026
FEM1B,FEM1B,1.0000004,100.0,1.0,1.99999408641026
RTRAF,RTRAF,1.0000004,100.0,1.0,1.99999408641026
ALDH1A3,ALDH1A3,1.0000004,100.0,1.0,1.99999408641026
TRHR,TRHR,1.0000004,100.0,1.0,1.99999408641026
TCF24,TCF24,1.0000004,100.0,1.0,1.99999408641026
CALML3,CALML3,1.0000004,100.0,1.0,1.99999408641026
TPPP2,TPPP2,1.0000004,100.0,1.0,1.99999408641026
CRYBB2,CRYBB2,1.0000004,100.0,1.0,1.99999408641026
VPREB3,VPREB3,1.0000004,100.0,1.0,1.99999408641026
KLRB1,KLRB1,1.0000004,100.0,1.0,1.99999408641026
SMAGP,SMAGP,1.0000004,100.0,1.0,1.99999408641026
MYF5,MYF5,1.0000004,100.0,1.0,1.99999408641026
WFDC10A,WFDC10A,1.0000004,100.0,1.0,1.99999408641026
CRY1,CRY1,1.0000004,100.0,1.0,1.99999408641026
ARL6IP6,ARL6IP6,1.0000004,100.0,1.0,1.99999408641026
B3GALT1,B3GALT1,1.0000004,100.0,1.0,1.99999408641026
RHOG,RHOG,1.0000004,100.0,1.0,1.99999408641026
FAM180B,FAM180B,1.0000004,100.0,1.0,1.99999408641026
ACTL7B,ACTL7B,1.0000004,100.0,1.0,1.99999408641026
GTF3C3,GTF3C3,1.0000004,100.0,1.0,1.99999408641026
FAM240B,FAM240B,1.0000004,100.0,1.0,1.99999408641026
S1PR3,S1PR3,1.0000004,100.0,1.0,1.99999408641026
LRRC25,LRRC25,1.0000004,100.0,1.0,1.99999408641026
SLC7A1,SLC7A1,1.0000004,100.0,1.0,1.99999408641026
GATC,GATC,1.0000004,100.0,1.0,1.99999408641026
ZNF526,ZNF526,1.0000004,100.0,1.0,1.99999408641026
FDX2,FDX2,1.0000004,100.0,1.0,1.99999408641026
ZFP14,ZFP14,1.0000004,100.0,1.0,1.99999408641026
TFAP4,TFAP4,1.0000004,100.0,1.0,1.99999408641026
CEACAM16,CEACAM16,1.0000004,100.0,1.0,1.99999408641026
NCBP2L,NCBP2L,1.0000004,100.0,1.0,1.99999408641026
SDR42E1,SDR42E1,1.0000004,100.0,1.0,1.99999408641026
COTL1,COTL1,1.0000004,100.0,1.0,1.99999408641026
S100A4,S100A4,1.0000002,100.0,1.0,1.9999937168109012
SPRR3,SPRR3,1.0000002,100.0,1.0,1.9999937168109012
B4GALT3,B4GALT3,1.0000002,100.0,1.0,1.9999937168109012
P2RY14,P2RY14,1.0000002,100.0,1.0,1.9999937168109012
AADACL2,AADACL2,1.0000002,100.0,1.0,1.9999937168109012
NXPH1,NXPH1,1.0000002,100.0,1.0,1.9999937168109012
TUFT1,TUFT1,1.0000002,100.0,1.0,1.9999937168109012
C6orf120,C4H6orf120,1.0000002,100.0,1.0,1.9999937168109012
UPK1B,UPK1B,1.0000002,100.0,1.0,1.9999937168109012
RBMXL1,RBMXL1,1.0000002,100.0,1.0,1.9999937168109012
MANEA,MANEA,1.0000002,100.0,1.0,1.9999937168109012
H2BC11,H2BC11,1.0000002,100.0,1.0,1.9999937168109012
HEY2,HEY2,1.0000002,100.0,1.0,1.9999937168109012
SMKR1,SMKR1,1.0000002,100.0,1.0,1.9999937168109012
CDH10,CDH10,1.0000002,100.0,1.0,1.9999937168109012
APELA,APELA,1.0000002,100.0,1.0,1.9999937168109012
ZNF366,ZNF366,1.0000002,100.0,1.0,1.9999937168109012
POU4F2,POU4F2,1.0000002,100.0,1.0,1.9999937168109012
ENC1,ENC1,1.0000002,100.0,1.0,1.9999937168109012
MYOZ2,MYOZ2,1.0000002,100.0,1.0,1.9999937168109012
SMIM15,SMIM15,1.0000002,100.0,1.0,1.9999937168109012
EHD4,EHD4,1.0000002,100.0,1.0,1.9999937168109012
GSKIP,GSKIP,1.0000002,100.0,1.0,1.9999937168109012
ARIH1,ARIH1,1.0000002,100.0,1.0,1.9999937168109012
CERS3,CERS3,1.0000002,100.0,1.0,1.9999937168109012
PLAC8L1,PLAC8L1,1.0000002,100.0,1.0,1.9999937168109012
C8orf76,C8H8orf76,1.0000002,100.0,1.0,1.9999937168109012
LRATD2,LRATD2,1.0000002,100.0,1.0,1.9999937168109012
FABP9,FABP9,1.0000002,100.0,1.0,1.9999937168109012
OSR2,OSR2,1.0000002,100.0,1.0,1.9999937168109012
NODAL,NODAL,1.0000002,100.0,1.0,1.9999937168109012
ZNF623,ZNF623,1.0000002,100.0,1.0,1.9999937168109012
PRNP,PRNP,1.0000002,100.0,1.0,1.9999937168109012
SPEF1,SPEF1,1.0000002,100.0,1.0,1.9999937168109012
KCNA1,KCNA1,1.0000002,100.0,1.0,1.9999937168109012
CERS6,CERS6,1.0000002,100.0,1.0,1.9999937168109012
SNAI1,SNAI1,1.0000002,100.0,1.0,1.9999937168109012
SLC22A6,SLC22A6,1.0000002,100.0,1.0,1.9999937168109012
ECRG4,ECRG4,1.0000002,100.0,1.0,1.9999937168109012
NRBF2,NRBF2,1.0000002,100.0,1.0,1.9999937168109012
ROM1,ROM1,1.0000002,100.0,1.0,1.9999937168109012
DKK1,DKK1,1.0000002,100.0,1.0,1.9999937168109012
FEN1,FEN1,1.0000002,100.0,1.0,1.9999937168109012
OMG,OMG,1.0000002,100.0,1.0,1.9999937168109012
RPL27,RPL27,1.0000002,100.0,1.0,1.9999937168109012
NINJ1,NINJ1,1.0000002,100.0,1.0,1.9999937168109012
CRK,CRK,1.0000002,100.0,1.0,1.9999937168109012
PFN1,PFN1,1.0000002,100.0,1.0,1.9999937168109012
COASY,COASY,1.0000002,100.0,1.0,1.9999937168109012
GPC6,GPC6,1.0000002,100.0,1.0,1.9999937168109012
FAM174C,FAM174C,1.0000002,100.0,1.0,1.9999937168109012
LHFPL6,LHFPL6,1.0000002,100.0,1.0,1.9999937168109012
FGF4,FGF4,1.0000002,100.0,1.0,1.9999937168109012
KRT20,KRT20,1.0000002,100.0,1.0,1.9999937168109012
KDM4D,KDM4D,1.0000002,100.0,1.0,1.9999937168109012
CDR2,CDR2,1.0000002,100.0,1.0,1.9999937168109012
GPALPP1,GPALPP1,1.0000002,100.0,1.0,1.9999937168109012
LRATD1,LRATD1,1.0000002,100.0,1.0,1.9999937168109012
LITAFD,LITAFD,1.0000002,100.0,1.0,1.9999937168109012
TCEAL9,TCEAL9,1.0000002,100.0,1.0,1.9999937168109012
GPR183,GPR183,1.0000002,100.0,1.0,1.9999937168109012
CDH7,CDH7,1.0000002,100.0,1.0,1.9999937168109012
TBX6,TBX6,1.0000002,100.0,1.0,1.9999937168109012
RP2,RP2,1.0000002,100.0,1.0,1.9999937168109012
ZCCHC13,ZCCHC13,1.0000002,100.0,1.0,1.9999937168109012
USP27X,USP27X,1.0000002,100.0,1.0,1.9999937168109012
S100A16,S100A16,1.0000001,100.0,1.0,1.999993532011222
NT5C1A,NT5C1A,1.0000001,100.0,1.0,1.999993532011222
COPB2,COPB2,1.0000001,100.0,1.0,1.999993532011222
ALCAM,ALCAM,1.0000001,100.0,1.0,1.999993532011222
MAP3K7CL,MAP3K7CL,1.0000001,100.0,1.0,1.999993532011222
SPSB1,SPSB1,1.0000001,100.0,1.0,1.999993532011222
SERPINE1,SERPINE1,1.0000001,100.0,1.0,1.999993532011222
EIF4H,EIF4H,1.0000001,100.0,1.0,1.999993532011222
PTAFR,PTAFR,1.0000001,100.0,1.0,1.999993532011222
TMEM115,TMEM115,1.0000001,100.0,1.0,1.999993532011222
MANF,MANF,1.0000001,100.0,1.0,1.999993532011222
H2AC21,H2AC21,1.0000001,100.0,1.0,1.999993532011222
H2BC17,H2BC17,1.0000001,100.0,1.0,1.999993532011222
H2BK1,H2BK1,1.0000001,100.0,1.0,1.999993532011222
FMOD,FMOD,1.0000001,100.0,1.0,1.999993532011222
TBC1D9,TBC1D9,1.0000001,100.0,1.0,1.999993532011222
C4orf51,C5H4orf51,1.0000001,100.0,1.0,1.999993532011222
PSMC2,PSMC2,1.0000001,100.0,1.0,1.999993532011222
IL19,IL19,1.0000001,100.0,1.0,1.999993532011222
NEUROG1,NEUROG1,1.0000001,100.0,1.0,1.999993532011222
MAB21L2,MAB21L2,1.0000001,100.0,1.0,1.999993532011222
MAD2L1BP,MAD2L1BP,1.0000001,100.0,1.0,1.999993532011222
DRD1,DRD1,1.0000001,100.0,1.0,1.999993532011222
RTF1,RTF1,1.0000001,100.0,1.0,1.999993532011222
HAND1,HAND1,1.0000001,100.0,1.0,1.999993532011222
GRPEL1,GRPEL1,1.0000001,100.0,1.0,1.999993532011222
ANKRD34C,ANKRD34C,1.0000001,100.0,1.0,1.999993532011222
SLC30A4,SLC30A4,1.0000001,100.0,1.0,1.999993532011222
DUSP26,DUSP26,1.0000001,100.0,1.0,1.999993532011222
CLVS1,CLVS1,1.0000001,100.0,1.0,1.999993532011222
FABP12,FABP12,1.0000001,100.0,1.0,1.999993532011222
TRBV5-1,TRBV5-1,1.0000001,100.0,1.0,1.999993532011222
OR4E2,OR4E2,1.0000001,100.0,1.0,1.999993532011222
TAF7,TAF7,1.0000001,100.0,1.0,1.999993532011222
SLC25A2,SLC25A2,1.0000001,100.0,1.0,1.999993532011222
TIMP3,TIMP3,1.0000001,100.0,1.0,1.999993532011222
NXT1,NXT1,1.0000001,100.0,1.0,1.999993532011222
SELENOM,SELENOM,1.0000001,100.0,1.0,1.999993532011222
PRPH,PRPH,1.0000001,100.0,1.0,1.999993532011222
RND3,RND3,1.0000001,100.0,1.0,1.999993532011222
CHST11,CHST11,1.0000001,100.0,1.0,1.999993532011222
C22orf31,C10H22orf31,1.0000001,100.0,1.0,1.999993532011222
COQ10A,COQ10A,1.0000001,100.0,1.0,1.999993532011222
ZSWIM1,ZSWIM1,1.0000001,100.0,1.0,1.999993532011222
ZNF26,ZNF26,1.0000001,100.0,1.0,1.999993532011222
KLHL42,KLHL42,1.0000001,100.0,1.0,1.999993532011222
CHRM4,CHRM4,1.0000001,100.0,1.0,1.999993532011222
PRCP,PRCP,1.0000001,100.0,1.0,1.999993532011222
CATIP,CATIP,1.0000001,100.0,1.0,1.999993532011222
BCS1L,BCS1L,1.0000001,100.0,1.0,1.999993532011222
TSKU,TSKU,1.0000001,100.0,1.0,1.999993532011222
TNFRSF6B,TNFRSF6B,1.0000001,100.0,1.0,1.999993532011222
RPLP2,RPLP2,1.0000001,100.0,1.0,1.999993532011222
RNF181,RNF181,1.0000001,100.0,1.0,1.999993532011222
MAT2A,MAT2A,1.0000001,100.0,1.0,1.999993532011222
LHX2,LHX2,1.0000001,100.0,1.0,1.999993532011222
KRT32,KRT32,1.0000001,100.0,1.0,1.999993532011222
NOP58,NOP58,1.0000001,100.0,1.0,1.999993532011222
POU2AF2,POU2AF2,1.0000001,100.0,1.0,1.999993532011222
TIMM8B,TIMM8B,1.0000001,100.0,1.0,1.999993532011222
TEX12,TEX12,1.0000001,100.0,1.0,1.999993532011222
FANCF,FANCF,1.0000001,100.0,1.0,1.999993532011222
PHLDA2,PHLDA2,1.0000001,100.0,1.0,1.999993532011222
CCDC124,CCDC124,1.0000001,100.0,1.0,1.999993532011222
B4GALNT2,B4GALNT2,1.0000001,100.0,1.0,1.999993532011222
ZNF134,ZNF134,1.0000001,100.0,1.0,1.999993532011222
LIMD2,LIMD2,1.0000001,100.0,1.0,1.999993532011222
ZNF460,ZNF460,1.0000001,100.0,1.0,1.999993532011222
SLC25A52,SLC25A52,1.0000001,100.0,1.0,1.999993532011222
FAAP24,FAAP24,1.0000001,100.0,1.0,1.999993532011222
CEACAM19,CEACAM19,1.0000001,100.0,1.0,1.999993532011222
TPPP3,TPPP3,1.0000001,100.0,1.0,1.999993532011222
SERTAD3,SERTAD3,1.0000001,100.0,1.0,1.999993532011222
OR1J4,OR1J4,1.0000001,100.0,1.0,1.999993532011222
ZCCHC12,ZCCHC12,1.0000001,100.0,1.0,1.999993532011222
ST3GAL2,ST3GAL2,1.0000001,100.0,1.0,1.999993532011222
MAGEA10,MAGEA10,1.0000001,100.0,1.0,1.999993532011222
SNAPIN,SNAPIN,1.0000001,100.0,1.0,1.999993532011222
ASB17,ASB17,1.0,100.0,1.0,1.9999933472115425
SERTAD4,SERTAD4,1.0,100.0,1.0,1.9999933472115425
RNF7,RNF7,1.0,100.0,1.0,1.9999933472115425
GNAT2,GNAT2,1.0,100.0,1.0,1.9999933472115425
SRPRB,SRPRB,1.0,100.0,1.0,1.9999933472115425
CSTA,CSTA,1.0,100.0,1.0,1.9999933472115425
CLDN1,CLDN1,1.0,100.0,1.0,1.9999933472115425
GNAT1,GNAT1,1.0,100.0,1.0,1.9999933472115425
TUSC2,TUSC2,1.0,100.0,1.0,1.9999933472115425
PLA2G2C,PLA2G2C,1.0,100.0,1.0,1.9999933472115425
CCR9,CCR9,1.0,100.0,1.0,1.9999933472115425
ZBTB9,ZBTB9,1.0,100.0,1.0,1.9999933472115425
TMEM178B,TMEM178B,1.0,100.0,1.0,1.9999933472115425
MMAA,MMAA,1.0,100.0,1.0,1.9999933472115425
C15orf62,C7H15orf62,1.0,100.0,1.0,1.9999933472115425
FITM1,FITM1,1.0,100.0,1.0,1.9999933472115425
FAM174A,FAM174A,1.0,100.0,1.0,1.9999933472115425
MAPK1IP1L,MAPK1IP1L,1.0,100.0,1.0,1.9999933472115425
NDUFS4,NDUFS4,1.0,100.0,1.0,1.9999933472115425
NTAQ1,NTAQ1,1.0,100.0,1.0,1.9999933472115425
TST,TST,1.0,100.0,1.0,1.9999933472115425
SLU7,SLU7,1.0,100.0,1.0,1.9999933472115425
PTTG1,PTTG1,1.0,100.0,1.0,1.9999933472115425
LLPH,LLPH,1.0,100.0,1.0,1.9999933472115425
WFDC11,WFDC11,1.0,100.0,1.0,1.9999933472115425
ATAD1,ATAD1,1.0,100.0,1.0,1.9999933472115425
MRPL53,MRPL53,1.0,100.0,1.0,1.9999933472115425
RSU1,RSU1,1.0,100.0,1.0,1.9999933472115425
HPD,HPD,1.0,100.0,1.0,1.9999933472115425
ATP5F1E,ATP5F1E,1.0,100.0,1.0,1.9999933472115425
SLC5A7,SLC5A7,1.0,100.0,1.0,1.9999933472115425
CBX5,CBX5,1.0,100.0,1.0,1.9999933472115425
TMEM252,TMEM252,1.0,100.0,1.0,1.9999933472115425
RRAGA,RRAGA,1.0,100.0,1.0,1.9999933472115425
LDHAL6A,LDHAL6A,1.0,100.0,1.0,1.9999933472115425
AGXT,AGXT,1.0,100.0,1.0,1.9999933472115425
ALOX12B,ALOX12B,1.0,100.0,1.0,1.9999933472115425
CXCL17,CXCL17,1.0,100.0,1.0,1.9999933472115425
TMEM225,TMEM225,1.0,100.0,1.0,1.9999933472115425
LYPD5,LYPD5,1.0,100.0,1.0,1.9999933472115425
ZBTB33,ZBTB33,1.0,100.0,1.0,1.9999933472115425
ZNF768,ZNF768,1.0,100.0,1.0,1.9999933472115425
CLDN18,CLDN18,0.99999994,100.0,1.0,1.999993236331735
B3GALT2,B3GALT2,0.99999994,100.0,1.0,1.999993236331735
HMGN4,HMGN4,0.99999994,100.0,1.0,1.999993236331735
LAMTOR3,LAMTOR3,0.99999994,100.0,1.0,1.999993236331735
SPMAP2L,SPMAP2L,0.99999994,100.0,1.0,1.999993236331735
H2BC1,H2BC1,0.99999994,100.0,1.0,1.999993236331735
HECTD1,HECTD1,0.99999994,100.0,1.0,1.999993236331735
SPATA4,SPATA4,0.99999994,100.0,1.0,1.999993236331735
SSTR1,SSTR1,0.99999994,100.0,1.0,1.999993236331735
RTL6,RTL6,0.99999994,100.0,1.0,1.999993236331735
LIN7A,LIN7A,0.99999994,100.0,1.0,1.999993236331735
CMKLR1,CMKLR1,0.99999994,100.0,1.0,1.999993236331735
SLC18A2,SLC18A2,0.99999994,100.0,1.0,1.999993236331735
FBXO48,FBXO48,0.99999994,100.0,1.0,1.999993236331735
IL1B,IL1B,0.99999994,100.0,1.0,1.999993236331735
OR9Q1,OR9Q1,0.99999994,100.0,1.0,1.999993236331735
QNG1,QNG1,0.99999994,100.0,1.0,1.999993236331735
ANKRD40CL,ANKRD40CL,0.99999994,100.0,1.0,1.999993236331735
EXO5,EXO5,0.9999999,100.0,1.0,1.9999931624118634
OR6N2,OR6N2,0.9999999,100.0,1.0,1.9999931624118634
PRKAA2,PRKAA2,0.9999999,100.0,1.0,1.9999931624118634
PACC1,PACC1,0.9999999,100.0,1.0,1.9999931624118634
SMYD2,SMYD2,0.9999999,100.0,1.0,1.9999931624118634
DRAXIN,DRAXIN,0.9999999,100.0,1.0,1.9999931624118634
SEC61G,SEC61G,0.9999999,100.0,1.0,1.9999931624118634
VIP,VIP,0.9999999,100.0,1.0,1.9999931624118634
TIFA,TIFA,0.9999999,100.0,1.0,1.9999931624118634
C1QTNF7,C1QTNF7,0.9999999,100.0,1.0,1.9999931624118634
RING1,RING1,0.9999999,100.0,1.0,1.9999931624118634
HTR1D,HTR1D,0.9999999,100.0,1.0,1.9999931624118634
TMEM174,TMEM174,0.9999999,100.0,1.0,1.9999931624118634
ATOX1,ATOX1,0.9999999,100.0,1.0,1.9999931624118634
CPSF2,CPSF2,0.9999999,100.0,1.0,1.9999931624118634
SERPINA12,SERPINA12,0.9999999,100.0,1.0,1.9999931624118634
RPL30,RPL30,0.9999999,100.0,1.0,1.9999931624118634
ELOVL3,ELOVL3,0.9999999,100.0,1.0,1.9999931624118634
RNASE7,RNASE7,0.9999999,100.0,1.0,1.9999931624118634
C10orf53,C9H10orf53,0.9999999,100.0,1.0,1.9999931624118634
PLAG1,PLAG1,0.9999999,100.0,1.0,1.9999931624118634
WFDC6,WFDC6,0.9999999,100.0,1.0,1.9999931624118634
FAR1,FAR1,0.9999999,100.0,1.0,1.9999931624118634
CAVIN2,CAVIN2,0.9999999,100.0,1.0,1.9999931624118634
MSMP,MSMP,0.9999999,100.0,1.0,1.9999931624118634
SLC17A6,SLC17A6,0.9999999,100.0,1.0,1.9999931624118634
MMP7,MMP7,0.9999999,100.0,1.0,1.9999931624118634
OSR1,OSR1,0.9999999,100.0,1.0,1.9999931624118634
TERB1,TERB1,0.9999999,100.0,1.0,1.9999931624118634
CEBPG,CEBPG,0.9999999,100.0,1.0,1.9999931624118634
FOXA3,FOXA3,0.9999999,100.0,1.0,1.9999931624118634
DKKL1,DKKL1,0.9999999,100.0,1.0,1.9999931624118634
TAB3,TAB3,0.9999999,100.0,1.0,1.9999931624118634
FGF21,FGF21,0.9999999,100.0,1.0,1.9999931624118634
SRP68,SRP68,0.9999999,100.0,1.0,1.9999931624118634
GPR101,GPR101,0.9999999,100.0,1.0,1.9999931624118634
CPLANE2,CPLANE2,0.9999998,100.0,1.0,1.9999929776121839
DNAJB11,DNAJB11,0.9999998,100.0,1.0,1.9999929776121839
KCNK1,KCNK1,0.9999998,100.0,1.0,1.9999929776121839
BTG3,BTG3,0.9999998,100.0,1.0,1.9999929776121839
KIAA1143,KIAA1143,0.9999998,100.0,1.0,1.9999929776121839
HSF2,HSF2,0.9999998,100.0,1.0,1.9999929776121839
RAB19,RAB19,0.9999998,100.0,1.0,1.9999929776121839
TACR3,TACR3,0.9999998,100.0,1.0,1.9999929776121839
LIX1,LIX1,0.9999998,100.0,1.0,1.9999929776121839
STXBP6,STXBP6,0.9999998,100.0,1.0,1.9999929776121839
FZD3,FZD3,0.9999998,100.0,1.0,1.9999929776121839
GEM,GEM,0.9999998,100.0,1.0,1.9999929776121839
FABP4,FABP4,0.9999998,100.0,1.0,1.9999929776121839
EIF2S1,EIF2S1,0.9999998,100.0,1.0,1.9999929776121839
C20orf202,C10H20orf202,0.9999998,100.0,1.0,1.9999929776121839
PI15,PI15,0.9999998,100.0,1.0,1.9999929776121839
WBP11,WBP11,0.9999998,100.0,1.0,1.9999929776121839
CH25H,CH25H,0.9999998,100.0,1.0,1.9999929776121839
ZNF664,ZNF664,0.9999998,100.0,1.0,1.9999929776121839
OR5D14,OR5D14,0.9999998,100.0,1.0,1.9999929776121839
CYSRT1,CYSRT1,0.9999998,100.0,1.0,1.9999929776121839
ARHGEF39,ARHGEF39,0.9999998,100.0,1.0,1.9999929776121839
CSNK1A1L,CSNK1A1L,0.9999998,100.0,1.0,1.9999929776121839
MIS12,MIS12,0.9999998,100.0,1.0,1.9999929776121839
GPR34,GPR34,0.9999998,100.0,1.0,1.9999929776121839
PADI6,PADI6,0.9999998,100.0,1.0,1.9999929776121839
ZFP36,ZFP36,0.99999976,100.0,1.0,1.9999929036923123
TEX50,TEX50,0.99999976,100.0,1.0,1.9999929036923123
KCNJ10,KCNJ10,0.99999976,100.0,1.0,1.9999929036923123
DAG1,DAG1,0.99999976,100.0,1.0,1.9999929036923123
GJA4,GJA4,0.99999976,100.0,1.0,1.9999929036923123
KBTBD2,KBTBD2,0.99999976,100.0,1.0,1.9999929036923123
ZBTB12,ZBTB12,0.99999976,100.0,1.0,1.9999929036923123
MYL5,MYL5,0.99999976,100.0,1.0,1.9999929036923123
TAFA1,TAFA1,0.99999976,100.0,1.0,1.9999929036923123
LTA,LTA,0.99999976,100.0,1.0,1.9999929036923123
OTULIN,OTULIN,0.99999976,100.0,1.0,1.9999929036923123
OTP,OTP,0.99999976,100.0,1.0,1.9999929036923123
STC2,STC2,0.99999976,100.0,1.0,1.9999929036923123
KLHL25,KLHL25,0.99999976,100.0,1.0,1.9999929036923123
DAAM1,DAAM1,0.99999976,100.0,1.0,1.9999929036923123
GAPT,GAPT,0.99999976,100.0,1.0,1.9999929036923123
GINS4,GINS4,0.99999976,100.0,1.0,1.9999929036923123
BMPR1A,BMPR1A,0.99999976,100.0,1.0,1.9999929036923123
CIMIP1,CIMIP1,0.99999976,100.0,1.0,1.9999929036923123
CSRNP2,CSRNP2,0.99999976,100.0,1.0,1.9999929036923123
KRT82,KRT82,0.99999976,100.0,1.0,1.9999929036923123
UCP3,UCP3,0.99999976,100.0,1.0,1.9999929036923123
CHAC2,CHAC2,0.99999976,100.0,1.0,1.9999929036923123
MRPL17,MRPL17,0.99999976,100.0,1.0,1.9999929036923123
NFE2,NFE2,0.99999976,100.0,1.0,1.9999929036923123
TMEM169,TMEM169,0.99999976,100.0,1.0,1.9999929036923123
TMEM100,TMEM100,0.99999976,100.0,1.0,1.9999929036923123
ZSCAN4,ZSCAN4,0.99999976,100.0,1.0,1.9999929036923123
BSX,BSX,0.99999976,100.0,1.0,1.9999929036923123
BRICD5,BRICD5,0.99999976,100.0,1.0,1.9999929036923123
TIMM29,TIMM29,0.99999976,100.0,1.0,1.9999929036923123
CMTM2,CMTM2,0.99999976,100.0,1.0,1.9999929036923123
TCEAL1,TCEAL1,0.99999976,100.0,1.0,1.9999929036923123
GPR173,GPR173,0.99999976,100.0,1.0,1.9999929036923123
ARGLU1,ARGLU1,0.99999976,100.0,1.0,1.9999929036923123
ARR3,ARR3,0.99999976,100.0,1.0,1.9999929036923123
HPCAL4,HPCAL4,0.9999997,100.0,1.0,1.9999927928125047
MPL,MPL,0.9999997,100.0,1.0,1.9999927928125047
AKR1A1,AKR1A1,0.9999997,100.0,1.0,1.9999927928125047
TM4SF18,TM4SF18,0.9999997,100.0,1.0,1.9999927928125047
GPX1,GPX1,0.9999997,100.0,1.0,1.9999927928125047
UQCC5,UQCC5,0.9999997,100.0,1.0,1.9999927928125047
P2RY1,P2RY1,0.9999997,100.0,1.0,1.9999927928125047
CCR4,CCR4,0.9999997,100.0,1.0,1.9999927928125047
BTG2,BTG2,0.9999997,100.0,1.0,1.9999927928125047
TFB1M,TFB1M,0.9999997,100.0,1.0,1.9999927928125047
TMEM217,TMEM217,0.9999997,100.0,1.0,1.9999927928125047
HSPA1L,HSPA1L,0.9999997,100.0,1.0,1.9999927928125047
CCR3,CCR3,0.9999997,100.0,1.0,1.9999927928125047
CCDC126,CCDC126,0.9999997,100.0,1.0,1.9999927928125047
TREX1,TREX1,0.9999997,100.0,1.0,1.9999927928125047
CXCL11,CXCL11,0.9999997,100.0,1.0,1.9999927928125047
MMP14,MMP14,0.9999997,100.0,1.0,1.9999927928125047
GOLPH3,GOLPH3,0.9999997,100.0,1.0,1.9999927928125047
TMEM74,TMEM74,0.9999997,100.0,1.0,1.9999927928125047
FZD6,FZD6,0.9999997,100.0,1.0,1.9999927928125047
TRAV41,TRAV41,0.9999997,100.0,1.0,1.9999927928125047
HMGXB4,HMGXB4,0.9999997,100.0,1.0,1.9999927928125047
WNT10B,WNT10B,0.9999997,100.0,1.0,1.9999927928125047
ACCSL,ACCSL,0.9999997,100.0,1.0,1.9999927928125047
TAGLN,TAGLN,0.9999997,100.0,1.0,1.9999927928125047
OR10W1,OR10W1,0.9999997,100.0,1.0,1.9999927928125047
KRT73,KRT73,0.9999997,100.0,1.0,1.9999927928125047
TMEM216,TMEM216,0.9999997,100.0,1.0,1.9999927928125047
PGAP4,PGAP4,0.9999997,100.0,1.0,1.9999927928125047
ZBTB26,ZBTB26,0.9999997,100.0,1.0,1.9999927928125047
SLC32A1,SLC32A1,0.9999997,100.0,1.0,1.9999927928125047
AKAIN1,AKAIN1,0.9999997,100.0,1.0,1.9999927928125047
TOB1,TOB1,0.9999997,100.0,1.0,1.9999927928125047
KCTD4,KCTD4,0.9999997,100.0,1.0,1.9999927928125047
ACSM1,ACSM1,0.9999997,100.0,1.0,1.9999927928125047
XKRX,XKRX,0.9999997,100.0,1.0,1.9999927928125047
RASL10B,RASL10B,0.9999997,100.0,1.0,1.9999927928125047
KLF15,KLF15,0.99999964,100.0,1.0,1.9999926819326967
LXN,LXN,0.99999964,100.0,1.0,1.9999926819326967
ROPN1,ROPN1,0.99999964,100.0,1.0,1.9999926819326967
MRTO4,MRTO4,0.99999964,100.0,1.0,1.9999926819326967
LMX1A,LMX1A,0.99999964,100.0,1.0,1.9999926819326967
C3orf70,C2H3orf70,0.99999964,100.0,1.0,1.9999926819326967
PRR15,PRR15,0.99999964,100.0,1.0,1.9999926819326967
