mice gene name,pig gene name,correlation,identical_scores,orthology confidence,combo_score
Hpse2,HPSE2,0.99445397,97.4662,1.0,1.9644006791442066
Acta2,ACTA2,0.9869459,98.83420000000001,1.0,1.964393702879372
Camk2n2,CAMK2N2,0.98738265,98.7342,1.0,1.9641890360495382
Armc8,ARMC8,0.98653793,98.8848,1.0,1.9641550004087853
Ctcf,CTCF,0.99910533,96.5801,1.0,1.9640173589412806
Ipo5,IPO5,0.9969468,96.9601,1.0,1.9638818742060669
Arl4c,ARL4C,0.99384856,97.52475,1.0,1.9638803855533618
Bcl11a,BCL11A,0.98222536,99.6407,1.0,1.9638510797305502
Med12,MED12,0.9972949,96.89089999999999,1.0,1.9638242096973348
Map2k1,MAP2K1,0.9857394,98.9822,1.0,1.9636713072705638
Ddx6,DDX6,0.99034053,98.1366,1.0,1.9636027216083018
Plk2,PLK2,0.9981483,96.70859999999999,1.0,1.963555817522721
Dok5,DOK5,0.9979898,96.732,1.0,1.9635006493685183
Ino80,INO80,0.9984892,96.6405,1.0,1.9634960188382267
Lrfn4,LRFN4,0.997304,96.8553,1.0,1.9634833886938017
Actb,ACTB,0.9799715,100.0,1.0,1.963333229907949
Cstf1,CSTF1,0.98122674,99.768,1.0,1.9633013563951733
BC005624,C9orf78,0.9970262,96.8858,1.0,1.9632811323308585
Rbpj,RBPJ,0.9944372,97.34315,1.0,1.9631343692750816
Med21,MED21,0.991196,97.9167,1.0,1.962960556665428
Hif1an,HIF1AN,0.9983575,96.59795,1.0,1.9628276693976972
Mib1,MIB1,0.9823177,99.503,1.0,1.9626373912476132
Doc2b,DOC2B,0.9981914,96.6019,1.0,1.9625632811632787
Gphn,GPHN,0.9974029,96.7404,1.0,1.9625106556976888
C1ql4,C1QL4,0.9979275,96.6387,1.0,1.962449730990483
Gdap1l1,GDAP1L1,0.9935716,97.4236,1.0,1.9623576978299124
Btg1,BTG1,0.9826352,99.4152,1.0,1.9623369396004364
Cox17,COX17,0.9967993,96.8254,1.0,1.962259274167725
Prkaa2,PRKAA2,0.9982373,96.558,1.0,1.9622064791510148
Ppwd1,PPWD1,0.99885833,96.4396,1.0,1.9621543794497
Slc41a1,SLC41A1,0.99424815,97.2713,1.0,1.962066821310398
Lix1l,LIX1L,0.99879134,96.4392,1.0,1.9620277351068733
Osr2,OSR2,0.9932627,97.4359,1.0,1.961915755676458
Klhl23,KLHL23,0.99683636,96.7742,1.0,1.961812986944429
Eif4e,EIF4E,0.99421847,97.235,1.0,1.961647982972244
Arl6,ARL6,0.990841,97.8495,1.0,1.9616359241264356
Slc17a7,SLC17A7,0.9940456,97.25305,1.0,1.9615127877400942
Phf6,PHF6,0.99471736,97.1195,1.0,1.9614014218582358
Dhx8,DHX8,0.99646133,96.79955000000001,1.0,1.9613810334513517
Prps1,PRPS1,0.97971445,99.84325,1.0,1.9612886784531804
Ankrd34a,ANKRD34A,0.9993101,96.26650000000001,1.0,1.9612431705727384
Adcy8,ADCY8,0.99701136,96.67869999999999,1.0,1.9611743637894814
Rpl37,RPL37,0.9787889,100.0,1.0,1.9611684359271961
Map4k3,MAP4K3,0.9983796,96.4247,1.0,1.9611284271207219
Abhd13,ABHD13,0.9982858,96.4392,1.0,1.961102325036664
Cltc,CLTC,0.98777556,98.34405,1.0,1.9609905650145443
Ckb,CKB,0.9959562,96.8504,1.0,1.9609669863154005
Ksr2,KSR2,0.9985807,96.37039999999999,1.0,1.9609512925347647
Cnot6,CNOT6,0.9973781,96.5889,1.0,1.9609439647385594
Olig2,OLIG2,0.99903876,96.2848,1.0,1.9609302326707296
Map4k5,MAP4K5,0.99838114,96.39695,1.0,1.9608525933567313
Brms1l,BRMS1L,0.9802257,99.6904,1.0,1.9606896911902016
Adgrb3,ADGRB3,0.9903697,97.8318,1.0,1.9605954563754073
Ddb1,DDB1,0.9811087,99.51735,1.0,1.960568367197987
Ppfia2,PPFIA2,0.99779224,96.47364999999999,1.0,1.9605447759330588
Pdcd4,PDCD4,0.995946,96.8017,1.0,1.9604592917316879
Polr2a,POLR2A,0.9789491,99.89845,1.0,1.960441969483613
Ror1,ROR1,0.99653864,96.6916,1.0,1.960438567861849
Nop10,NOP10,0.995521,96.875,1.0,1.960417358207447
H1f0,H1-0,0.99815077,96.3918,1.0,1.960379178426328
Mex3a,MEX3A,0.9967589,96.6315,1.0,1.9602382654358412
Phlda3,PHLDA3,0.99589115,96.7805,1.0,1.9601460060426772
Fbn2,FBN2,0.99804026,96.3727,1.0,1.9599850922427096
Fibp,FIBP,0.9986264,96.26429999999999,1.0,1.9599695404987916
Myo1b,MYO1B,0.9940576,97.0951,1.0,1.9599486926250456
Dtx1,DTX1,0.99791926,96.3906,1.0,1.9599433407739921
Csmd3,CSMD3,0.99422854,97.06035,1.0,1.9599126611668694
Abhd17b,ABHD17B,0.98000365,99.6528,1.0,1.9599056582942853
Ctxn1,CTXN1,0.9981096,96.3415,1.0,1.959798725620217
Plcl2,PLCL2,0.9994205,96.0993,1.0,1.9597663161113608
Foxg1,FOXG1,0.9989885,96.1763,1.0,1.9597487225282701
Acvr1,ACVR1,0.98445743,98.8212,1.0,1.9597079244787206
Hypk,HYPK,0.9949952,96.89920000000001,1.0,1.9596978667596385
H2az2,H2AZ2,0.97794676,100.0,1.0,1.9596268668396344
Plekhf2,PLEKHF2,0.9889537,97.992,1.0,1.959612069914449
C1ql2,C1QL2,0.99700654,96.5157,1.0,1.9595287692415386
Fzd2,FZD2,0.99525636,96.8195,1.0,1.959375619104524
Fam131b,FAM131B,0.99761254,96.3889,1.0,1.959364807604057
Ephb1,EPHB1,0.98499966,98.6789,1.0,1.9592715855449585
Gtsf1,GTSF1,0.99744916,96.4072,1.0,1.959249494560971
Mapk14,MAPK14,0.9837642,98.8889,1.0,1.9591187531697307
Klhl11,KLHL11,0.9981861,96.25975,1.0,1.9591178656970918
Dip2b,DIP2B,0.98933876,97.87235000000001,1.0,1.9591154662851884
Cartpt,CARTPT,0.9918507,97.4138,1.0,1.9591091182490277
Has3,HAS3,0.99397844,97.01905,1.0,1.9590401279805505
Pop7,POP7,0.99719965,96.4286,1.0,1.9590076460791264
Sin3a,SIN3A,0.98763084,98.15775,1.0,1.9588549103009223
Gm527,C14orf28,0.99164736,97.4194,1.0,1.9587931293320153
Gria3,GRIA3,0.9836399,98.8788,1.0,1.958789797748644
Fzd7,FZD7,0.99852145,96.16085,1.0,1.9587386280324501
Marchf9,MARCHF9,0.9972143,96.3943,1.0,1.9586900385649604
Hoxc6,HOXC6,0.979759,99.5745,1.0,1.958671564482645
Lmnb1,LMNB1,0.99609125,96.59315000000001,1.0,1.9586310137478111
Hmx3,HMX3,0.99816394,96.21334999999999,1.0,1.9586113734282478
Nxt1,NXT1,0.9968959,96.4286,1.0,1.9584516202279056
Rnf152,RNF152,0.998855,96.0591,1.0,1.9583274770049295
Bmp7,BMP7,0.99435973,96.8642,1.0,1.958183160943329
Abcf2,ABCF2,0.9978603,96.22345,1.0,1.9581569685109925
Hs6st1,HS6ST1,0.9984835,96.1071,1.0,1.958129426237888
Gmps,GMPS,0.99202776,97.27189999999999,1.0,1.9580083384503113
Calhm2,CALHM2,0.99741507,96.2848,1.0,1.9579580067798048
Cib2,CIB2,0.98437655,98.6602,1.0,1.957943182311215
Ints6,INTS6,0.99836534,96.09975,1.0,1.9578393245594474
Lrfn3,LRFN3,0.9983864,96.08945,1.0,1.9577744478019108
Sestd1,SESTD1,0.995315,96.6474,1.0,1.9577548124514648
Gpr22,GPR22,0.99150914,97.34115,1.0,1.9577543617335942
Rfx3,RFX3,0.9835047,98.7984,1.0,1.9577349690588939
Il1rapl1,IL1RAPL1,0.98635453,98.2759,1.0,1.957704984819066
Imp3,IMP3,0.997752,96.1957,1.0,1.9576800684770497
Mip,MIP,0.9977392,96.1977,1.0,1.9576767206775634
Ctr9,CTR9,0.9977075,96.2016,1.0,1.9576578546439158
Acvr2b,ACVR2B,0.99689466,96.34495,1.0,1.957609375367709
Cldn11,CLDN11,0.99801385,96.1353,1.0,1.9575528856547688
Api5,API5,0.99771184,96.1839,1.0,1.957488063883421
Fam222b,FAM222B,0.9952719,96.6255,1.0,1.957456006501948
Gosr1,GOSR1,0.9921076,97.2,1.0,1.957432501712672
Med20,MED20,0.9948358,96.6981,1.0,1.957386724928887
Hs3st5,HS3ST5,0.99813324,96.09285,1.0,1.9573451701000764
Fbn1,FBN1,0.9990377,95.9262,1.0,1.957327395317845
Mafk,MAFK,0.99773884,96.1538,1.0,1.9572352379875133
Ppp1r16b,PPP1R16B,0.9978665,96.1268,1.0,1.9571978028051085
Pip5k1b,PIP5K1B,0.9974523,96.20025,1.0,1.9571771453202196
Lhx1,LHX1,0.9779299,99.7537,1.0,1.9571227721631725
Kif2a,KIF2A,0.9871718,98.0498,1.0,1.9569306357721534
Ints14,INTS14,0.98972136,97.58070000000001,1.0,1.9568872142986073
Dusp4,DUSP4,0.99720174,96.21455,1.0,1.9568620798250758
Ddah2,DDAH2,0.9898812,97.5439,1.0,1.9568102787098292
Lgi2,LGI2,0.9935093,96.8763,1.0,1.9567479193564856
Grm5,GRM5,0.99745923,96.1504,1.0,1.9566892600753403
Nek7,NEK7,0.9890389,97.6821,1.0,1.9566561578489605
Ewsr1,EWSR1,0.985395,98.3359,1.0,1.9565510214249193
Nhlh2,NHLH2,0.99649787,96.2963,1.0,1.956394515260035
Nkx6-1,NKX6-1,0.9977845,96.05885,1.0,1.9563653759240012
Grm4,GRM4,0.99511725,96.54415,1.0,1.956356034387385
Calb1,CALB1,0.9908671,97.318,1.0,1.956346621557473
Myo1d,MYO1D,0.99359846,96.8191,1.0,1.9563367538992593
Hdac2,HDAC2,0.9783644,99.5902,1.0,1.9562763487024988
Dad1,DAD1,0.98097056,99.115,1.0,1.9562752822608345
Kcnq4,KCNQ4,0.99778825,96.04605000000001,1.0,1.9562437087023108
Hoxa13,HOXA13,0.9802919,99.2255,1.0,1.956142559887507
Rhov,RHOV,0.9969491,96.1864,1.0,1.9561169433508843
Jph4,JPH4,0.99871105,95.8599,1.0,1.9560636959128215
Ebf4,EBF4,0.9965179,96.25375,1.0,1.956003913317137
Clic4,CLIC4,0.9846289,98.419,1.0,1.9559830985754987
Rpl35,RPL35,0.99820197,95.935,1.0,1.9558859255475953
Myo6,MYO6,0.9986417,95.8523,1.0,1.955860432397995
Slc6a11,SLC6A11,0.9967865,96.1854,1.0,1.9558092563655038
Fitm1,FITM1,0.99847335,95.8774,1.0,1.955804304068144
Klhl12,KLHL12,0.9967329,96.18764999999999,1.0,1.9557337330100353
Elavl2,ELAVL2,0.9779032,99.61410000000001,1.0,1.955672097532776
Igf1r,IGF1R,0.99823886,95.9065,1.0,1.955667270137646
Gpc6,GPC6,0.9985108,95.8559,1.0,1.9556569645537754
Alx1,ALX1,0.99764436,96.0123,1.0,1.955641410576352
Fgf18,FGF18,0.97576594,100.0,1.0,1.9556347934343372
Naa15,NAA15,0.9814664,98.9595,1.0,1.9556214763241784
Mettl14,METTL14,0.98414344,98.4649,1.0,1.955555352484517
Pip4p2,PIP4P2,0.99488765,96.4981,1.0,1.955473329900806
Faf1,FAF1,0.9946774,96.53585000000001,1.0,1.9554675275449616
Fxr2,FXR2,0.9874908,97.8401,1.0,1.9554088659544944
Paqr3,PAQR3,0.9915143,97.1061,1.0,1.9554035428472667
Rdx,RDX,0.9952408,96.4196,1.0,1.9553315232667114
Rbm10,RBM10,0.9988712,95.75495000000001,1.0,1.9553029966993438
Lrp4,LRP4,0.9983303,95.8467,1.0,1.9552341702972056
Btf3l4,BTF3L4,0.97548527,100.0,1.0,1.95512101639512
Ehd1,EHD1,0.998045,95.88215,1.0,1.955067890534098
Psma1,PSMA1,0.9939417,96.6288,1.0,1.9550541622334014
Gatad2b,GATAD2B,0.9941625,96.58465,1.0,1.9550150108936584
Gna12,GNA12,0.98910487,97.5048,1.0,1.9549965530191282
Grin2a,GRIN2A,0.99562526,96.3115,1.0,1.9549498011255786
Cdh8,CDH8,0.9918157,96.9962,1.0,1.9548517014622693
Egln3,EGLN3,0.9982736,95.8159,1.0,1.9548210993095196
Crybb2,CRYBB2,0.99672496,96.0976,1.0,1.9548149576775145
Atf3,ATF3,0.9934599,96.6851,1.0,1.954737547948129
Dnajb11,DNAJB11,0.98903877,97.486,1.0,1.954686773481017
Id2,ID2,0.9916097,97.0149,1.0,1.9546623875157474
Cldn9,CLDN9,0.9979716,95.8525,1.0,1.9546357973388253
Ap1b1,AP1B1,0.9960591,96.19545,1.0,1.9545786406807313
Kat2a,KAT2A,0.9948878,96.4088,1.0,1.9545768947754856
Slc4a10,SLC4A10,0.9969216,96.03614999999999,1.0,1.9545578618673192
Cdh10,CDH10,0.9931895,96.7005,1.0,1.9543972102796605
Hoxa11,HOXA11,0.9976801,95.87685,1.0,1.9543467071246008
Rgp1,RGP1,0.9918883,96.9309,1.0,1.9543288858086876
Fzd9,FZD9,0.99776065,95.85804999999999,1.0,1.9543053759521904
Arrdc3,ARRDC3,0.98829,97.5845,1.0,1.9543052135990844
Itpr3,ITPR3,0.9977377,95.8622,1.0,1.9543050375096482
Efhd2,EFHD2,0.9967482,96.0338,1.0,1.9542168489921141
Pde4d,PDE4D,0.9892637,97.3959,1.0,1.9541937734046404
Fst,FST,0.99174297,96.9434,1.0,1.9541883730286136
Clta,CLTA,0.9927997,96.7492,1.0,1.9541726897506544
Astn2,ASTN2,0.9960582,96.13865,1.0,1.9540066336077009
Adgrb2,ADGRB2,0.999281,95.5481,1.0,1.9539760581071437
Mex3c,MEX3C,0.9979334,95.7924,1.0,1.9539623741177348
Fen1,FEN1,0.9964969,96.0526,1.0,1.953945615838283
Cdipt,CDIPT,0.98766077,97.6526,1.0,1.9538372133249535
Fbxl7,FBXL7,0.99505293,96.29785,1.0,1.9537650623877996
Hapln1,HAPLN1,0.99313515,96.62049999999999,1.0,1.9534943971863927
Actn3,ACTN3,0.99622834,96.0486,1.0,1.9534138404433627
Lhfpl4,LHFPL4,0.9811989,98.7854,1.0,1.9533835749948434
Flnb,FLNB,0.9993349,95.47614999999999,1.0,1.9533522351423416
Epha5,EPHA5,0.99869066,95.59035,1.0,1.953319673585087
Pan2,PAN2,0.99671406,95.94055,1.0,1.9532179806351175
Ikzf2,IKZF2,0.98788655,97.54570000000001,1.0,1.953177071299078
Ebf3,EBF3,0.99774915,95.74295000000001,1.0,1.9531285432765553
Hoxc12,HOXC12,0.9958391,96.08664999999999,1.0,1.9530834025925716
Ank,ANKH,0.99328554,96.55215000000001,1.0,1.9530833523635738
Gucy1b1,GUCY1B1,0.9978657,95.71584999999999,1.0,1.9530697666651884
Mtch1,MTCH1,0.9870441,97.6864,1.0,1.9530477797126922
Arfgef1,ARFGEF1,0.9937222,96.4547,1.0,1.952904126717593
Fosl2,FOSL2,0.9986241,95.55915,1.0,1.9528845368780487
Grm3,GRM3,0.9985901,95.5631,1.0,1.9528619626846058
Pcdh10,PCDH10,0.99776053,95.71315,1.0,1.952850136843114
Ccdc25,CCDC25,0.9926932,96.6346,1.0,1.9528269767567787
Ehd3,EHD3,0.9980951,95.64005,1.0,1.9527285431441592
Cdh20,CDH20,0.99882925,95.5056,1.0,1.9527223471266533
4933434E20Rik,C1orf43,0.98931587,97.2332,1.0,1.9526555136675006
Acvr1b,ACVR1B,0.99689907,95.849,1.0,1.9526373452545043
Dlx6,DLX6,0.9843116,98.14,1.0,1.9526006787025012
Myh3,MYH3,0.99881047,95.49565,1.0,1.9525880562836107
Myl9,MYL9,0.9929042,96.56445,1.0,1.9525088060532052
Prpf18,PRPF18,0.98205626,98.538,1.0,1.9524687273617178
Atp2b3,ATP2B3,0.9987562,95.49289999999999,1.0,1.9524610987575264
Mapk8,MAPK8,0.9906566,96.9555,1.0,1.9523212343575334
Sec63,SEC63,0.99342084,96.4474,1.0,1.9522791725946305
Kcnab2,KCNAB2,0.9870991,97.5904,1.0,1.9521844712528993
Prkar1a,PRKAR1A,0.98757464,97.50345,1.0,1.9521818531075081
Kcng3,KCNG3,0.9934213,96.43379999999999,1.0,1.9521434496699892
Fzd4,FZD4,0.99787825,95.61985,1.0,1.9521287518765578
Cnpy2,CNPY2,0.9889134,97.2527,1.0,1.9521145871966374
Psmd14,PSMD14,0.9950456,96.129,1.0,1.9520561301689714
Btaf1,BTAF1,0.9953172,96.0779,1.0,1.9520401814312243
Actbl2,ACTBL2,0.99604964,95.93985,1.0,1.951994705642694
Lin52,LIN52,0.9880335,97.39840000000001,1.0,1.9519669496806256
Erc1,ERC1,0.9982319,95.5343,1.0,1.9519170676398288
Rhoc,RHOC,0.9859137,97.7723,1.0,1.9518411082671325
Polr2f,POLR2F,0.97366357,100.0,1.0,1.9517863257180217
Gnai3,GNAI3,0.9813553,98.5876,1.0,1.9516836540843823
Erg,ERG,0.9978449,95.58075,1.0,1.951675079146976
Dnm2,DNM2,0.9933443,96.39535000000001,1.0,1.9516164009685715
Dnajb1,DNAJB1,0.99529946,96.0238,1.0,1.9514644602655111
Adra1b,ADRA1B,0.9972968,95.64455000000001,1.0,1.9513124117722227
Eif3j1,EIF3J,0.99020886,96.9349,1.0,1.9512947736046689
Memo1,MEMO1,0.9770819,99.3266,1.0,1.9512817335102406
Khdc4,KHDC4,0.9966246,95.75880000000001,1.0,1.951229170455692
Jag1,JAG1,0.99852556,95.4023,1.0,1.951129139812867
Junb,JUNB,0.99786824,95.51554999999999,1.0,1.951063095356469
Dkk2,DKK2,0.9986806,95.3668,1.0,1.9510564716474144
Chmp7,CHMP7,0.9981436,95.44964999999999,1.0,1.9509054146182883
Rnd3,RND3,0.9731635,100.0,1.0,1.9508709286894785
Pds5b,PDS5B,0.99630404,95.7617,1.0,1.9506714937363343
Gem,GEM,0.99806905,95.43175,1.0,1.9505892044237758
Arl2bp,ARL2BP,0.98982054,96.9325,1.0,1.9505598394722972
Anapc13,ANAPC13,0.99514836,95.9459,1.0,1.9504056298801817
Kbtbd4,KBTBD4,0.986809,97.4613,1.0,1.9503570691624108
Dlg3,DLG3,0.9961168,95.7597,1.0,1.9503086607579503
Barhl2,BARHL2,0.99852705,95.3125,1.0,1.9502301368371433
Klhdc2,KLHDC2,0.9984459,95.3202,1.0,1.9501589085700153
Hoxa2,HOXA2,0.9960554,95.7555,1.0,1.9501540912614945
Ccin,CCIN,0.9988197,95.2381,1.0,1.9500187529896973
Chrm4,CHRM4,0.99787676,95.4071,1.0,1.9499896863019268
Slc25a44,SLC25A44,0.9940722,96.09450000000001,1.0,1.9499278514910894
Prr7,PRR7,0.99807847,95.3621,1.0,1.9499070546851782
Kctd2,KCTD2,0.99135065,96.5779,1.0,1.9498000328230072
Cps1,CPS1,0.998249,95.31145000000001,1.0,1.9497106121877519
Dcc,DCC,0.9952685,95.8535,1.0,1.9496977122029118
Des,DES,0.98883,97.0217,1.0,1.949642324129698
Glyr1,GLYR1,0.9958333,95.7379,1.0,1.9495707976798955
Il1rapl2,IL1RAPL2,0.9988236,95.1895,1.0,1.9495378731429143
Ambra1,AMBRA1,0.99860334,95.22364999999999,1.0,1.9494775975524559
Grb2,GRB2,0.97490615,99.5392,1.0,1.9494337727735243
Klhl41,KLHL41,0.99590325,95.7096,1.0,1.949414668157425
Psmb2,PSMB2,0.99690735,95.5224,1.0,1.949372934470432
Hspa1a,HSP70.2,0.9979214,95.3198,1.0,1.9491947748866387
Dnm1l,DNM1L,0.9972165,95.44460000000001,1.0,1.9491576132533805
Chic1,CHIC1,0.9965272,95.56315000000001,1.0,1.9490862483716407
Acly,ACLY,0.99196315,96.3856,1.0,1.948990248676155
Chmp2b,CHMP2B,0.99291945,96.21010000000001,1.0,1.9489785013252985
Lim2,LIM2,0.997485,95.3757,1.0,1.9489572503998356
Fbrs,FBRS,0.99160725,96.4323,1.0,1.9488077002938313
Adcy2,ADCY2,0.99783504,95.29464999999999,1.0,1.9487841448609857
Acsl4,ACSL4,0.99051076,96.6245,1.0,1.9487305183054657
Pcif1,PCIF1,0.99802107,95.2453,1.0,1.9486291297038556
Osbpl9,OSBPL9,0.993397,96.0869,1.0,1.9486155566611618
Flrt3,FLRT3,0.99644256,95.5316,1.0,1.9486145010017861
Ints9,INTS9,0.99161106,96.41225,1.0,1.94861334172447
Poldip2,POLDIP2,0.9927037,96.1957,1.0,1.9484389645932065
Map2k6,MAP2K6,0.9905089,96.5878,1.0,1.9483585889115773
Actg1,ACTG1,0.9790032,98.68350000000001,1.0,1.948341030051405
Kif5b,KIF5B,0.98599225,97.4039,1.0,1.9482855929148655
Kcnv1,KCNV1,0.9973795,95.32345000000001,1.0,1.9482394580912037
Fzd5,FZD5,0.99781436,95.2406,1.0,1.9482035439912972
Klhdc3,KLHDC3,0.98318976,97.9058,1.0,1.9481953790468403
Ddx25,DDX25,0.9982897,95.1397,1.0,1.9480604802266084
Prkd3,PRKD3,0.9940929,95.90125,1.0,1.9480252156200129
Cnga2,CNGA2,0.99842924,95.1018,1.0,1.9479353390245935
Msantd3,MSANTD3,0.99349254,96.0,1.0,1.9479178362357916
Chd5,CHD5,0.99797505,95.182,1.0,1.9479092587427185
Lrrn1,LRRN1,0.9990606,94.9721,1.0,1.9477886793532833
App,APP,0.9972876,95.27615,1.0,1.9475962667296027
Bgn,BGN,0.99804986,95.1219,1.0,1.947442704596348
Ezh1,EZH1,0.99357444,95.93610000000001,1.0,1.9474261027424653
Cdh12,CDH12,0.9975315,95.2141,1.0,1.9474196572097395
Nfia,NFIA,0.9971164,95.2671,1.0,1.9471920027057132
Foxa2,FOXA2,0.99134,96.31965,1.0,1.9471873093585494
Nmt2,NMT2,0.9953786,95.5823,1.0,1.9471759882059252
Nr1d1,NR1D1,0.9983236,95.0447,1.0,1.9471685889616794
Dnajc3,DNAJC3,0.9918103,96.2302,1.0,1.9471499953400315
Hcn4,HCN4,0.9976308,95.16669999999999,1.0,1.9471254605178119
Ppm1h,PPM1H,0.98765695,96.9816,1.0,1.9470923459481424
Hcrtr2,HCRTR2,0.99767727,95.1523,1.0,1.9470659274028628
Rbm26,RBM26,0.9884958,96.82544999999999,1.0,1.947059905773681
Scube3,SCUBE3,0.99761456,95.15925,1.0,1.947020923095886
Mgat5,MGAT5,0.9936481,95.8812,1.0,1.9470096594963602
Rhoq,RHOQ,0.97371995,99.5122,1.0,1.9469912672211285
Mtcp1,MTCP1,0.99666864,95.3271,1.0,1.9469748536321563
Polr3a,POLR3A,0.9824702,97.9137,1.0,1.9469575254628477
Rbm42,RBM42,0.99108917,96.3352,1.0,1.9468843015457797
Lamtor2,LAMTOR2,0.97534925,99.2,1.0,1.9468387929977724
Gnat3,GNAT3,0.9972384,95.1977,1.0,1.946718445296105
Cpne6,CPNE6,0.9900874,96.49600000000001,1.0,1.9466652036754113
Gabrb1,GABRB1,0.9835948,97.6793,1.0,1.9466624107933135
Cacna2d2,CACNA2D2,0.99870133,94.91485,1.0,1.9465561437614634
Capn6,CAPN6,0.99732107,95.1638,1.0,1.9465293675786808
Nkrf,NKRF,0.9980748,95.0255,1.0,1.94652035355401
Mfsd5,MFSD5,0.99754894,95.1111,1.0,1.9464173029564393
Gpr85,GPR85,0.9985326,94.9306,1.0,1.9464054314089907
Eif3e,EIF3E,0.9941656,95.7169,1.0,1.9463071374379266
Ric8b,RIC8B,0.982423,97.8571,1.0,1.9463027727989322
Get3,GET3,0.97218996,99.7126,1.0,1.9462028877492483
Cmip,CMIP,0.992832,95.9483,1.0,1.9461895450848847
Naa10,NAA10,0.99393284,95.7447,1.0,1.9461602163331133
Ldb1,LDB1,0.99459493,95.62045,1.0,1.9461245354920662
Lrfn5,LRFN5,0.9910903,96.2559,1.0,1.9460900757680886
Otof,OTOF,0.9990709,94.7922,1.0,1.9460010604757816
Cse1l,CSE1L,0.9767096,98.86840000000001,1.0,1.9459991897220328
Hic1,HIC1,0.9974065,95.0887,1.0,1.9459316306126486
Igsf9b,IGSF9B,0.9948584,95.55265,1.0,1.9459260107297456
Pdp1,PDP1,0.9983792,94.90844999999999,1.0,1.9459022067566267
Kifap3,KIFAP3,0.9956004,95.3903,1.0,1.9456540254103434
Dmrta2,DMRTA2,0.99809057,94.93565000000001,1.0,1.9456469885807084
Ahdc1,AHDC1,0.99839985,94.8692,1.0,1.9455458768359528
Ckap5,CKAP5,0.99571615,95.35055,1.0,1.9454667588616879
Pcna,PCNA,0.99571407,95.3502,1.0,1.9454594368033806
Cstf3,CSTF3,0.97439134,99.23245,1.0,1.9454111505910698
Rnf24,RNF24,0.9849974,97.2973,1.0,1.9453940540190136
Akt3,AKT3,0.99733925,95.0386,1.0,1.9453054456896002
Scamp1,SCAMP1,0.9863263,97.0414,1.0,1.945257025064003
Dph3,DPH3,0.99011093,96.3415,1.0,1.9451568579810952
Ptpru,PTPRU,0.9950705,95.4357,1.0,1.9451399094493085
Edil3,EDIL3,0.9965277,95.16845,1.0,1.9451237669893178
Drp2,DRP2,0.9986414,94.7753,1.0,1.9450451424376802
Klhl10,KLHL10,0.9708487,99.8355,1.0,1.9449817661632514
Atf2,ATF2,0.9885364,96.6044,1.0,1.944914542735185
Capza2,CAPZA2,0.9864741,96.9587,1.0,1.9446971430197628
Epha8,EPHA8,0.9970903,95.0199,1.0,1.9446619564722938
Rab27a,RAB27A,0.9920926,95.9276,1.0,1.9446281855283751
Bnip3l,BNIP3L,0.9873475,96.789,1.0,1.9445918850307455
Dolk,DOLK,0.99735343,94.96405,1.0,1.9445828057547483
Efnb3,EFNB3,0.9987438,94.7059,1.0,1.944535706487549
Cbx5,CBX5,0.981174,97.9058,1.0,1.9445054542078066
Csde1,CSDE1,0.9933039,95.6902,1.0,1.944461653858342
Hcn3,HCN3,0.9974863,94.92615,1.0,1.944445454865729
Med14,MED14,0.99130327,96.05245,1.0,1.9444369736673028
Gmeb1,GMEB1,0.99450064,95.46674999999999,1.0,1.9444085490699474
Ap2s1,AP2S1,0.980951,97.93555,1.0,1.944395980158761
Adcy5,ADCY5,0.9985548,94.72444999999999,1.0,1.9443760054520087
Drd2,DRD2,0.9969712,95.0087,1.0,1.9443314741514062
Bsx,BSX,0.99796283,94.8276,1.0,1.944328167064842
Map3k2,MAP3K2,0.9943015,95.4841,1.0,1.9442182365308271
Klhdc8a,KLHDC8A,0.9977323,94.8571,1.0,1.9442023986807848
Lrrc57,LRRC57,0.99476576,95.3975,1.0,1.9441984844589788
Cep76,CEP76,0.9911464,96.0546,1.0,1.9441714065209017
Dpf2,DPF2,0.9899521,96.26095,1.0,1.9440572674522527
Elfn2,ELFN2,0.99682707,95.00665000000001,1.0,1.944047053579692
Osbp,OSBP,0.9979707,94.79615,1.0,1.9440267668993876
Adam11,ADAM11,0.9987386,94.65585,1.0,1.9440236085109643
Ide,IDE,0.9963361,95.0932,1.0,1.9440174099102854
Camk2n1,CAMK2N1,0.9834716,97.4359,1.0,1.9439927772011107
Atp1a1,ATP1A1,0.9976598,94.84905,1.0,1.9439888502780185
Mbtps1,MBTPS1,0.9991131,94.5817,1.0,1.943964564566473
Cxxc1,CXXC1,0.9938029,95.54855,1.0,1.943952707778612
Arx,ARX,0.99903727,94.58745,1.0,1.9438834937533263
Kif1b,KIF1B,0.98561376,97.0264,1.0,1.943802070542057
Pim3,PIM3,0.99700177,94.94659999999999,1.0,1.9437638539294488
Gls,GLS,0.99247813,95.75710000000001,1.0,1.9436218298381043
Col2a1,COL2A1,0.99849594,94.65185,1.0,1.943539244044592
Otx2,OTX2,0.97838503,98.3165,1.0,1.9435242005746889
Jak2,JAK2,0.99604833,95.095,1.0,1.9435087108285265
Elavl1,ELAVL1,0.9792104,98.1595,1.0,1.943458549440178
Nptx2,NPTX2,0.9971558,94.88425000000001,1.0,1.9434197215165172
Rock1,ROCK1,0.9877149,96.6027,1.0,1.9433936853259368
