microcebus gene name,human gene name,correlation,identical_scores,orthology confidence,combo_score
BRK1,BRK1,0.99963295,98.6667,1.0,1.984669628644054
CADM4,CADM4,0.99720436,98.9691,1.0,1.9846551979323368
LANCL3,LANCL3,0.99748564,98.93,1.0,1.984611573789395
EZH2,EZH2,0.9920864,99.6005,1.0,1.9845595380292944
SMARCA5,SMARCA5,0.99722886,98.9544,1.0,1.984525885683627
MAP3K7,MAP3K7,0.99274904,99.505,1.0,1.9844191161625462
ZBTB2,ZBTB2,0.99965745,98.6381,1.0,1.9843858472444171
RING1,RING1,0.9995492,98.64715000000001,1.0,1.9843359857914011
PCSK2,PCSK2,0.9987494,98.7461,1.0,1.9843241383178067
GPR88,GPR88,0.9991119,98.6979,1.0,1.984292256874512
HS3ST5,HS3ST5,0.99904275,98.70150000000001,1.0,1.9842361667515487
SGCZ,SGCZ,0.9988344,98.7179,1.0,1.9841288778446229
TMEFF2,TMEFF2,0.9992556,98.6631,1.0,1.9841052256799911
TRPC7,TRPC7,0.9978385,98.8399,1.0,1.98410066577953
CDH12,CDH12,0.9996221,98.6146,1.0,1.9840755690987926
CPLX3,CPLX3,0.99864,98.7342,1.0,1.9840398637150538
HOXB6,HOXB6,0.9992182,98.6607,1.0,1.9840265806344564
RAB3B,RAB3B,0.99945134,98.6301,1.0,1.9840105167447786
FBXO32,FBXO32,0.9951743,99.1549,1.0,1.983898834448535
FLNC,FLNC,0.99765235,98.84424999999999,1.0,1.9838903175095859
TMEM47,TMEM47,0.99723047,98.895,1.0,1.9838680174916936
NGB,NGB,0.9989819,98.6755,1.0,1.983862669489307
KCTD16,KCTD16,0.9995811,98.5981,1.0,1.983835229468823
SLC25A6,SLC25A6,0.9991042,98.6577,1.0,1.9838348182018883
TMEM151B,TMEM151B,0.99822634,98.76140000000001,1.0,1.983767278359073
TUBG1,TUBG1,0.98832124,100.0,1.0,1.9837667613040222
TENM2,TENM2,0.9980745,98.7743,1.0,1.98369962528139
UBE2E3,UBE2E3,0.9882561,100.0,1.0,1.9836762374077426
FLRT3,FLRT3,0.9993345,98.6133,1.0,1.9836614497527885
LRRTM3,LRRTM3,0.9964857,98.9673,1.0,1.983636485747668
ENHO,ENHO,0.9987373,98.6842,1.0,1.9836194353619905
FOSL2,FOSL2,0.995567,99.0798,1.0,1.9836099847044935
B3GALT2,B3GALT2,0.99956995,98.5782,1.0,1.9835985880304121
TRPC4,TRPC4,0.99880415,98.6694,1.0,1.9835478648641465
NF2,NF2,0.99015903,99.74815000000001,1.0,1.9835219243086903
SNRPD2,SNRPD2,0.9881343,100.0,1.0,1.9835069741199491
PHYHIP,PHYHIP,0.99642265,98.96145,1.0,1.983483855889063
VAT1L,VAT1L,0.9995321,98.568,1.0,1.9834326370971667
LRATD1,LRATD1,0.9989898,98.6301,1.0,1.983369122837979
DAZAP2,DAZAP2,0.9927729,99.4048,1.0,1.983338762545721
FOXA2,FOXA2,0.9992004,98.5947,1.0,1.983268393647216
POU4F2,POU4F2,0.99970603,98.53,1.0,1.9832520547511385
MACROH2A1,MACROH2A1,0.9879439,100.0,1.0,1.9832423786355824
GUCY1B1,GUCY1B1,0.9993384,98.56909999999999,1.0,1.983175679839064
TMEM164,TMEM164,0.99864453,98.6532,1.0,1.9831460150022373
TADA1,TADA1,0.9997883,98.5075,1.0,1.9831163439104107
RNF122,RNF122,0.99815583,98.7097,1.0,1.9830947555312228
UBTD1,UBTD1,0.99840367,98.6784,1.0,1.9830913409473934
AHCYL1,AHCYL1,0.9893261,99.8113,1.0,1.9830661952546422
EEF1G,EEF1G,0.9987915,98.627,1.0,1.9830590989099792
FGF16,FGF16,0.9993077,98.5507,1.0,1.9829285394471459
GNG8,GNG8,0.99913734,98.5714,1.0,1.9829218299864888
CBLL1,CBLL1,0.9974494,98.778,1.0,1.9828720526472106
PHF6,PHF6,0.9898639,99.726,1.0,1.982865636929587
HNRNPL,HNRNPL,0.9882871,99.9151,1.0,1.9827758333164862
DUSP6,DUSP6,0.9918015,99.4751,1.0,1.9827700613553505
CHST1,CHST1,0.99927676,98.5401,1.0,1.9827677460622437
RAB3C,RAB3C,0.99815214,98.6784,1.0,1.9827417941922316
PLCL2,PLCL2,0.9964487,98.89134999999999,1.0,1.9827410436217132
RAD21,RAD21,0.997714,98.7322,1.0,1.9827307922524189
PPP1R16B,PPP1R16B,0.9995258,98.50229999999999,1.0,1.9826937653213996
MAD2L2,MAD2L2,0.9913125,99.5261,1.0,1.9826572640926292
TMEM60,TMEM60,0.9995257,98.4962,1.0,1.9826258377329924
ZIC3,ZIC3,0.99948317,98.5011,1.0,1.9826211877044049
LIX1L,LIX1L,0.9993552,98.5163,1.0,1.9826122659836982
GLRA2,GLRA2,0.9945373,99.115,1.0,1.9825702026555454
MED11,MED11,0.9874565,100.0,1.0,1.9825650475479755
SEC11A,SEC11A,0.987415,100.0,1.0,1.982507375738095
ZNF512,ZNF512,0.9979786,98.6762,1.0,1.9824761803943571
TRIM33,TRIM33,0.99588555,98.9352,1.0,1.982445744273224
FAM78B,FAM78B,0.99043167,99.6169,1.0,1.9824422406314102
SHOC2,SHOC2,0.99696296,98.7972,1.0,1.9824094231147558
RASD2,RASD2,0.99934787,98.4962,1.0,1.9823787105534496
EFNB3,EFNB3,0.99906254,98.5294,1.0,1.98235114044114
RCAN2,RCAN2,0.99714696,98.7654,1.0,1.9823117347771841
FBXO8,FBXO8,0.99476296,99.0596,1.0,1.9822681443070813
UBASH3B,UBASH3B,0.9958434,98.9214,1.0,1.9822338113078644
TCERG1,TCERG1,0.99940974,98.47194999999999,1.0,1.9821952026415663
HOXB5,HOXB5,0.9990519,98.513,1.0,1.9821541028505791
BRPF1,BRPF1,0.99304587,99.2623,1.0,1.9821345174673022
NKIRAS2,NKIRAS2,0.98714423,100.0,1.0,1.9821310914980637
BCLAF1,BCLAF1,0.99711996,98.7507,1.0,1.9821108538969359
ATG5,ATG5,0.9929414,99.2727,1.0,1.9821049114124232
ATP6V1C1,ATP6V1C1,0.99546623,98.9529,1.0,1.9820597208749033
MVB12B,MVB12B,0.9920849,99.37205,1.0,1.9820187141154508
SP5,SP5,0.9970967,98.7437,1.0,1.9820007396698684
PPME1,PPME1,0.995308,98.9637,1.0,1.981959850662214
CACNG4,CACNG4,0.9990963,98.4839,1.0,1.9818924196817638
KCNG3,KCNG3,0.997957,98.6239,1.0,1.9818649591881026
KHDC4,KHDC4,0.99475366,99.02145,1.0,1.981831263564532
WNT8B,WNT8B,0.9983086,98.5755,1.0,1.9818157076314895
SNX3,SNX3,0.98689574,100.0,1.0,1.981785769376686
PDAP1,PDAP1,0.99127126,99.4475,1.0,1.9817264805596184
GRIK1,GRIK1,0.9978046,98.6301,1.0,1.9817220715350825
H2AJ,H2AJ,0.9930467,99.2248,1.0,1.9817189375826536
DYRK1A,DYRK1A,0.99156046,99.4102,1.0,1.9817138658988305
GLRA3,GLRA3,0.99967235,98.3951,1.0,1.9817061215896044
TBR1,TBR1,0.9891808,99.7067,1.0,1.9817018662930057
C1QL3,C1QL3,0.99309146,99.2157,1.0,1.9816800124705356
TRIAP1,TRIAP1,0.9973182,98.6842,1.0,1.9816473374005152
BLCAP,BLCAP,0.9866839,100.0,1.0,1.9814913791066846
DLX5,DLX5,0.99773955,98.6159,1.0,1.9814738696927041
GNB5,GNB5,0.99272203,99.2405,1.0,1.9814422218242134
LHFPL6,LHFPL6,0.9986184,98.5,1.0,1.9814072080804817
GPR22,GPR22,0.9995269,98.3834,1.0,1.9813739715224858
TAF9B,TAF9B,0.9993225,98.4064,1.0,1.9813455169245837
PHACTR1,PHACTR1,0.99621993,98.7931,1.0,1.9813312847320284
FOXL2,FOXL2,0.99930745,98.4043,1.0,1.9813012651420212
TRIM27,TRIM27,0.98963904,99.6101,1.0,1.9812651692141587
PRKAA2,PRKAA2,0.99952674,98.3696,1.0,1.9812203913112683
WNT6,WNT6,0.99742895,98.6301,1.0,1.9812000374295027
SLC6A17,SLC6A17,0.9996589,98.3494,1.0,1.9811795713574698
UBE2E1,UBE2E1,0.98645675,100.0,1.0,1.981175712802725
PLAG1,PLAG1,0.9984582,98.49860000000001,1.0,1.9811690229535435
CBLN4,CBLN4,0.9983859,98.5075,1.0,1.9811674536411044
BSX,BSX,0.998453,98.49510000000001,1.0,1.9811229014963359
PLXNA4,PLXNA4,0.99667096,98.7061,1.0,1.9809912517749027
CNIH3,CNIH3,0.9962806,98.75,1.0,1.9809366312522676
RXRG,RXRG,0.99663186,98.7041,1.0,1.9809146894251084
YPEL4,YPEL4,0.986266,100.0,1.0,1.9809106309296003
TRAPPC3,TRAPPC3,0.99068564,99.4444,1.0,1.980878204935164
EFNA3,EFNA3,0.9963223,98.7395,1.0,1.9808778956687445
C14orf28,C14orf28,0.999095,98.3871,1.0,1.9808148854827372
RNGTT,RNGTT,0.9982216,98.4925,1.0,1.9807724355329261
AKT1,AKT1,0.99446523,98.9583,1.0,1.9807286586251478
SIX2,SIX2,0.9983282,98.4739,1.0,1.98071387592466
STEEP1,STEEP1,0.98968095,99.5496,1.0,1.980651081036095
TBC1D9,TBC1D9,0.9999205,98.26365,1.0,1.980590182018373
KCNJ4,KCNJ4,0.9995165,98.31280000000001,1.0,1.9805749488959155
ACTG2,ACTG2,0.9860063,100.0,1.0,1.9805497304711441
EIF1,EIF1,0.9859881,100.0,1.0,1.9805244382557268
ARHGAP35,ARHGAP35,0.99717814,98.60005000000001,1.0,1.980517548944396
GTF2H4,GTF2H4,0.9902716,99.4596,1.0,1.980471736837289
FAM117B,FAM117B,0.9995215,98.29755,1.0,1.9804124257562667
APH1A,APH1A,0.9919336,99.2453,1.0,1.9803998965793066
DLGAP1,DLGAP1,0.99898803,98.3623,1.0,1.9803906315452764
BACE1,BACE1,0.99386054,99.002,1.0,1.9803739649462078
RPS16,RPS16,0.98586786,100.0,1.0,1.980357342872112
DOK6,DOK6,0.99063534,99.3958,1.0,1.980268217538408
IMP3,IMP3,0.99880856,98.3696,1.0,1.9802223493734397
GRIK4,GRIK4,0.99747694,98.5356,1.0,1.980216560308107
B4GALT3,B4GALT3,0.99890023,98.35374999999999,1.0,1.9801736022539664
USP27X,USP27X,0.9984926,98.4018,1.0,1.980141100407836
ABHD17B,ABHD17B,0.9954035,98.7871,1.0,1.9801300291900756
TUBB,TUBB,0.98569614,100.0,1.0,1.980118706650602
PSMA5,PSMA5,0.9856961,100.0,1.0,1.9801186510633153
MCM6,MCM6,0.99924564,98.2948,1.0,1.9799985075904827
PTDSS1,PTDSS1,0.9991191,98.3087,1.0,1.9799771263601507
PPARD,PPARD,0.9964471,98.6395,1.0,1.9799400391474453
ID3,ID3,0.9989813,98.3193,1.0,1.9799034247763967
MKLN1,MKLN1,0.990976,99.3197,1.0,1.979895935845903
B4GAT1,B4GAT1,0.99900264,98.3133,1.0,1.9798664032624793
UBTF,UBTF,0.98756486,99.7382,1.0,1.9798062792835267
STK40,STK40,0.994649,98.8506,1.0,1.9797871824192852
NAA35,NAA35,0.987654,99.7241,1.0,1.9797734638231475
TMEM98,TMEM98,0.98897326,99.5575,1.0,1.9797554086837774
TPH2,TPH2,0.9992887,98.26715,1.0,1.9797510759359713
SRF,SRF,0.9995733,98.2283,1.0,1.9797148437599592
CLK2,CLK2,0.9974043,98.49860000000001,1.0,1.9797044369190155
LHFPL4,LHFPL4,0.9983178,98.3806,1.0,1.9796625907278704
GJB2,GJB2,0.99948263,98.2301,1.0,1.9796088444773872
CTNND1,CTNND1,0.99605185,98.657,1.0,1.9795852428211445
SMU1,SMU1,0.9992993,98.24940000000001,1.0,1.9795685527950613
SMARCA1,SMARCA1,0.9991265,98.27025,1.0,1.979560119443203
TBC1D13,TBC1D13,0.99728346,98.5,1.0,1.9795520657700794
TIMM13,TIMM13,0.98526925,100.0,1.0,1.9795254652308472
TMED2,TMED2,0.99319005,99.005,1.0,1.9794755356165337
CDH20,CDH20,0.999157,98.2522,1.0,1.979401917110826
RPL7A,RPL7A,0.9851581,100.0,1.0,1.9793710020581194
SLC10A7,SLC10A7,0.99690616,98.5294,1.0,1.9793544576124695
CEBPE,CEBPE,0.9993695,98.2206,1.0,1.9793460572926904
TP63,TP63,0.99572223,98.6765,1.0,1.979343877112496
GAPVD1,GAPVD1,0.9954494,98.70865,1.0,1.9793220094942752
AAMP,AAMP,0.99336314,98.96445,1.0,1.979265448071669
GRIN2D,GRIN2D,0.99974674,98.16544999999999,1.0,1.9792574251890556
POP7,POP7,0.9964967,98.5714,1.0,1.9792521796722122
KLHL41,KLHL41,0.99822634,98.3498,1.0,1.9791932134294656
MAP3K2,MAP3K2,0.99920464,98.22605,1.0,1.9791775195334675
MED23,MED23,0.9992758,98.21265,1.0,1.979127496609736
ARL4A,ARL4A,0.9929684,99.0,1.0,1.979111948121706
SUB1,SUB1,0.9849287,100.0,1.0,1.9790522089692868
RPRM,RPRM,0.9995866,98.1651,1.0,1.9790309919760312
EFR3B,EFR3B,0.99658066,98.5312,1.0,1.978922119266905
CSMD3,CSMD3,0.9951803,98.7052,1.0,1.978909706557943
SLC35F1,SLC35F1,0.9995135,98.15965,1.0,1.9788688409670823
KLHL32,KLHL32,0.9925197,99.0323,1.0,1.9788473440342713
KIRREL1,KIRREL1,0.9982761,98.31139999999999,1.0,1.9788356290934885
UBQLN4,UBQLN4,0.999408,98.1697,1.0,1.978833914028578
ZNF771,ZNF771,0.99738204,98.4227,1.0,1.9788300343526126
GJA1,GJA1,0.9994116,98.1675,1.0,1.978814468529552
FAM168A,FAM168A,0.999482,98.15575,1.0,1.9787817257134919
SERTM1,SERTM1,0.9996653,98.1308,1.0,1.9787591878850117
MARCHF9,MARCHF9,0.996205,98.5549,1.0,1.9786634467232784
LRRC73,LRRC73,0.9972991,98.4177,1.0,1.9786592096710018
DLGAP3,DLGAP3,0.9989022,98.21340000000001,1.0,1.978616646019013
RBMS3,RBMS3,0.986383,99.7712,1.0,1.9785305948414085
PPM1L,PPM1L,0.99121606,99.1667,1.0,1.9785292709975708
HMGA1,HMGA1,0.99200135,99.0654,1.0,1.9784948388948331
ZMYND11,ZMYND11,0.99752915,98.3648,1.0,1.9783910342486355
TMEM170B,TMEM170B,0.9965246,98.4848,1.0,1.978328575655697
SLITRK5,SLITRK5,0.9994024,98.12315,1.0,1.9783088268461726
RGS7,RGS7,0.99247026,98.9899,1.0,1.9783074516732242
ALX1,ALX1,0.9991087,98.1595,1.0,1.9783046306930863
TAB3,TAB3,0.99841297,98.24565,1.0,1.9782951624689704
TFG,TFG,0.9973494,98.3772,1.0,1.9782790386974278
CAMK2A,CAMK2A,0.98756725,99.591,1.0,1.978173783428475
P2RY1,P2RY1,0.9992792,98.1233,1.0,1.9781392849366304
TOMM70,TOMM70,0.9993784,98.11019999999999,1.0,1.9781315625673945
UBE2E2,UBE2E2,0.98418486,100.0,1.0,1.9780185077870842
VPS36,VPS36,0.99453205,98.7047,1.0,1.97800328864969
ELMO2,ELMO2,0.9885884,99.4444,1.0,1.9779637079097787
NR6A1,NR6A1,0.9924536,98.9583,1.0,1.9779331322899758
UBE2A,UBE2A,0.98410434,100.0,1.0,1.9779066105790946
SESN1,SESN1,0.99860656,98.1851,1.0,1.9778913056373866
KHDRBS2,KHDRBS2,0.9978411,98.2808,1.0,1.977891062961559
CDK5R2,CDK5R2,0.99927366,98.0926,1.0,1.9777904204187657
SNRNP200,SNRNP200,0.9851408,99.8596,1.0,1.9777867110034033
MARCHF6,MARCHF6,0.9910292,99.1209,1.0,1.9777606246922108
NELFCD,NELFCD,0.99936205,98.0779,1.0,1.9777498949636283
GMEB1,GMEB1,0.999393,98.071,1.0,1.977716226695624
NR1D1,NR1D1,0.9989387,98.12555,1.0,1.977691102158429
RAB3A,RAB3A,0.9875594,99.5455,1.0,1.9776572379941801
RUNDC3A,RUNDC3A,0.9964461,98.4305,1.0,1.977616055757097
PRRX1,PRRX1,0.9904227,99.1837,1.0,1.9776156718599682
PCDH10,PCDH10,0.9942678,98.70255,1.0,1.9776121724269846
GPR61,GPR61,0.9962184,98.4479,1.0,1.977492989388819
SOST,SOST,0.9988011,98.1221,1.0,1.9774615424268984
FBXO41,FBXO41,0.9993189,98.0571,1.0,1.9774587820962122
C1QL4,C1QL4,0.9971583,98.3193,1.0,1.9773700341881582
HMX3,HMX3,0.9993834,98.0392,1.0,1.977349495890755
PLPPR5,PLPPR5,0.9949218,98.5932,1.0,1.977305830199825
MOSMO,MOSMO,0.9836705,100.0,1.0,1.9773037108682874
CAPZA1,CAPZA1,0.99763036,98.2517,1.0,1.9772748162849634
EYA3,EYA3,0.9976006,98.2548,1.0,1.9772679092982326
SLC9A8,SLC9A8,0.99598634,98.4509,1.0,1.977203838411093
CALB2,CALB2,0.99539304,98.524,1.0,1.9771916921355646
SNRK,SNRK,0.9961265,98.4314,1.0,1.9771819149366103
NAB2,NAB2,0.9988137,98.0952,1.0,1.9771801157200337
GREM2,GREM2,0.99785733,98.2143,1.0,1.9771746104141426
GRID1,GRID1,0.9907026,99.108,1.0,1.977163398234492
LSM1,LSM1,0.9895676,99.2481,1.0,1.9771430246629993
KIF1B,KIF1B,0.9956483,98.4861,1.0,1.9771252439289362
KLF9,KLF9,0.9900876,99.1803,1.0,1.9771122055451213
RGS17,RGS17,0.9987445,98.0952,1.0,1.9770839497141608
NRN1,NRN1,0.99475974,98.5916,1.0,1.9770628376863475
PPP3CB,PPP3CB,0.9873035,99.52345,1.0,1.9770565791352963
RNF145,RNF145,0.9991076,98.04599999999999,1.0,1.9770417891916094
GNA14,GNA14,0.9991987,98.0282,1.0,1.9769705798206183
MTSS1,MTSS1,0.9950362,98.54755,1.0,1.976957506477015
ATF3,ATF3,0.992255,98.895,1.0,1.9769536955662612
CRKL,CRKL,0.9992241,98.0198,1.0,1.97691252948376
CKS1B,CKS1B,0.983389,100.0,1.0,1.9769125153386171
CHIC2,CHIC2,0.98338664,100.0,1.0,1.9769092356887057
USP47,USP47,0.9979896,98.17375,1.0,1.9769077960432702
CNNM2,CNNM2,0.9933775,98.7429,1.0,1.9768233434480107
DLX1,DLX1,0.98644906,99.6078,1.0,1.976806551255247
RHOA,RHOA,0.98327905,100.0,1.0,1.9767597197844884
INA,INA,0.99929845,97.996,1.0,1.976751365605156
IL1RAPL1,IL1RAPL1,0.98669976,99.569,1.0,1.9767237644982427
KCNA6,KCNA6,0.9990916,98.01705,1.0,1.9766978361532637
BMP7,BMP7,0.9906545,99.0719,1.0,1.9766953792454496
SH3BGRL3,SH3BGRL3,0.9831605,100.0,1.0,1.9765949729637335
RASA1,RASA1,0.9980802,98.13235,1.0,1.9765736276612769
BANF1,BANF1,0.9830973,100.0,1.0,1.9765071450508556
TMEM151A,TMEM151A,0.9993089,97.96805,1.0,1.9764552825486512
SNX14,SNX14,0.9931761,98.7315,1.0,1.976416774530283
MSTN,MSTN,0.9989771,98.00280000000001,1.0,1.9763803588833588
PPP2R5A,PPP2R5A,0.999454,97.9424,1.0,1.9763718798394492
GGPS1,GGPS1,0.99632615,98.3333,1.0,1.9763691906136773
AGO3,AGO3,0.9839189,99.8837,1.0,1.9763564789792194
IGFBP4,IGFBP4,0.9984536,98.062,1.0,1.9763107432720761
PPFIA2,PPFIA2,0.98771846,99.4042,1.0,1.9763080296865225
MAPK1IP1L,MAPK1IP1L,0.9992731,97.9592,1.0,1.9763071828633962
ZDHHC16,ZDHHC16,0.99567634,98.4085,1.0,1.9763018504649275
ZBTB5,ZBTB5,0.9994832,97.92920000000001,1.0,1.9762657684297522
CAPN6,CAPN6,0.9991413,97.9719,1.0,1.976265156438605
RWDD2A,RWDD2A,0.9993088,97.9452,1.0,1.9762012140769325
DDB1,DDB1,0.9842745,99.8246,1.0,1.9761938782437216
THBS3,THBS3,0.98954797,99.1632,1.0,1.9761722609636894
FEZF2,FEZF2,0.99943995,97.92455,1.0,1.9761539897442968
PLK2,PLK2,0.99915504,97.9562,1.0,1.9761097783212351
CNIH4,CNIH4,0.9943144,98.5611,1.0,1.976105013529679
NPY,NPY,0.99929273,97.9381,1.0,1.9760999803757815
TENT5C,TENT5C,0.99913377,97.954,1.0,1.976055771426746
KLHL1,KLHL1,0.99876016,97.9975,1.0,1.9760199829249658
TLN2,TLN2,0.9906029,99.0165,1.0,1.976008017619698
RAB25,RAB25,0.9977046,98.1221,1.0,1.9759377559321076
INPP4A,INPP4A,0.9986785,97.9996,1.0,1.9759298385452748
ABLIM3,ABLIM3,0.9949647,98.4616,1.0,1.9759029914307815
WNT9A,WNT9A,0.9936163,98.6301,1.0,1.9759016657200963
NCDN,NCDN,0.9925206,98.7654,1.0,1.9758825647926512
SMURF1,SMURF1,0.99959666,97.87935,1.0,1.9758694642737717
ABCF3,ABCF3,0.9984287,98.0254,1.0,1.9758694084650021
SMCO4,SMCO4,0.996174,98.3051,1.0,1.9758443670148758
FZD5,FZD5,0.9989732,97.9487,1.0,1.9757737318520383
COL2A1,COL2A1,0.9997576,97.848,1.0,1.9757447306653066
KLHL12,KLHL12,0.9853419,99.6479,1.0,1.9757135775796608
DHH,DHH,0.998667,97.9798,1.0,1.9756938220069613
SLC17A6,SLC17A6,0.99899894,97.9381,1.0,1.9756917056522936
RIT2,RIT2,0.991663,98.8511,1.0,1.9756431479165084
USP9X,USP9X,0.99245006,98.75265,1.0,1.9756428472835887
STRIP2,STRIP2,0.9986916,97.97014999999999,1.0,1.975620768813675
COPS2,COPS2,0.98867726,99.2222,1.0,1.9756179112299108
SH3GL2,SH3GL2,0.9983355,98.0114,1.0,1.9755843096473678
TBX5,TBX5,0.99860436,97.975,1.0,1.9755534304510276
TMEM183A,TMEM183A,0.9962395,98.26915,1.0,1.9755358828531504
SMC1A,SMC1A,0.99499553,98.4238,1.0,1.9755257681445397
MCMBP,MCMBP,0.99858683,97.97215,1.0,1.975497397590277
RAB8A,RAB8A,0.98622704,99.5169,1.0,1.9754878524510673
AGPAT1,AGPAT1,0.99912435,97.89955,1.0,1.9754375838388754
KCNC2,KCNC2,0.9986114,97.9594,1.0,1.975389852752003
GALNT16,GALNT16,0.99801046,98.0287,1.0,1.9753248603282159
ATXN7L3B,ATXN7L3B,0.99870974,97.9381,1.0,1.9752898095699467
LBX1,LBX1,0.999292,97.8648,1.0,1.9752843911766529
ATP6V1E1,ATP6V1E1,0.9963623,98.2301,1.0,1.975272577525002
RAPSN,RAPSN,0.997719,98.0583,1.0,1.9752487650654285
RBMS1,RBMS1,0.9920318,98.7685,1.0,1.9752377381045356
PYGO1,PYGO1,0.9993296,97.852,1.0,1.9751943982525715
RARA,RARA,0.9838735,99.7835,1.0,1.9751798759755914
KAT7,KAT7,0.9821339,100.0,1.0,1.9751683252523318
COPB2,COPB2,0.9909581,98.8962,1.0,1.9751647522317126
SSR2,SSR2,0.99084204,98.9071,1.0,1.9751245962048103
TRIM2,TRIM2,0.98977995,99.0279,1.0,1.9749910656108969
ACTA1,ACTA1,0.9819978,100.0,1.0,1.9749791895095674
TMEM11,TMEM11,0.9944532,98.4375,1.0,1.974924348388782
FAM43B,FAM43B,0.99896866,97.8723,1.0,1.974918398009335
SOX9,SOX9,0.99926955,97.83189999999999,1.0,1.9748875787785418
RAPGEF4,RAPGEF4,0.99294275,98.6152,1.0,1.9748000632578444
UNC80,UNC80,0.9938888,98.4958,1.0,1.9747878931772176
TMEM117,TMEM117,0.9958141,98.249,1.0,1.9747207873554213
RALGAPB,RALGAPB,0.9953762,98.3024,1.0,1.974705673783906
VAMP1,VAMP1,0.99532765,98.3051,1.0,1.9746682095138577
KPNA1,KPNA1,0.98771095,99.2565,1.0,1.9746562195337516
CACUL1,CACUL1,0.9947599,98.374,1.0,1.9746448954857305
KCNV1,KCNV1,0.99929804,97.8048,1.0,1.9746260115435805
VAMP4,VAMP4,0.99874425,97.8723,1.0,1.9746065394345096
PITX2,PITX2,0.98291606,99.84615,1.0,1.9745455611508027
NRF1,NRF1,0.99779016,97.9849,1.0,1.9745319688283436
MSMP,MSMP,0.9989244,97.8417,1.0,1.9745168362868668
GLUL,GLUL,0.99664843,98.1233,1.0,1.97448335078533
XPO1,XPO1,0.9905827,98.8796,1.0,1.9744585915966466
NRXN2,NRXN2,0.99025416,98.91909999999999,1.0,1.974440984515855
SLITRK2,SLITRK2,0.9995848,97.7515,1.0,1.9744321998414136
ABCD3,ABCD3,0.9973746,98.0273,1.0,1.9744256589822968
LRFN4,LRFN4,0.99040604,98.8976,1.0,1.974413122339244
TRIM3,TRIM3,0.9858845,99.4624,1.0,1.9744061782957003
ZDHHC21,ZDHHC21,0.99967736,97.7358,1.0,1.9743863564723518
SAMD8,SAMD8,0.9854227,99.5181,1.0,1.974383410964101
NLK,NLK,0.99652666,98.12895,1.0,1.9743769170083425
SUMO1,SUMO1,0.98152876,100.0,1.0,1.9743273729865245
TNNI1,TNNI1,0.99435395,98.3957,1.0,1.9743219036921906
IGIP,IGIP,0.99660075,98.1132,1.0,1.9743048505652507
RBM26,RBM26,0.9942109,98.4111,1.0,1.9742942481421348
SLC25A33,SLC25A33,0.9989373,97.8193,1.0,1.9742858344831533
TFCP2,TFCP2,0.981497,100.0,1.0,1.9742832366809386
UNC5D,UNC5D,0.9990431,97.8043,1.0,1.9742661695279557
C1GALT1C1,C1GALT1C1,0.9990347,97.7987,1.0,1.97419226402185
CCND2,CCND2,0.99800104,97.9239,1.0,1.974147138801556
ZBTB16,ZBTB16,0.99327594,98.5141,1.0,1.9741395784256635
CNTFR,CNTFR,0.996412,98.1183,1.0,1.9740992237880923
SLC23A2,SLC23A2,0.9899688,98.9231,1.0,1.9740888763672486
HPCAL1,HPCAL1,0.98547906,99.4819,1.0,1.9740594468852415
ZBTB20,ZBTB20,0.9888054,99.0553,1.0,1.9739412440026558
SIM1,SIM1,0.996907,98.0418,1.0,1.9739369804856333
OSR1,OSR1,0.9992761,97.7444,1.0,1.973924303448087
RNF103,RNF103,0.99934137,97.7356,1.0,1.9739172145837562
TFCP2L1,TFCP2L1,0.9978978,97.9123,1.0,1.9738747585075112
CALN1,CALN1,0.99651325,98.0843,1.0,1.9738620908964783
CUL1,CUL1,0.9811461,100.0,1.0,1.9737955972089625
SAP30,SAP30,0.9993154,97.7273,1.0,1.9737888875628968
CCT6A,CCT6A,0.99843997,97.8364,1.0,1.9737847342459458
SLITRK4,SLITRK4,0.9992868,97.73,1.0,1.973779147452056
CTDNEP1,CTDNEP1,0.9811295,100.0,1.0,1.9737725284850103
KIF3A,KIF3A,0.9877098,99.1736,1.0,1.9737333629379767
AHDC1,AHDC1,0.99956185,97.69040000000001,1.0,1.9737213091449435
KAT14,KAT14,0.9964247,98.0794,1.0,1.9736845813867738
ZBTB43,ZBTB43,0.9930459,98.5011,1.0,1.973675428389018
EIF2S1,EIF2S1,0.9899181,98.8874,1.0,1.9736216893599976
SEC11C,SEC11C,0.9892632,98.9583,1.0,1.9734994903082335
STMN4,STMN4,0.9957321,98.1481,1.0,1.9734855429625362
MC4R,MC4R,0.99895144,97.74459999999999,1.0,1.973475351813852
GNE,GNE,0.997232,97.94155,1.0,1.973274560111787
ZRANB1,ZRANB1,0.9993655,97.6739,1.0,1.973265082390518
ARMC1,ARMC1,0.9892596,98.9362,1.0,1.9732488926153513
TPPP3,TPPP3,0.9989076,97.7273,1.0,1.9732221751756869
DLX3,DLX3,0.98071396,100.0,1.0,1.9731950599578372
NHLH1,NHLH1,0.9987452,97.7444,1.0,1.973186521186268
ERLIN1,ERLIN1,0.9967849,97.9885,1.0,1.9731749833331609
RAB5B,RAB5B,0.98440444,99.5349,1.0,1.973155049729701
SLC7A14,SLC7A14,0.9993073,97.6654,1.0,1.9730897433357437
TLK1,TLK1,0.99002045,98.8251,1.0,1.973071590372634
HOXA11,HOXA11,0.99336374,98.4026,1.0,1.9730225054458375
