crab_eating_macaque gene name,rhesus_macaque gene name,human gene name,mice gene name,pig gene name
ANAPC2,ANAPC2,ANAPC2,Anapc2,ANAPC2
ANAPC4,ANAPC4,ANAPC4,Anapc4,ANAPC4
ANAPC5,ANAPC5,ANAPC5,Anapc5,ANAPC5
ANAPC7,ANAPC7,ANAPC7,Anapc7,ANAPC7
ANGEL2,ANGEL2,ANGEL2,Angel2,ANGEL2
ANGPT1,ANGPT1,ANGPT1,Angpt1,ANGPT1
ANGPT2,ANGPT2,ANGPT2,Angpt2,ANGPT2
ANGPT4,ANGPT4,ANGPT4,Angpt4,ANGPT4
ANGPTL1,ANGPTL1,ANGPTL1,Angptl1,ANGPTL1
ANGPTL2,ANGPTL2,ANGPTL2,Angptl2,ANGPTL2
ANGPTL3,ANGPTL3,ANGPTL3,Angptl3,ANGPTL3
ANGPTL4,ANGPTL4,ANGPTL4,Angptl4,ANGPTL4
ANGPTL6,ANGPTL6,ANGPTL6,Angptl6,ANGPTL6
ANGPTL7,ANGPTL7,ANGPTL7,Angptl7,ANGPTL7
LAMC3,ANGPTL8,ANGPTL8,Angptl8,ANGPTL8
ANK2,ANK2,ANK2,Ank1,ANK1
ANKRD46,ANKRD46,ANKRD46,Ank2,ANK3
ANKAR,ANKAR,ANKAR,Ankar,ANKAR
ANKDD1A,ANKDD1A,ANKDD1A,Ankdd1a,ANKDD1A
ANKEF1,ANKEF1,ANKEF1,Ankef1,ANKEF1
ANKFN1,ANKFN1,ANKFN1,Ankfn1,ANKFN1
ANKFY1,ANKFY1,ANKFY1,Ankfy1,ANKFY1
ANKIB1,ANKIB1,ANKIB1,Ankib1,ANKIB1
ANKLE1,ANKLE1,ANKLE1,Ankle1,ANKLE1
ANKLE2,ANKLE2,ANKLE2,Ankle2,ANKLE2
ANKMY1,ANKMY1,ANKMY1,Ankmy1,ANKMY1
ANKMY2,ANKMY2,ANKMY2,Ankmy2,ANKMY2
ANKRA2,ANKRA2,ANKRA2,Ankra2,ANKRA2
ANKRD1,ANKRD1,ANKRD1,Ankrd1,ANKRD1
ANKRD10,ANKRD10,ANKRD10,Ankrd10,ANKRD10
ANKRD11,ANKRD11,ANKRD11,Ankrd11,ANKRD11
ANKRD13B,ANKRD13B,ANKRD13B,Ankrd13b,ANKRD13B
ANKRD13C,ANKRD13C,ANKRD13C,Ankrd13c,ANKRD13C
ANKRD16,ANKRD16,ANKRD16,Ankrd16,ANKRD16
ANKRD17,ANKRD17,ANKRD17,Ankrd17,ANKRD17
ANKRD22,ANKRD22,ANKRD22,Ankrd22,ANKRD22
ANKRD23,ANKRD23,ANKRD23,Ankrd23,ANKRD23
ANKRD28,ANKRD28,ANKRD28,Ankrd28,ANKRD28
ANKRD29,ANKRD29,ANKRD29,Ankrd29,ANKRD29
ANKRD31,ANKRD31,ANKRD31,Ankrd31,ANKRD31
ANKRD34C,ANKRD34C,ANKRD34C,Ankrd34c,ANKRD34C
TEPSIN,TEPSIN,TEPSIN,Ankrd37,MRPS34
ANKRD39,ANKRD39,ANKRD39,Ankrd39,ANKRD39
ANKRD40,ANKRD40,ANKRD40,Ankrd40,ANKRD40
ANKRD42,ANKRD42,ANKRD42,Ankrd42,ANKRD42
ANKRD44,ANKRD44,ANKRD44,Ankrd44,ANKRD44
ANKRD50,ANKRD50,ANKRD50,Ankrd50,ANKRD50
ANKRD52,ANKRD52,ANKRD52,Ankrd52,ANKRD52
ANKRD53,ANKRD53,ANKRD53,Ankrd53,ANKRD53
ANKRD54,ANKRD54,ANKRD54,Ankrd54,ANKRD54
ANKRD55,ANKRD55,ANKRD55,Ankrd55,ANKRD55
ANKRD6,ANKRD6,ANKRD6,Ankrd6,ANKRD6
ANKRD60,ANKRD60,ANKRD60,Ankrd60,ANKRD60
ANKRD61,ANKRD61,ANKRD61,Ankrd61,ANKRD61
ANKRD66,ANKRD66,ANKRD66,Ankrd66,ANKRD66
ANKRD7,ANKRD7,ANKRD7,Ankrd7,ANKDD1B
ANKS1A,ANKS1A,ANKS1A,Anks1,ANKS1A
ANKS1B,ANKS1B,ANKS1B,Anks1b,ANKS1B
ANKS3,ANKS3,ANKS3,Anks3,ANKS3
ANKS4B,ANKS4B,ANKS4B,Anks4b,ANKS4B
ANKS6,ANKS6,ANKS6,Anks6,ANKS6
ANKUB1,ANKUB1,ANKUB1,Ankub1,ANKUB1
ANKZF1,ANKZF1,ANKZF1,Ankzf1,ANKZF1
ANLN,ANLN,ANLN,Anln,ANLN
ANO1,ANO1,ANO1,Ano1,ANO1
ANO6,ANO6,ANO6,Ano5,ANO6
ANO7,ANO7,ANO7,Ano7,ANO5
ANP32B,ANP32B,ANP32B,Anp32b,ANP32B
ANP32E,ANP32E,ANP32E,Anp32e,ANP32E
ANPEP,ANPEP,ANPEP,Anpep,ANPEP
ANTKMT,ANTKMT,ANTKMT,Antkmt,ANTKMT
ANTXR1,ANTXR1,ANTXR1,Antxr1,ANTXR1
ANTXR2,ANTXR2,ANTXR2,Antxr2,ANTXR2
ANXA1,ANXA1,ANXA1,Anxa1,ANXA1
ANXA10,ANXA10,ANXA10,Anxa10,ANXA10
ANXA11,ANXA11,ANXA11,Anxa11,ANXA11
ANXA2,ANXA2,ANXA2,Anxa2,ANXA2
ANXA5,ANXA5,ANXA5,Anxa5,ANXA5
ANXA6,ANXA6,ANXA6,Anxa6,ANXA6
ANXA7,ANXA7,ANXA7,Anxa7,ANXA7
AOAH,AOAH,AOAH,Aoah,AOAH
AOC1,AOC1,AOC1,Aoc1,AOC1
AOC2,AOC2,AOC2,Aoc2,AOC2
XDH,XDH,XDH,Aox1,AOX1
AP1AR,AP1AR,AP1AR,Ap1ar,AP1AR
AP1B1,AP1B1,AP1B1,Ap1b1,AP1B1
AP1G1,AP1G1,AP1G1,Ap1g2,AP1G2
AP1M1,AP1M1,AP1M1,Ap1m2,AP1M2
AP1S2,AP1S2,AP1S2,Ap1s2,AP1S2
AP1S3,AP1S3,AP1S3,Ap1s3,AP1S3
AP2A1,AP2A1,AP2A1,Ap2a1,AP2A1
AP2A2,AP2A2,AP2A2,Ap2a2,AP2A2
AP2M1,AP2M1,AP2M1,Ap2m1,AP2M1
AP2S1,AP2S1,AP2S1,Ap2s1,AP2S1
AP3B1,AP3B1,AP3B1,Ap3b1,AP3B1
AP3B2,AP3B2,AP3B2,Ap3b2,AP3B2
AP3M1,AP3M1,AP3M1,Ap3m2,AP3M2
AP3S2,AP3S1,AP3S1,Ap3s1,AP3S1
AP4B1,AP4B1,AP4B1,Ap4b1,AP4B1
AP4E1,AP4E1,AP4E1,Ap4e1,AP4E1
AP4M1,AP4M1,AP4M1,Ap4m1,AP4M1
AP5B1,AP5B1,AP5B1,Ap5b1,AP5B1
AP5S1,AP5S1,AP5S1,Ap5s1,AP5S1
AP5Z1,AP5Z1,AP5Z1,Ap5z1,AP5Z1
APAF1,APAF1,APAF1,Apaf1,APAF1
APBB1IP,APBB1IP,APBB1IP,Apbb1ip,APBB1IP
APBB3,APBB3,APBB3,Apbb3,APBB3
APC,APC,APC,Apc,APC
APCS,APCS,APCS,Apcs,APCS
APEX1,APEX1,APEX1,Apex1,APEX1
APEX2,APEX2,APEX2,Apex2,APEX2
APH1A,APH1A,APH1A,Aph1c,APH1A
API5,API5,API5,Api5,API5
APIP,APIP,APIP,Apip,APIP
APLF,APLF,APLF,Aplf,APLF
APLNR,APLNR,APLNR,Aplnr,APLNR
APLP1,APLP1,APLP1,Aplp1,APLP1
APLP2,APLP2,APLP2,Aplp2,APLP2
APMAP,APMAP,APMAP,Apmap,APMAP
APOA2,APOA2,APOA2,Apoa2,APOA2
APOB,APOB,APOB,Apob,APOB
APOBEC2,APOBEC2,APOBEC2,Apobec2,APOBEC2
AICDA,AICDA,AICDA,Apobec3,AICDA
APOBEC4,APOBEC4,APOBEC4,Apobec4,APOBEC4
APOC4,APOC4,APOC4-APOC2,Apoc4,APOC4
APOD,APOD,APOD,Apod,APOD
APOE,APOE,APOE,Apoe,APOE
APOM,APOM,APOM,Apom,APOM
APOO,APOO,APOO,Apoo,APOO
APOOL,APOOL,APOOL,Apool,APOOL
APP,APP,APP,App,APP
APPL1,APPL1,APPL1,Appl1,APPL1
APPL2,APPL2,APPL2,Appl2,APPL2
APTX,APTX,APTX,Aptx,APTX
AQP11,AQP11,AQP11,Aqp11,AQP11
AQP2,AQP2,AQP2,Aqp2,AQP2
AQP3,AQP3,AQP3,Aqp3,AQP3
AQP4,AQP4,AQP4,Aqp4,AQP4
AQP6,AQP6,AQP6,Aqp6,AQP6
AQP10,AQP10,AQP10,Aqp7,AQP10
AQP8,AQP8,AQP8,Aqp8,AQP8
AQP9,AQP9,AQP9,Aqp9,AQP9
AQR,AQR,AQR,Aqr,AQR
AR,AR,AR,Ar,AR
ARAF,ARAF,ARAF,Araf,ARAF
ARCN1,ARCN1,ARCN1,Arcn1,ARCN1
AREG,AREG,AREG,Areg,AREG
ARF3,ARF3,ARF4,Arf4,ARF4
ARF5,ARF5,ARF5,Arf5,ARF5
ARFGAP1,ARFGAP1,ARFGAP1,Arfgap1,ARFGAP1
ARFGAP2,ARFGAP2,ARFGAP3,Arfgap2,ARFGAP2
ARFGEF2,ARFGEF2,ARFGEF2,Arfgef1,ARFGEF1
ARFGEF3,ARFGEF3,ARFGEF3,Arfgef3,ARFGEF3
ARFIP1,ARFIP1,ARFIP1,Arfip1,ARFIP1
ARFIP2,ARFIP2,ARFIP2,Arfip2,ARFIP2
ARFRP1,ARFRP1,ARFRP1,Arfrp1,ARFRP1
ARG1,ARG1,ARG1,Arg1,ARG1
ARG2,ARG2,ARG2,Arg2,ARG2
ARGLU1,ARGLU1,ARGLU1,Arglu1,ARGLU1
ARHGAP1,ARHGAP1,ARHGAP1,Arhgap1,ARHGAP1
ARHGAP10,ARHGAP10,ARHGAP10,Arhgap10,ARHGAP10
ARHGAP12,ARHGAP12,ARHGAP12,Arhgap12,ARHGAP12
ARHGAP15,ARHGAP15,ARHGAP15,Arhgap15,ARHGAP15
ARHGAP17,ARHGAP17,ARHGAP17,Arhgap17,ARHGAP17
ARHGAP19,ARHGAP19,ARHGAP19-SLIT1,Arhgap19,ARHGAP19
ARHGAP20,ARHGAP20,ARHGAP20,Arhgap20,ARHGAP20
ARHGAP21,ARHGAP21,ARHGAP21,Arhgap21,ARHGAP21
ARHGAP24,ARHGAP24,ARHGAP24,Arhgap24,ARHGAP24
ARHGAP25,ARHGAP25,ARHGAP25,Arhgap25,ARHGAP25
ARHGAP27,ARHGAP27,ARHGAP27,Arhgap27,ARHGAP27
ARHGAP18,ARHGAP18,ARHGAP18,Arhgap28,ARHGAP28
VAC14,VAC14,VAC14,Arhgap29,ARHGAP29
ARHGAP32,ARHGAP32,ARHGAP32,Arhgap32,ARHGAP32
ARHGAP35,ARHGAP35,ARHGAP35,Arhgap35,ARHGAP35
ARHGAP4,ARHGAP4,ARHGAP4,Arhgap4,ARHGAP4
OPHN1,OPHN1,OPHN1,Arhgap42,ARHGAP26
ARHGAP44,ARHGAP44,ARHGAP44,Arhgap44,ARHGAP44
ARHGAP45,ARHGAP45,ARHGAP45,Arhgap45,ARHGAP45
ARHGAP5,ARHGAP5,ARHGAP5,Arhgap5,ARHGAP5
ARHGAP8,ARHGAP8,PRR5-ARHGAP8,Arhgap8,ARHGAP8
ARAP1,ARAP1,ARAP1,Arhgap9,ARHGAP9
ARHGDIB,ARHGDIB,ARHGDIB,Arhgdib,ARHGDIB
ARHGEF1,ARHGEF1,ARHGEF1,Arhgef1,ARHGEF1
ARHGEF10,ARHGEF10,ARHGEF10,Arhgef10,ARHGEF10
ARHGEF10L,ARHGEF10L,ARHGEF10L,Arhgef10l,ARHGEF10L
ARHGEF11,ARHGEF11,ARHGEF11,Arhgef11,ARHGEF11
ARHGEF12,ARHGEF12,ARHGEF12,Arhgef12,ARHGEF12
ARHGEF19,ARHGEF19,ARHGEF19,Arhgef15,ARHGEF15
ANKRD34A,ARHGEF17,ARHGEF17,Arhgef17,PSD
ARHGEF2,ARHGEF2,ARHGEF2,Arhgef2,ARHGEF2
ARHGEF26,ARHGEF26,ARHGEF26,Arhgef26,ARHGEF26
ARHGEF28,ARHGEF28,ARHGEF28,Arhgef28,ARHGEF28
ARHGEF3,ARHGEF3,ARHGEF3,Arhgef3,ARHGEF3
ARHGEF33,ARHGEF33,ARHGEF33,Arhgef33,ARHGEF33
ARHGEF37,ARHGEF37,ARHGEF37,Arhgef37,ARHGEF37
ARHGEF38,ARHGEF38,ARHGEF38,Arhgef38,ARHGEF38
ARHGEF39,ARHGEF39,ARHGEF39,Arhgef39,ARHGEF39
ARHGEF5,ARHGEF5,ARHGEF5,Arhgef5,ARHGEF5
ARHGEF6,ARHGEF6,ARHGEF6,Arhgef6,ARHGEF6
ARID1A,ARID1A,ARID1A,Arid1a,ARID1A
ARID2,ARID2,ARID2,Arid2,ARID2
ARID3A,ARID3A,ARID3A,Arid3a,ARID3A
ARID4A,ARID4A,ARID4A,Arid4a,ARID4A
ARID4B,ARID4B,ARID4B,Arid4b,ARID4B
ARID5A,ARID5A,ARID5A,Arid5a,ARID5A
ARID5B,ARID5B,ARID5B,Arid5b,ARID5B
GPHN,GPHN,NOMO3,Arih1,ARIH1
ARL1,ARL1,ARL1,Arl1,ARL1
ARL11,ARL11,ARL11,Arl11,ARL11
ARL13A,ARL13A,ARL13A,Arl13a,ARL13A
ARL13B,ARL13B,ARL13B,Arl13b,ARL13B
ARL14,ARL14,ARL14,Arl14,ARL14
ARL14EP,ARL14EP,ARL14EP,Arl14ep,ARL14EP
ARL14EPL,ARL14EPL,ARL14EPL,Arl14epl,ARL14EPL
ARL15,ARL15,ARL15,Arl15,ARL15
ARL2,ARL2,ARL2,Arl2,ARL2
ARL2BP,ARL2BP,ARL2BP,Arl2bp,ARL2BP
ARL3,ARL3,ARL3,Arl3,ARL3
ARL4D,ARL4D,ARL4D,Arl4d,ARL4D
ARL5B,ARL5B,ARL5B,Arl5a,ARL5A
ARL6IP4,ARL6IP4,ARL6IP4,Arl6ip4,ARL6IP4
ARL6IP5,ARL6IP5,ARL6IP5,Arl6ip5,ARL6IP5
GDPD5,GDPD5,GDPD5,Arl6ip6,ARL6IP6
ARL8A,ARL8A,ARL8A,Arl8a,ARL8B
ARMC1,ARMC1,ARMC1,Armc1,ARMC1
ARMC10,ARMC10,ARMC10,Armc10,ARMC10
ARMC12,ARMC12,ARMC12,Armc12,ARMC12
ARMC2,ARMC2,ARMC2,Armc2,ARMC2
ARMC3,ARMC3,ARMC3,Armc3,ARMC3
ARMC5,ARMC5,ARMC5,Armc5,ARMC5
ARMC6,ARMC6,ARMC6,Armc6,ARMC6
ARMC8,ARMC8,ARMC8,Armc8,ARMC8
ARMC9,ARMC9,ARMC9,Armc9,ARMC9
ARMCX1,ARMCX1,ARMCX1,Armcx1,ARMCX1
ARMCX2,ARMCX2,ARMCX2,Armcx2,ARMCX2
ARMCX3,ARMCX3,ARMCX3,Armcx3,ARMCX3
ARMCX5,ARMCX5,ARMCX5,Armcx5,ARMCX5
ARMCX6,ARMCX6,ARMCX6,Armcx6,ARMCX6
ARMH1,ARMH1,ARMH1,Armh1,ARMH1
RSPRY1,RSPRY1,ARMH2,Armh2,ARMH2
ARMH3,ARMH3,ARMH3,Armh3,ARMH3
ARMH4,ARMH4,ARMH4,Armh4,ARMH4
ARNT,ARNT,ARNT,Arnt,ARNT
BMAL2,ARNTL2,ARNTL2,Arntl2,BMAL2
ARPC1A,ARPC1A,ARPC1A,Arpc1a,ARPC1A
ARPC2,ARPC2,ARPC2,Arpc2,ARPC2
ARPC3,ARPC3,ARPC3,Arpc3,ARPC3
ARPC4,TTLL3,ARPC4,Arpc4,TTLL3
ARPP19,ARPP19,ARPP19,Arpp19,ARPP19
ARPP21,ARPP21,ARPP21,Arpp21,ARPP21
ARR3,ARR3,ARR3,Arr3,ARR3
ARRB2,ARRB2,ARRB2,Arrb1,ARRB1
ARRDC1,ARRDC1,ARRDC1,Arrdc1,ARRDC1
ARRDC3,ARRDC3,ARRDC3,Arrdc3,ARRDC3
ARRDC4,ARRDC4,ARRDC4,Arrdc4,ARRDC4
ARRDC5,ARRDC5,ARRDC5,Arrdc5,ARRDC5
ARSA,ARSA,ARSA,Arsa,ARSA
ARSB,ARSB,ARSB,Arsb,ARSB
ARSG,ARSG,ARSG,Arsg,ARSG
ARSJ,ARSJ,ARSJ,Arsj,ARSJ
ARSK,ARSK,ARSK,Arsk,ARSK
ART3,ART3,ART3,Art3,ART3
ART1,ART1,ART1,Art4,ART4
ART5,ART5,ART5,Art5,ART1
ARV1,ARV1,ARV1,Arv1,ARV1
ARVCF,ARVCF,ARVCF,Arvcf,ARVCF
AS3MT,AS3MT,AS3MT,As3mt,AS3MT
ASAP2,ASAP2,ASAP2,Asap2,ASAP2
ASAP3,ASAP3,ASAP3,Asap3,ASAP3
ASB6,ASB6,ASB6,Asb1,ASB1
IQCA1L,ASB10,ASB10,Asb10,ASB10
ASB11,ASB11,ASB11,Asb11,ASB11
ASB15,ASB15,ASB15,Asb15,ASB15
ASB16,ASB16,ASB16,Asb16,ASB16
ASB17,ASB17,ASB17,Asb17,ASB17
ASB2,ASB2,ASB2,Asb2,ASB2
ASB3,ASB3,ASB3,Asb3,ASB3
ASB4,ASB4,ASB4,Asb4,ASB4
ASB5,ASB5,ASB5,Asb5,ASB5
ASB7,ASB7,ASB7,Asb7,ASB7
ASCC1,ASCC1,ASCC1,Ascc1,ASCC1
ASF1A,ASF1A,ASF1A,Asf1b,ASF1A
CLEC10A,CLEC10A,CLEC10A,Asgr2,ASGR2
ASH1L,ASH1L,ASH1L,Ash1l,ASH1L
ASH2L,ASH2L,ASH2L,Ash2l,ASH2L
ASIC1,ASIC1,ASIC1,Asic1,ASIC1
ASIC4,ASIC4,ASIC4,Asic4,ASIC4
ASIC5,ASIC5,ASIC5,Asic5,ASIC5
ASL,ASL,ASL,Asl,ASL
ASNS,ASNS,ASNS,Asns,ASNS
ASPA,ASPA,ASPA,Aspa,ASPA
ASPDH,ASPDH,ASPDH,Aspdh,ASPDH
ASPH,ASPH,ASPH,Asph,ASPH
ASPHD1,ASPHD1,ASPHD1,Asphd1,ASPHD2
ASPM,ASPM,ASPM,Aspm,ASPM
ASPN,ASPN,ASPN,Aspn,ASPN
ASPRV1,ASPRV1,ASPRV1,Asprv1,ASPRV1
ASPSCR1,ASPSCR1,ASPSCR1,Aspscr1,ASPSCR1
ASRGL1,ASRGL1,ASRGL1,Asrgl1,ASRGL1
ASTE1,ASTE1,ASTE1,Aste1,ASTE1
ASTL,ASTL,ASTL,Astl,ASTL
ASTN1,ASTN1,ASTN1,Astn1,ASTN1
SELENON,ASTN2,ASTN2,Astn2,ASTN2
ASXL2,ASXL2,ASXL2,Asxl2,ASXL2
ASZ1,ASZ1,ASZ1,Asz1,ASZ1
ATAD1,ATAD1,ATAD1,Atad1,ATAD1
ATAD2B,ATAD2B,ATAD2B,Atad2,ATAD2
ATAD5,ATAD5,ATAD5,Atad5,ATAD5
C6orf136,ATAT1,ATAT1,Atat1,ATAT1
ATE1,ATE1,ATE1,Ate1,ATE1
ATF2,ATF2,ATF2,Atf2,ATF2
ATF4,ATF4,ATF4,Atf4,ATF4
ATF5,ATF5,ATF5,Atf5,ATF5
ATF6,ATF6,ATF6,Atf6,ATF6
ATF6B,ATF6B,ATF6B,Atf6b,ATF6B
ATF7IP,ATF7IP,ATF7IP,Atf7ip,ATF7IP
ATF7IP2,ATF7IP2,ATF7IP2,Atf7ip2,ATF7IP2
ATG101,ATG101,ATG101,Atg101,ATG101
ATG14,ATG14,ATG14,Atg14,ATG14
ATG16L1,ATG16L1,ATG16L1,Atg16l1,ATG16L1
ATG2A,ATG2A,ATG2A,Atg2a,ATG2A
ATG2B,ATG2B,ATG2B,Atg2b,ATG2B
ATG3,ATG3,ATG3,Atg3,ATG3
ATG4C,ATG4C,ATG4C,Atg4c,ATG4C
ATG5,ATG5,ATG5,Atg5,ATG5
ATG9A,ATG9A,ATG9A,Atg9a,ATG9A
ATIC,ATIC,ATIC,Atic,ATIC
ATL3,ATL3,ATL3,Atl1,ATL1
ATL2,ATL2,ATL2,Atl3,ATL3
ATM,ATM,ATM,Atm,ATM
ATOH8,ATOH8,ATOH8,Atoh8,ATOH8
ATOX1,ATOX1,ATOX1,Atox1,ATOX1
ATP10B,ATP10B,ATP10B,Atp10b,ATP10B
ATP11C,ATP11C,ATP11C,Atp11c,ATP11C
ATP12A,ATP12A,ATP12A,Atp12a,ATP12A
ATP13A2,ATP13A2,ATP13A2,Atp13a2,ATP13A2
ATP13A3,ATP13A3,ATP13A3,Atp13a3,ATP13A3
ATP13A4,ATP13A4,ATP13A4,Atp13a4,ATP13A1
ATP13A5,ATP13A5,ATP13A5,Atp13a5,ATP13A5
ATP1A1,ATP1A1,ATP1A1,Atp1a1,ATP1A1
ATP1A4,ATP1A2,ATP1A2,Atp1a2,ATP1A2
ATP1B1,ATP1B1,ATP1B1,Atp1b1,ATP1B1
ATP1B2,ATP1B2,ATP1B2,Atp1b2,ATP1B2
ATP1B4,ATP1B4,ATP1B4,Atp1b4,ATP1B4
ATP2A3,ATP2A3,ATP2A3,Atp2a3,ATP2A3
ATP2B2,ATP2B2,ATP2B2,Atp2b2,ATP2B1
ATP2C1,ATP2C1,ATP2C1,Atp2c1,ATP2C1
ATP4B,ATP4B,ATP4B,Atp4b,ATP4B
ATP5F1A,ATP5F1A,ATP5F1A,Atp5a1,ATP5F1A
ATP5F1C,ATP5F1C,ATP5F1C,Atp5c1,ATP5F1C
ATP5F1D,ATP5F1D,ATP5F1D,Atp5d,ATP5F1D
ATP5PF,ATP5PF,ATP5PF,Atp5j,ATP5PF
PET117,ATP5ME,ATP5ME,Atp5k,ATP5ME
ATP5PB,ATP5PB,ATP5PB,Atp5pb,ATP5PB
ATP6AP1,ATP6AP1,ATP6AP1,Atp6ap1,ATP6AP1
ATP6AP2,ATP6AP2,ATP6AP2,Atp6ap2,ATP6AP2
ATP6V0A1,ATP6V0A1,ATP6V0A1,Atp6v0a1,ATP6V0A1
ATP6V0A4,ATP6V0A4,ATP6V0A4,Atp6v0a4,ATP6V0A2
DPH2,DPH2,ATP6V0B,Atp6v0b,ATP6V0B
ATP6V1B1,ATP6V1B1,ATP6V1B1,Atp6v1b2,ATP6V1B2
ATP6V1C1,ATP6V1C1,ATP6V1C1,Atp6v1c1,ATP6V1C1
ATP6V1C2,ATP6V1C2,ATP6V1C2,Atp6v1c2,ATP6V1C2
ATP6V1D,ATP6V1D,ATP6V1D,Atp6v1d,ATP6V1D
ATP6V1F,ATP6V1F,ATP6V1F,Atp6v1f,ATP6V1F
SPMIP1,SPMIP1,ATP6V1FNB,Atp6v1fnb,SPMIP1
ATP6V1G1,ATP6V1G1,ATP6V1G1,Atp6v1g1,ATP6V1G1
ATP6V1G2,ATP6V1G2,ATP6V1G2,Atp6v1g2,ATP6V1G2
ATP6V1G3,ATP6V1G3,ATP6V1G3,Atp6v1g3,ATP6V1G3
ATP6V1H,ATP6V1H,ATP6V1H,Atp6v1h,ATP6V1H
ATP7A,ATP7A,ATP7A,Atp7a,ATP7A
ATP7B,ATP7B,ATP7B,Atp7b,ATP7B
ATP8A2,ATP8A2,ATP8A2,Atp8a1,ATP8A1
ATP8B1,ATP8B1,ATP8B1,Atp8b1,ATP8B1
ATP8B3,ATP8B3,ATP8B3,Atp8b3,ATP8B3
ATP8B2,ATP8B2,ATP8B2,Atp8b4,ATP8B4
ATP9B,ATP9B,ATP9A,Atp9a,ATP9A
ATP5IF1,ATP5IF1,ATP5IF1,Atpif1,ATP5IF1
ATPSCKMT,ATPSCKMT,ATPSCKMT,Atpsckmt,ATPSCKMT
ATR,ATR,ATR,Atr,ATR
ATRAID,ATRAID,ATRAID,Atraid,ATRAID
ATRIP,ATRIP,ATRIP,Atrip,ATRIP
ATRN,ATRN,ATRN,Atrn,ATRN
ATRX,ATRX,ATRX,Atrx,ATRX
ATXN1L,ATXN1L,ATXN1L,Atxn1,ATXN1
ATXN10,ATXN10,ATXN10,Atxn10,ATXN10
ATXN2,ATXN2,ATXN2,Atxn2,ATXN2
ATXN2L,ATXN2L,ATXN2L,Atxn2l,ATXN2L
ATXN7,ATXN7,ATXN7,Atxn7,ATXN7
ATXN7L1,ATXN7L1,ATXN7L1,Atxn7l1,ATXN7L1
ATXN7L3,ATXN7L3,ATXN7L3,Atxn7l3,ATXN7L3
AUH,AUH,AUH,Auh,AUH
AUNIP,AUNIP,AUNIP,Aunip,AUNIP
AURKB,AURKB,AURKB,Aurkb,AURKB
AUTS2,AUTS2,AUTS2,Auts2,AUTS2
AVEN,AVEN,AVEN,Aven,AVEN
AVL9,AVL9,AVL9,Avl9,AVL9
AVP,AVP,AVP,Avp,AVP
AVPI1,AVPI1,AVPI1,Avpi1,AVPI1
AVPR1B,AVPR1B,AVPR1B,Avpr1b,AVPR1B
AVPR2,AVPR2,AVPR2,Avpr2,AVPR2
AWAT2,AWAT2,AWAT2,Awat2,AWAT2
AXDND1,AXDND1,AXDND1,Axdnd1,AXDND1
AXIN1,AXIN1,AXIN1,Axin1,AXIN1
AXL,AXL,AXL,Axl,AXL
AZI2,AZI2,AZI2,Azi2,AZI2
AZIN1,AZIN1,AZIN1,Azin1,AZIN1
AZIN2,AZIN2,AZIN2,Azin2,AZIN2
B2M,B2M,B2M,B2m,B2M
B3GALNT1,B3GALNT1,B3GALNT1,B3galnt1,B3GALNT1
B3GALNT2,B3GALNT2,B3GALNT2,B3galnt2,B3GALNT2
B3GALT2,B3GALT2,B3GALT2,B3galt2,B3GALT2
B3GALT4,B3GALT4,B3GALT4,B3galt4,B3GALT4
B3GAT1,B3GAT1,B3GAT1,B3gat1,B3GAT1
B3GAT2,B3GAT2,B3GAT2,B3gat2,B3GAT2
B3GAT3,B3GAT3,B3GAT3,B3gat3,B3GAT3
B3GLCT,B3GLCT,B3GLCT,B3glct,B3GLCT
B3GNT2,B3GNT2,B3GNT2,B3gnt2,B3GNT2
B3GNT4,B3GNT4,B3GNT4,B3gnt4,B3GNT4
B3GNT7,B3GNT7,B3GNT7,B3gnt7,B3GNT7
B3GNT9,B3GNT9,B3GNT9,B3gnt9,B3GNT9
B4GALNT1,B4GALNT1,B4GALNT1,B4galnt1,B4GALNT1
B4GALNT3,B4GALNT3,B4GALNT3,B4galnt3,B4GALNT3
B4GALNT4,B4GALNT4,B4GALNT4,B4galnt4,B4GALNT4
B4GALT1,B4GALT1,B4GALT1,B4galt1,B4GALT1
B4GALT2,B4GALT2,B4GALT2,B4galt2,B4GALT2
MGAT3,MGAT3,MGAT3,B4galt3,B4GALT3
B4GALT6,B4GALT6,B4GALT5,B4galt6,B4GALT6
B9D2,B9D2,B9D2,B9d2,B9D2
C6orf62,C4H6orf62,C6orf62,BC005537,C6orf62
C3orf52,C2H3orf52,C3orf52,BC016579,C3orf52
C1orf54,C1H1orf54,C1orf54,BC028528,C1orf54
C18orf32,RPL17,C18orf32,BC031181,C18orf32
KIAA1614,KIAA1614,KIAA1614,BC034090,KIAA1614
KICS2,KICS2,KICS2,BC048403,KICS2
C3orf84,C2H3orf84,C3orf84,BC048562,C3orf84
SMIM35,SMIM35,SMIM35,BC049352,SMIM35
BAALC,BAALC,BAALC,Baalc,BAALC
BABAM1,BABAM1,BABAM1,Babam1,BABAM1
BABAM2,BABAM2,BABAM2,Babam2,BABAM2
BACE1,BACE1,BACE1,Bace1,BACE1
BACH2,BACH2,BACH2,Bach2,BACH2
BAD,BAD,BAD,Bad,BAD
BAG3,BAG3,BAG3,Bag3,BAG3
BAG4,BAG4,BAG4,Bag4,BAG4
BAG5,BAG5,BAG5,Bag5,BAG5
