human gene name,mice gene name,pig gene name
APOOL,Apool,APOOL
APP,App,APP
APPBP2,Appbp2,APPBP2
APPL1,Appl1,APPL1
APPL2,Appl2,APPL2
APTX,Aptx,APTX
AQP1,Aqp1,AQP1
AQP11,Aqp11,AQP11
AQP2,Aqp2,AQP2
AQP3,Aqp3,AQP3
AQP4,Aqp4,AQP4
AQP5,Aqp5,AQP5
AQP6,Aqp6,AQP6
AQP10,Aqp7,AQP10
AQP8,Aqp8,AQP8
AQP9,Aqp9,AQP9
AQR,Aqr,AQR
AR,Ar,AR
ARAF,Araf,ARAF
ARC,Arc,ARC
ARCN1,Arcn1,ARCN1
AREG,Areg,AREG
ARF1,Arf1,ARF3
ARF4,Arf4,ARF4
ARF5,Arf5,ARF5
ARF6,Arf6,ARF6
ARFGAP1,Arfgap1,ARFGAP1
ARFGAP3,Arfgap2,ARFGAP2
ARFGEF2,Arfgef1,ARFGEF1
ARFGEF3,Arfgef3,ARFGEF3
ARFIP1,Arfip1,ARFIP1
ARFIP2,Arfip2,ARFIP2
ARFRP1,Arfrp1,ARFRP1
ARG1,Arg1,ARG1
ARG2,Arg2,ARG2
ARGLU1,Arglu1,ARGLU1
ARHGAP1,Arhgap1,ARHGAP1
ARHGAP10,Arhgap10,ARHGAP10
ARHGAP12,Arhgap12,ARHGAP12
ARHGAP15,Arhgap15,ARHGAP15
ARHGAP17,Arhgap17,ARHGAP17
ARHGAP19-SLIT1,Arhgap19,ARHGAP19
ARHGAP20,Arhgap20,ARHGAP20
ARHGAP21,Arhgap21,ARHGAP21
ARHGAP23,Arhgap23,ARHGAP23
ARHGAP24,Arhgap24,ARHGAP24
ARHGAP25,Arhgap25,ARHGAP25
ARHGAP27,Arhgap27,ARHGAP27
ARHGAP18,Arhgap28,ARHGAP28
VAC14,Arhgap29,ARHGAP29
ARHGAP32,Arhgap32,ARHGAP32
ARHGAP33,Arhgap33,ARHGAP33
ARHGAP35,Arhgap35,ARHGAP35
ARHGAP4,Arhgap4,ARHGAP4
OPHN1,Arhgap42,ARHGAP26
ARHGAP44,Arhgap44,ARHGAP44
ARHGAP45,Arhgap45,ARHGAP45
ARHGAP5,Arhgap5,ARHGAP5
PRR5-ARHGAP8,Arhgap8,ARHGAP8
ARAP1,Arhgap9,ARHGAP9
ARHGDIA,Arhgdia,ARHGDIA
ARHGDIB,Arhgdib,ARHGDIB
ARHGDIG,Arhgdig,ARHGDIG
ARHGEF1,Arhgef1,ARHGEF1
ARHGEF10,Arhgef10,ARHGEF10
ARHGEF10L,Arhgef10l,ARHGEF10L
ARHGEF11,Arhgef11,ARHGEF11
ARHGEF12,Arhgef12,ARHGEF12
ARHGEF19,Arhgef15,ARHGEF15
ARHGEF17,Arhgef17,PSD
ARHGEF18,Arhgef18,ARHGEF18
ARHGEF2,Arhgef2,ARHGEF2
ARHGEF26,Arhgef26,ARHGEF26
ARHGEF28,Arhgef28,ARHGEF28
ARHGEF3,Arhgef3,ARHGEF3
ARHGEF33,Arhgef33,ARHGEF33
ARHGEF37,Arhgef37,ARHGEF37
ARHGEF38,Arhgef38,ARHGEF38
ARHGEF39,Arhgef39,ARHGEF39
MYO15B,Arhgef40,ARHGEF40
ARHGEF5,Arhgef5,ARHGEF5
ARHGEF6,Arhgef6,ARHGEF6
ARID1A,Arid1a,ARID1A
ARID1B,Arid1b,ARID1B
ARID2,Arid2,ARID2
ARID3A,Arid3a,ARID3A
TRIM29,Arid3b,ARID3B
ARID3C,Arid3c,ARID3C
ARID4A,Arid4a,ARID4A
ARID4B,Arid4b,ARID4B
ARID5A,Arid5a,ARID5A
ARID5B,Arid5b,ARID5B
NOMO3,Arih1,ARIH1
ARL1,Arl1,ARL1
ARL10,Arl10,ARL10
ARL11,Arl11,ARL11
ARL13A,Arl13a,ARL13A
ARL13B,Arl13b,ARL13B
ARL14,Arl14,ARL14
ARL14EP,Arl14ep,ARL14EP
ARL14EPL,Arl14epl,ARL14EPL
ARL15,Arl15,ARL15
ARL16,Arl16,ARL16
ARL2,Arl2,ARL2
ARL2BP,Arl2bp,ARL2BP
ARL3,Arl3,ARL3
ARL4A,Arl4a,ARL4A
ARL4C,Arl4c,ARL4C
ARL4D,Arl4d,ARL4D
ARL5B,Arl5a,ARL5A
ARL17A,Arl5c,ARL5B
ARL6,Arl6,ARL6
ARL6IP4,Arl6ip4,ARL6IP4
ARL6IP5,Arl6ip5,ARL6IP5
GDPD5,Arl6ip6,ARL6IP6
ARL8A,Arl8a,ARL8B
ARMC1,Armc1,ARMC1
ARMC10,Armc10,ARMC10
ARMC12,Armc12,ARMC12
ARMC2,Armc2,ARMC2
ARMC3,Armc3,ARMC3
ARMC5,Armc5,ARMC5
ARMC6,Armc6,ARMC6
ARMC8,Armc8,ARMC8
ARMC9,Armc9,ARMC9
ARMCX1,Armcx1,ARMCX1
ARMCX2,Armcx2,ARMCX2
ARMCX3,Armcx3,ARMCX3
ARMCX4,Armcx4,ARMCX4
ARMCX5,Armcx5,ARMCX5
ARMCX6,Armcx6,ARMCX6
ARMH1,Armh1,ARMH1
ARMH2,Armh2,ARMH2
ARMH3,Armh3,ARMH3
ARMH4,Armh4,ARMH4
ARMT1,Armt1,ARMT1
ARNT,Arnt,ARNT
ARNTL2,Arntl2,BMAL2
ARPC1A,Arpc1a,ARPC1A
ARPC1B,Arpc1b,ARPC1B
ARPC2,Arpc2,ARPC2
ARPC3,Arpc3,ARPC3
ARPC4,Arpc4,TTLL3
ARPC5,Arpc5,ARPC5
ARPIN,Arpin,ARPIN
ARPP19,Arpp19,ARPP19
ARPP21,Arpp21,ARPP21
ARR3,Arr3,ARR3
ARRB2,Arrb1,ARRB1
ARRDC1,Arrdc1,ARRDC1
ARRDC3,Arrdc3,ARRDC3
ARRDC4,Arrdc4,ARRDC4
ARRDC5,Arrdc5,ARRDC5
ARSA,Arsa,ARSA
ARSB,Arsb,ARSB
ARSG,Arsg,ARSG
ARSI,Arsi,ARSI
ARSJ,Arsj,ARSJ
ARSK,Arsk,ARSK
ART3,Art3,ART3
ART1,Art4,ART4
ART5,Art5,ART1
ARV1,Arv1,ARV1
ARVCF,Arvcf,ARVCF
AS3MT,As3mt,AS3MT
ASAH2,Asah2,CPO
ASAP2,Asap2,ASAP2
ASAP3,Asap3,ASAP3
ASB6,Asb1,ASB1
ASB10,Asb10,ASB10
ASB11,Asb11,ASB11
ASB12,Asb12,ASB12
ASB13,Asb13,ASB13
ASB15,Asb15,ASB15
ASB16,Asb16,ASB16
ASB17,Asb17,ASB17
ASB18,Asb18,ASB18
ASB2,Asb2,ASB2
ASB3,Asb3,ASB3
ASB4,Asb4,ASB4
ASB5,Asb5,ASB5
ASB7,Asb7,ASB7
ASB9,Asb9,ASB9
ASCC1,Ascc1,ASCC1
ASCL1,Ascl1,ASCL1
ASCL2,Ascl2,ASCL2
ASCL4,Ascl4,ASCL4
ASCL5,Ascl5,ASCL5
ASF1A,Asf1b,ASF1A
ASGR1,Asgr1,ASGR1
CLEC10A,Asgr2,ASGR2
ASH1L,Ash1l,ASH1L
ASH2L,Ash2l,ASH2L
ASIC1,Asic1,ASIC1
ASIC2,Asic2,ASIC2
ASIC4,Asic4,ASIC4
ASIC5,Asic5,ASIC5
ASL,Asl,ASL
ASNS,Asns,ASNS
ASPA,Aspa,ASPA
ASPDH,Aspdh,ASPDH
ASPH,Asph,ASPH
ASPHD1,Asphd1,ASPHD2
ASPM,Aspm,ASPM
ASPN,Aspn,ASPN
ASPRV1,Asprv1,ASPRV1
ASPSCR1,Aspscr1,ASPSCR1
ASRGL1,Asrgl1,ASRGL1
ASS1,Ass1,ASS1
ASTE1,Aste1,ASTE1
ASTL,Astl,ASTL
ASTN1,Astn1,ASTN1
ASTN2,Astn2,ASTN2
ASXL2,Asxl2,ASXL2
ASZ1,Asz1,ASZ1
ATAD1,Atad1,ATAD1
ATAD2B,Atad2,ATAD2
ATAD3A,Atad3a,ATAD3A
ATAD5,Atad5,ATAD5
ATAT1,Atat1,ATAT1
ATE1,Ate1,ATE1
ATF2,Atf2,ATF2
ATF3,Atf3,ATF3
ATF4,Atf4,ATF4
ATF5,Atf5,ATF5
ATF6,Atf6,ATF6
ATF6B,Atf6b,ATF6B
ATF7,Atf7,KLF8
ATF7IP,Atf7ip,ATF7IP
ATF7IP2,Atf7ip2,ATF7IP2
ATG101,Atg101,ATG101
ATG14,Atg14,ATG14
ATG16L1,Atg16l1,ATG16L1
ATG16L2,Atg16l2,ATG16L2
ATG2A,Atg2a,ATG2A
ATG2B,Atg2b,ATG2B
ATG3,Atg3,ATG3
ATG4C,Atg4c,ATG4C
ATG5,Atg5,ATG5
ATG9A,Atg9a,ATG9A
ATG9B,Atg9b,ATG9B
ATIC,Atic,ATIC
ATL3,Atl1,ATL1
ATL2,Atl3,ATL3
ATM,Atm,ATM
ATOH1,Atoh1,ATOH1
ATOH7,Atoh7,ATOH7
ATOH8,Atoh8,ATOH8
ATOX1,Atox1,ATOX1
ATP10B,Atp10b,ATP10B
ATP11A,Atp11a,ATP11B
ATP11C,Atp11c,ATP11C
ATP12A,Atp12a,ATP12A
ATP13A2,Atp13a2,ATP13A2
ATP13A3,Atp13a3,ATP13A3
ATP13A4,Atp13a4,ATP13A1
ATP13A5,Atp13a5,ATP13A5
ATP1A1,Atp1a1,ATP1A1
ATP1A2,Atp1a2,ATP1A2
ATP1A3,Atp1a3,ATP1A3
ATP1A4,Atp1a4,ATP1A4
ATP1B1,Atp1b1,ATP1B1
ATP1B2,Atp1b2,ATP1B2
ATP1B4,Atp1b4,ATP1B4
ATP23,Atp23,ATP23
ATP2A1,Atp2a2,ATP2A2
ATP2A3,Atp2a3,ATP2A3
ATP2B2,Atp2b2,ATP2B1
ATP2B3,Atp2b3,ATP2B3
ATP2C1,Atp2c1,ATP2C1
ATP2B4,Atp4a,ATP4A
ATP4B,Atp4b,ATP4B
ATP5F1A,Atp5a1,ATP5F1A
ATP5F1C,Atp5c1,ATP5F1C
ATP5F1D,Atp5d,ATP5F1D
ATP5MC1,Atp5g1,ATP5MC2
ATP5MC3,Atp5g3,ATP5MC3
ATP5PF,Atp5j,ATP5PF
ATP5ME,Atp5k,ATP5ME
ATP5MK,Atp5md,ATP5MK
ATP5PB,Atp5pb,ATP5PB
ATP6AP1,Atp6ap1,ATP6AP1
ATP6AP2,Atp6ap2,ATP6AP2
ATP6V0A1,Atp6v0a1,ATP6V0A1
ATP6V0A4,Atp6v0a4,ATP6V0A2
ATP6V0B,Atp6v0b,ATP6V0B
ATP6V0E2,Atp6v0e2,ATP6V0E2
ATP6V1A,Atp6v1a,ATP6V1A
ATP6V1B1,Atp6v1b2,ATP6V1B2
ATP6V1C1,Atp6v1c1,ATP6V1C1
ATP6V1C2,Atp6v1c2,ATP6V1C2
ATP6V1D,Atp6v1d,ATP6V1D
ATP6V1E2,Atp6v1e2,ATP6V1E2
ATP6V1F,Atp6v1f,ATP6V1F
ATP6V1FNB,Atp6v1fnb,SPMIP1
ATP6V1G1,Atp6v1g1,ATP6V1G1
ATP6V1G2,Atp6v1g2,ATP6V1G2
ATP6V1G3,Atp6v1g3,ATP6V1G3
ATP6V1H,Atp6v1h,ATP6V1H
ATP7A,Atp7a,ATP7A
ATP7B,Atp7b,ATP7B
ATP8A2,Atp8a1,ATP8A1
ATP8B1,Atp8b1,ATP8B1
ATP2A2,Atp8b2,ATP8B2
ATP8B3,Atp8b3,ATP8B3
ATP8B2,Atp8b4,ATP8B4
ATP9A,Atp9a,ATP9A
ATPAF1,Atpaf1,ATPAF1
ATP5IF1,Atpif1,ATP5IF1
ATPSCKMT,Atpsckmt,ATPSCKMT
ATR,Atr,ATR
ATRAID,Atraid,ATRAID
ATRIP,Atrip,ATRIP
ATRN,Atrn,ATRN
ATRNL1,Atrnl1,ATRNL1
ATRX,Atrx,ATRX
ATXN1L,Atxn1,ATXN1
ATXN10,Atxn10,ATXN10
ATXN2,Atxn2,ATXN2
ATXN2L,Atxn2l,ATXN2L
ATXN7,Atxn7,ATXN7
ATXN7L1,Atxn7l1,ATXN7L1
ATXN7L3,Atxn7l3,ATXN7L3
ATXN7L3B,Atxn7l3b,ATXN7L3B
AUH,Auh,AUH
AUNIP,Aunip,AUNIP
AUP1,Aup1,AUP1
AURKAIP1,Aurkaip1,AURKAIP1
AURKB,Aurkb,AURKB
AUTS2,Auts2,AUTS2
AVEN,Aven,AVEN
AVL9,Avl9,AVL9
AVP,Avp,AVP
AVPI1,Avpi1,AVPI1
AVPR1A,Avpr1a,AVPR1A
AVPR1B,Avpr1b,AVPR1B
AVPR2,Avpr2,AVPR2
AWAT2,Awat2,AWAT2
AXDND1,Axdnd1,AXDND1
AXIN1,Axin1,AXIN1
AXL,Axl,AXL
AZI2,Azi2,AZI2
AZIN1,Azin1,AZIN1
AZIN2,Azin2,AZIN2
LINC00672,B230217C12Rik,LASP1NB
C5orf24,B230219D22Rik,C5orf24
B2M,B2m,B2M
B3GALNT1,B3galnt1,B3GALNT1
B3GALNT2,B3galnt2,B3GALNT2
B3GALT2,B3galt2,B3GALT2
B3GALT4,B3galt4,B3GALT4
B3GALT6,B3galt6,B3GALT6
B3GAT1,B3gat1,B3GAT1
B3GAT2,B3gat2,B3GAT2
B3GAT3,B3gat3,B3GAT3
B3GLCT,B3glct,B3GLCT
B3GNT2,B3gnt2,B3GNT2
B3GNT3,B3gnt3,B3GNT3
B3GNT4,B3gnt4,B3GNT4
B3GNT7,B3gnt7,B3GNT7
B3GNT6,B3gnt8,B3GNT8
B3GNT9,B3gnt9,B3GNT9
B3GNTL1,B3gntl1,B3GNTL1
B4GALNT1,B4galnt1,B4GALNT1
B4GALNT3,B4galnt3,B4GALNT3
B4GALNT4,B4galnt4,B4GALNT4
B4GALT1,B4galt1,B4GALT1
B4GALT2,B4galt2,B4GALT2
MGAT3,B4galt3,B4GALT3
B4GALT5,B4galt6,B4GALT6
B9D1,B9d1,B9D1
B9D2,B9d2,B9D2
C16orf91,BC003965,UQCC4
C6orf89,BC004004,C6orf89
C6orf62,BC005537,C6orf62
C9orf78,BC005624,C9orf78
C3orf52,BC016579,C3orf52
BIVM-ERCC5,BC024978,ACTMAP
C1orf54,BC028528,C1orf54
C18orf32,BC031181,C18orf32
KIAA1614,BC034090,KIAA1614
KICS2,BC048403,KICS2
C3orf84,BC048562,C3orf84
SMIM35,BC049352,SMIM35
BAALC,Baalc,BAALC
BABAM1,Babam1,BABAM1
BABAM2,Babam2,BABAM2
BACE1,Bace1,BACE1
BACH2,Bach2,BACH2
BAD,Bad,BAD
BAG1,Bag1,BAG1
BAG3,Bag3,BAG3
BAG4,Bag4,BAG4
BAG5,Bag5,BAG5
BAG6,Bag6,BAG6
BAHCC1,Bahcc1,BAHCC1
BAHD1,Bahd1,BAHD1
BAIAP2,Baiap2,BAIAP2
BAIAP2L1,Baiap2l1,BAIAP2L1
BAIAP2L2,Baiap2l2,BAIAP2L2
BAIAP3,Baiap3,BAIAP3
BAK1,Bak1,BAK1
BAMBI,Bambi,BAMBI
BANF2,Banf2,BANF2
BANK1,Bank1,BANK1
BANP,Banp,BANP
BAP1,Bap1,BAP1
BARD1,Bard1,BARD1
BARHL1,Barhl1,BARHL1
BARHL2,Barhl2,BARHL2
BARX1,Barx1,BARX1
BARX2,Barx2,BARX2
BATF,Batf,BATF
BATF2,Batf2,BATF2
BATF3,Batf3,BATF3
BAZ1A,Baz1a,BAZ1A
BAZ1B,Baz1b,BAZ1B
BAZ2A,Baz2a,BAZ2A
BAZ2B,Baz2b,BAZ2B
BBIP1,Bbip1,BBIP1
BBOX1,Bbox1,BBOX1
BBS10,Bbs10,BBS10
BBS12,Bbs12,BBS12
BBS2,Bbs2,BBS2
BBS5,Bbs5,BBS5
BBS7,Bbs7,BBS7
BBS9,Bbs9,BBS9
BCAN,Bcan,BCAN
BCAP29,Bcap29,BCAP29
BCAP31,Bcap31,BCAP31
BCAR1,Bcar1,BCAR1
BCAR3,Bcar3,BCAR3
BCAS1,Bcas1,BCAS1
BCAS3,Bcas3,BCAS3
BCAT1,Bcat1,BCAT1
BCAT2,Bcat2,BCAT2
BCDIN3D,Bcdin3d,BCDIN3D
BCKDHA,Bckdha,BCKDHA
BCKDHB,Bckdhb,BCKDHB
BCKDK,Bckdk,BCKDK
BCL10,Bcl10,BCL10
BCL11A,Bcl11a,BCL11A
BCL11B,Bcl11b,BCL11B
BCL2,Bcl2,BCL2
BCL2L1,Bcl2l1,BCL2L1
BCL2L11,Bcl2l11,BCL2L11
BCL2L13,Bcl2l13,BCL2L13
BCL2L14,Bcl2l14,BCL2L14
BCL2L15,Bcl2l15,BCL2L15
BCL2L2,Bcl2l2,BCL2L2
BCL3,Bcl3,BCL3
BCL6,Bcl6,BCL6
BCL6B,Bcl6b,BCL6B
BCL7A,Bcl7a,BCL7A
BCL7B,Bcl7b,BCL7B
BCL7C,Bcl7c,BCL7C
BCL9,Bcl9,BCL9
BCL9L,Bcl9l,BCL9L
BCLAF1,Bclaf1,BCLAF1
BCLAF3,Bclaf3,BCLAF3
BCO1,Bco1,BCO1
BCORL1,Bcorl1,BCORL1
BCS1L,Bcs1l,BCS1L
BDH1,Bdh1,BDH1
BDH2,Bdh2,BDH2
BDKRB2,Bdkrb2,BDKRB2
BDNF,Bdnf,BDNF
BDP1,Bdp1,BDP1
BECN1,Becn1,BECN1
BECN2,Becn2,BECN2
BEGAIN,Begain,BEGAIN
NOL4L,Bend3,BEND3
BEND5,Bend5,BEND5
BEND7,Bend7,BEND7
BEST3,Best1,BEST3
BEST4,Best2,BEST2
BET1,Bet1,BET1
BET1L,Bet1l,BET1L
BEX2,Bex2,BEX1
BEX3,Bex3,BEX3
TCEAL7,Bex4,BEX4
BFAR,Bfar,BFAR
BFSP1,Bfsp1,BFSP1
BFSP2,Bfsp2,BFSP2
BGLAP,Bglap2,BGLAP
BGN,Bgn,BGN
BHLHA15,Bhlha15,BHLHA15
BHLHA9,Bhlha9,BHLHA9
BHLHE22,Bhlhe22,BHLHE22
BHLHE23,Bhlhe23,BHLHE23
BHLHE40,Bhlhe40,BHLHE40
BHLHE41,Bhlhe41,BHLHE41
BHMT,Bhmt,BHMT
BICC1,Bicc1,BICC1
BICD1,Bicd1,BICD1
BICD2,Bicd2,BICD2
BICDL1,Bicdl1,BICDL1
BICDL2,Bicdl2,BICDL2
BICRA,Bicra,BICRA
BICRAL,Bicral,BICRAL
BID,Bid,BID
BIK,Bik,PXT1
BIN1,Bin1,BIN1
BIN2,Bin2,BIN2
BIRC2,Birc3,BIRC2
BIRC5,Birc5,BIRC5
ZZEF1,Birc6,BIRC6
BLCAP,Blcap,BLCAP
BLK,Blk,BLK
ERCC6,Blm,BLM
BLNK,Blnk,BLNK
BLOC1S1,Bloc1s1,BLOC1S1
BLOC1S2,Bloc1s2,BLOC1S2
BLOC1S4,Bloc1s4,BLOC1S4
BLOC1S5-TXNDC5,Bloc1s5,BLOC1S5
BLOC1S6,Bloc1s6,BLOC1S6
BLVRA,Blvra,BLVRA
BLVRB,Blvrb,BLVRB
BLZF1,Blzf1,BLZF1
BMERB1,Bmerb1,BMERB1
BMF,Bmf,BMF
BMI1,Bmi1,BMI1
BMP10,Bmp10,BMP10
BMP15,Bmp15,BMP15
BMP2,Bmp2,BMP2
BMP2K,Bmp2k,BMP2K
BMP3,Bmp3,BMP3
BMP4,Bmp4,BMP4
BMP5,Bmp5,BMP5
BMP7,Bmp7,BMP7
BMP8A,Bmp8a,BMP6
BMPR1A,Bmpr1b,BMPR1B
BMPR2,Bmpr2,BMPR2
BMS1,Bms1,BMS1
BMT2,Bmt2,BMT2
BMX,Bmx,BMX
BNC1,Bnc1,BNC1
BNC2,Bnc2,BNC2
BNIP1,Bnip1,BNIP1
BNIP2,Bnip2,BNIP2
BNIP3,Bnip3,BNIP3
BNIP3L,Bnip3l,BNIP3L
BNIP5,Bnip5,BNIP5
BNIPL,Bnipl,BNIPL
PSG1,Boc,BOC
BOD1L1,Bod1l,BOD1L1
BOK,Bok,BOK
BOLA1,Bola1,BOLA1
BOLL,Boll,BOLL
BOP1,Bop1,BOP1
BORA,Bora,BORA
BORCS5,Borcs5,BORCS5
BORCS6,Borcs6,BORCS6
BORCS7,Borcs7,BORCS7
BORCS8-MEF2B,Borcs8,BORCS8
BPGM,Bpgm,BPGM
BPIFA1,Bpifa1,BPIFA1
BPIFA2,Bpifa2,BPIFA2
BPIFA3,Bpifa3,BPIFA3
BPIFB1,Bpifb1,BPIFB1
BPIFB2,Bpifb2,BPIFB2
BPIFB3,Bpifb3,BPIFB3
BPIFB4,Bpifb4,BPIFB4
BPIFB6,Bpifb6,BPIFB6
BPNT1,Bpnt1,BPNT1
BPNT2,Bpnt2,BPNT2
BPTF,Bptf,BPTF
BRAF,Braf,BRAF
BRAT1,Brat1,BRAT1
BRCA1,Brca1,BRCA1
BRCA2,Brca2,BRCA2
BRCC3,Brcc3,BRCC3
BRD1,Brd1,BRD1
BRD2,Brd2,BRD2
BRD3OS,Brd3os,BRD3OS
BRD4,Brd4,BRD4
BRD7,Brd7,BRD7
BRD8,Brd8,BRD8
TAF1,Brd9,BRD9
BRDT,Brdt,BRDT
BRF1,Brf1,BRF1
BRI3,Bri3,BRI3
BRI3BP,Bri3bp,TMEM109
BRICD5,Bricd5,BRICD5
BRINP1,Brinp1,BRINP1
BRINP2,Brinp3,BRINP2
BRIP1,Brip1,BRIP1
BRK1,Brk1,BRK1
BRMS1,Brms1,BRMS1
BRMS1L,Brms1l,BRMS1L
BRPF1,Brpf1,BRPF1
BRPF3,Brpf3,BRPF3
BRS3,Brs3,BRS3
BRSK1,Brsk1,BRSK1
BRSK2,Brsk2,BRSK2
BRWD1,Brwd1,BRWD1
BSCL2,Bscl2,BSCL2
BSDC1,Bsdc1,BSDC1
BSG,Bsg,EMB
BSN,Bsn,BSN
BSND,Bsnd,BSND
BSPH1,Bsph1,BSP1
BST2,Bst2,BST2
BSX,Bsx,BSX
BTAF1,Btaf1,BTAF1
BTBD11,Btbd11,ABTB3
BTBD16,Btbd16,BTBD16
BTBD17,Btbd17,BTBD17
BTBD18,Btbd18,BTBD18
BTBD1,Btbd2,BTBD2
BTBD6,Btbd3,BTBD3
BTBD2,Btbd6,BTBD6
BTBD8,Btbd8,BTBD8
BTBD9,Btbd9,BTBD9
BTD,Btd,BTD
BTF3,Btf3,BTF3
BTG1,Btg1,BTG1
BTG2,Btg2,BTG2
BTG4,Btg3,BTG4
BTK,Btk,BTK
BTN2A2,Btn2a2,BTN1A1
BTNL3,Btnl10,ERMAP
BTNL2,Btnl2,BTNL2
BTNL9,Btnl9,BTNL9
BUB1,Bub1,BUB1
BUB3,Bub3,BUB3
BUD13,Bud13,BUD13
BUD23,Bud23,BUD23
BUD31,Bud31,BUD31
BVES,Bves,BVES
BYSL,Bysl,BYSL
BZW1,Bzw1,BZW1
BZW2,Bzw2,BZW2
C8orf82,C030006K11Rik,C8orf82
C1orf115,C130074G19Rik,C1orf115
C1D,C1d,C1D
C1QA,C1qa,C1QA
C1QB,C1qb,C1QB
C1QBP,C1qbp,C1QBP
C1QC,C1qc,C1QC
C1QL1,C1ql1,C1QL1
C1QL2,C1ql2,C1QL2
C1QL3,C1ql3,C1QL3
C1QL4,C1ql4,C1QL4
C1QTNF12,C1qtnf12,C1QTNF12
C1QTNF2,C1qtnf2,C1QTNF2
C1QTNF3,C1qtnf3,C1QTNF3
C1QTNF4,C1qtnf4,C1QTNF4
C1QTNF5,C1qtnf5,C1QTNF5
C1QTNF7,C1qtnf7,C1QTNF7
C1S,C1s2,C1S
C2,C2,C2
C2CD2,C2cd2,C2CD2
C2CD2L,C2cd2l,C2CD2L
C2CD3,C2cd3,C2CD3
C2CD4C,C2cd4c,C2CD4C
C2CD4D,C2cd4d,C2CD4D
C2CD5,C2cd5,C2CD5
C3,C3,C3
C5orf63,C330018D20Rik,C5orf63
C3AR1,C3ar1,C3AR1
C4B,C4b,C4A
C5AR1,C5ar1,C5AR1
C5AR2,C5ar2,C5AR2
C6,C6,C6
C7,C7,C7
PRR15,C77080,NHSL3
C2orf42,C87436,C2orf42
C8A,C8a,C8A
C8B,C8b,C8B
C8G,C8g,C8G
C9orf72,C9orf72,C9orf72
C1orf94,CK137956,C1orf94
C12orf40,CN725425,REDIC1
CAAP1,Caap1,CAAP1
CAB39L,Cab39,CAB39
CABCOCO1,Cabcoco1,CABCOCO1
CABLES2,Cables2,CABLES2
CABP1,Cabp1,CABP1
CABP2,Cabp2,CABP2
CABP4,Cabp4,CABP4
CABP7,Cabp7,CABP7
CABS1,Cabs1,CABS1
CABYR,Cabyr,CABYR
CACFD1,Cacfd1,CACFD1
CACHD1,Cachd1,CACHD1
CACNA1B,Cacna1a,CACNA1A
CACNA1C,Cacna1c,CACNA1D
CACNA1E,Cacna1e,CACNA1E
CACNA1G,Cacna1g,CACNA1G
CACNA1H,Cacna1h,CACNA1I
TULP2,Cacna1i,DBNDD1
CACNA1S,Cacna1s,CACNA1S
CACNA2D1,Cacna2d1,CACNA2D1
CACNA2D2,Cacna2d2,CACNA2D2
CACNA2D3,Cacna2d3,CACNA2D3
CACNA2D4,Cacna2d4,CACNA2D4
CACNB1,Cacnb1,CACNB1
CACNB3,Cacnb3,CACNB3
CACNB4,Cacnb4,CACNB4
CACNG1,Cacng1,CACNG1
CACNG2,Cacng2,CACNG2
CACNG3,Cacng3,CACNG3
CACNG4,Cacng4,CACNG4
CACNG5,Cacng5,CACNG5
CACNG6,Cacng6,CACNG6
CACNG7,Cacng7,CACNG7
CACNG8,Cacng8,CACNG8
CACTIN,Cactin,CACTIN
CACUL1,Cacul1,CACUL1
CACYBP,Cacybp,CACYBP
CAD,Cad,CAD
CADM1,Cadm1,CADM1
CADM2,Cadm2,CADM2
CADM3,Cadm3,CADM3
CADM4,Cadm4,CADM4
CADPS2,Cadps2,CADPS2
CAGE1,Cage1,CAGE1
CALB1,Calb1,CALB1
CALB2,Calb2,CALB2
CALCOCO1,Calcoco1,CALCOCO1
GOLGA6L1,Calcoco2,CALCOCO2
CALCR,Calcr,CALCR
CALD1,Cald1,CALD1
CALHM1,Calhm1,CALHM1
CALHM2,Calhm2,CALHM2
CALHM3,Calhm3,CALHM3
CALHM5,Calhm5,CALHM5
CALM1,Calm1,CALM1
CALML5,Calm4,CALML5
CALML3,Calml3,CALM3
CALML4,Calml4,CALML4
CALR,Calr,CALR
CALR3,Calr3,CALR3
CALU,Calu,CALU
CALY,Caly,CALY
CAMK1,Camk1,CAMK1
CAMK1D,Camk1d,CAMK1D
CAMK1G,Camk1g,CAMK1G
CAMK2G,Camk2b,CAMK2G
CAMK2D,Camk2d,CAMK2D
CAMK2N1,Camk2n1,CAMK2N1
CAMK2N2,Camk2n2,CAMK2N2
CAMK4,Camk4,CAMK4
CAMKK1,Camkk1,CAMKK1
CAMKK2,Camkk2,CAMKK2
CAMKV,Camkv,CAMKV
CAMLG,Caml,CAMLG
CAMP,Camp,PMAP-36
CAMSAP1,Camsap2,CAMSAP2
CAMSAP3,Camsap3,CAMSAP3
CAMTA2,Camta2,CAMTA2
CAND1,Cand1,CAND1
CAND2,Cand2,CAND2
CANX,Canx,CANX
CAP1,Cap1,CAP1
CAP2,Cap2,CAP2
CAPG,Capg,CAPG
CAPN1,Capn1,CAPN1
CAPN10,Capn10,CAPN10
CAPN14,Capn11,CAPN11
CAPN12,Capn12,CAPN12
CAPN13,Capn13,CAPN13
CAPN15,Capn15,CAPN15
CAPN9,Capn2,CAPN2
CAPN3,Capn3,CAPN3
CAPN6,Capn6,CAPN6
CAPN7,Capn7,CAPN7
CAPN2,Capn8,CAPN8
CAPNS1,Capns1,CAPNS1
CAPRIN1,Caprin1,CAPRIN1
