Gene name,Macaque gene name
Y_RNA,Y_RNA
U6,U6
ADGRG6,ADGRG6
PLPP5,PLPP5
U6,U6
XRCC2,XRCC2
5S_rRNA,5S_rRNA
EPN1,EPN1
ARMCX5,ARMCX5
KRAS,KRAS
TBX19,TBX19
OR14J1,OR14J1
Y_RNA,Y_RNA
U6,U6
CEP78,CEP78
U6,U6
FFAR1,FFAR1
MIR342,mml-mir-342
Y_RNA,Y_RNA
RNF32,RNF32
U6,U6
U6,U6
U6,U6
Y_RNA,Y_RNA
H2BC11,H2BC11
MED7,MED7
NRF1,NRF1
RYR1,RYR1
BAIAP2,BAIAP2
SNORA19,SNORA19
RAB25,RAB25
U6,U6
TRIM67,TRIM67
SENP3,SENP3
DIPK2B,DIPK2B
U6,U6
POR,POR
JAZF1,JAZF1
MMRN1,MMRN1
SSNA1,SSNA1
U2,U2
KLHL4,KLHL4
CCNE2,CCNE2
Y_RNA,Y_RNA
U6,U6
IL21,IL21
GNAT3,GNAT3
U6,U6
ZNF551,ZNF551
CLEC17A,CLEC17A
MAP3K3,MAP3K3
U6,U6
U6,U6
U6,U6
Metazoa_SRP,Metazoa_SRP
AKAP8,AKAP8
U8,U8
ERBB2,ERBB2
U6,U6
U6,U6
TTC28,TTC28
MIR487B,mml-mir-487b
TYW5,TYW5
PLA2G2A,PLA2G2A
GPR174,GPR174
ACKR3,ACKR3
GABRQ,GABRQ
Y_RNA,Y_RNA
CERT1,CERT1
AKAIN1,AKAIN1
U6,U6
CREBL2,CREBL2
KRT74,KRT74
ADAM29,ADAM29
USP42,USP42
CDCA7,CDCA7
UNC45A,UNC45A
P4HA2,P4HA2
U6,U6
U6,U6
ST3GAL3,ST3GAL3
U6,U6
U2,U2
ABHD12,ABHD12
VAMP1,VAMP1
DUSP4,DUSP4
U6,U6
GRAMD4,GRAMD4
SAMD9,SAMD9
STRA8,STRA8
U2,U2
MIR491,mml-mir-491
GPR39,GPR39
U6,U6
SIAE,SIAE
PDCD2L,PDCD2L
STK32C,STK32C
U6,U6
ggo-mir-21,mml-mir-21
AUTS2,AUTS2
U6,U6
ADAM30,ADAM30
U2,U2
SNORD64,SNORD64
U6,U6
MIR1282,MIR1282
U2,U2
MIR6812,MIR6812
U6,U6
DEPP1,DEPP1
PSAPL1,PSAPL1
Y_RNA,Y_RNA
DCAF10,DCAF10
U6,U6
U6,U6
RELN,RELN
MIR518F,mml-mir-518f
SASH3,SASH3
RPN2,RPN2
HTR5A,HTR5A
U6,U6
CALCB,CALCB
ADAM21,ADAM21
5S_rRNA,5S_rRNA
U6,U6
U6,U6
PNPO,PNPO
THUMPD2,THUMPD2
MIR200A,mml-mir-200a
TRBV12-5,TRBV12-5
U2,U2
MESP2,MESP2
COL9A2,COL9A2
U8,U8
GNL3L,GNL3L
CCDC175,CCDC175
U6,U6
CEBPG,CEBPG
HIPK3,HIPK3
U6,U6
SNRPA,SNRPA
U6,U6
U6,U6
U8,U8
U2,U2
GPALPP1,GPALPP1
U6,U6
CRYBA1,CRYBA1
MIR452,MIR452
UBE2E2,UBE2E2
U6,U6
U2,U2
U6,U6
TFDP3,TFDP3
SERP1,SERP1
VPS37A,VPS37A
GBP3,GBP3
OR7C2,OR7C2
GPX5,GPX5
U6,U6
Y_RNA,Y_RNA
MIR554,mml-mir-554
CD3D,CD3D
SMARCE1,SMARCE1
PAM,PAM
TRMT10C,TRMT10C
U6,U6
PLXNA2,PLXNA2
IL17F,IL17F
U6,U6
ZNF177,ZNF177
PCYT1B,PCYT1B
U1,U1
LGALSL,LGALSL
U6,U6
OR52K1,OR52K1
U2,U2
U6,U6
METTL18,METTL18
SMCHD1,SMCHD1
POMT2,POMT2
U6,U6
PPFIA2,PPFIA2
MIR193B,mml-mir-193b
RANBP17,RANBP17
SLC16A9,SLC16A9
U6,U6
PTGIR,PTGIR
CHRM5,CHRM5
MTHFD2L,MTHFD2L
MIRLET7D,MIRLET7D
SNORA46,SNORA46
Y_RNA,Y_RNA
MIR371A,mml-mir-371
U2,U2
IZUMO1,IZUMO1
U8,U8
SLC22A13,SLC22A13
FUT8,FUT8
U6,U6
TRBV16,TRBV16
ZNF518B,ZNF518B
SMARCAD1,SMARCAD1
TAS2R40,TAS2R40
U6,U6
U2,U2
U6,U6
GPR4,GPR4
ST6GAL1,ST6GAL1
Y_RNA,Y_RNA
SOX13,SOX13
OR10P1,OR10P1
Metazoa_SRP,Metazoa_SRP
MIR199A1,mml-mir-199a-2
SLC35E4,SLC35E4
LACC1,LACC1
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
ACTL7A,ACTL7A
U6,U6
JRKL,JRKL
PEX14,PEX14
GMPR,GMPR
MRPL21,MRPL21
NRG1,NRG1
PDE4A,PDE4A
Metazoa_SRP,Metazoa_SRP
EPG5,EPG5
ASTN1,ASTN1
NAALADL1,NAALADL1
LGALS2,LGALS2
MIR425,mml-mir-425
U6,U6
MIR191,MIR191
U1,U1
BMPR2,BMPR2
U6,U6
U6,U6
DBX1,DBX1
Y_RNA,Y_RNA
AHSA1,AHSA1
PKP1,PKP1
ANKRD34A,ANKRD34A
5S_rRNA,5S_rRNA
NCOA7,NCOA7
CSPP1,CSPP1
U6,U6
ING3,ING3
Y_RNA,Y_RNA
TOB1,TOB1
U6,U6
Metazoa_SRP,Metazoa_SRP
ZNF648,ZNF648
RABGAP1,RABGAP1
U6,U6
Y_RNA,Y_RNA
U1,U1
WDR13,WDR13
TRPC7,TRPC7
SUPT20H,SUPT20H
Metazoa_SRP,Metazoa_SRP
MMACHC,MMACHC
TENT2,TENT2
ISOC1,ISOC1
Metazoa_SRP,Metazoa_SRP
U6,U6
NPNT,NPNT
MIR553,mml-mir-553
MAT2B,MAT2B
U6,U6
SYNE1,SYNE1
Y_RNA,Y_RNA
CSNK1A1L,CSNK1A1L
EPB41L4A,EPB41L4A
RORB,RORB
GPAA1,GPAA1
Metazoa_SRP,Metazoa_SRP
DPEP1,DPEP1
U6,U6
CLDN12,CLDN12
U6,U6
U6,U6
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
U6,U6
OR5F1,OR5F1
SF3B3,SF3B3
UGP2,UGP2
SNORD23,SNORD23
Metazoa_SRP,Metazoa_SRP
U6,U6
Metazoa_SRP,Metazoa_SRP
U6,U6
CNOT11,CNOT11
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
NEUROG1,NEUROG1
TOM1,TOM1
SKIC8,SKIC8
MIR323A,MIR323A
N4BP2,N4BP2
Metazoa_SRP,Metazoa_SRP
RTN4R,RTN4R
PSMC2,PSMC2
CD1E,CD1E
TMEM121,TMEM121
CACNB3,CACNB3
Metazoa_SRP,Metazoa_SRP
GDPD5,GDPD5
SMAP2,SMAP2
MATN4,MATN4
Metazoa_SRP,Metazoa_SRP
U6,U6
KIAA1549L,KIAA1549L
NCF2,NCF2
ggo-mir-29b-1,mml-mir-29b-1
U6,U6
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
MAPT,MAPT
Y_RNA,Y_RNA
ATXN10,ATXN10
Metazoa_SRP,Metazoa_SRP
GPRASP2,GPRASP2
TM9SF2,TM9SF2
EFS,EFS
U6,U6
5S_rRNA,5S_rRNA
C1QTNF8,C1QTNF8
NCOR1,NCOR1
Metazoa_SRP,Metazoa_SRP
U6,U6
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
U6,U6
AP5S1,AP5S1
GPR171,GPR171
ALLC,ALLC
TNFAIP8L2,TNFAIP8L2
RASSF4,RASSF4
SUGP2,SUGP2
TOR4A,TOR4A
Y_RNA,Y_RNA
WDR31,WDR31
PRPS1L1,PRPS1L1
ggo-mir-7-2,mml-mir-7-2
U6,U6
Metazoa_SRP,Metazoa_SRP
SCARNA18B,SCARNA18B
TMED8,TMED8
RPS6KC1,RPS6KC1
U6,U6
Metazoa_SRP,Metazoa_SRP
GAN,GAN
U6,U6
MARCHF10,MARCHF10
OR6C2,OR6C2
Y_RNA,Y_RNA
CRYGS,CRYGS
ggo-mir-210,mml-mir-210
Metazoa_SRP,Metazoa_SRP
RRAGC,RRAGC
RAPGEF3,RAPGEF3
U6,U6
SERTAD4,SERTAD4
ZNF169,ZNF169
C16orf87,C20H16orf87
LATS2,LATS2
ASB4,ASB4
MIR99B,MIR99B
Metazoa_SRP,Metazoa_SRP
OR9G1,OR9G1
Metazoa_SRP,Metazoa_SRP
IZUMO1R,IZUMO1R
HS3ST6,HS3ST6
U6,U6
MAP4K5,MAP4K5
PGAP3,PGAP3
U6,U6
TOP3A,TOP3A
SLCO5A1,SLCO5A1
Metazoa_SRP,Metazoa_SRP
U6,U6
U6,U6
Metazoa_SRP,Metazoa_SRP
5S_rRNA,5S_rRNA
ADAMTSL4,ADAMTSL4
ZNHIT2,ZNHIT2
MAP1A,MAP1A
Metazoa_SRP,Metazoa_SRP
POLE4,POLE4
SOD1,SOD1
U6,U6
ZNF470,ZNF470
XPR1,XPR1
ACVR2A,ACVR2A
PABPC4L,PABPC4L
Metazoa_SRP,Metazoa_SRP
CSRP1,CSRP1
U6,U6
U6,U6
ggo-mir-214,mml-mir-214
5S_rRNA,5S_rRNA
IQCC,IQCC
Metazoa_SRP,Metazoa_SRP
DPYSL5,DPYSL5
ZSCAN20,ZSCAN20
PATJ,PATJ
ATP13A1,ATP13A1
CARD19,CARD19
Metazoa_SRP,Metazoa_SRP
DBNL,DBNL
NLRC3,NLRC3
ARL14,ARL14
SNORD45A,SNORD45A
PSMD5,PSMD5
CEBPB,CEBPB
LRRC32,LRRC32
U6,U6
HOXB13,HOXB13
PRKCZ,PRKCZ
DAAM1,DAAM1
Metazoa_SRP,Metazoa_SRP
U6,U6
MIR383,MIR383
ANKRD12,ANKRD12
MIR211,mml-mir-211
MIR152,MIR152
Metazoa_SRP,Metazoa_SRP
BBOF1,BBOF1
NAA35,NAA35
GAS8,GAS8
H1-5,H1-5
NPS,NPS
Metazoa_SRP,Metazoa_SRP
OR2A12,OR2A12
U6,U6
NR0B1,NR0B1
ODAD3,ODAD3
ggo-mir-7-1,mml-mir-7-1
NWD2,NWD2
OR5W2,OR5W2
HPRT1,HPRT1
Metazoa_SRP,Metazoa_SRP
SARAF,SARAF
PLPP6,PLPP6
STRADB,STRADB
SNORD45C,SNORD45C
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
TRAPPC13,TRAPPC13
MIR597,mml-mir-597
RNF186,RNF186
MIR103A2,mml-mir-103-2
ZNF175,ZNF175
HIP1R,HIP1R
Metazoa_SRP,Metazoa_SRP
CENPU,CENPU
ggo-mir-106a,mml-mir-106a
RIN2,RIN2
IGSF21,IGSF21
U1,U1
Metazoa_SRP,Metazoa_SRP
ACRV1,ACRV1
MCRS1,MCRS1
TATDN2,TATDN2
U6,U6
C9,C9
TRDMT1,TRDMT1
U6,U6
TRABD,TRABD
SNORA50A,SNORA50A
Metazoa_SRP,Metazoa_SRP
SMIM15,SMIM15
PABPC1L,PABPC1L
P2RY14,P2RY14
Metazoa_SRP,Metazoa_SRP
SKIC2,SKIC2
SOX11,SOX11
SNORD45B,SNORD45B
U1,U1
Metazoa_SRP,Metazoa_SRP
METTL4,METTL4
NUDT8,NUDT8
CPM,CPM
Metazoa_SRP,Metazoa_SRP
KHDRBS2,KHDRBS2
SERPINB8,SERPINB8
OR52M1,OR52M1
U6,U6
GABRP,GABRP
ggo-mir-25,mml-mir-25
Metazoa_SRP,Metazoa_SRP
U1,U1
C1orf105,C1H1orf105
TSNAX,TSNAX
Metazoa_SRP,Metazoa_SRP
PRMT6,PRMT6
Metazoa_SRP,Metazoa_SRP
NT5E,NT5E
MIR516B-1,mml-mir-516b
U6,U6
Metazoa_SRP,Metazoa_SRP
MIR598,MIR598
AKAP3,AKAP3
SMIM32,SMIM32
ROBO4,ROBO4
Metazoa_SRP,Metazoa_SRP
U6,U6
PLEKHA4,PLEKHA4
TSSK6,TSSK6
U6,U6
C1QTNF12,C1QTNF12
KLHL1,KLHL1
APOA5,APOA5
GCNT3,GCNT3
ISCA2,ISCA2
BHLHE40,BHLHE40
AP3M2,AP3M2
SLC9A4,SLC9A4
CREB3L3,CREB3L3
TRAK2,TRAK2
RPL9,RPL9
TCIM,TCIM
Metazoa_SRP,Metazoa_SRP
U6,U6
GRID1,GRID1
COL1A2,COL1A2
OPN4,OPN4
RASA3,RASA3
INPP5F,INPP5F
PPIH,PPIH
Metazoa_SRP,Metazoa_SRP
ZNF554,ZNF554
Metazoa_SRP,Metazoa_SRP
DNAJC30,DNAJC30
CASR,CASR
GPR15,GPR15
SNORD56,SNORD56
MIR124-3,MIR124-3
MIR22,MIR22
U6,U6
RIPOR2,RIPOR2
Metazoa_SRP,Metazoa_SRP
ADGRG1,ADGRG1
FREM3,FREM3
NDUFB5,NDUFB5
SPEGNB,SPEGNB
ATP5F1D,ATP5F1D
U6,U6
ZNF385C,ZNF385C
CDR2L,CDR2L
Metazoa_SRP,Metazoa_SRP
SCGB1D1,SCGB1D1
C1QC,C1QC
HS6ST1,HS6ST1
Metazoa_SRP,Metazoa_SRP
U6,U6
ARHGAP33,ARHGAP33
RLIM,RLIM
MSMB,MSMB
GCG,GCG
DUOX1,DUOX1
IRX2,IRX2
ESYT3,ESYT3
PLA2R1,PLA2R1
Y_RNA,Y_RNA
BOP1,BOP1
U6,U6
PSMD14,PSMD14
U6,U6
ggo-mir-17,mml-mir-17
PLEKHG2,PLEKHG2
ZSCAN16,ZSCAN16
TCEAL8,TCEAL8
SNORD56B,SNORD56B
Y_RNA,Y_RNA
HBEGF,HBEGF
Metazoa_SRP,Metazoa_SRP
MAP3K6,MAP3K6
HYCC2,HYCC2
U6,U6
Y_RNA,Y_RNA
ggo-mir-10b,mml-mir-10b
EPYC,EPYC
U6,U6
SPIN4,SPIN4
FAM171A1,FAM171A1
USP16,USP16
SEPTIN8,SEPTIN8
C22orf31,C10H22orf31
U6,U6
Y_RNA,Y_RNA
U6,U6
SNORD26,SNORD26
H2AC14,H2AC14
Metazoa_SRP,Metazoa_SRP
MIR133B,mml-mir-133b
U1,U1
VPS13B,VPS13B
DHTKD1,SEC61A2
TNFAIP1,TNFAIP1
STXBP6,STXBP6
FLAD1,FLAD1
Y_RNA,Y_RNA
U6,U6
PLCD1,PLCD1
U6,U6
U6,U6
QRSL1,QRSL1
Metazoa_SRP,Metazoa_SRP
ORAI3,ORAI3
U6,U6
CCL16,CCL16
C19orf47,C19H19orf47
CLCN1,CLCN1
CDC6,CDC6
SNORD37,SNORD37
NKAPL,NKAPL
PLEKHM2,PLEKHM2
TET3,TET3
CYP27B1,CYP27B1
IQSEC2,IQSEC2
ROMO1,ROMO1
TAS2R16,TAS2R16
MIR490,mml-mir-490
MAP3K21,MAP3K21
OR5B12,OR5B12
ZC2HC1B,ZC2HC1B
THTPA,THTPA
ERBB4,ERBB4
BFSP2,BFSP2
Y_RNA,Y_RNA
MICAL3,MICAL3
INTS2,INTS2
SMARCD2,SMARCD2
NEUROD2,NEUROD2
GADL1,GADL1
Y_RNA,Y_RNA
ARF6,ARF6
Metazoa_SRP,Metazoa_SRP
TOE1,TOE1
NEO1,NEO1
DUSP9,DUSP9
5S_rRNA,5S_rRNA
R3HDM1,R3HDM1
TXNRD3,TXNRD3
EPB42,EPB42
Y_RNA,Y_RNA
Y_RNA,Y_RNA
U6,U6
FUT1,FUT1
MEI1,MEI1
SNAPC2,SNAPC2
ENTPD7,ENTPD7
5S_rRNA,5S_rRNA
Metazoa_SRP,Metazoa_SRP
NAP1L3,NAP1L3
ggo-mir-448,mml-mir-448
WDFY1,WDFY1
GSN,GSN
SNORD15,SNORD15
SERPINE2,SERPINE2
HIRA,HIRA
Y_RNA,Y_RNA
MCPH1,MCPH1
ggo-mir-145,mml-mir-145
Y_RNA,Y_RNA
VRK1,VRK1
Metazoa_SRP,Metazoa_SRP
U6,U6
U6,U6
P2RY4,P2RY4
UTP4,UTP4
DDR2,DDR2
U4,U4
ANKRD34C,ANKRD34C
ADRA1A,ADRA1A
Y_RNA,Y_RNA
DOK2,DOK2
RAPGEF2,RAPGEF2
VSIR,VSIR
FMNL3,FMNL3
KCNQ5,KCNQ5
U6,U6
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
EPHX1,EPHX1
ASCC1,ASCC1
SNORA28,SNORA28
ZNF497,ZNF497
AQP6,AQP6
Y_RNA,Y_RNA
TBXT,TBXT
U6,U6
MIR590,mml-mir-590
SOCS1,SOCS1
PFN3,PFN3
U6,U6
RHCG,RHCG
U4,U4
MIR711,mml-mir-711
Y_RNA,Y_RNA
U6,U6
WNT16,WNT16
FAM9C,FAM9C
B4GALNT3,B4GALNT3
MORC3,MORC3
Metazoa_SRP,Metazoa_SRP
U4,U4
LIN7C,LIN7C
Y_RNA,Y_RNA
ZNF496,ZNF496
U6,U6
SIRPG,SIRPG
Y_RNA,Y_RNA
CCDC197,CCDC197
FBXL6,FBXL6
NTN3,NTN3
H2AC6,H2AC6
RPRM,RPRM
U6,U6
HAPLN3,HAPLN3
MIR1283-1,mml-mir-518a-3
REXO2,REXO2
ANKDD1A,ANKDD1A
FAM3C,FAM3C
OTUD3,OTUD3
U6,U6
SNORD1C,SNORD1C
U4,U4
GABRG2,GABRG2
Metazoa_SRP,Metazoa_SRP
RENBP,RENBP
SPART,SPART
Y_RNA,Y_RNA
RCHY1,RCHY1
C6orf62,C4H6orf62
Y_RNA,Y_RNA
U6,U6
CLASP1,CLASP1
LY6L,LY6L
U6,U6
ggo-mir-181a-2,mml-mir-181a-2
ZFP3,ZFP3
Metazoa_SRP,Metazoa_SRP
FAM13C,FAM13C
GTF2H4,GTF2H4
Y_RNA,Y_RNA
U4,U4
Y_RNA,Y_RNA
U6,U6
AP1M2,AP1M2
Y_RNA,Y_RNA
MESD,MESD
TNK1,TNK1
Metazoa_SRP,Metazoa_SRP
SNX20,SNX20
TMEM200B,TMEM200B
Metazoa_SRP,Metazoa_SRP
U6,U6
APOL4,APOL4
U6,U6
U4,U4
CMA1,CMA1
Metazoa_SRP,Metazoa_SRP
MAGEB17,MAGEB17
ITGAM,ITGAM
H3C15,H3C13
5S_rRNA,5S_rRNA
ZWILCH,ZWILCH
U2,U2
TNRC18,TNRC18
Metazoa_SRP,Metazoa_SRP
HSD3B7,HSD3B7
TMT1A,TMT1A
ggo-mir-215,mml-mir-215
SLC51A,SLC51A
IKBKE,IKBKE
FECH,FECH
TCTE1,TCTE1
CSF3,CSF3
U6,U6
FXYD4,FXYD4
TEC,TEC
ABCA9,ABCA9
MIR600,mml-mir-600
MRPL41,MRPL41
Y_RNA,Y_RNA
U6,U6
FNBP4,FNBP4
TUBGCP3,TUBGCP3
ALOX12B,ALOX12B
Y_RNA,Y_RNA
AIPL1,AIPL1
SLC30A10,SLC30A10
Metazoa_SRP,Metazoa_SRP
CEP44,CEP44
PDE11A,PDE11A
Y_RNA,Y_RNA
Y_RNA,Y_RNA
U1,U1
SNORA26,SNORA26
SLCO4A1,SLCO4A1
ANOS1,ANOS1
TDRD15,TDRD15
NHERF1,NHERF1
U6,U6
MIR520C,MIR520C
Y_RNA,Y_RNA
U6,U6
CC2D1A,CC2D1A
RAVER2,RAVER2
TAS2R3,TAS2R3
CHN1,CHN1
MDFI,MDFI
PRR9,PRR9
ABHD14B,ABHD14B
PDE1A,PDE1A
KANK2,KANK2
MIR218-2,mml-mir-218-2
PPP2R5D,PPP2R5D
RARS2,RARS2
Metazoa_SRP,Metazoa_SRP
INTS6,INTS6
U6,U6
Y_RNA,Y_RNA
RBKS,RBKS
UBASH3A,UBASH3A
Metazoa_SRP,Metazoa_SRP
SLC10A5,SLC10A5
SAMD8,SAMD8
U4,U4
PHIP,PHIP
NEK10,NEK10
U1,U1
EXOG,EXOG
KCNMB2,KCNMB2
SNORA1,SNORA1
GALNT15,GALNT15
Metazoa_SRP,Metazoa_SRP
ACTR1B,ACTR1B
CNTFR,CNTFR
U6,U6
EIF3L,EIF3L
Metazoa_SRP,Metazoa_SRP
CSNK1G3,CSNK1G3
ADIG,ADIG
U6,U6
DLD,DLD
U4,U4
U6,U6
VXN,VXN
OR6Q1,OR6Q1
U6,U6
MARVELD1,MARVELD1
BATF2,BATF2
BECN2,BECN2
ERO1A,ERO1A
MRPS2,MRPS2
U6,U6
RFX2,RFX2
U4,U4
DKK4,DKK4
PRMT8,PRMT8
U6,U6
C1orf216,C1H1orf216
TBC1D2,TBC1D2
DLGAP5,DLGAP5
U6,U6
C13orf42,C17H13orf42
ZNF674,ZNF674
APC,APC
NMBR,NMBR
U6,U6
Metazoa_SRP,Metazoa_SRP
U6,U6
U4,U4
NCAPH2,NCAPH2
TMEM125,TMEM125
ZNF71,ZNF71
MIR23B,MIR23B
TGS1,TGS1
GPR179,GPR179
U6,U6
SARM1,SARM1
U6,U6
U8,U8
HDGF,HDGF
PAN3,PAN3
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SNRPC,SNRPC
U1,U1
U4,U4
SGCG,SGCG
PKN2,PKN2
LAPTM4A,LAPTM4A
U6,U6
U6,U6
CLDN20,CLDN20
Metazoa_SRP,Metazoa_SRP
SPNS3,SPNS3
PIGU,PIGU
FBXO31,FBXO31
INHBA,INHBA
U6,U6
TLR10,TLR10
FBXO10,FBXO10
U3,U3
DEPDC1B,DEPDC1B
MYL9,MYL9
OR2A5,OR2A5
TAAR1,TAAR1
ADGB,ADGB
ALX3,ALX3
U6,U6
MIR181B2,mml-mir-181b-2
Metazoa_SRP,Metazoa_SRP
CDH11,CDH11
ANKRD52,ANKRD52
JRK,JRK
U4,U4
HNRNPA3,HNRNPA3
AGTR2,AGTR2
TMEM106C,TMEM106C
U6,U6
PENK,PENK
U1,U1
Metazoa_SRP,Metazoa_SRP
U3,U3
LSS,LSS
BMP7,BMP7
RSRC2,RSRC2
U6,U6
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ALOX15,ALOX15
U6,U6
MAVS,MAVS
U4,U4
MIR508,mml-mir-508
BEX1,BEX1
COPB1,COPB1
ABCF2,ABCF2
GP1BB,GP1BB
SSR4,SSR4
GRIA3,GRIA3
CEP120,CEP120
Metazoa_SRP,Metazoa_SRP
TTF1,TTF1
GPR158,GPR158
TBC1D9B,TBC1D9B
TUBGCP4,TUBGCP4
CHRNA5,CHRNA5
KIAA0586,KIAA0586
U4,U4
RALGPS2,RALGPS2
TOGARAM2,TOGARAM2
IQCE,IQCE
SH3GL1,SH3GL1
SNAP47,SNAP47
FCER1A,FCER1A
SNORD10,SNORD10
FAM237B,FAM237B
DOCK4,DOCK4
ECE1,ECE1
ggo-mir-101,mml-mir-101-1
VPS13A,VPS13A
Metazoa_SRP,Metazoa_SRP
HDAC11,HDAC11
SETMAR,SETMAR
CUL4B,CUL4B
MIR552,mml-mir-552
U6,U6
U6,U6
U6,U6
Metazoa_SRP,Metazoa_SRP
MTERF2,MTERF2
TRPC5OS,TRPC5OS
SLAMF9,SLAMF9
BEST1,BEST1
RTL5,RTL5
CCDC77,CCDC77
U6,U6
MIR488,mml-mir-488
Metazoa_SRP,Metazoa_SRP
TPGS1,TPGS1
RSKR,RSKR
CTNND1,CTNND1
ERG,ERG
TSKS,TSKS
U4,U4
PRPF8,PRPF8
BRD3,BRD3
ATG4C,ATG4C
Metazoa_SRP,Metazoa_SRP
FLRT1,FLRT1
PLXND1,PLXND1
FGF20,FGF20
WDR43,WDR43
PTPN6,PTPN6
TRAV9-2,TRAV9-2
SOWAHB,SOWAHB
U6,U6
CHRM1,CHRM1
RNF121,RNF121
SLC41A1,SLC41A1
MMADHC,MMADHC
OR10Z1,OR10Z1
5S_rRNA,5S_rRNA
MANBA,MANBA
USP15,USP15
U4,U4
U6,U6
NPM3,NPM3
CLEC12A,CLEC12A
OR8I2,OR8I2
U6,U6
PAQR5,PAQR5
ZBTB22,ZBTB22
MEGF9,MEGF9
Metazoa_SRP,Metazoa_SRP
CAB39,CAB39
U4,U4
MIR541,mml-mir-541
U6,U6
CCDC160,CCDC160
MYBBP1A,MYBBP1A
EIF2S1,EIF2S1
NRP1,NRP1
U6,U6
ARHGDIG,ARHGDIG
IGSF8,IGSF8
BCL2L11,BCL2L11
USP27X,USP27X
U6,U6
MIR544A,mml-mir-544
USP25,USP25
CPTP,CPTP
FGF21,FGF21
GPR153,GPR153
U6,U6
SNORA65,SNORA65
ZNF407,ZNF407
MICU2,MICU2
MMP28,MMP28
U4,U4
PRR15,PRR15
ARHGEF19,ARHGEF19
ASNA1,GET3
U6,U6
TWF1,TWF1
MAMDC2,MAMDC2
PTPN12,PTPN12
KLHL3,KLHL3
SPRY1,SPRY1
MATN1,MATN1
ZMYND10,ZMYND10
U6,U6
Metazoa_SRP,Metazoa_SRP
RAB27A,RAB27A
MGAT1,MGAT1
OR8U1,OR8U1
CCDC153,DRC12
U6,U6
U6,U6
KCNK10,KCNK10
MAB21L2,MAB21L2
U4,U4
MGAT3,MGAT3
SCARNA10,SCARNA10
SGTB,SGTB
U6,U6
PAPPA,PAPPA
ZFP1,ZFP1
DEGS1,DEGS1
ETV4,ETV4
CTNNA2,CTNNA2
TMEM248,TMEM248
JAK2,JAK2
U4,U4
SHISA6,SHISA6
RTP4,RTP4
U6,U6
NLRP7,NLRP7
U6,U6
CCR8,CCR8
Metazoa_SRP,Metazoa_SRP
PKD1,PKD1
COASY,COASY
RPS25,RPS25
HLX,HLX
U6,U6
KNTC1,KNTC1
CT47C1,CT47C1
U4,U4
U1,U1
FAM133A,FAM133A
U6,U6
PPP1R26,PPP1R26
PCDH20,PCDH20
ANK3,ANK3
RMI1,RMI1
U6,U6
CFAP52,CFAP52
VRK2,VRK2
LHFPL6,LHFPL6
PTGFRN,PTGFRN
SPRYD7,SPRYD7
MCM10,MCM10
AMMECR1,AMMECR1
NPTX1,NPTX1
DGCR8,DGCR8
MIR129,mml-mir-129-2
U4,U4
TTLL4,TTLL4
SNORA62,SNORA62
IL12A,IL12A
SNORD62,SNORD62
BLZF1,BLZF1
LCN2,LCN2
GASK1A,GASK1A
U6,U6
U6,U6
MARS2,MARS2
SNORD62,SNORD62
NENF,NENF
TCAIM,TCAIM
U6,U6
BOLA1,BOLA1
PURB,PURB
MIR675B,mml-mir-675
HEMK1,HEMK1
U6,U6
SNORA62,SNORA62
LEFTY1,PYCR2
KCNJ13,KCNJ13
U6,U6
LINGO2,LINGO2
EIF3F,EIF3F
U6,U6
FAM53B,FAM53B
MRPS15,MRPS15
TRIL,TRIL
DEFB134,DEFB134
U6,U6
TRIM62,TRIM62
NANOS2,NANOS2
C6orf141,C4H6orf141
ggo-mir-136,mml-mir-136
CAPN15,CAPN15
SNORA62,SNORA62
U6,U6
TMEM97,TMEM97
SLC25A39,SLC25A39
DNASE1L2,DNASE1L2
PPM1N,PPM1N
ggo-mir-135a,mml-mir-135a-2
SYT17,SYT17
RRS1,RRS1
SNORA62,SNORA62
STX11,STX11
BMAL2,ARNTL2
U6,U6
SNORD18,SNORD18
SGCZ,SGCZ
SPINDOC,SPINDOC
HTR1D,HTR1D
TMEM167A,TMEM167A
DYNC1H1,DYNC1H1
MIR517C,mml-mir-517a
SNORD18,SNORD18
U6,U6
HTD2,RPP14
RRP36,RRP36
U6,U6
PIRT,PIRT
PEG3,PEG3
PDHX,PDHX
KCTD21,KCTD21
ANPEP,ANPEP
SNORA63,SNORA63
SNORD18,SNORD18
IDH1,IDH1
ENOSF1,ENOSF1
DIPK1B,DIPK1B
CD180,CD180
SNORD18,SNORD18
SNORA62,SNORA62
BEX4,BEX4
SELE,SELE
CREB3L1,CREB3L1
ADARB1,ADARB1
TCF3,TCF3
U6,U6
MIR181D,mml-mir-181d
NFYB,NFYB
U6,U6
