Gene name,Pig gene name
Glrb,GLRB
Ift81,IFT81
Nmt2,NMT2
Tppp,TPPP
Colgalt2,COLGALT2
Gldc,GLDC
Usp33,USP33
Hmbox1,HMBOX1
Fdxacb1,FDXACB1
Inpp5k,INPP5K
Smarca1,SMARCA1
Rpl10l,RPL10L
Tshr,TSHR
Poglut2,POGLUT2
Rpp38,RPP38
Alg9,ALG9
Mbl2,MBL2
Ninj1,NINJ1
Acbd7,ACBD7
Lrrd1,LRRD1
Dkk1,DKK1
Prkg1,PRKG1
Tsbp1,TSBP1
Myo15b,MYO15B
Gnpda2,GNPDA2
Snrpn,SNRPN
Cstf2t,CSTF2T
A1cf,A1CF
Reep3,REEP3
Col12a1,COL12A1
Adamts13,ADAMTS13
Mybpc1,MYBPC1
Snurf,SNURF
Erich4,ERICH4
Dzip3,DZIP3
Ift25,IFT25
Card19,CARD19
Dmac2,DMAC2
Meig1,MEIG1
Fbln1,FBLN1
B3gnt8,B3GNT8
Gtf2a1,GTF2A1
Homer2,HOMER2
Susd3,SUSD3
Sytl4,SYTL4
Fap,FAP
Akap9,AKAP9
Dio1,DIO1
Papolg,PAPOLG
Slc9a3,SLC9A3
Traf7,TRAF7
Yipf1,YIPF1
Rap2a,RAP2A
Mdga2,MDGA2
Frk,FRK
Ints9,INTS9
Gm54959,U6
Bckdha,BCKDHA
Extl3,EXTL3
Mettl21e,METTL21EP
Spic,SPIC
Exoc3,EXOC3
Ubxn2b,UBXN2B
Med1,MED1
Atxn10,ATXN10
Fzd3,FZD3
Ppfia1,PPFIA1
Gm26256,U2
Ston2,STON2
Ipo5,IPO5
Hs3st5,HS3ST5
Gm23907,U2
Gabrg1,GABRG1
Prlr,PRLR
Cip2a,CIP2A
Mcm2,MCM2
Rn7s1,Metazoa_SRP
Lrr1,LRR1
Ocrl,OCRL
Arl1,ARL1
Kirrel3,KIRREL3
Fgd3,FGD3
Rgl1,RGL1
Fzd1,FZD1
Mgat2,MGAT2
Gabra2,GABRA2
Dnaaf2,DNAAF2
Jmjd1c,JMJD1C
Cmas,CMAS
Pdgfc,PDGFC
Cox7b2,COX7B2
Myh15,MYH15
Gabra4,GABRA4
Reep1,REEP1
Spns1,SPNS1
Cacfd1,CACFD1
Ctso,CTSO
Fbxo16,FBXO16
Ahrr,AHRR
Runx1,RUNX1
Sorbs2,SORBS2
Acad9,ACAD9
Mrpl35,MRPL35
P2rx7,P2RX7
St8sia1,ST8SIA1
Zfp395,ZNF395
Apln,APLN
Obscn,OBSCN
Farp1,FARP1
Tox,TOX
Ift57,IFT57
Cstf2,CSTF2
Mast4,MAST4
Tdo2,TDO2
Exosc5,EXOSC5
Pnoc,PNOC
Col16a1,COL16A1
Apobec4,APOBEC4
Lipn,LIPN
Mogat1,MOGAT1
Nfatc2ip,NFATC2IP
Pole2,POLE2
Stk24,STK24
Gm26359,U6
Hdac2,HDAC2
Lipm,LIPM
Tmem91,TMEM91
Arpc5,ARPC5
Slc15a1,SLC15A1
Lrrc74b,LRRC74B
B9d2,B9D2
Ankrd22,ANKRD22
Nrbf2,NRBF2
Gulp1,GULP1
Asic5,ASIC5
Stambpl1,STAMBPL1
Marcks,MARCKS
Rfpl4b,RFPL4B
Zfp365,ZNF365
Gucy1b1,GUCY1B1
Tgfb1,TGFB1
Elp3,ELP3
Cox7a2,COX7A2
Utp20,UTP20
Tmem30a,TMEM30A
Cd19,CD19
Klhdc1,KLHDC1
P2rx6,P2RX6
Agxt2,AGXT2
Filip1,FILIP1
Anxa5,ANXA5
Acta2,ACTA2
Efcab2,EFCAB2
Acsl3,ACSL3
Cdk14,CDK14
Col1a2,COL1A2
Ttc38,TTC38
Ccdc97,CCDC97
Rad54l2,RAD54L2
Fas,FAS
Xpnpep2,XPNPEP2
Slc7a4,SLC7A4
Gucy1a1,GUCY1A1
Otud7a,OTUD7A
Rab26,RAB26
Ch25h,CH25H
Lipa,LIPA
St3gal4,ST3GAL4
Gm55005,U6
Abca4,ABCA4
Klf13,KLF13
Klhdc2,KLHDC2
Gtse1,GTSE1
Cd47,CD47
Lama4,LAMA4
Ifit2,IFIT2
Slc2a6,SLC2A6
Snord60,SNORD60
Pank1,PANK1
Pkd1,PKD1
Bnc1,BNC1
Gabrb1,GABRB1
Ncf2,NCF2
Rabep2,RABEP2
Brix1,BRIX1
Pbk,PBK
Kif20b,KIF20B
Ptpn13,PTPN13
Sash3,SASH3
Dcps,DCPS
Mymk,MYMK
Trmu,TRMU
Slc5a8,SLC5A8
Zdhhc9,ZDHHC9
Tirap,TIRAP
Gtf2f1,GTF2F1
Ifih1,IFIH1
Fam229b,FAM229B
Zzz3,ZZZ3
Ccdc25,CCDC25
Khsrp,KHSRP
Pdcd6,PDCD6
Efr3a,EFR3A
Slc10a6,SLC10A6
Scara3,SCARA3
Hnrnpul1,HNRNPUL1
Kif26b,KIF26B
Bhlha15,BHLHA15
Nemf,NEMF
Nox1,NOX1
1700016H13Rik,C4orf36
Clu,CLU
Tube1,TUBE1
Maea,MAEA
Dcaf1,DCAF1
Sgk3,SGK3
Pef1,PEF1
Slc25a41,SLC25A41
Fkbp15,FKBP15
Xkrx,XKRX
Bbx,BBX
Rtkn2,RTKN2
Bicd2,BICD2
Arl13a,ARL13A
Tecpr1,TECPR1
Slc25a23,SLC25A23
Adamtsl2,ADAMTSL2
Adam2,ADAM2
Mir122,ssc-mir-122
Alpk2,ALPK2
Atp2a1,ATP2A1
Htr7,HTR7
Crb3,CRB3
Ephx2,EPHX2
Fam163b,FAM163B
Malt1,MALT1
Rpp30,RPP30
Gca,GCA
Rn7s2,Metazoa_SRP
Foxr2,FOXR2
Ankrd1,ANKRD1
Rragb,RRAGB
Flrt2,FLRT2
Pdia4,PDIA4
Sh3gl3,SH3GL3
Srpra,SRPRA
Sdha,SDHA
Arf6,ARF6
Dennd1c,DENND1C
Zfp786,ZNF786
Exosc9,EXOSC9
Klf8,KLF8
Zfp398,ZNF398
Manf,MANF
Ighmbp2,IGHMBP2
Dbh,DBH
Corin,CORIN
Ccn6,CCN6
Vcpkmt,VCPKMT
Bcl11a,BCL11A
Arid5b,ARID5B
Nbdy,NBDY
Ippk,IPPK
Dclre1c,DCLRE1C
Ppp2r1b,PPP2R1B
Bcorl1,BCORL1
Adamtsl3,ADAMTSL3
Immt,IMMT
Rad1,RAD1
Tubb4a,TUBB4A
Tnfsf9,TNFSF9
Cabcoco1,CABCOCO1
Tsc2,TSC2
Recql5,RECQL5
Chrna2,CHRNA2
Tmem26,TMEM26
Ak5,AK5
Galc,GALC
Saxo2,SAXO2
Ano4,ANO4
Ptk2b,PTK2B
Or52b2,OR52B2
Ttc23l,TTC23L
Cenpp,CENPP
Axl,AXL
Ccna2,CCNA2
Trmt2b,TRMT2B
Bri3,BRI3
Celsr1,CELSR1
Cpt1a,CPT1A
Baiap2l1,BAIAP2L1
Smim5,SMIM5
Hcrtr1,HCRTR1
Map9,MAP9
Sap30bp,SAP30BP
Aff1,AFF1
Ccdc54,CCDC54
Gpr65,GPR65
Tinagl1,TINAGL1
Sim2,SIM2
Pcdha3,PCDHA3
Ccdc127,CCDC127
Sos2,SOS2
Gramd4,GRAMD4
Cyp2s1,CYP2S1
Cdk12,CDK12
Tesmin,TESMIN
Hlcs,HLCS
Lrrc14b,LRRC14B
Ecm2,ECM2
Tmem35a,TMEM35A
Fgf4,FGF4
Elf4,ELF4
Rai14,RAI14
Kcnh7,KCNH7
Efl1,EFL1
Gm24449,U6
Npy2r,NPY2R
Pigp,PIGP
Aspn,ASPN
Nptx2,NPTX2
L2hgdh,L2HGDH
Aifm1,AIFM1
Fign,FIGN
Gal,GAL
Tmem130,TMEM130
Rbm46,RBM46
Rbm15b,RBM15B
Serinc2,SERINC2
Senp6,SENP6
Oc90,OC90
Kcnk10,KCNK10
Nfxl1,NFXL1
Btaf1,BTAF1
Suv39h2,SUV39H2
Lrat,LRAT
Fgg,FGG
Neurod2,NEUROD2
Mex3b,MEX3B
Wnt3a,WNT3A
Sox4,SOX4
Erap1,ERAP1
Wnt9a,WNT9A
Msrb3,MSRB3
Dmac2l,DMAC2L
Fancl,FANCL
Zcchc17,ZCCHC17
Lemd3,LEMD3
Pigk,PIGK
Ppp6r3,PPP6R3
Zfp532,ZNF532
Sardh,SARDH
Cblb,CBLB
Rab33a,RAB33A
Cdkl1,CDKL1
Snrnp40,SNRNP40
Cenpi,CENPI
Kcne4,KCNE4
Zar1,ZAR1
Scg2,SCG2
Nkain1,NKAIN1
Klhl8,KLHL8
Smyd3,SMYD3
Cdkal1,CDKAL1
Zfp618,ZNF618
Sh2b1,SH2B1
Wif1,WIF1
Zfp212,ZNF212
Ap1s3,AP1S3
Spata7,SPATA7
Cerk,CERK
Ppp1r1b,PPP1R1B
Hspa14,HSPA14
Tfb2m,TFB2M
Ambp,AMBP
Cnga1,CNGA1
Hhla1,HHLA1
Tbc1d30,TBC1D30
Cnst,CNST
Zfp777,ZNF777
Ctnnbip1,CTNNBIP1
Fgb,FGB
Nipal1,NIPAL1
Foxred1,FOXRED1
St6galnac5,ST6GALNAC5
Ptcd3,PTCD3
F7,F7
Kif12,KIF12
Snap47,SNAP47
Tbc1d22a,TBC1D22A
Hsd17b13,HSD17B13
Grb14,GRB14
Col3a1,COL3A1
Gns,GNS
St6galnac3,ST6GALNAC3
Nfat5,NFAT5
Bbs7,BBS7
Cacna1d,CACNA1D
Vrk2,VRK2
Kcnq3,KCNQ3
Rassf3,RASSF3
Hsd17b11,HSD17B11
Dnaaf11,DNAAF11
Prdx4,PRDX4
Slc16a10,SLC16A10
Msantd7,MSANTD7
Pum1,PUM1
Tafa5,TAFA5
Nudt9,NUDT9
Tbk1,TBK1
Ptchd1,PTCHD1
E2f3,E2F3
Tmem71,TMEM71
Stard3,STARD3
Lrp5,LRP5
Drp2,DRP2
Pcdha12,PCDHA13
Sik2,SIK2
Snord94,SNORD94
Brd1,BRD1
Alcam,ALCAM
Ptpn21,PTPN21
Xpot,XPOT
Mboat1,MBOAT1
Tcap,TCAP
Gm24686,U6
Sparcl1,SPARCL1
Pnmt,PNMT
C2cd5,C2CD5
Jmjd4,JMJD4
Asb17,ASB17
Vav2,VAV2
Zfp804b,ZNF804B
Fnbp1l,FNBP1L
Zbed4,ZBED4
Npr3,NPR3
Tex47,TEX47
Nqo1,NQO1
Tufm,TUFM
Rpf2,RPF2
Dmp1,DMP1
S1pr3,S1PR3
Pcdhac2,PCDHAC2
Exoc6,EXOC6
Pdlim3,PDLIM3
Erbin,ERBIN
Dock3,DOCK3
Steap4,STEAP4
Ibsp,IBSP
Pgap3,PGAP3
Alg12,ALG12
Sec11c,SEC11C
Gm22977,U6
Zpld1,ZPLD1
Mepe,MEPE
Txk,TXK
Nob1,NOB1
Myo1c,MYO1C
Sub1,SUB1
Smpd4,SMPD4
Rpap1,RPAP1
Cfap96,CFAP96
Creld2,CRELD2
D930020B18Rik,C12orf56
Snord87,SNORD87
Trpc3,TRPC3
Tcf24,TCF24
Cyp26c1,CYP26C1
Pim3,PIM3
Cyp26a1,CYP26A1
F10,F10
Grp,GRP
Rax,RAX
Kmt5b,KMT5B
Kics2,KICS2
Phf20l1,PHF20L1
Cplx4,CPLX4
Gtf3c6,GTF3C6
Lman1,LMAN1
Mapkapk3,MAPKAPK3
Bmp15,BMP15
Smg7,SMG7
Zfp280c,ZNF280C
Atl1,ATL1
Fam118b,FAM118B
Ufsp2,UFSP2
Sri,SRI
Dchs2,DCHS2
Srgap1,SRGAP1
Atxn2l,ATXN2L
Msh4,MSH4
Sav1,SAV1
Ccbe1,CCBE1
Ankrd37,ANKRD37
Ttll8,TTLL8
Rxylt1,RXYLT1
Pmaip1,PMAIP1
Cish,CISH
Mc4r,MC4R
Rpusd4,RPUSD4
Pcid2,PCID2
Spp1,SPP1
Gnal,GNAL
Cdk19,CDK19
Zfr,ZFR
Hemk1,HEMK1
Col5a2,COL5A2
Zc3h14,ZC3H14
6430571L13Rik,C3orf18
Wwp2,WWP2
Arhgap20,ARHGAP20
Avpr1a,AVPR1A
Trpm1,TRPM1
Clstn1,CLSTN1
Slc22a16,SLC22A16
Pkd2,PKD2
Synpo2,SYNPO2
Mlc1,MLC1
Wdfy1,WDFY1
Cdon,CDON
Sec24d,SEC24D
Ppm1h,PPM1H
Gm23814,U6
Id1,ID1
Shroom4,SHROOM4
Cox4i2,COX4I2
Bcl2l1,BCL2L1
Mtmr12,MTMR12
Nthl1,NTHL1
Fdx1,FDX1
Sdc3,SDC3
Mppe1,MPPE1
Smpx,SMPX
Nherf2,NHERF2
Gm24097,U6
Mir140,MIR140
Psmd7,PSMD7
Rdx,RDX
Phactr3,PHACTR3
Etnk1,ETNK1
Col27a1,COL27A1
Cul4a,CUL4A
Impa2,IMPA2
Ddo,DDO
Polr1a,POLR1A
Cidea,CIDEA
Klhl34,KLHL34
Tubb6,TUBB6
Btk,BTK
Afg3l2,AFG3L2
Ppp1r42,PPP1R42
Zfhx3,ZFHX3
Zc3h12c,ZC3H12C
Tg,TG
Mirlet7i,MIRLET7I
Mettl24,METTL24
Shc3,SHC3
Cdc40,CDC40
AI593442,C11orf87
Gm54880,U6
Crk,CRK
Lamp1,LAMP1
Tec,TEC
Efna5,EFNA5
Prelid3a,PRELID3A
Lrp2bp,LRP2BP
Fbxl17,FBXL17
Erbb2,ERBB2
Spire1,SPIRE1
Mrpl44,MRPL44
Cks2,CKS2
Myof,MYOF
Exph5,EXPH5
Nln,NLN
Serpine2,SERPINE2
Poglut3,POGLUT3
Chst13,CHST13
St3gal5,ST3GAL5
Fig4,FIG4
Snord45b,SNORD45B
4930550C14Rik,C11orf65
Tmem131l,TMEM131L
Fer,FER
Nmnat2,NMNAT2
Slc25a14,SLC25A14
Acrv1,ACRV1
Secisbp2,SECISBP2
Atm,ATM
Pmfbp1,PMFBP1
Atoh8,ATOH8
Gm25626,U6
Mien1,MIEN1
Uroc1,UROC1
Vipr2,VIPR2
Mon2,MON2
Mir455,MIR455
Zkscan17,ZNF496
Laptm5,LAPTM5
Dhx38,DHX38
Fam124b,FAM124B
Gmds,GMDS
Ahctf1,AHCTF1
Cep76,CEP76
Zxdc,ZXDC
Pja2,PJA2
Sgtb,SGTB
Txnl4b,TXNL4B
Tyro3,TYRO3
Grtp1,GRTP1
Ptpn2,PTPN2
Gpr119,GPR119
Gla,GLA
Cops5,COPS5
Rbmx2,RBMX2
Man2a1,MAN2A1
Cfap100,CFAP100
Myo6,MYO6
Gm54772,U6
Wrnip1,WRNIP1
Akap4,AKAP4
Doc2b,DOC2B
Tmem232,TMEM232
Grb7,GRB7
Sema4d,SEMA4D
Seh1l,SEH1L
Ttc8,TTC8
Klf15,KLF15
Snx25,SNX25
Hnrnph2,HNRNPH2
Lamc2,LAMC2
Matn1,MATN1
Sox5,SOX5
Ikzf3,IKZF3
Cep192,CEP192
Tpcn2,TPCN2
Armcx4,ARMCX4
Cobll1,COBLL1
Akna,AKNA
Panx2,PANX2
Pnpt1,PNPT1
Cnksr2,CNKSR2
Cul3,CUL3
Trrap,TRRAP
Mnd1,MND1
Mettl14,METTL14
Ptpru,PTPRU
Trabd,TRABD
Ldlrad4,LDLRAD4
Mc2r,MC2R
Lamc1,LAMC1
Pcdh1,PCDH1
Gadd45g,GADD45G
Vapa,VAPA
Foxn3,FOXN3
Dele1,DELE1
Diras2,DIRAS2
Acadm,ACADM
Sla,SLA
Cep55,CEP55
Rab31,RAB31
Gm45261,CCDC195
Shcbp1l,SHCBP1L
Ppp4r1,PPP4R1
Ncapg2,NCAPG2
Rph3al,RPH3AL
Dhodh,DHODH
Apaf1,APAF1
Pcdh12,PCDH12
Clcn5,CLCN5
Prss12,PRSS12
Rnf14,RNF14
Trappc13,TRAPPC13
Nlrp3,NLRP3
Slc44a5,SLC44A5
Ffar4,FFAR4
Efcab11,EFCAB11
Cfap97,CFAP97
Rbp4,RBP4
Selenoo,SELENOO
Trim35,TRIM35
Nfkbiz,NFKBIZ
Slc25a4,SLC25A4
Mir532,ssc-mir-532
Pde6c,PDE6C
Usp27x,USP27X
Rflnb,RFLNB
Armcx1,ARMCX1
6030458C11Rik,C5orf22
Lhx8,LHX8
Ptprn2,PTPRN2
Or2b11,OR2B11
Helt,HELT
Sycp2,SYCP2
Stmn4,STMN4
Zpbp2,ZPBP2
Dhx9,DHX9
Aldh1l1,ALDH1L1
Dcun1d2,DCUN1D2
Mrgprf,MRGPRF
Klk6,KLK6
Tyw3,TYW3
Armcx6,ARMCX6
Ccn4,CCN4
Fra10ac1,FRA10AC1
Ppp1r3d,PPP1R3D
Klk5,KLK5
Ppp1r3f,PPP1R3F
Fam217b,FAM217B
Dock9,DOCK9
Pik3cd,PIK3CD
Tdp1,TDP1
Ndst3,NDST3
Tubgcp6,TUBGCP6
Lgi1,LGI1
Gm25014,U6
Tmco3,TMCO3
Ralbp1,RALBP1
Syk,SYK
Ppp4r3b,PPP4R3B
Klk4,KLK4
Armcx3,ARMCX3
Ikbip,IKBIP
Kcnk13,KCNK13
Tpx2,TPX2
Mtmr10,MTMR10
Slc25a3,SLC25A3
Acsl1,ACSL1
Gnpda1,GNPDA1
Psmc1,PSMC1
Rps6ka3,RPS6KA3
Drosha,DROSHA
Npl,NPL
Ndfip1,NDFIP1
Twsg1,TWSG1
Slc35g1,SLC35G1
Shld3,SHLD3
Nrde2,NRDE2
Plce1,PLCE1
Gm26056,U6
Bcat1,BCAT1
Klk15,KLK15
Gm24119,SNORA53
Ormdl3,ORMDL3
Ankrd12,ANKRD12
Nxpe3,NXPE3
Usp15,USP15
Lrrc3c,LRRC3C
Cfap36,CFAP36
Cep97,CEP97
Nr3c1,NR3C1
Slc39a10,SLC39A10
Fan1,FAN1
Tram1l1,TRAM1L1
Mylk2,MYLK2
Trim23,TRIM23
Ndufv2,NDUFV2
Trim2,TRIM2
Armcx2,ARMCX2
Tfdp1,TFDP1
Npat,NPAT
Foxs1,FOXS1
Yipf5,YIPF5
Cdh4,CDH4
Cspp1,CSPP1
Kctd16,KCTD16
Cdh6,CDH6
Chek1,CHEK1
Mphosph10,MPHOSPH10
Prelid2,PRELID2
Slain2,SLAIN2
Washc1,WASHC1
Grxcr2,GRXCR2
Hdac10,HDAC10
Dusp15,DUSP15
Slc41a3,SLC41A3
Sh3rf2,SH3RF2
Eif1ax,EIF1AX
Psmd3,PSMD3
Mcee,MCEE
Ppwd1,PPWD1
Ddx11,DDX11
Taf4,TAF4
Csf3,CSF3
Cdca7l,CDCA7L
Map7d2,MAP7D2
Lrrc8d,LRRC8D
Plac8l1,PLAC8L1
Iqsec1,IQSEC1
Ccdc88a,CCDC88A
Zbtb11,ZBTB11
Lars1,LARS1
Atp4b,ATP4B
Apba2,APBA2
Med15,MED15
Grk1,GRK1
Noc3l,NOC3L
Lsm14b,LSM14B
Zfp326,ZNF326
Tafa2,TAFA2
Tbc1d12,TBC1D12
Tmem255b,TMEM255B
Psma7,PSMA7
Acat1,ACAT1
Slc16a7,SLC16A7
Ndrg1,NDRG1
Hells,HELLS
Mtcl1,MTCL1
Cenpu,CENPU
Ss18l1,SS18L1
Entrep2,ENTREP2
Nin,NIN
Rbm27,RBM27
Impg1,IMPG1
Smurf1,SMURF1
Mtg2,MTG2
Bclaf3,BCLAF3
Lrig3,LRIG3
Ttll9,TTLL9
Mecr,MECR
Itgb4,ITGB4
Htr1b,HTR1B
Gas6,GAS6
Mei4,MEI4
Ndst4,NDST4
Arnt2,ARNT2
Srsf4,SRSF4
Pou4f3,POU4F3
Stt3a,STT3A
Tcerg1,TCERG1
Ptprm,PTPRM
Slc25a13,SLC25A13
Foxp3,FOXP3
Ugt8a,UGT8
Barhl2,BARHL2
Fhdc1,FHDC1
Mapk12,MAPK12
Pcnp,PCNP
Tmem200b,TMEM200B
Tmem201,TMEM201
Fryl,FRYL
Arsj,ARSJ
Cdh9,CDH9
Rgs8,RGS8
Arfip1,ARFIP1
Trmt10c,TRMT10C
Frmd4a,FRMD4A
Klhl22,KLHL22
Mapk11,MAPK11
Cryz,CRYZ
Slc25a33,SLC25A33
Capg,CAPG
Scarf2,SCARF2
St3gal1,ST3GAL1
Spsb1,SPSB1
Lama1,LAMA1
Atp23,ATP23
H6pd,H6PD
Slc35f2,SLC35F2
Ctdsp2,CTDSP2
Cdh10,CDH10
Gpr157,GPR157
Tmeff2,TMEFF2
Irak1bp1,IRAK1BP1
Ctxnd1,CTXND1
Mir26a-2,ssc-mir-26a
Slc2a5,SLC2A5
Avil,AVIL
Fah,FAH
Tnfaip8l3,TNFAIP8L3
Senp7,SENP7
Rgs16,RGS16
Arhgap28,ARHGAP28
Slc2a7,SLC2A7
Kpna7,KPNA7
Gldn,GLDN
Cavin2,CAVIN2
Whrn,WHRN
Tjp1,TJP1
Rnasel,RNASEL
Zfat,ZFAT
Pdlim1,PDLIM1
Phip,PHIP
Dlx6,DLX6
Gpr151,GPR151
Sorbs1,SORBS1
Ppp2r2b,PPP2R2B
Arfgef1,ARFGEF1
Dnai7,DNAI7
Nedd1,NEDD1
Hfm1,HFM1
Tigd4,TIGD4
Tmem154,TMEM154
Ist1,IST1
Plxnb2,PLXNB2
Dgcr2,DGCR2
1700029H14Rik,C13orf46
Gm24241,SNORA79
Stk32a,STK32A
Tsfm,TSFM
Ccdc22,CCDC22
Ei24,EI24
Bltp1,BLTP1
Dock10,DOCK10
Ociad1,OCIAD1
Sesn1,SESN1
Tmem200c,TMEM200C
Igsf1,IGSF1
Zfand6,ZFAND6
Arid1b,ARID1B
Dpysl3,DPYSL3
Nup210,NUP210
Zfp821,ZNF821
Adra1a,ADRA1A
Eef1akmt3,EEF1AKMT3
Mettl1,METTL1
Dcp1a,DCP1A
Rasa3,RASA3
Cyp27b1,CYP27B1
Mir30b,ssc-mir-30b
Cdh12,CDH12
Tssk1,TSSK1
Tssk2,TSSK2
Impg2,IMPG2
Primpol,PRIMPOL
Marchf9,MARCHF9
Mir30d,ssc-mir-30d
Tmem242,TMEM242
Armc2,ARMC2
Dennd6b,DENND6B
Ubac2,UBAC2
Fez1,FEZ1
Jakmip2,JAKMIP2
Zdhhc14,ZDHHC14
Nup160,NUP160
Gpr18,GPR18
Gpr183,GPR183
Spink1,SPINK1
Tkt,TKT
Scgb3a2,SCGB3A2
Snx9,SNX9
Ess2,ESS2
Gm94,C5orf46
Spink5,SPINK5
Epb41l3,EPB41L3
Foxo3,FOXO3
Hmgn3,HMGN3
Dlx5,DLX5
Cdh18,CDH18
Auh,AUH
Atxn1l,ATXN1L
Tm9sf2,TM9SF2
Cdk4,CDK4
Gsc2,GSC2
Ttc7b,TTC7B
Etfrf1,ETFRF1
Stk26,STK26
Cdc7,CDC7
Casp3,CASP3
Slc25a1,SLC25A1
Elmod3,ELMOD3
Spink14,SPINK14
Dcp2,DCP2
Frmd7,FRMD7
Pdrg1,PDRG1
Cdc16,CDC16
Tspan31,TSPAN31
Fam135b,FAM135B
Abhd12b,ABHD12B
Rap2c,RAP2C
Clybl,CLYBL
Lca5,LCA5
Afg1l,AFG1L
Mcc,MCC
Mbnl3,MBNL3
Zic5,ZIC5
Xkr7,XKR7
Zic2,ZIC2
Mga,MGA
Dnah11,DNAH11
Atp6v1g1,ATP6V1G1
Mtif2,MTIF2
Ebf2,EBF2
Nfil3,NFIL3
Car6,CA6
Ppp6r2,PPP6R2
Cenpk,CENPK
Hdac11,HDAC11
Ythdc2,YTHDC2
Upf3a,UPF3A
Cdk17,CDK17
Dmxl2,DMXL2
Tmem268,TMEM268
Hs6st2,HS6ST2
Sh3kbp1,SH3KBP1
Coprs,COPRS
Irf2,IRF2
Trim36,TRIM36
Pcca,PCCA
Gm24234,U6
Kras,KRAS
Pcsk1,PCSK1
Med24,MED24
Gm26247,SNORD88C
Ociad2,OCIAD2
Snx3,SNX3
Pggt1b,PGGT1B
Cpa6,CPA6
Acp4,ACP4
Elk3,ELK3
Rtn4r,RTN4R
Ccdc188,CCDC188
Ccdc112,CCDC112
Gimap4,GIMAP4
Zdhhc8,ZDHHC8
Nr2e1,NR2E1
Tgfbr3,TGFBR3
Tnfsf8,TNFSF8
Ap1g1,AP1G1
Rgsl1,RGSL1
Pygl,PYGL
Fem1c,FEM1C
Ell2,ELL2
Cdo1,CDO1
Abi3bp,ABI3BP
Clec11a,CLEC11A
Atg12,ATG12
Agap2,AGAP2
Kcnk9,KCNK9
Lmntd1,LMNTD1
Myo10,MYO10
Gm22557,U6
Cwh43,CWH43
Ferd3l,FERD3L
Drd1,DRD1
Twist1,TWIST1
Tmtc4,TMTC4
Sp4,SP4
Lvrn,LVRN
Nabp1,NABP1
Gimap6,GIMAP6
Gm55126,U6
Sfxn1,SFXN1
Selenos,SELENOS
Tnc,TNC
Sp8,SP8
Arl14epl,ARL14EPL
Hrh2,HRH2
Abcb5,ABCB5
Commd10,COMMD10
Adamts6,ADAMTS6
Col5a1,COL5A1
Rassf8,RASSF8
Chsy1,CHSY1
Sh3bgrl2,SH3BGRL2
Lta4h,LTA4H
Dcun1d4,DCUN1D4
Itgb8,ITGB8
Pknox2,PKNOX2
Shank1,SHANK1
Rhod,RHOD
Bhlhe41,BHLHE41
Rps27a,RPS27A
Ostm1,OSTM1
Rps6ka5,RPS6KA5
Syt12,SYT12
Fbxo25,FBXO25
Gm22059,SNORD124
Galk1,GALK1
Fbln2,FBLN2
2010003K11Rik,C11orf86
Dtwd2,DTWD2
Aldh18a1,ALDH18A1
Os9,OS9
Zfp648,ZNF648
Enpp6,ENPP6
Prex2,PREX2
Rhobtb3,RHOBTB3
Dmxl1,DMXL1
Clhc1,CLHC1
Cplx2,CPLX2
Ccm2l,CCM2L
Retreg1,RETREG1
Thoc3,THOC3
Tdrp,TDRP
Adad1,ADAD1
Sgcb,SGCB
Sh2d7,SH2D7
Spata9,SPATA9
Hal,HAL
Prpf18,PRPF18
Erich1,ERICH1
Cib2,CIB2
Cwc27,CWC27
Stox2,STOX2
Elovl4,ELOVL4
Nefl,NEFL
1700008O03Rik,C19orf81
Tmem218,TMEM218
Il2,IL2
Prkcd,PRKCD
Lrrk1,LRRK1
Thra,THRA
Fnbp4,FNBP4
Idh3a,IDH3A
Macc1,MACC1
Fbxw7,FBXW7
Srek1ip1,SREK1IP1
Col4a4,COL4A4
Col28a1,COL28A1
Hsd17b4,HSD17B4
Amdhd1,AMDHD1
Shisal2b,SHISAL2B
B4galnt1,B4GALNT1
Pappa,PAPPA
Glmn,GLMN
Zfp622,ZNF622
Dlgap2,DLGAP2
Sspn,SSPN
Nr1d1,NR1D1
Marchf11,MARCHF11
Fam170a,FAM170A
Rgs7bp,RGS7BP
Rfesd,RFESD
Fbxl7,FBXL7
Wnt7a,WNT7A
Tctn3,TCTN3
Prr16,PRR16
Ank,ANKH
Vps53,VPS53
Gm22259,U6
Ftmt,FTMT
Srfbp1,SRFBP1
Il21,IL21
Ier5,IER5
Syt3,SYT3
Mr1,MR1
Ttk,TTK
Ago2,AGO2
Tmem43,TMEM43
Lox,LOX
Astn2,ASTN2
Tnni3k,TNNI3K
Ccdc38,CCDC38
Gpc4,GPC4
Csrnp3,CSRNP3
Otulin,OTULIN
A830018L16Rik,C8orf34
Xpc,XPC
Sbf1,SBF1
Gpc3,GPC3
Trappc11,TRAPPC11
Lrrc4b,LRRC4B
Zbtb14,ZBTB14
Pcx,PC
Snrpf,SNRPF
Akain1,AKAIN1
Sobp,SOBP
Bend7,BEND7
Trim9,TRIM9
Map3k15,MAP3K15
Synj2,SYNJ2
Aspdh,ASPDH
Ntn4,NTN4
Trim32,TRIM32
Tlr4,TLR4
Usp44,USP44
Tmem176b,TMEM176B
Qrsl1,QRSL1
Fpgt,FPGT
Acsbg1,ACSBG1
Mir363,ssc-mir-363-1
Mir19b-2,ssc-mir-19b-2
