Gene name,Pig gene name
FUNDC1,FUNDC1
NCBP1,NCBP1
EDC3,EDC3
TMEM260,TMEM260
YBEY,YBEY
TRPA1,TRPA1
CCNB3,CCNB3
ME1,ME1
SVIP,SVIP
VPS4B,VPS4B
SIRPB2,SIRPB2
BCL2L14,BCL2L14
NRBF2,NRBF2
DNAJC24,DNAJC24
UTP4,UTP4
POU3F4,POU3F4
LRRC63,LRRC63
RNU6-917P,U6
P2RY10,P2RY10
PRIM2,PRIM2
PCDH20,PCDH20
SAP18,SAP18
SNX21,SNX21
CYP26C1,CYP26C1
OR5D14,OR5D14
GRIP2,GRIP2
CDH17,CDH17
PIK3AP1,PIK3AP1
MAP2K5,MAP2K5
OR9Q1,OR9Q1
CAPSL,CAPSL
SERPINB5,SERPINB5
GCNT1,GCNT1
TRIM44,TRIM44
PCED1B,PCED1B
EFNB1,EFNB1
ATP12A,ATP12A
ACACA,ACACA
TLE1,TLE1
B4GALNT3,B4GALNT3
ZSWIM3,ZSWIM3
CDCA4,CDCA4
OSBP,OSBP
BCL2,BCL2
CYLC1,CYLC1
POU3F2,POU3F2
RIPPLY1,RIPPLY1
GZMK,GZMK
RNF17,RNF17
PRDM1,PRDM1
KAT2B,KAT2B
LGMN,LGMN
ARSB,ARSB
CXorf38,CXorf38
GPAT3,GPAT3
KAT6B,KAT6B
CASP14,CASP14
CIDEA,CIDEA
RNU6-396P,U6
GART,GART
STRAP,STRAP
PRR5L,PRR5L
RFXANK,RFXANK
SPIN4,SPIN4
PANX2,PANX2
DCAF12L2,DCAF12L2
OTUD6A,OTUD6A
LPCAT2,LPCAT2
THOC2,THOC2
PCIF1,PCIF1
CMC1,CMC1
FAM210A,FAM210A
TRABD,TRABD
THAP6,THAP6
GAS1,GAS1
FGD3,FGD3
ARHGEF7,ARHGEF7
ZNF335,ZNF335
CREB5,CREB5
POP1,POP1
XYLB,XYLB
RNMT,RNMT
SPRYD3,SPRYD3
PAQR8,PAQR8
COMMD9,COMMD9
CISD2,CISD2
GLYATL3,GLYATL3
FA2H,FA2H
CD109,CD109
H2AZ1,H2AZ1
ZSWIM6,ZSWIM6
MMP9,MMP9
ZFP91,ZFP91
VAT1L,VAT1L
TMEM117,TMEM117
ITGA2,ITGA2
MAPK12,MAPK12
MAF,MAF
MRPS28,MRPS28
GLYAT,GLYAT
PSMA4,PSMA4
TANGO6,TANGO6
CCNK,CCNK
SLC4A11,SLC4A11
HECW1,HECW1
SLCO5A1,SLCO5A1
SPMIP11,SPMIP11
ITM2A,ITM2A
SLC2A13,SLC2A13
TBCK,TBCK
INVS,INVS
EMILIN2,EMILIN2
CNTNAP4,CNTNAP4
CCDC179,CCDC179
FILIP1,FILIP1
REDIC1,REDIC1
MYL12A,MYL12A
ASRGL1,ASRGL1
CLBA1,CLBA1
GPR63,GPR63
BABAM1,BABAM1
CYP39A1,CYP39A1
SLITRK4,SLITRK4
ZNF706,ZNF706
NAP1L2,NAP1L2
HTATSF1,HTATSF1
SETD3,SETD3
NTF3,NTF3
ELP4,ELP4
CNTN6,CNTN6
MYL12B,MYL12B
IBTK,IBTK
NECAB3,NECAB3
MAPK11,MAPK11
ZPBP,ZPBP
SMC2,SMC2
YWHAZ,YWHAZ
DSC3,DSC3
DONSON,DONSON
CPNE8,CPNE8
WDR44,WDR44
COQ9,COQ9
DSC1,DSC1
NPSR1,NPSR1
TTC7B,TTC7B
DSG1,DSG1
C22orf39,C22orf39
CELA1,CELA1
CPLX3,CPLX3
CFAP20,CFAP20
TMEM50B,TMEM50B
NCAN,NCAN
MEI1,MEI1
PAPSS1,PAPSS1
PSMA8,PSMA8
SMAGP,SMAGP
PRDM16,PRDM16
RFTN1,RFTN1
PWWP3B,PWWP3B
NIPBL,NIPBL
ULK3,ULK3
SUGP1,SUGP1
INMT,INMT
CCDC102A,CCDC102A
BRS3,BRS3
IL10RB,IL10RB
RESF1,RESF1
ASB12,ASB12
PPP4R1,PPP4R1
ADCY1,ADCY1
CDK8,CDK8
FOXC2,FOXC2
TNFRSF13C,TNFRSF13C
AMER1,AMER1
ZIC3,ZIC3
NAGA,NAGA
SUSD3,SUSD3
BCAR1,BCAR1
GPR68,GPR68
COPS4,COPS4
PDZRN4,PDZRN4
TPO,TPO
E2F1,E2F1
KCNK13,KCNK13
ABTB2,ABTB2
IFNGR2,IFNGR2
WRN,WRN
TDP1,TDP1
NR6A1,NR6A1
VWC2,VWC2
MED21,MED21
CMC4,CMC4
SFRP4,SFRP4
CMTM8,CMTM8
AKAP10,AKAP10
PATL1,PATL1
IDS,IDS
FGD5,FGD5
PHETA2,PHETA2
TBRG4,TBRG4
THAP2,THAP2
DKK2,DKK2
VPS26C,VPS26C
HMGXB4,HMGXB4
SLC16A7,SLC16A7
EIF6,EIF6
CDC16,CDC16
AHNAK,AHNAK
PEX14,PEX14
ARHGEF38,ARHGEF38
STOM,STOM
NFATC1,NFATC1
TTC3,TTC3
GSE1,GSE1
ZNF25,ZNF25
PLCH2,PLCH2
BTC,BTC
LRRC4C,LRRC4C
BDH2,BDH2
MARCHF5,MARCHF5
SLC6A4,SLC6A4
SYT7,SYT7
PPP1R12A,PPP1R12A
SLC7A13,SLC7A13
MCM5,MCM5
LDOC1,LDOC1
CPEB3,CPEB3
MTCP1,MTCP1
CKMT2,CKMT2
SECISBP2,SECISBP2
CD24,CD24
CA13,CA13
CDS2,CDS2
CEP85L,CEP85L
CSPG4,CSPG4
EXOC6,EXOC6
GPR50,GPR50
NIPAL2,NIPAL2
SPSB1,SPSB1
AMPH,AMPH
LIPC,LIPC
USHBP1,USHBP1
RPL10L,RPL10L
GSTCD,GSTCD
SLC2A5,SLC2A5
PROKR2,PROKR2
ACTR10,ACTR10
IGSF1,IGSF1
CA2,CA2
SLC5A12,SLC5A12
ATG10,ATG10
TRAPPC12,TRAPPC12
HMOX1,HMOX1
MON1B,MON1B
UPF3A,UPF3A
COL27A1,COL27A1
ENPP5,ENPP5
MCHR2,MCHR2
RIDA,RIDA
GUCD1,GUCD1
TSPYL4,TSPYL4
SCGB1A1,SCGB1A1
ITGB2,ITGB2
GFRAL,GFRAL
CXCL6,AMCF-II
NMNAT1,NMNAT1
STOML1,STOML1
G6PC1,G6PC1
BICC1,BICC1
TSPAN18,TSPAN18
RASGRF2,RASGRF2
TFAP2B,TFAP2B
TRAM1L1,TRAM1L1
POLR2K,POLR2K
ZFP90,ZFP90
TMIGD1,TMIGD1
COL19A1,COL19A1
CRTC1,CRTC1
PPA2,PPA2
ANKMY2,ANKMY2
GSKIP,GSKIP
DISP3,DISP3
WWP1,WWP1
ADI1,ADI1
NDFIP2,NDFIP2
COMMD7,COMMD7
BECN1,BECN1
SUMF1,SUMF1
BTRC,BTRC
PAK5,PAK5
KTN1,KTN1
CACNG2,CACNG2
MMEL1,MMEL1
SLC5A4,SLC5A4
ZCCHC14,ZCCHC14
GNRH2,GNRH2
RPL35,RPL35
LARGE1,LARGE1
BANF2,BANF2
NCOA7,NCOA7
AP4E1,AP4E1
RNASEH1,RNASEH1
TRIQK,TRIQK
TMEFF1,TMEFF1
KLHL26,KLHL26
DOCK9,DOCK9
IMMP1L,IMMP1L
CTSZ,CTSZ
KLHL36,KLHL36
TMEM161A,TMEM161A
ISCA1,ISCA1
RPS7,RPS7
CNTD1,CNTD1
RBMS3,RBMS3
MLKL,MLKL
LAMA3,LAMA3
DNTT,DNTT
MTRES1,MTRES1
ITGB7,ITGB7
MED27,MED27
ANKRD34B,ANKRD34B
FIBIN,FIBIN
ZNF624,ZNF624
PRSS35,PRSS35
CNTF,CNTF
SMAP1,SMAP1
METTL15,METTL15
NUDT12,NUDT12
CIAPIN1,CIAPIN1
FAM171A1,FAM171A1
TMEM51,TMEM51
WNK4,WNK4
FUNDC2,FUNDC2
MSGN1,MSGN1
GPBP1,GPBP1
LDLRAD3,LDLRAD3
SMC6,SMC6
ARPC5L,ARPC5L
RER1,RER1
PLIN2,PLIN2
TESMIN,TESMIN
RALYL,RALYL
PSPH,PSPH
UBA6,UBA6
LUC7L3,LUC7L3
KRTAP27-1,KRTAP27-1
ELOVL4,ELOVL4
KRTAP19-3,KRTAP19-3
VGLL2,VGLL2
KRTAP19-6,KRTAP19-6
ARMC6,ARMC6
KRTAP22-1,KRTAP22-1
SYT12,SYT12
CIMIP4,CIMIP4
KRTAP20-2,KRTAP20-2
MIR99A,MIR99A
MIRLET7C,ssc-let-7c
MIR125B2,ssc-mir-125b-2
TIAM1,TIAM1
RXRA,RXRA
STX7,STX7
ATP8B4,ATP8B4
ZNF713,ZNF713
TMEM19,TMEM19
PANK4,PANK4
PRNP,PRNP
PRND,PRND
C22orf23,C22orf23
KCNV1,KCNV1
GRB10,GRB10
ACSS3,ACSS3
RASSF2,RASSF2
UQCRB,UQCRB
CSTF2T,CSTF2T
MTFR2,MTFR2
CDH11,CDH11
ARHGAP19,ARHGAP19
MUC15,MUC15
NDNF,NDNF
POLR2F,POLR2F
HSPH1,HSPH1
PBX3,PBX3
SLC22A13,SLC22A13
RNF128,RNF128
PLEKHB1,PLEKHB1
NFS1,NFS1
STPG2,STPG2
ENPP4,ENPP4
LRRN1,LRRN1
NUS1,NUS1
VPS13D,VPS13D
SENP6,SENP6
LAPTM4B,LAPTM4B
SLC9B1,SLC9B1
IGFBP6,IGFBP6
KCNH8,KCNH8
MSH3,MSH3
LRATD1,LRATD1
LHFPL1,LHFPL1
DPCD,DPCD
F8,F8
ASAP2,ASAP2
PICK1,PICK1
AOC2,AOC2
KRT2,KRT2
LOXL1,LOXL1
GNAI2,GNAI2
CHRNB3,CHRNB3
ANKRD40,ANKRD40
PAWR,PAWR
WDR59,WDR59
CLXN,CLXN
LMAN1L,LMAN1L
POLL,POLL
SH3BGR,SH3BGR
MAPKAP1,MAPKAP1
PPM1H,PPM1H
CYP4F3,CYP4F3
PRR32,PRR32
AFF2,AFF2
WFIKKN2,WFIKKN2
TSPYL5,TSPYL5
KCNS2,KCNS2
COA3,COA3
TMBIM6,TMBIM6
MTHFSD,MTHFSD
RAD54B,RAD54B
NTSR2,NTSR2
GATD3,GATD3
ROMO1,ROMO1
GALK2,GALK2
HADHA,HADHA
TNIP3,TNIP3
FBXL4,FBXL4
RBM39,RBM39
ABCC3,ABCC3
BAIAP2L2,BAIAP2L2
UBR5,UBR5
B3GLCT,B3GLCT
UBE2J1,UBE2J1
YDJC,YDJC
ARMC2,ARMC2
ZDHHC20,ZDHHC20
CD180,CD180
AZI2,AZI2
SDF2L1,SDF2L1
MBNL2,MBNL2
IL7R,IL7R
SEC24B,SEC24B
KRTAP6-2,KRTAP6-2
PPIL2,PPIL2
FGF3,FGF3
FAM204A,FAM204A
TM6SF2,TM6SF2
ADGRG5,ADGRG5
HACE1,HACE1
PDCL,PDCL
SKAP2,SKAP2
ROR2,ROR2
SUGP2,SUGP2
COX7C,COX7C
F7,F7
OSR1,OSR1
RGS7BP,RGS7BP
TTC32,TTC32
GNAT1,GNAT1
PIEZO1,PIEZO1
EFR3B,EFR3B
IFNAR2,IFNAR2
FBXW4,FBXW4
CCNO,CCNO
GKAP1,GKAP1
CAMK4,CAMK4
F10,F10
TBC1D8B,TBC1D8B
CHRNA3,CHRNA3
YPEL1,YPEL1
BIN2,BIN2
PDCD11,PDCD11
HYAL1,HYAL1
STK17A,STK17A
GOLGA1,GOLGA1
ZNF74,ZNF74
MEF2B,MEF2B
TAF1D,TAF1D
EFCAB11,EFCAB11
AGMO,AGMO
MORC4,MORC4
GNAL,GNAL
DNAAF4,DNAAF4
SEC31A,SEC31A
TENT5A,TENT5A
CAMSAP1,CAMSAP1
ZNF804B,ZNF804B
KCTD6,KCTD6
NDUFS4,NDUFS4
KLHL22,KLHL22
BVES,BVES
RBP7,RBP7
RAB5A,RAB5A
PCID2,PCID2
SEMA3A,SEMA3A
BEST3,BEST3
GPR157,GPR157
ZBTB40,ZBTB40
VBP1,VBP1
RMDN3,RMDN3
STARD4,STARD4
CFDP1,CFDP1
GREB1,GREB1
SNORD56B,SNORD56B
FAM229B,FAM229B
RNU1-28P,U1
RNU6-976P,U6
ANO10,ANO10
FAM184A,FAM184A
FCHSD2,FCHSD2
IL13RA2,IL13RA2
PNLIPRP3,PNLIPRP3
CABIN1,CABIN1
NUDT7,NUDT7
UTP18,UTP18
HAPLN4,HAPLN4
VKORC1L1,VKORC1L1
NPHP4,NPHP4
THNSL1,THNSL1
PTPN3,PTPN3
IFNAR1,IFNAR1
DAD1,DAD1
RHOBTB1,RHOBTB1
FOXL1,FOXL1
CHRNA5,CHRNA5
ZFP1,ZFP1
BLVRA,BLVRA
RNF138,RNF138
ARB2A,ARB2A
GALNT6,GALNT6
PDCD2L,PDCD2L
OXA1L,OXA1L
ZFHX3,ZFHX3
PHKA1,PHKA1
CRABP1,CRABP1
KIF2B,KIF2B
MEP1B,MEP1B
CA10,CA10
MELK,MELK
CHST8,CHST8
ARMH3,ARMH3
UACA,UACA
GATAD1,GATAD1
VOPP1,VOPP1
GEN1,GEN1
DMGDH,DMGDH
RFWD3,RFWD3
LOXHD1,LOXHD1
CYP26A1,CYP26A1
EYA1,EYA1
BTG1,BTG1
DMKN,DMKN
SON,SON
LRP10,LRP10
FAM13C,FAM13C
CPSF6,CPSF6
VSNL1,VSNL1
AMOTL1,AMOTL1
ZNRF1,ZNRF1
KREMEN1,KREMEN1
REM2,REM2
CUL4A,CUL4A
LMTK2,LMTK2
RBM23,RBM23
ADAMTS18,ADAMTS18
EMID1,EMID1
TRIM77,TRIM77
CMYA5,CMYA5
LDAH,LDAH
CEP295,CEP295
HES5,HES5
VTA1,VTA1
PHACTR4,PHACTR4
PLPP1,PLPP1
LRRIQ1,LRRIQ1
POLR2C,POLR2C
PRKCA,PRKCA
NT5DC1,NT5DC1
CPNE1,CPNE1
ZDHHC15,ZDHHC15
SPMIP10,SPMIP10
PTPRR,PTPRR
MATN3,MATN3
SCAMP2,SCAMP2
SLC9A1,SLC9A1
ADGRF1,ADGRF1
ADGRV1,ADGRV1
RTTN,RTTN
AQP11,AQP11
PTPRG,PTPRG
FOXF1,FOXF1
TOM1L1,TOM1L1
DDI1,DDI1
HS1BP3,HS1BP3
ITPRIP,ITPRIP
TYR,TYR
BBS9,BBS9
ADARB1,ADARB1
RHBDD3,RHBDD3
CFAP58,CFAP58
RAB39B,RAB39B
NAP1L3,NAP1L3
PKMYT1,PKMYT1
RADX,RADX
TMEM26,TMEM26
RASL10A,RASL10A
ATP4B,ATP4B
MMP8,MMP8
ATAD2B,ATAD2B
SNORD125,SNORD125
SMARCC1,SMARCC1
THOC5,THOC5
MCF2L,MCF2L
CACUL1,CACUL1
EHMT1,EHMT1
SNUPN,SNUPN
PAFAH2,PAFAH2
TRMT11,TRMT11
CT83,CT83
RAB11FIP2,RAB11FIP2
NAALAD2,NAALAD2
RNU6-641P,U6
RNU6-591P,U6
MIR532,ssc-mir-532
MIR500A,ssc-mir-500
MIR223,ssc-mir-223
HMX3,HMX3
MIR676,ssc-mir-676-1
SRBD1,SRBD1
RNU6-332P,U6
FAM53B,FAM53B
MIR361,ssc-mir-361
KCNK17,KCNK17
SNORA35B,SNORA35B
PRLHR,PRLHR
RNU6-3P,U6
AJAP1,AJAP1
BTBD16,BTBD16
SYN1,SYN1
CNTN4,CNTN4
PTAFR,PTAFR
OAT,OAT
WDR72,WDR72
PRMT5,PRMT5
HBS1L,HBS1L
SLC25A33,SLC25A33
CAPN13,CAPN13
GJB3,GJB3
DNAJC5B,DNAJC5B
CLDN9,CLDN9
KAZN,KAZN
CLDN6,CLDN6
MGMT,MGMT
MMP27,MMP27
THOC6,THOC6
MTG1,MTG1
PTDSS1,PTDSS1
TIMP1,TIMP1
RARG,RARG
FCHO2,FCHO2
LTBP1,LTBP1
TNFRSF1B,TNFRSF1B
ARHGAP42,ARHGAP42
ZMYM3,ZMYM3
SCAPER,SCAPER
KCTD2,KCTD2
WBP1L,WBP1L
SETX,SETX
NIPSNAP1,NIPSNAP1
HYAL2,HYAL2
COX11,COX11
SERPINB13,SERPINB13
UBE4B,UBE4B
INPP5A,INPP5A
NOX4,NOX4
CABP7,CABP7
MEGF10,MEGF10
TNFRSF11B,TNFRSF11B
NRIP1,NRIP1
SLC24A3,SLC24A3
BICDL2,BICDL2
ZMAT5,ZMAT5
CBX8,CBX8
RCAN1,RCAN1
PTGES,PTGES
UQCR10,UQCR10
ABHD5,ABHD5
MAFB,MAFB
RALGPS1,RALGPS1
CASTOR1,CASTOR1
LPIN3,LPIN3
IGF2BP1,IGF2BP1
ZSCAN10,ZSCAN10
SNAI2,SNAI2
LYZ,LYZ
MTBP,MTBP
DLEU7,DLEU7
NAV3,NAV3
SFMBT1,SFMBT1
TIGD7,TIGD7
EDNRB,EDNRB
SERPINB11,SERPINB11
GRIK1,GRIK1
CHST15,CHST15
PLA2G5,PLA2G5
MBTD1,MBTD1
CHD6,CHD6
OR2C1,OR2C1
MTERF3,MTERF3
ZNF174,ZNF174
PTPRU,PTPRU
HYKK,HYKK
TBC1D10A,TBC1D10A
C16orf90,C16orf90
ABCA5,ABCA5
DNAJC17,DNAJC17
NLRC3,NLRC3
VGLL3,VGLL3
MVB12B,MVB12B
TACC2,TACC2
SLAIN1,SLAIN1
CSF2,CSF2
GBE1,GBE1
SLPI,SLPI
MRPL13,MRPL13
LIN28B,LIN28B
PAPPA,PAPPA
ITGB1BP2,ITGB1BP2
WFDC2,WFDC2
FABP7,FABP7
GRAMD2B,GRAMD2B
HINT3,HINT3
APP,APP
DOCK3,DOCK3
CCN3,CCN3
PEX3,PEX3
DYNAP,DYNAP
SRL,SRL
OLFML2A,OLFML2A
NOL4,NOL4
TMEM74,TMEM74
CXCR3,CXCR3
FBXO32,FBXO32
USP3,USP3
ASB4,ASB4
CLIC2,CLIC2
CAPN14,CAPN14
EPPIN,EPPIN
C14orf93,C14orf93
GLIS2,GLIS2
HSF2,HSF2
SF3A1,SF3A1
RBM48,RBM48
LTN1,LTN1
TMLHE,TMLHE
CAVIN4,CAVIN4
MIR101-2,ssc-mir-101-1
RNU6-246P,U6
RNU6-14P,U6
GDF7,GDF7
MATN2,MATN2
VAMP7,VAMP7
RNU6-1228P,U6
RNU6-996P,U6
XDH,XDH
TEX47,TEX47
TINAG,TINAG
MIR455,MIR455
MIR181A2,ssc-mir-181a-2
MIR181B2,ssc-mir-181b-2
TAC1,TAC1
FRMD4B,FRMD4B
SLC2A8,SLC2A8
STXBP4,STXBP4
RNF215,RNF215
HTR1E,HTR1E
DNTTIP1,DNTTIP1
TBX18,TBX18
SLC35E3,SLC35E3
EPB41L3,EPB41L3
SEC61G,SEC61G
SEC14L2,SEC14L2
HDAC2,HDAC2
SPIC,SPIC
RWDD2B,RWDD2B
VASN,VASN
PRKCE,PRKCE
FAM50A,FAM50A
MARCHF10,MARCHF10
HMOX2,HMOX2
HCN1,HCN1
GJB5,GJB5
PEX1,PEX1
UBE2C,UBE2C
ALX1,ALX1
PSMB11,PSMB11
USP16,USP16
C14orf119,C14orf119
RHOD,RHOD
CCER1,CCER1
PPP1R3E,PPP1R3E
KRT1,KRT1
EGFLAM,EGFLAM
EBPL,EBPL
CHST11,CHST11
EFS,EFS
FBXO43,FBXO43
ZBTB8B,ZBTB8B
MED17,MED17
PLXNA3,PLXNA3
CASZ1,CASZ1
CNMD,CNMD
DIP2B,DIP2B
LHCGR,LHCGR
CMTM5,CMTM5
PTK2B,PTK2B
PCDH8,PCDH8
BCLAF1,BCLAF1
TNNC2,TNNC2
USP15,USP15
DACH1,DACH1
MTFP1,MTFP1
DNALI1,DNALI1
SNORA65,SNORA65
NIBAN2,NIBAN2
ZSWIM1,ZSWIM1
CSE1L,CSE1L
RRAGC,RRAGC
TMEM100,TMEM100
CCT8,CCT8
KCNG3,KCNG3
SLC10A3,SLC10A3
THTPA,THTPA
RNU6-1267P,U6
SEC14L3,SEC14L3
EFEMP1,EFEMP1
GRIK3,GRIK3
AARSD1,AARSD1
RNU1-142P,U1
ZNF711,ZNF711
SYNPO2,SYNPO2
AP1G2,AP1G2
ARL11,ARL11
FGF14,FGF14
DTWD2,DTWD2
RAB9B,RAB9B
SNORA30,SNORA30
PLA2G2D,PLA2G2D
POGLUT2,POGLUT2
PHKG2,PHKG2
HEPHL1,HEPHL1
GUCA2B,GUCA2B
EPB41L4A,EPB41L4A
RCC2,RCC2
STAU1,STAU1
CEMIP,CEMIP
VSTM5,VSTM5
SEC14L4,SEC14L4
PRSS12,PRSS12
PTRH1,PTRH1
PAN3,PAN3
FSHR,FSHR
DIPK1C,DIPK1C
NDST4,NDST4
TIMM21,TIMM21
PSMB2,PSMB2
TPH2,TPH2
RAB38,RAB38
CFAP157,CFAP157
VPS50,VPS50
MAP3K7CL,MAP3K7CL
GAL,GAL
CFAP119,CFAP119
RNU6-82P,U6
FLT1,FLT1
TTC16,TTC16
CCDC59,CCDC59
C18orf63,C18orf63
RAD50,RAD50
GAL3ST1,GAL3ST1
RELT,RELT
MCUB,MCUB
CYB5A,CYB5A
PADI6,PADI6
TOR2A,TOR2A
COL6A2,COL6A2
EHD3,EHD3
PADI4,PADI4
CWH43,CWH43
SLC4A8,SLC4A8
KBTBD8,KBTBD8
ZNF629,ZNF629
PAPOLG,PAPOLG
RHBDL2,RHBDL2
DTNA,DTNA
ORAI3,ORAI3
TRPC6,TRPC6
PDZRN3,PDZRN3
SH2D3C,SH2D3C
HSD3B7,HSD3B7
ZMYM4,ZMYM4
SLCO4A1,SLCO4A1
NDST3,NDST3
NOL11,NOL11
STX1B,STX1B
HOMER2,HOMER2
PES1,PES1
NTSR1,NTSR1
WTIP,WTIP
SEC24D,SEC24D
MRGBP,MRGBP
KDM2A,KDM2A
ATP6V1C1,ATP6V1C1
WIPI1,WIPI1
STX4,STX4
DNAJC28,DNAJC28
ZNF565,ZNF565
SLX9,SLX9
ADGRG6,ADGRG6
NUFIP1,NUFIP1
TMEM143,TMEM143
PDE8A,PDE8A
COL9A3,COL9A3
KCNJ6,KCNJ6
FEZ2,FEZ2
CDK9,CDK9
ALDH3A2,ALDH3A2
GTF2F2,GTF2F2
CSTB,CSTB
NCALD,NCALD
EPHA3,EPHA3
RUNX1,RUNX1
KCTD4,KCTD4
TPT1,TPT1
HABP2,HABP2
GLIPR2,GLIPR2
ARRDC3,ARRDC3
C1orf216,C1orf216
CAND1,CAND1
CCIN,CCIN
NKX1-2,NKX1-2
URI1,URI1
LHPP,LHPP
ACTL8,ACTL8
RLF,RLF
LCN2,LCN2
HTRA1,HTRA1
SLC25A46,SLC25A46
PIGP,PIGP
CLSPN,CLSPN
ANXA13,ANXA13
MAD2L1,MAD2L1
ZNF668,ZNF668
SLC25A30,SLC25A30
IMPG2,IMPG2
ZNF428,ZNF428
TCL1A,TCL1A
DERL3,DERL3
SLC3A1,SLC3A1
ALDH1L2,ALDH1L2
RHPN2,RHPN2
QRFPR,QRFPR
CHAF1B,CHAF1B
TCFL5,TCFL5
PDGFD,PDGFD
VKORC1,VKORC1
TRUB2,TRUB2
VPS41,VPS41
RB1CC1,RB1CC1
CHGA,CHGA
LMNB1,LMNB1
MIF,MIF
TBC1D23,TBC1D23
PPP3CA,PPP3CA
BCKDK,BCKDK
COQ4,COQ4
SUSD2,SUSD2
TM9SF3,TM9SF3
CLDN14,CLDN14
AMER2,AMER2
PPP2R1B,PPP2R1B
MTMR6,MTMR6
NUP107,NUP107
FUT9,FUT9
MRPS6,MRPS6
BMP5,BMP5
TOM1,TOM1
ITPK1,ITPK1
KCNE2,KCNE2
FAM83B,FAM83B
SLC27A4,SLC27A4
MINAR1,MINAR1
COL10A1,COL10A1
TM9SF2,TM9SF2
NREP,NREP
MOXD1,MOXD1
TLR7,TLR7
MRPS11,MRPS11
CPA6,CPA6
CADM4,CADM4
HSPA12B,HSPA12B
SIPA1L3,SIPA1L3
CYYR1,CYYR1
URM1,URM1
ASCC3,ASCC3
SOHLH2,SOHLH2
CRYAA,CRYAA
LARP6,LARP6
ODF1,ODF1
MED30,MED30
MIR219A2,MIR219A2
PRMT2,PRMT2
SPATA31F3,SPATA31F3
RORA,RORA
TOMM70,TOMM70
ANXA4,ANXA4
ALDH3A1,ALDH3A1
TOMM22,TOMM22
ADISSP,ADISSP
LAMTOR3,LAMTOR3
RDH10,RDH10
NOL8,NOL8
MLC1,MLC1
SENP7,SENP7
ZNF507,ZNF507
KAT8,KAT8
ANKIB1,ANKIB1
GABRA4,GABRA4
LYSET,LYSET
GON7,GON7
RNF19A,RNF19A
UBR7,UBR7
INSYN2A,INSYN2A
SPEF1,SPEF1
ELAPOR2,ELAPOR2
WDR11,WDR11
SLC7A11,SLC7A11
MAVS,MAVS
IL9,IL9
RAB2A,RAB2A
SOAT2,SOAT2
PLAUR,PLAUR
GNL2,GNL2
PLXNB2,PLXNB2
MIR103A2,ssc-mir-103-2
PRSS8,PRSS8
ALKBH1,ALKBH1
TMEM150C,TMEM150C
EDIL3,EDIL3
PPP1R14C,PPP1R14C
NALF2,NALF2
DCLK1,DCLK1
PRSS36,PRSS36
GJA4,GJA4
SLIRP,SLIRP
WDPCP,WDPCP
COL4A5,COL4A5
PHAX,PHAX
STK3,STK3
ULK2,ULK2
EMCN,EMCN
ADAMTSL3,ADAMTSL3
ADCK1,ADCK1
ELK3,ELK3
DPY19L3,DPY19L3
TTC22,TTC22
PPP1R9A,PPP1R9A
MRPS31,MRPS31
ELMOD1,ELMOD1
PRR16,PRR16
ANO4,ANO4
ACADSB,ACADSB
SLC25A15,SLC25A15
MYCBP,MYCBP
PYCARD,PYCARD
LECT2,LECT2
GABRG1,GABRG1
ATP6V0D2,ATP6V0D2
DLGAP3,DLGAP3
ZP2,ZP2
SERPINB12,SERPINB12
MAB21L1,MAB21L1
SERP2,SERP2
SAV1,SAV1
PABPC4L,PABPC4L
MAP1B,MAP1B
RIMS3,RIMS3
SLC10A6,SLC10A6
DSCAML1,DSCAML1
DSEL,DSEL
TOX,TOX
XPNPEP1,XPNPEP1
PRELID3A,PRELID3A
RFPL4B,RFPL4B
PYGL,PYGL
INTU,INTU
ASAP1,ASAP1
EFHC1,EFHC1
SMIM12,SMIM12
NLRP4,NLRP4
ACOD1,ACOD1
CMSS1,CMSS1
ESS2,ESS2
COX7A2L,COX7A2L
GPC6,GPC6
HDC,HDC
CZIB,CZIB
DCT,DCT
CCDC182,CCDC182
AAR2,AAR2
MRPS23,MRPS23
ANKS4B,ANKS4B
PPP4R3B,PPP4R3B
NAGPA,NAGPA
FAM151A,FAM151A
SLC66A2,SLC66A2
FGD6,FGD6
ESM1,ESM1
C4orf33,C4orf33
NIT2,NIT2
IRGC,IRGC
TSSK2,TSSK2
ANKRD55,ANKRD55
GSC2,GSC2
SLC25A1,SLC25A1
TGDS,TGDS
SMG9,SMG9
C20orf96,C20orf96
OSBPL9,OSBPL9
PON3,PON3
ZCCHC3,ZCCHC3
TBC1D20,TBC1D20
DDIT4L,DDIT4L
AEN,AEN
RAB33A,RAB33A
GPR180,GPR180
SCLT1,SCLT1
ABHD12B,ABHD12B
CBLB,CBLB
MARCHF3,MARCHF3
RAB12,RAB12
ZNF280C,ZNF280C
SOX21,SOX21
OGN,OGN
FECH,FECH
ADAM10,ADAM10
TMEM171,TMEM171
BHLHE22,BHLHE22
MAL2,MAL2
SERPINE1,SERPINE1
TUBA8,TUBA8
PGGT1B,PGGT1B
USP34,USP34
KCNB2,KCNB2
ASPN,ASPN
FAM91A1,FAM91A1
PON1,PON1
AIFM1,AIFM1
MYBPC1,MYBPC1
DLST,DLST
ADSL,ADSL
KIF27,KIF27
RNF180,RNF180
CDKL2,CDKL2
COX7A1,COX7A1
HGF,HGF
SH3GL3,SH3GL3
ARHGAP24,ARHGAP24
GZMA,GZMA
MT4,MT4
