Gene name,Mouse gene name
MMP2,Mmp2
PPP2R2C,Ppp2r2c
FAM151B,Fam151b
ATG2B,Atg2b
RTN4R,Rtn4r
MTREX,Mtrex
PKHD1,Pkhd1
C18orf32,BC031181
SLC46A3,Slc46a3
APCDD1,Apcdd1
CYP1A2,Cyp1a2
TXNRD2,Txnrd2
POMP,Pomp
NAPG,Napg
OVOL2,Ovol2
RPS6KA5,Rps6ka5
SLC27A2,Slc27a2
TNFSF11,Tnfsf11
SNORD17,Snord17
MGME1,Mgme1
RAMP3,Ramp3
SYDE1,Syde1
B3GALT5,B3galt5
PET117,Pet117
CDCA7L,Cdca7l
LAMP5,Lamp5
SLC9B2,Slc9b2
MCM3AP,Mcm3ap
TPP2,Tpp2
CCL17,Ccl17
GEM,Gem
HAPLN1,Hapln1
TEKTL1,Tektl1
PARP11,Parp11
CRAMP1,Cramp1
OR7C2,Or7c70
PSMF1,Psmf1
ALG11,Alg11
IREB2,Ireb2
MMP16,Mmp16
CCSER2,Ccser2
SOCS6,Socs6
NUP58,Gm49336
VCAN,Vcan
AWAT2,Awat2
SNRPD1,Snrpd1
ABHD3,Abhd3
PSMD10,Psmd10
CRACR2A,Cracr2a
SNPH,Snph
AK7,Ak7
PP2D1,Pp2d1
CCL22,Ccl22
BRINP1,Brinp1
PARM1,Parm1
CAPNS2,Capns2
CMTM6,Cmtm6
PRDM14,Prdm14
DYNC1LI2,Dync1li2
TACR3,Tacr3
N4BP2L2,N4bp2l2
KDSR,Kdsr
ABCA13,Abca13
GOLGA5,Golga5
LRCH2,Lrch2
FABP5,Fabp5
REEP3,Reep3
LGSN,Lgsn
SDCBP2,Sdcbp2
SYN2,Syn2
DERA,Dera
ILVBL,Ilvbl
BANK1,Bank1
PLPPR1,Plppr1
HCN4,Hcn4
SDHAF4,Sdhaf4
TLL2,Tll2
PDP1,Pdp1
CYB5R4,Cyb5r4
FUNDC1,Fundc1
NCBP1,Ncbp1
EDC3,Edc3
TMEM260,Tmem260
YBEY,Ybey
TRPA1,Trpa1
CCNB3,Ccnb3
ME1,Me1
SVIP,Svip
VPS4B,Vps4b
BCL2L14,Bcl2l14
NRBF2,Nrbf2
DNAJC24,Dnajc24
UTP4,Utp4
POU3F4,Pou3f4
LRRC63,Lrrc63
P2RY10,P2ry10
PRIM2,Prim2
PCDH20,Pcdh20
C21orf58,2610028H24Rik
SNX21,Snx21
CYP26C1,Cyp26c1
GRIP2,Grip2
CDH17,Cdh17
PIK3AP1,Pik3ap1
MAP2K5,Map2k5
OR9Q1,Or9q1
CAPSL,Capsl
SERPINB5,Serpinb5
GCNT1,Gcnt1
TRIM44,Trim44
PCED1B,Pced1b
EFNB1,Efnb1
ATP12A,Atp12a
ACACA,Acaca
TLE1,Tle1
B4GALNT3,B4galnt3
ZSWIM3,Zswim3
CDCA4,Cdca4
PLTP,Pltp
OSBP,Osbp
BCL2,Bcl2
CYLC1,Cylc1
POU3F2,Pou3f2
ANKRD62,Gm57858
RIPPLY1,Ripply1
GZMK,Gzmk
ZNF627,Zfp872
RNF17,Rnf17
PRDM1,Prdm1
KAT2B,Kat2b
LGMN,Lgmn
ARSB,Arsb
CXorf38,1810030O07Rik
GPAT3,Gpat3
KAT6B,Kat6b
CASP14,Casp14
CIDEA,Cidea
GART,Gart
STRAP,Strap
PRR5L,Prr5l
RFXANK,Rfxank
SPIN4,Spin4
PANX2,Panx2
PDZD2,Pdzd2
OTUD6A,Otud6a
LPCAT2,Lpcat2
THOC2,Thoc2
MTDH,Mtdh
PCIF1,Pcif1
CMC1,Cmc1
FAM210A,Fam210a
TRABD,Trabd
GAS1,Gas1
FGD3,Fgd3
ARHGEF7,Arhgef7
ZNF335,Zfp335
CREB5,Creb5
POP1,Pop1
XYLB,Xylb
RNMT,Rnmt
SPRYD3,Spryd3
PAQR8,Paqr8
COMMD9,Commd9
CISD2,Cisd2
GLYATL3,Glyatl3
FA2H,Fa2h
CD109,Cd109
H2AZ1,H2az1
ZSWIM6,Zswim6
MMP9,Mmp9
ZFP91,Zfp91
VAT1L,Vat1l
TMEM117,Tmem117
ITGA2,Itga2
MRPL1,Mrpl1
MAPK12,Mapk12
KIF6,Kif6
ERICH5,Erich5
MAF,Maf
MRPS28,Mrps28
GLYAT,Glyat
PSMA4,Psma4
TANGO6,Tango6
CCNK,Ccnk
SLC4A11,Slc4a11
HECW1,Hecw1
SLCO5A1,Slco5a1
SPMIP11,Spmip11
ITM2A,Itm2a
SLC2A13,Slc2a13
TBCK,Tbck
INVS,Invs
EMILIN2,Emilin2
CNTNAP4,Cntnap4
CCDC179,Ccdc179
FILIP1,Filip1
REDIC1,Redic1
OR5I1,Or5i1
ASRGL1,Asrgl1
CLBA1,Clba1
GPR63,Gpr63
BABAM1,Babam1
CYP39A1,Cyp39a1
SLITRK4,Slitrk4
ZNF706,Zfp706
NAP1L2,Nap1l2
HTATSF1,Htatsf1
SETD3,Setd3
NTF3,Ntf3
ELP4,Elp4
CNTN6,Cntn6
MYL12B,Myl12b
IBTK,Ibtk
NECAB3,Necab3
MAPK11,Mapk11
ZPBP,Zpbp
KRT76,Krt76
SMC2,Smc2
YWHAZ,Ywhaz
DSC3,Dsc3
DONSON,Donson
CPNE8,Cpne8
WDR44,Wdr44
COQ9,Coq9
DSC1,Dsc1
NPSR1,Npsr1
AHNAK2,Ahnak2
TTC7B,Ttc7b
C22orf39,2510002D24Rik
CELA1,Cela1
CPLX3,Cplx3
CFAP20,Cfap20
TMEM50B,Tmem50b
NCAN,Ncan
MEI1,Mei1
PAPSS1,Papss1
RNU6-167P,Gm26011
PSMA8,Psma8
SMAGP,Smagp
PRDM16,Prdm16
RFTN1,Rftn1
PWWP3B,Pwwp3b
NIPBL,Nipbl
ULK3,Ulk3
SUGP1,Sugp1
INMT,Inmt
CCDC102A,Ccdc102a
BRS3,Brs3
IL10RB,Il10rb
RESF1,Resf1
ASB12,Asb12
PPP4R1,Ppp4r1
ADCY1,Adcy1
CDK8,Cdk8
FOXC2,Foxc2
MIR33A,Mir33
TNFRSF13C,Tnfrsf13c
AMER1,Amer1
ZIC3,Zic3
NAGA,Naga
SUSD3,Susd3
BCAR1,Bcar1
GPR68,Gpr68
COPS4,Cops4
C20orf144,1700003F12Rik
PDZRN4,Pdzrn4
TPO,Tpo
E2F1,E2f1
KCNK13,Kcnk13
ABTB2,Abtb2
IFNGR2,Ifngr2
WRN,Wrn
TDP1,Tdp1
NR6A1,Nr6a1
PXMP4,Pxmp4
VWC2,Vwc2
MED21,Med21
CMC4,Cmc4
PEX10,Pex10
SFRP4,Sfrp4
CMTM8,Cmtm8
AKAP10,Akap10
PATL1,Patl1
IDS,Ids
FGD5,Fgd5
PHETA2,Pheta2
TBRG4,Tbrg4
THAP2,Thap2
DKK2,Dkk2
VPS26C,Vps26c
HMGXB4,Hmgxb4
SLC16A7,Slc16a7
EIF6,Eif6
CDC16,Cdc16
AHNAK,Ahnak
PEX14,Pex14
ARHGEF38,Arhgef38
SYCE1L,Syce1l
STOM,Stom
RPL30,Rpl30
NFATC1,Nfatc1
TTC3,Ttc3
GSE1,Gse1
ZNF25,Zfp9
PLCH2,Plch2
BTC,Btc
LRRC4C,Lrrc4c
BDH2,Bdh2
MARCHF5,Marchf5
SLC6A4,Slc6a4
SYT7,Syt7
PCNA,Pcna
SPIN1,Spin1
PPP1R12A,Ppp1r12a
SLC7A13,Slc7a13
MCM5,Mcm5
LDOC1,Ldoc1
CPEB3,Cpeb3
MTCP1,Mtcp1
CKMT2,Ckmt2
SECISBP2,Secisbp2
CD24,Cd24a
CA13,Car13
CDS2,Cds2
CEP85L,Cep85l
FSBP,Fsbp
CSPG4,Cspg4
EXOC6,Exoc6
GPR50,Gpr50
NIPAL2,Nipal2
PASD1,Pasd1
SPSB1,Spsb1
AMPH,Amph
LIPC,Lipc
USHBP1,Ushbp1
RPL10L,Rpl10l
GSTCD,Gstcd
SLC2A5,Slc2a5
PROKR2,Prokr2
SNX5,Snx5
ACTR10,Actr10
IGSF1,Igsf1
CA2,Car2
SLC5A12,Slc5a12
ATG10,Atg10
TRAPPC12,Trappc12
HMOX1,Hmox1
MON1B,Mon1b
UPF3A,Upf3a
COL27A1,Col27a1
ENPP5,Enpp5
RIDA,Rida
AOC3,Aoc3
GUCD1,Gucd1
TSPYL4,Tspyl4
SCGB1A1,Scgb1a1
GFRAL,Gfral
CXCL6,Cxcl5
NMNAT1,Nmnat1
STOML1,Stoml1
G6PC1,G6pc1
BICC1,Bicc1
TSPAN18,Tspan18
RASGRF2,Rasgrf2
TFAP2B,Tfap2b
TRAM1L1,Tram1l1
POLR2K,Polr2k
ZFP90,Zfp90
CHAMP1,Champ1
TMIGD1,Tmigd1
POM121L12,Pom121l12
COL19A1,Col19a1
CRTC1,Crtc1
PPA2,Ppa2
ANKMY2,Ankmy2
GSKIP,Gskip
DISP3,Disp3
WWP1,Wwp1
ADI1,Adi1
NDFIP2,Ndfip2
COMMD7,Commd7
BECN1,Becn1
SUMF1,Sumf1
BTRC,Btrc
SNTG2,Sntg2
PAK5,Pak5
KTN1,Ktn1
EEF1G,Eef1g
CCT6A,Cct6a
CACNG2,Cacng2
MMEL1,Mmel1
ZCCHC14,Zcchc14
LARGE1,Large1
BANF2,Banf2
NCOA7,Ncoa7
AP4E1,Ap4e1
RNASEH1,Rnaseh1
TRIQK,Triqk
TMEFF1,Tmeff1
KLHL26,Klhl26
DOCK9,Dock9
IMMP1L,Immp1l
CTSZ,Ctsz
KLHL36,Klhl36
TMEM161A,Tmem161a
RPS7,Rps7
CNTD1,Cntd1
RBMS3,Rbms3
MLKL,Mlkl
GOLPH3,Golph3
TRIL,Tril
LAMA3,Lama3
NACAD,Nacad
DNTT,Dntt
MTRES1,Mtres1
ITGB7,Itgb7
MED27,Med27
OR5D16,Or5d16
ANKRD34B,Ankrd34b
FIBIN,Fibin
NIPSNAP2,Nipsnap2
PRSS35,Prss35
CNTF,Cntf
SMAP1,Smap1
METTL15,Mettl15
NUDT12,Nudt12
CIAPIN1,Ciapin1
FAM171A1,Fam171a1
TMEM51,Tmem51
WNK4,Wnk4
MSGN1,Msgn1
GPBP1,Gpbp1
APOBEC3H,Apobec3
LDLRAD3,Ldlrad3
SMC6,Smc6
TOP1,Top1
ARPC5L,Arpc5l
RER1,Rer1
PLIN2,Plin2
TESMIN,Tesmin
RALYL,Ralyl
PSPH,Psph
UBA6,Uba6
KRTAP26-1,Krtap26-1
LUC7L3,Luc7l3
KRTAP27-1,Krtap27-1
ELOVL4,Elovl4
KRTAP15-1,Krtap15-1
VGLL2,Vgll2
ARMC6,Armc6
GSTO1,Gsto1
SYT12,Syt12
CIMIP4,Cimip4
MIR99A,Mir99a
MIRLET7C,Mirlet7c-1
TIAM1,Tiam1
RXRA,Rxra
STX7,Stx7
ATP8B4,Atp8b4
TMEM19,Tmem19
PANK4,Pank4
PRNP,Prnp
PRND,Prnd
RNU6-900P,Gm25006
C22orf23,1700088E04Rik
JPH3,Jph3
KCNV1,Kcnv1
GRB10,Grb10
ACSS3,Acss3
RASSF2,Rassf2
UQCRB,Uqcrb
CSTF2T,Cstf2t
MTFR2,Mtfr2
CDH11,Cdh11
ARHGAP19,Arhgap19
MUC15,Muc15
NDNF,Ndnf
POLR2F,Polr2f
HSPH1,Hsph1
PBX3,Pbx3
RNF128,Rnf128
PLEKHB1,Plekhb1
NFS1,Nfs1
STPG2,Stpg2
ENPP4,Enpp4
LRRN1,Lrrn1
NUS1,Nus1
VPS13D,Vps13d
VGLL1,Vgll1
SENP6,Senp6
LAPTM4B,Laptm4b
SLC9B1,Slc9b1
IGFBP6,Igfbp6
KCNH8,Kcnh8
MSH3,Msh3
LRATD1,Lratd1
LHFPL1,Lhfpl1
DPCD,Dpcd
F8,F8
ASAP2,Asap2
PICK1,Pick1
AOC2,Aoc2
KRT2,Krt2
LOXL1,Loxl1
GNAI2,Gnai2
CHRNB3,Chrnb3
ANKRD40,Ankrd40
PAWR,Pawr
WDR59,Wdr59
ABI3,Abi3
CLXN,Clxn
LMAN1L,Lman1l
POLL,Poll
SH3BGR,Sh3bgr
MAPKAP1,Mapkap1
PPM1H,Ppm1h
CYP4F3,Cyp4f18
PRR32,Prr32
AFF2,Aff2
WFIKKN2,Wfikkn2
TSPYL5,Tspyl5
KCNS2,Kcns2
COA3,Coa3
TMBIM6,Tmbim6
GNGT2,Gngt2
MTHFSD,Mthfsd
RAD54B,Rad54b
NTSR2,Ntsr2
GATD3,Gatd3a
ROMO1,Romo1
UGT2A3,Ugt2a3
GALK2,Galk2
HADHA,Hadha
TNIP3,Tnip3
FBXL4,Fbxl4
RBM39,Rbm39
ABCC3,Abcc3
BAIAP2L2,Baiap2l2
UBR5,Ubr5
B3GLCT,B3glct
UBE2J1,Ube2j1
YDJC,Ydjc
ARMC2,Armc2
HMGN5,Hmgn5
ZDHHC20,Zdhhc20
CCDC116,Ccdc116
CD180,Cd180
AZI2,Azi2
SDF2L1,Sdf2l1
MBNL2,Mbnl2
IL7R,Il7r
SEC24B,Sec24b
MIR301B,Mir301b
PPIL2,Ppil2
FGF3,Fgf3
FAM204A,Fam204a
TM6SF2,Tm6sf2
MAP7D3,Map7d3
ADGRG5,Adgrg5
HACE1,Hace1
PDCL,Pdcl
SKAP2,Skap2
ROR2,Ror2
SUGP2,Sugp2
COX7C,Cox7c
F7,F7
OSR1,Osr1
RGS7BP,Rgs7bp
TTC32,Ttc32
ICOSLG,Icosl
GNAT1,Gnat1
PIEZO1,Piezo1
EFR3B,Efr3b
IFNAR2,Ifnar2
FBXW4,Fbxw4
CCNO,Ccno
GKAP1,Gkap1
CAMK4,Camk4
F10,F10
TBC1D8B,Tbc1d8b
CHRNA3,Chrna3
YPEL1,Ypel1
BIN2,Bin2
PDCD11,Pdcd11
HYAL1,Hyal1
GOLGA1,Golga1
MEF2B,Mef2b
TAF1D,Taf1d
PROZ,Proz
EFCAB11,Efcab11
AGMO,Agmo
MORC4,Morc4
GNAL,Gnal
DNAAF4,Dnaaf4
SEC31A,Sec31a
TENT5A,Tent5a
CAMSAP1,Camsap1
ZNF804B,Zfp804b
KCTD6,Kctd6
NDUFS4,Ndufs4
KLHL22,Klhl22
BVES,Bves
RBP7,Rbp7
RAB5A,Rab5a
PCID2,Pcid2
SEMA3A,Sema3a
BEST3,Best3
GPR157,Gpr157
CX3CL1,Cx3cl1
ZBTB40,Zbtb40
VBP1,Vbp1
RMDN3,Rmdn3
STARD4,Stard4
CFDP1,Cfdp1
GREB1,Greb1
RNU6-301P,Gm25112
PCNT,Pcnt
SNORD56B,Gm23650
FAM229B,Fam229b
ANO10,Ano10
FAM184A,Fam184a
FCHSD2,Fchsd2
IL13RA2,Il13ra2
CABIN1,Cabin1
NUDT7,Nudt7
UTP18,Utp18
HAPLN4,Hapln4
VKORC1L1,Vkorc1l1
NPHP4,Nphp4
THNSL1,Thnsl1
PTPN3,Ptpn3
IFNAR1,Ifnar1
DAD1,Dad1
RHOBTB1,Rhobtb1
FOXL1,Foxl1
CHRNA5,Chrna5
ZFP1,Zfp1
BLVRA,Blvra
RNF138,Rnf138
ARB2A,Arb2a
GALNT6,Galnt6
PDCD2L,Pdcd2l
OXA1L,Oxa1l
ZFHX3,Zfhx3
PHKA1,Phka1
CRABP1,Crabp1
KIF2B,Kif2b
MEP1B,Mep1b
CA10,Car10
MELK,Melk
CHST8,Chst8
ARMH3,Armh3
UACA,Uaca
GATAD1,Gatad1
VOPP1,Vopp1
GEN1,Gen1
DMGDH,Dmgdh
RFWD3,Rfwd3
LOXHD1,Loxhd1
CYP26A1,Cyp26a1
EYA1,Eya1
BTG1,Btg1
DMKN,Dmkn
SON,Son
LRP10,Lrp10
FAM13C,Fam13c
CPSF6,Cpsf6
VSNL1,Vsnl1
AMOTL1,Amotl1
ZNRF1,Znrf1
KREMEN1,Kremen1
OXSR1,Oxsr1
REM2,Rem2
SDHAF3,Sdhaf3
CUL4A,Cul4a
LMTK2,Lmtk2
ADAMTS18,Adamts18
EMID1,Emid1
CMYA5,Cmya5
LDAH,Ldah
CEP295,Cep295
HES5,Hes5
VTA1,Vta1
PHACTR4,Phactr4
PLPP1,Plpp1
LRRIQ1,Lrriq1
PCLO,Pclo
POLR2C,Polr2c
PRKCA,Prkca
NT5DC1,Nt5dc1
ZDHHC15,Zdhhc15
SPMIP10,Spmip10
PTPRR,Ptprr
MATN3,Matn3
ADGRG4,Adgrg4
SCAMP2,Scamp2
SLC9A1,Slc9a1
ADGRF1,Adgrf1
TUSC2,Tusc2
ADGRV1,Adgrv1
RTTN,Rttn
AQP11,Aqp11
PTPRG,Ptprg
FOXF1,Foxf1
TOM1L1,Tom1l1
DDI1,Ddi1
HS1BP3,Hs1bp3
ITPRIP,Itprip
TYR,Tyr
BBS9,Bbs9
ADARB1,Adarb1
RHBDD3,Rhbdd3
CFAP58,Cfap58
RAB39B,Rab39b
RNU6-1340P,Gm23056
NAP1L3,Nap1l3
RNU4-58P,Gm25899
RNU6-21P,Gm23412
RNU6-758P,Gm23623
RN7SKP233,Gm55198
SNORD33,Gm56121
PKMYT1,Pkmyt1
RADX,Radx
TMEM26,Tmem26
RASL10A,Rasl10a
ATP4B,Atp4b
MMP8,Mmp8
ATAD2B,Atad2b
SNORD125,Gm24958
NEFH,Nefh
SMARCC1,Smarcc1
THOC5,Thoc5
MCF2L,Mcf2l
CACUL1,Cacul1
EHMT1,Ehmt1
SNUPN,Snupn
PAFAH2,Pafah2
TRMT11,Trmt11
RAB11FIP2,Rab11fip2
NAALAD2,Naalad2
RNU6-641P,Gm25626
RNU6-1087P,Gm26091
MIR532,Mir532
MIR188,Mir188
MIR501,Mir501
MIR502,Mir500
MIR223,Mir223
HMX3,Hmx3
SRBD1,Srbd1
FAM53B,Fam53b
RNU1-112P,Gm25514
MIR361,Mir361
SNORA35B,Gm25107
PRLHR,Prlhr
RNU6-1015P,Gm25335
RN7SKP31,Gm56184
AJAP1,Ajap1
BTBD16,Btbd16
MIR514B,Mir509
SYN1,Syn1
CNTN4,Cntn4
PTAFR,Ptafr
OAT,Oat
WDR72,Wdr72
PRMT5,Prmt5
HBS1L,Hbs1l
SLC25A33,Slc25a33
PAQR4,Paqr4
CAPN13,Capn13
GJB3,Gjb3
DNAJC5B,Dnajc5b
CLDN9,Cldn9
KAZN,Kazn
CLDN6,Cldn6
MGMT,Mgmt
MMP27,Mmp27
THOC6,Thoc6
MTG1,Mtg1
PTDSS1,Ptdss1
TIMP1,Timp1
RARG,Rarg
FCHO2,Fcho2
TOB1,Tob1
LTBP1,Ltbp1
TNFRSF1B,Tnfrsf1b
ARHGAP42,Arhgap42
ZMYM3,Zmym3
SCAPER,Scaper
KCTD2,Kctd2
WBP1L,Wbp1l
SETX,Setx
NIPSNAP1,Nipsnap1
HYAL2,Hyal2
COX11,Cox11
SERPINB13,Serpinb13
UBE4B,Ube4b
INPP5A,Inpp5a
NOX4,Nox4
CABP7,Cabp7
MEGF10,Megf10
TNFRSF11B,Tnfrsf11b
NRIP1,Nrip1
SLC24A3,Slc24a3
BICDL2,Bicdl2
ZMAT5,Zmat5
CBX8,Cbx8
RCAN1,Rcan1
PTGES,Ptges
UQCR10,Uqcr10
ABHD5,Abhd5
MAFB,Mafb
RALGPS1,Ralgps1
CASTOR1,Castor1
LPIN3,Lpin3
IGF2BP1,Igf2bp1
RNU1-125P,Gm55339
ZSCAN10,Zscan10
SNAI2,Snai2
MTBP,Mtbp
DLEU7,Dleu7
NAV3,Nav3
SFMBT1,Sfmbt1
EDNRB,Ednrb
SERPINB11,Serpinb11
GRIK1,Grik1
CHST15,Chst15
PLA2G5,Pla2g5
MBTD1,Mbtd1
CHD6,Chd6
OR2C1,Or2c1
MTERF3,Mterf3
ZNF174,Zfp174
PTPRU,Ptpru
HYKK,Hykk
TBC1D10A,Tbc1d10a
ZNF597,Zfp597
CSNK2A2IP,Csnk2a2ip
C16orf90,1700037C18Rik
ABCA5,Abca5
DNAJC17,Dnajc17
NLRC3,Nlrc3
VGLL3,Vgll3
MVB12B,Mvb12b
TACC2,Tacc2
SLAIN1,Slain1
CSF2,Csf2
GBE1,Gbe1
SLPI,Slpi
MRPL13,Mrpl13
LIN28B,Lin28b
PAPPA,Pappa
ITGB1BP2,Itgb1bp2
WFDC2,Wfdc2
FABP7,Fabp7
GRAMD2B,Gramd2b
HINT3,Hint3
APP,App
DOCK3,Dock3
CCN3,Ccn3
PEX3,Pex3
SPINT3,Spint3
SRL,Srl
OLFML2A,Olfml2a
NOL4,Nol4
TMEM74,Tmem74
CXCR3,Cxcr3
FBXO32,Fbxo32
USP3,Usp3
ASB4,Asb4
EPPIN,Eppin
C14orf93,4931414P19Rik
GLIS2,Glis2
HSF2,Hsf2
SF3A1,Sf3a1
RBM48,Rbm48
LTN1,Ltn1
WFDC3,Wfdc3
CAVIN4,Cavin4
KL,Kl
RNU6-246P,Gm22681
RNU6-14P,Gm23298
GDF7,Gdf7
STARD13,Stard13
MATN2,Matn2
RNU6-1228P,Gm26325
RNU6-996P,Gm23461
XDH,Xdh
TEX47,Tex47
TINAG,Tinag
MIR455,Mir455
MIR181B2,Mir181b-2
TAC1,Tac1
FRMD4B,Frmd4b
SLC2A8,Slc2a8
STXBP4,Stxbp4
RNF215,Rnf215
DNTTIP1,Dnttip1
TBX18,Tbx18
SLC35E3,Slc35e3
EPB41L3,Epb41l3
SEC61G,Sec61g
SEC14L2,Sec14l2
HDAC2,Hdac2
SPIC,Spic
RWDD2B,Rwdd2b
VASN,Vasn
MRPS17,Mrps17
PSMB5,Psmb5
PRKCE,Prkce
FAM50A,Fam50a
MARCHF10,Marchf10
HMOX2,Hmox2
FAM186A,Fam186a
HCN1,Hcn1
GJB5,Gjb5
PEX1,Pex1
AGO4,Ago4
ALX1,Alx1
PSMB11,Psmb11
USP16,Usp16
C14orf119,1700123O20Rik
RHOD,Rhod
CIROP,Cirop
CCER1,Ccer1
PPP1R3E,Ppp1r3e
KRT1,Krt1
EGFLAM,Egflam
EBPL,Ebpl
CHST11,Chst11
EFS,Efs
FBXO43,Fbxo43
ZBTB8B,Zbtb8b
MED17,Med17
PLXNA3,Plxna3
CNMD,Cnmd
DIP2B,Dip2b
PCTP,Pctp
LHCGR,Lhcgr
CMTM5,Cmtm5
PTK2B,Ptk2b
PCDH8,Pcdh8
BCLAF1,Bclaf1
TNNC2,Tnnc2
USP15,Usp15
DACH1,Dach1
MTFP1,Mtfp1
DNALI1,Dnali1
NIBAN2,Niban2
UBL4A,Ubl4a
ZSWIM1,Zswim1
CSE1L,Cse1l
RRAGC,Rragc
TMEM100,Tmem100
CCT8,Cct8
KCNG3,Kcng3
SLC10A3,Slc10a3
THTPA,Thtpa
RNU6-468P,Gm22392
SEC14L3,Sec14l3
EFEMP1,Efemp1
GRIK3,Grik3
AARSD1,Aarsd1
ZNF711,Zfp711
SYNPO2,Synpo2
AP1G2,Ap1g2
ARL11,Arl11
FGF14,Fgf14
DTWD2,Dtwd2
RAB9B,Rab9b
ABHD17C,Abhd17c
RNU1-24P,Gm55115
PLA2G2D,Pla2g2d
POGLUT2,Poglut2
PHKG2,Phkg2
HEPHL1,Hephl1
GUCA2B,Guca2b
EPB41L4A,Epb41l4a
RCC2,Rcc2
STAU1,Stau1
CEMIP,Cemip
MSL3,Msl3
VSTM5,Vstm5
SEC14L4,Sec14l4
PRSS12,Prss12
PTRH1,Ptrh1
PAN3,Pan3
FSHR,Fshr
DIPK1C,Dipk1c
NDST4,Ndst4
TIMM21,Timm21
PSMB2,Psmb2
TPH2,Tph2
RAB38,Rab38
CFAP157,Cfap157
VPS50,Vps50
GAL,Gal
CFAP119,Cfap119
FLT1,Flt1
TTC16,Ttc16
CCDC59,Ccdc59
C18orf63,Gm17266
RAD50,Rad50
GAL3ST1,Gal3st1
RELT,Relt
MCUB,Mcub
CYB5A,Cyb5a
PADI6,Padi6
TOR2A,Tor2a
COL6A2,Col6a2
EHD3,Ehd3
PADI4,Padi4
CWH43,Cwh43
SLC4A8,Slc4a8
KBTBD8,Kbtbd8
ZNF629,Zfp629
PAPOLG,Papolg
RHBDL2,Rhbdl2
DTNA,Dtna
ORAI3,Orai3
TRPC6,Trpc6
PDZRN3,Pdzrn3
SH2D3C,Sh2d3c
HSD3B7,Hsd3b7
ZMYM4,Zmym4
SLCO4A1,Slco4a1
NDST3,Ndst3
NOL11,Nol11
STX1B,Stx1b
HOMER2,Homer2
PES1,Pes1
NTSR1,Ntsr1
WTIP,Wtip
SEC24D,Sec24d
MRGBP,Mrgbp
FAM107A,Fam107a
KDM2A,Kdm2a
ATP6V1C1,Atp6v1c1
WIPI1,Wipi1
OGFR,Ogfr
STX4,Stx4a
DNAJC28,Dnajc28
SLX9,Slx9
ADGRG6,Adgrg6
NUFIP1,Nufip1
TMEM143,Tmem143
PDE8A,Pde8a
KCNJ6,Kcnj6
FEZ2,Fez2
CDK9,Cdk9
ALDH3A2,Aldh3a2
GTF2F2,Gtf2f2
CSTB,Cstb
NCALD,Ncald
EPHA3,Epha3
RUNX1,Runx1
KCTD4,Kctd4
TPT1,Tpt1
HABP2,Habp2
GLIPR2,Glipr2
ARRDC3,Arrdc3
KCNK18,Kcnk18
C1orf216,5730409E04Rik
CAND1,Cand1
CCIN,Ccin
NKX1-2,Nkx1-2
URI1,Uri1
RNU4-53P,Gm22122
LHPP,Lhpp
NAIF1,Naif1
RLF,Rlf
LCN2,Lcn2
HTRA1,Htra1
SLC25A46,Slc25a46
PIGP,Pigp
CLSPN,Clspn
PDHA2,Pdha2
ANXA13,Anxa13
MAD2L1,Mad2l1
ZNF668,Zfp668
SLC25A30,Slc25a30
IMPG2,Impg2
ZNF428,Zfp428
TCL1A,Tcl1
DERL3,Derl3
SLC3A1,Slc3a1
ALDH1L2,Aldh1l2
RHPN2,Rhpn2
ZNF646,Zfp646
CHAF1B,Chaf1b
BBLN,Bbln
TCFL5,Tcfl5
PDGFD,Pdgfd
VKORC1,Vkorc1
TRUB2,Trub2
VPS41,Vps41
RB1CC1,Rb1cc1
CHGA,Chga
LMNB1,Lmnb1
PDZD8,Pdzd8
MIF,Mif
TBC1D23,Tbc1d23
PPP3CA,Ppp3ca
DIDO1,Dido1
BCKDK,Bckdk
COQ4,Coq4
SUSD2,Susd2
TM9SF3,Tm9sf3
CLDN14,Cldn14
AMER2,Amer2
PPP2R1B,Ppp2r1b
EGLN2,Egln2
MTMR6,Mtmr6
NUP107,Nup107
FUT9,Fut9
MRPS6,Mrps6
BMP5,Bmp5
TOM1,Tom1
ITPK1,Itpk1
KCNE2,Kcne2
FAM83B,Fam83b
SLC27A4,Slc27a4
MINAR1,Minar1
TM9SF2,Tm9sf2
NREP,Nrep
MOXD1,Moxd1
TLR7,Tlr7
MRPS11,Mrps11
CPA6,Cpa6
CADM4,Cadm4
HSPA12B,Hspa12b
SIPA1L3,Sipa1l3
CYYR1,Cyyr1
URM1,Urm1
ASCC3,Ascc3
SOHLH2,Sohlh2
CRYAA,Cryaa
LARP6,Larp6
ODF1,Odf1
RNU1-57P,Gm26312
SNORD30,Gm23389
MED30,Med30
MIR219A2,Mir219a-2
PRMT2,Prmt2
SPATA31F3,Spata31f3
PPP2R2D,Ppp2r2d
RORA,Rora
TOMM70,Tomm70a
ANXA4,Anxa4
ALDH3A1,Aldh3a1
TOMM22,Tomm22
ADISSP,Adissp
SNORA84,Gm25394
LAMTOR3,Lamtor3
RDH10,Rdh10
NOL8,Nol8
MLC1,Mlc1
SENP7,Senp7
CCDC169,Ccdc169
ZNF507,Zfp507
MOAP1,Moap1
TMPRSS5,Tmprss5
KAT8,Kat8
ANKIB1,Ankib1
GABRA4,Gabra4
LYSET,Lyset
GON7,Gon7
UBR7,Ubr7
