Gene name,Macaque gene name
RNU6-922P,U6
RIMKLA,RIMKLA
TOR1AIP2,TOR1AIP2
SSU72,SSU72
Metazoa_SRP,Metazoa_SRP
RO60,RO60
LRRC7,LRRC7
Metazoa_SRP,Metazoa_SRP
UBE2E2,UBE2E2
PRKAA2,PRKAA2
TMEM240,C1orf70
IPP,IPP
NTRK1,NTRK1
KRTCAP2,KRTCAP2
RSPO1,RSPO1
TOR1AIP1,TOR1AIP1
INTS7,INTS7
FOXJ3,FOXJ3
CYB561D1,CYB561D1
Y_RNA,Y_RNA
U7,U7
RNU6-1233P,U6
GK5,GK5
HDAC11,HDAC11
PLPP3,PLPP3
NFKBIZ,NXPE3
RN7SL230P,Metazoa_SRP
RNU6-1317P,U6
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
GNL2,GNL2
Metazoa_SRP,Metazoa_SRP
CELA2B,CELA2B
MIR15B,mml-mir-15b
MAGI3,MAGI3
GUCA2A,GUCA2A
SLC50A1,SLC50A1
MIR16-2,mml-mir-16-2
CDC73,CDC73
GUCA2B,GUCA2B
RNU6-425P,U6
ATXN7L2,ATXN7L2
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
ZNF385D,ZNF385D
TRIM59,TRIM59
DCAF8,DCAF8
RNU6-830P,U6
SYPL2,SYPL2
DNALI1,DNALI1
INSRR,INSRR
RNU7-136P,U7
RN7SL538P,Metazoa_SRP
AKR1A1,AKR1A1
RNU6-307P,U6
DTL,DTL
PSMA5,PSMA5
TBL1XR1,TBL1XR1
XRN1,XRN1
PEA15,PEA15
KPNA4,KPNA4
CEP97,CEP97
RNU6-815P,U6
U6,U6
B3GALT2,B3GALT2
MYLK,MYLK
HIVEP3,HIVEP3
Y_RNA,Y_RNA
SH2D2A,SH2D2A
Metazoa_SRP,Metazoa_SRP
U3,U3
DEPDC1,DEPDC1
Metazoa_SRP,Metazoa_SRP
SGO1,SGO1
RNU6-983P,U6
SORT1,SORT1
SNIP1,SNIP1
EFNA3,EFNA3
EDN2,EDN2
PPP2R5A,PPP2R5A
SDF4,SDF4
CEP350,CEP350
ARL14,ARL14
FOXO6,FOXO6
SNORA72,SNORA72
Metazoa_SRP,Metazoa_SRP
SNORA70,SNORA70
USP24,USP24
TNFRSF4,TNFRSF4
FBLN2,FBLN2
Metazoa_SRP,Metazoa_SRP
RNU6-1294P,U6
MYBPHL,MYBPHL
TNFRSF18,TNFRSF18
TMEM51,TMEM51
RNU1-100P,U1
KAT2B,KAT2B
ATP1A4,ATP1A2
Metazoa_SRP,Metazoa_SRP
TTLL10,TTLL10
PRPF38A,PRPF38A
RPE65,RPE65
PPM1L,PPM1L
HDGF,HDGF
SNORA16B,SNORA16B
MIR200A,mml-mir-200a
PSRC1,PSRC1
SCMH1,SCMH1
ZC3H12A,ZC3H12A
LRIG2,LRIG2
PACC1,PACC1
ORC1,ORC1
ZBTB11,ZBTB11
C1orf159,C1H1orf159
Metazoa_SRP,Metazoa_SRP
ATR,ATR
ADAM15,ADAM15
MRPL24,MRPL24
Y_RNA,Y_RNA
NENF,NENF
U6,U6
PP2D1,PP2D1
CC2D1B,CC2D1B
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
KCNT2,KCNT2
B3GALNT1,B3GALNT1
RNU4-85P,U4
Y_RNA,Y_RNA
NASP,NASP
RNU6-1256P,U6
METTL25B,METTL25B
SLFNL1,SLFNL1
RNU6-1120P,U6
GRIK3,GRIK3
KCNMB2,KCNMB2
PLS1,PLS1
SLC16A1,SLC16A1
PCNP,PCNP
CTPS1,CTPS1
Metazoa_SRP,Metazoa_SRP
ZMAT3,ZMAT3
IGSF8,IGSF8
WLS,WLS
ZFYVE9,ZFYVE9
EFHB,EFHB
ISG20L2,ISG20L2
NMD3,NMD3
ACAD11,ACAD11
TRPC1,TRPC1
GARIN4,GARIN4
WNT7A,WNT7A
TRMT10C,TRMT10C
CRABP2,CRABP2
ACKR4,ACKR4
NES,NES
RN7SL788P,Metazoa_SRP
RNU7-47P,U7
U6,U6
OTOL1,OTOL1
BCAN,BCAN
UBA5,UBA5
DIRAS3,DIRAS3
PCOLCE2,PCOLCE2
BTF3L4,BTF3L4
KCNH8,KCNH8
MOV10,MOV10
RNU7-82P,U7
KCNJ10,KCNJ10
HAPLN2,HAPLN2
KCNQ4,KCNQ4
PIGM,PIGM
RNU7-80P,U7
PAQR9,PAQR9
SI,SI
NSL1,NSL1
KTI12,TXNDC12
GPATCH4,GPATCH4
DCST1,DCST1
PRDX1,PRDX1
GADD45A,GADD45A
Metazoa_SRP,Metazoa_SRP
QSOX1,QSOX1
SLAMF9,SLAMF9
HACD2,HACD2
RN7SL290P,Metazoa_SRP
MMACHC,MMACHC
RN7SL326P,Metazoa_SRP
ISG15,ISG15
NAXE,NAXE
RN7SL392P,Metazoa_SRP
IGSF9,IGSF9
RAB3B,RAB3B
RNU6-1031P,U6
NPHP3,NPHP3
SLITRK3,SLITRK3
RNU6-138P,U6
TAGLN2,TAGLN2
U2SURP,U2SURP
BCHE,BCHE
TTC24,TTC24
CFAP276,CFAP276
TATDN3,TATDN3
SERBP1,SERBP1
IQGAP3,IQGAP3
TESK2,TESK2
LHX4,LHX4
ADCY5,ADCY5
DCST2,DCST2
CFH,CFH
PCSK9,PCSK9
SATB1,SATB1
ZBBX,ZBBX
Y_RNA,Y_RNA
RNU6-387P,U6
PLEKHN1,PLEKHN1
FLVCR1,FLVCR1
ZBTB7B,ZBTB7B
CHST2,CHST2
TMEM108,TMEM108
TOE1,TOE1
ACBD6,ACBD6
SLC9A9,SLC9A9
SENP7,SENP7
IL12RB2,IL12RB2
FLAD1,FLAD1
CAPZA1,CAPZA1
MEF2D,MEF2D
BFSP2,BFSP2
NOC2L,NOC2L
TMEM61,TMEM61
NFYC,NFYC
U6,U6
VASH2,VASH2
NRDC,NRDC
TBC1D5,TBC1D5
DHCR24,DHCR24
XPR1,XPR1
IL23R,IL23R
SAMD11,SAMD11
CDV3,CDV3
SHC1,SHC1
U4,U4
CIMAP2,CIMAP2
SEC22A,SEC22A
Metazoa_SRP,Metazoa_SRP
KIAA1614,KIAA1614
ANGEL2,ANGEL2
TOPBP1,TOPBP1
RNU7-70P,U7
MUTYH,MUTYH
RNU7-10P,U7
STX6,STX6
C1orf141,C1H1orf141
TTC22,TTC22
MIR761,mml-mir-761
PYGO2,PYGO2
RHBG,RHBG
PDIA5,PDIA5
TTC4,TTC4
Metazoa_SRP,Metazoa_SRP
TSACC,TSACC
ST7L,ST7L
Metazoa_SRP,Metazoa_SRP
MR1,MR1
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
RNU6-678P,U6
WDR49,WDR49
CCT3,CCT3
SLC35D1,SLC35D1
PARS2,PARS2
PMVK,PMVK
RPS6KC1,RPS6KC1
Metazoa_SRP,Metazoa_SRP
SEMA5B,SEMA5B
LMLN,LMLN
TF,TF
OSBPL9,OSBPL9
KCNN3,KCNN3
WNT2B,WNT2B
CFHR5,CFHR5
MROH7,MROH7
SMG5,SMG5
Metazoa_SRP,Metazoa_SRP
RNU6-621P,U6
Metazoa_SRP,Metazoa_SRP
SLC49A4,SLC49A4
MIER1,MIER1
SRPRB,SRPRB
F13B,F13B
ADAR,ADAR
HPDL,HPDL
HSPBAP1,HSPBAP1
PROX1,PROX1
IQCG,IQCG
RAB6B,RAB6B
Metazoa_SRP,Metazoa_SRP
SMYD2,SMYD2
PARP14,PARP14
Y_RNA,Y_RNA
RNU6-1281P,U6
RNU6-858P,U6
CHRNB2,CHRNB2
CACNA1E,CACNA1E
ZSWIM5,ZSWIM5
TMEM79,TMEM79
IMPG2,IMPG2
PTPN14,PTPN14
SLCO2A1,SLCO2A1
UBE2Q1,UBE2Q1
DNAI4,DNAI4
Metazoa_SRP,Metazoa_SRP
FAM151A,FAM151A
LRCH3,LRCH3
EPS15,EPS15
ASPM,ASPM
Metazoa_SRP,Metazoa_SRP
UROD,UROD
Metazoa_SRP,Metazoa_SRP
PARP15,PARP15
TDRD10,TDRD10
CENPF,CENPF
SERPINI1,SERPINI1
SHE,SHE
RYK,RYK
IL6R,IL6R
KCNK2,KCNK2
KPNA1,KPNA1
HECTD3,HECTD3
INSL5,INSL5
RNU6-877P,U6
SSBP3,SSBP3
SLC25A44,BGLAP
GOLIM4,GOLIM4
DYNLT5,DYNLT5
Metazoa_SRP,Metazoa_SRP
DTX3L,DTX3L
RNU2-20P,U2
FYTTD1,FYTTD1
AMOTL2,AMOTL2
SEMA4A,SEMA4A
SGIP1,SGIP1
TTC39A,TTC39A
PARP9,PARP9
ANAPC13,ANAPC13
ATP8B2,ATP8B2
MRPL37,MRPL37
FAM162A,FAM162A
CEP63,CEP63
Y_RNA,Y_RNA
CYB5RL,CYB5RL
ZNF648,ZNF648
MIX23,MIX23
ZBTB41,ZBTB41
PDE4B,PDE4B
MECOM,MECOM
RNU6-152P,U6
Metazoa_SRP,Metazoa_SRP
LMNA,LMNA
CDCP2,CDCP2
C1orf185,C1H1orf185
RNU7-57P,U7
GLUL,GLUL
CSTA,CSTA
AQP10,AQP10
Metazoa_SRP,Metazoa_SRP
CDKN2C,CDKN2C
TEDDM1,TEDDM1
CRB1,CRB1
Metazoa_SRP,Metazoa_SRP
HAX1,HAX1
RNU4-88P,U4
RN7SL854P,Metazoa_SRP
FAF1,FAF1
CASR,CASR
KY,KY
RNU6-1026P,U6
Y_RNA,Y_RNA
LEPR,LEPR
DMRTA2,DMRTA2
USH2A,USH2A
RNU6-1174P,U6
RGSL1,RGSL1
UBAP2L,UBAP2L
Metazoa_SRP,Metazoa_SRP
RNU5E-6P,U5
EPHB1,EPHB1
LEPROT,LEPROT
BTBD19,BTBD19
CD86,CD86
RNU2-15P,U2
SNORA58B,SNORA58B
ELAVL4,ELAVL4
C1orf43,C1H1orf43
Metazoa_SRP,Metazoa_SRP
PLK3,PLK3
RNASEL,RNASEL
Y_RNA,Y_RNA
MIR190B,mml-mir-190b
DENND1B,DENND1B
RGS16,RGS16
DNAJC6,DNAJC6
BEST4,BEST4
ILDR1,ILDR1
RGS8,RGS8
SNORD38B,SNORD38B
SNORD38A,SNORD38A
SNORD46,SNORD46
SNORD55,SNORD39
DHX9,DHX9
KIF2C,KIF2C
RN7SL431P,Metazoa_SRP
AGBL4,BEND5
Y_RNA,Y_RNA
C1orf53,C1H1orf53
U5,U5
NPL,NPL
ARMH1,ARMH1
LHX9,LHX9
SLC15A2,SLC15A2
U5,U5
NUP210L,NUP210L
NEK7,NEK7
Metazoa_SRP,Metazoa_SRP
TMEM53,TMEM53
ATP6V1G3,ATP6V1G3
EAF2,EAF2
SNORD116,SNORD116
IQCB1,IQCB1
RNF220,RNF220
Metazoa_SRP,Metazoa_SRP
ESRRG,ESRRG
RNU6-179P,U6
U3,U3
GOLGB1,GOLGB1
ABI3BP,ABI3BP
Metazoa_SRP,Metazoa_SRP
RNU6-369P,U6
RAB13,RAB13
JTB,JTB
ERI3,ERI3
CREB3L4,CREB3L4
HCLS1,HCLS1
RNU4-62P,U4
RN7SL172P,Metazoa_SRP
FBXO40,FBXO40
DMAP1,DMAP1
Y_RNA,Y_RNA
POLQ,POLQ
ZP4,ZP4
TAF13,TAF13
STXBP5L,STXBP5L
Metazoa_SRP,Metazoa_SRP
WDR47,WDR47
RYR2,RYR2
CLCC1,CLCC1
GTF2E1,GTF2E1
DIPK2A,DIPK2A
GPSM2,GPSM2
AKNAD1,AKNAD1
RABL3,RABL3
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
STXBP3,STXBP3
FNDC7,FNDC7
KHDRBS1,KHDRBS1
HGD,HGD
PLOD2,PLOD2
Metazoa_SRP,Metazoa_SRP
NDUFB4,NDUFB4
PTP4A2,PTP4A2
HENMT1,HENMT1
PTPRC,PTPRC
MTR,MTR
EEIG2,EEIG2
SPOCD1,SPOCD1
FSTL1,FSTL1
MIR181B1,mml-mir-181b-1
PLSCR4,PLSCR4
MIR181A1,mml-mir-181a-1
Metazoa_SRP,Metazoa_SRP
RNU6-778P,U6
RNU6-716P,U6
RNU6-609P,U6
ACTN2,ACTN2
NR5A2,NR5A2
SLC25A24,SLC25A24
RNU6-570P,U6
LRRC58,LRRC58
PLSCR2,PLSCR2
Metazoa_SRP,Metazoa_SRP
ZNF281,ZNF281
KIF14,KIF14
ADGRB2,ADGRB2
RNU6-428P,U6
DDX59,DDX59
PLSCR5,PLSCR5
HEATR1,HEATR1
VAV3,VAV3
ZIC4,ZIC4
CAMSAP2,CAMSAP2
ZIC1,ZIC1
AGTR1,AGTR1
LGALS8,LGALS8
MAP3K13,MAP3K13
CPB1,CPB1
Metazoa_SRP,Metazoa_SRP
GPATCH2,GPATCH2
CPA3,CPA3
INAVA,INAVA
Metazoa_SRP,Metazoa_SRP
GYG1,GYG1
TIAM1,TIAM1
EDARADD,EDARADD
LIPH,TMEM41A
RNU6-704P,U6
NTNG1,NTNG1
SPATA17,SPATA17
HLTF,HLTF
ERO1B,ERO1B
Y_RNA,Y_RNA
COL16A1,COL16A1
SENP2,SENP2
U2,U2
CENPS,CENPS
Y_RNA,Y_RNA
HPS3,HPS3
PGD,PGD
GPR137B,GPR137B
KIF21B,KIF21B
KRTAP11-1,KRTAP11-1
RNU1-141P,U1
CCDC50,CCDC50
RRP15,RRP15
U4,U4
RNU2-70P,U2
HCRTR1,HCRTR1
CP,CP
TGFB2,TGFB2
IGF2BP2,IGF2BP2
UTS2B,UTS2B
Metazoa_SRP,Metazoa_SRP
KRTAP13-4,KRTAP13-4
OSTN,OSTN
U3,U3
NID1,NID1
U7,U7
RNU6-1263P,U6
Metazoa_SRP,Metazoa_SRP
GMNC,GMNC
DCBLD2,DCBLD2
TINAGL1,SERINC2
LYPLAL1,LYPLAL1
KIF1B,KIF1B
Metazoa_SRP,Metazoa_SRP
U3,U3
TRA2B,TRA2B
SLC30A10,SLC30A10
IL1RAP,IL1RAP
U3,U3
ST3GAL6,ST3GAL6
KRTAP24-1,KRTAP24-1
CLDN8,CLDN8
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
U6,U6
TMEM207,TMEM207
CLDN16,CLDN16
CLDN1,CLDN1
CACNA1S,CACNA1S
PKNOX1,PKNOX1
RNU6-1109P,U6
EPRS1,EPRS1
P3H2,P3H2
DUSP7,DUSP7
DGKG,DGKG
POC1A,POC1A
CPOX,CPOX
Y_RNA,Y_RNA
LYST,LYST
GPR15,GPR15
RNU6-865P,U6
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ALAS1,ALAS1
RN7SL731P,Metazoa_SRP
TMEM9,TMEM9
TM4SF18,TM4SF18
TLR9,TLR9
RNU6-1265P,U6
CLDND1,CLDND1
ZNF107,ZNF107
GRIK1,GRIK1
NDUFV3,NDUFV3
TFG,TFG
TWF2,TWF2
TP63,TP63
ZCCHC17,ZCCHC17
OR5K2,OR5K2
Metazoa_SRP,Metazoa_SRP
OR5K1,OR5K1
WDR4,WDR4
Metazoa_SRP,Metazoa_SRP
PPM1M,PPM1M
CRYGS,CRYGS
TM4SF4,TM4SF4
PKP1,PKP1
PDPN,PDPN
WDR82,WDR82
TBCCD1,TBCCD1
WWTR1,WWTR1
RNU6-828P,U6
MIRLET7G,MIRLET7G
ADGRG7,ADGRG7
OR5H2,OR5H2
IMPDH2,IMPDH2
RNU6-1098P,U6
OR5H14,OR5H14
RBP7,RBP7
DNAJB11,DNAJB11
COMMD2,COMMD2
GLYCTK,GLYCTK
QRICH1,QRICH1
COL11A1,COL11A1
MIR944,mml-mir-944
FABP3,FABP3
NMNAT1,NMNAT1
GABRR3,GABRR3
ANKUB1,ANKUB1
Metazoa_SRP,Metazoa_SRP
RN7SL182P,Metazoa_SRP
TNNT2,TNNT2
MIR135A1,mml-mir-135a-1
AHSG,AHSG
BPNT1,BPNT1
ZNF736,ZNF736
RNU6-507P,U6
LZIC,LZIC
LPP,LPP
TMEM45A,TMEM45A
SNRNP40,SNRNP40
ZNF679,ZNF679
QARS1,QARS1
MIR28,mml-mir-28
PDE9A,PDE9A
RNF13,RNF13
ZNF735,ZNF735
FETUB,FETUB
DNAH1,DNAH1
RIOX2,RIOX2
LAD1,LAD1
BCL6,BCL6
IARS2,IARS2
RNU6-720P,U6
NKAIN1,NKAIN1
RTP2,RTP2
LNP1,LNP1
SST,SST
U2,U2
HRG,HRG
TNNI1,TNNI1
Metazoa_SRP,Metazoa_SRP
RTP4,RTP4
CLSTN1,CLSTN1
USP19,USP19
OLFM3,OLFM3
U6,U6
Metazoa_SRP,Metazoa_SRP
CRYBG3,ARL6
TOMM70,TOMM70
U2,U2
GNG4,GNG4
Metazoa_SRP,Metazoa_SRP
PRAMEF12,PRAMEF12
TSC22D2,TSC22D2
U6,U6
Metazoa_SRP,Metazoa_SRP
RNU6-352P,U6
RAB3GAP2,RAB3GAP2
DCLK3,DCLK3
SERP1,SERP1
CSRP1,CSRP1
CFAP107,CFAP107
BAP1,BAP1
MASP1,MASP1
B3GALNT2,B3GALNT2
Metazoa_SRP,Metazoa_SRP
SNORA36B,SNORA36B
BACH1,BACH1
LAMB2,LAMB2
Metazoa_SRP,Metazoa_SRP
PUM1,PUM1
U3,U3
AADACL3,AADACL3
S1PR1,S1PR1
MAP3K7CL,MAP3K7CL
SEPTIN14,SEPTIN14
Metazoa_SRP,Metazoa_SRP
DHRS3,DHRS3
Y_RNA,Y_RNA
PHF7,PHF7
CCDC71,CCDC71
RNU6-1126P,U6
KLHDC8B,KLHDC8B
EIF2A,EIF2A
TRANK1,TRANK1
RTP1,RTP1
CIMIP7,C2H3orf84
DPH5,DPH5
MARK1,MARK1
SEMA3G,SEMA3G
Metazoa_SRP,Metazoa_SRP
TBCE,TBCE
ST6GAL1,ST6GAL1
CCT8,CCT8
IHO1,IHO1
PIK3CD,PIK3CD
SLC30A7,SLC30A7
Metazoa_SRP,Metazoa_SRP
EPHA6,EPHA6
TNNC1,TNNC1
NAV1,NAV1
Y_RNA,Y_RNA
ADIPOQ,ADIPOQ
NIPSNAP2,NIPSNAP2
RN7SL464P,Metazoa_SRP
RSPH1,RSPH1
VPS13D,VPS13D
C1orf115,C1H1orf115
EXTL2,EXTL2
RFC4,RFC4
NISCH,NISCH
USP4,USP4
VCAM1,VCAM1
Metazoa_SRP,Metazoa_SRP
MTARC2,MTARC2
TMEM201,TMEM201
EIF4A2,EIF4A2
UBASH3A,UBASH3A
SELENOT,SELENOT
EPM2AIP1,EPM2AIP1
C3orf62,C2H3orf62
TBC1D23,TBC1D23
CCT6A,CCT6A
RNU6-1094P,U6
SDC3,SDC3
SNORA4,SNORA4
ERICH6,ERICH6
SNORA63,SNORA63
GPX1,GPX1
SNORA59A,SNORA59A
SNORA81,SNORA81
GGPS1,GGPS1
MLH1,MLH1
SNORA63B,SNORA63
U3,U3
RHOA,RHOA
SNORD2,SNORD2
SNORA70,SNORA70
SNORA22B,SNORA22B
Metazoa_SRP,Metazoa_SRP
RNU6-501P,U6
HLX,HLX
SNORA15,SNORA15
USP16,USP16
NSUN3,NSUN3
CDC14A,CDC14A
TCTA,TCTA
SPSB1,SPSB1
RNU6-1149P,U6
TNFRSF1B,TNFRSF1B
DUSP10,DUSP10
U7,U7
LAPTM5,LAPTM5
RNU6-1105P,U6
ARID4B,ARID4B
SIAH2,SIAH2
TMPRSS3,TMPRSS3
STAB1,STAB1
RNU6-403P,U6
IPO9,IPO9
DHFR2,DHFR2
Metazoa_SRP,Metazoa_SRP
H6PD,H6PD
MINDY4B,MINDY4B
HHIPL2,HHIPL2
MATN1,MATN1
TFF1,TFF1
ARL13B,ARL13B
KNG1,KNG1
SHISA4,SHISA4
TNFRSF8,TNFRSF8
TFF2,TFF2
Metazoa_SRP,Metazoa_SRP
TAF1A,TAF1A
LRRFIP2,LRRFIP2
LMOD1,LMOD1
TFF3,TFF3
CLRN1,CLRN1
AMT,AMT
Metazoa_SRP,Metazoa_SRP
STX19,STX19
Metazoa_SRP,Metazoa_SRP
GPR157,GPR157
RTCA,RTCA
TIMM17A,TIMM17A
SNORA14B,SNORA14B
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
SNORA70H,SNORA70
RN7SL668P,Metazoa_SRP
MIR34A,mml-mir-34a
MIR553,mml-mir-553
STAC,STAC
RNU6-777P,U6
MIA3,MIA3
RWDD2B,RWDD2B
U8,U8
RNPEP,RNPEP
ABCG1,ABCG1
MIIP,MIIP
DBT,DBT
SLC2A5,SLC2A5
Metazoa_SRP,Metazoa_SRP
CMSS1,CMSS1
Y_RNA,Y_RNA
RNU6-1301P,U6
MED12L,MED12L
PKD1L1,PKD1L1
ELF3,ELF3
SERPINE1,SERPINE1
Metazoa_SRP,Metazoa_SRP
ARPP21,ARPP21
PROS1,PROS1
NICN1,NICN1
Metazoa_SRP,Metazoa_SRP
PTPRU,PTPRU
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
DAG1,DAG1
AP1S1,AP1S1
COA6,COA6
LTN1,LTN1
GPR37L1,GPR37L1
MFN2,MFN2
NT5DC2,NT5DC2
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SLC2A7,SLC2A7
LRRC39,LRRC39
FILIP1L,FILIP1L
VGF,VGF
BSN,BSN
NAT16,NAT16
Metazoa_SRP,Metazoa_SRP
ARL8A,ARL8A
SLC35F3,SLC35F3
COL8A1,COL8A1
RN7SL451P,Metazoa_SRP
MOGAT3,MOGAT3
TNS3,TNS3
PLOD1,PLOD1
GOLGA4,GOLGA4
UMODL1,UMODL1
KCNK1,KCNK1
PLOD3,PLOD3
PHKG1,PHKG1
TRMT13,TRMT13
APEH,APEH
CA6,CA6
RNU4-77P,U4
KIAA2013,KIAA2013
PTPN7,PTPN7
MIR128-2,mml-mir-128b
Metazoa_SRP,Metazoa_SRP
MAP3K21,MAP3K21
ZBTB21,ZBTB21
U5,U5
ZNHIT1,ZNHIT1
BROX,BROX
CHODL,CHODL
RNU6-304P,U6
SASS6,SASS6
BUD23,BUD23
GPR171,GPR171
UQCC5,UQCC5
RNU6-243P,U6
P2RY14,P2RY14
C2CD2,C2CD2
GPR87,GPR87
Metazoa_SRP,Metazoa_SRP
FAM177B,FAM177B
P2RY13,P2RY13
MST1,MST1
PDCD6IP,PDCD6IP
P2RY12,P2RY12
Metazoa_SRP,Metazoa_SRP
DISP1,DISP1
U6,U6
STX1A,STX1A
PCNX2,PCNX2
RNU6-511P,U6
LGR6,LGR6
RWDD3,TLCD4
IGSF10,IGSF10
Y_RNA,Y_RNA
U6,U6
U3,U3
N6AMT1,N6AMT1
CLDN15,CLDN15
TLR5,TLR5
U5,U5
PBRM1,PBRM1
U7,U7
AADAC,AADAC
MFSD14A,SLC35A3
U6,U6
SUSD4,SUSD4
C21orf91,C3H21orf91
IGFBP3,IGFBP3
U6,U6
NPPB,NPPB
Metazoa_SRP,Metazoa_SRP
CNN3,CNN3
NPPA,NPPA
IFT22,IFT22
AADACL2,AADACL2
PRDM15,PRDM15
Metazoa_SRP,Metazoa_SRP
UBE2T,UBE2T
IGFBP1,IGFBP1
SUCNR1,SUCNR1
BTG3,BTG3
ADAMTS5,ADAMTS5
EPHA3,EPHA3
MECR,MECR
ABHD11,ABHD11
RNF123,RNF123
Metazoa_SRP,Metazoa_SRP
NTPCR,NTPCR
ITGA9,ITGA9
CCDC185,CCDC185
SLC45A1,SLC45A1
ADAMTS1,ADAMTS1
CXADR,CXADR
CSF3R,CSF3R
RNU1-74P,U1
COL26A1,COL26A1
SRSF4,SRSF4
CLASP2,CLASP2
Y_RNA,Y_RNA
RNU6-856P,U6
RNU6-1211P,U6
RNU6-991P,U6
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
LANCL2,LANCL2
CLCN6,CLCN6
RNU1-7P,U1
TMEM200B,TMEM200B
AMIGO3,AMIGO3
GNL3,GNL3
ETV1,ETV1
SNORD19,SNORD19
CAPN8,CAPN8
SNORD19B,SNORD19B
ERRFI1,ERRFI1
SNORD69,SNORD69
Y_RNA,Y_RNA
MBNL1,MBNL1
Metazoa_SRP,Metazoa_SRP
RNU6-113P,U6
IP6K1,IP6K1
CLDN3,CLDN3
RAMP3,RAMP3
GLT8D1,GLT8D1
U2,U2
PARK7,PARK7
SLC44A3,SLC44A3
CLDN4,CLDN4
RNU7-73P,U7
PPP1R12B,PPP1R12B
MYL10,MYL10
Metazoa_SRP,Metazoa_SRP
RNU6-926P,U6
U6,U6
RYBP,RYBP
SPCS1,SPCS1
MTHFR,MTHFR
TMEM270,TMEM270
OSCP1,OSCP1
SIPA1L2,SIPA1L2
Y_RNA,Y_RNA
RNU1-98P,U1
CSNK2A2IP,CSNKA2IP
TNFRSF9,TNFRSF9
MIR125B2,mml-mir-125b-2
Y_RNA,Y_RNA
TBRG4,TBRG4
INKA1,INKA1
MIRLET7C,MIRLET7C
RNU1-62P,U1
MIR99A,mml-mir-99a
C3orf38,C2H3orf38
SNORA63C,SNORA63
LSM10,LSM10
UTS2,UTS2
Metazoa_SRP,Metazoa_SRP
UBA7,UBA7
SNORD74B,SNORD74B
MIR26A1,mml-mir-26a-1
CGGBP1,CGGBP1
RNU6-1318P,U6
RIPK4,RIPK4
Y_RNA,Y_RNA
CAPN2,CAPN2
STK40,STK40
SNORA5B,SNORA5B
ZNF654,ZNF654
PER3,PER3
ARL4A,ARL4A
SNORA5C,SNORA5C
VILL,VILL
EPB41,EPB41
SNORA5A,SNORA5A
DRAXIN,DRAXIN
P2RY1,P2RY1
AGL,AGL
NACAD,NACAD
TRAIP,TRAIP
RNU6ATAC6P,RNU6ATAC6P
ELN,ELN
RAP2B,RAP2B
SHQ1,SHQ1
EVA1B,EVA1B
RNU6-873P,U6
F3,F3
Metazoa_SRP,Metazoa_SRP
SCIN,SCIN
RN7SL300P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SMURF1,SMURF1
ITIH4,ITIH4
POU1F1,POU1F1
RNU6-901P,U6
VAMP3,VAMP3
MAD2L2,MAD2L2
Y_RNA,Y_RNA
Y_RNA,Y_RNA
C7orf78,C7orf78
RNU4-75P,U4
ABCD3,ABCD3
SH3D21,SH3D21
Metazoa_SRP,Metazoa_SRP
CHMP2B,CHMP2B
GXYLT2,GXYLT2
PLCD1,PLCD1
CAMKV,CAMKV
RN7SL299P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
FRRS1,FRRS1
EGFR,EGFR
MX1,MX1
NEK4,NEK4
USP25,USP25
CCM2,CCM2
U6,U6
KPNA7,KPNA7
Metazoa_SRP,Metazoa_SRP
VGLL3,VGLL3
FBXO6,FBXO6
APP,APP
UBP1,UBP1
CAMTA1,CAMTA1
RN7SL217P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SLC29A4,SLC29A4
ARHGAP29,ARHGAP29
Y_RNA,Y_RNA
PPP4R2,PPP4R2
RNU6-1129P,U6
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
ITIH1,ITIH1
THRAP3,THRAP3
FBXO28,FBXO28
RNU7-19P,U7
PALMD,PALMD
PIK3CA,PIK3CA
DLEC1,DLEC1
U6,U6
DEGS1,DEGS1
CELA3A,CELA3B
U2,U2
Metazoa_SRP,Metazoa_SRP
FBXO44,FBXO44
Metazoa_SRP,Metazoa_SRP
DISC1,DISC1
U6,U6
VWDE,VWDE
RNU6-1270P,U6
SNORA70,SNORA70
ARPC1A,ARPC1A
CADM2,CADM2
TMPRSS2,TMPRSS2
