Gene name	Human gene name	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	Human orthology confidence [0 low, 1 high]
U6	RNU6-493P	ortholog_one2one	71.5686	67.5926		0.00	0
							
5S_rRNA							
Metazoa_SRP	RN7SL477P	ortholog_one2one	37.8453	47.9021		0.00	0
5S_rRNA							
							
		ortholog_one2many	83.2	77.6119		0.00	0
U6	RNU6-37P	ortholog_one2many	91.4286	89.7196		0.00	0
Y_RNA							
7SK	RN7SKP140	ortholog_one2many	67.1329	67.6056		0.00	0
7SK	RN7SKP149	ortholog_one2one	74.1379	62.5		0.00	0
U1							
Metazoa_SRP							
5S_rRNA							
7SK	RN7SKP294	ortholog_many2many	65.0456	63.3136		0.00	0
7SK	RN7SKP225	ortholog_many2many	66.5653	62.2159		0.00	0
							
Y_RNA							
7SK							
		ortholog_one2many	75	60.4478		0.00	0
U6							
KLHL28	KLHL28	ortholog_one2one	98.2669	99.2995	100	100.00	1
Metazoa_SRP	RN7SL414P	ortholog_one2one	77.0764	78.9116		0.00	0
							
5S_rRNA							
	OR4C6	ortholog_one2many	85.4369	85.4369	25	0.00	0
Y_RNA	Y_RNA	ortholog_one2many	72.2772	72.2772		0.00	0
SNORD114-23	SNORD114-23	ortholog_one2one	81.1594	77.7778		100.00	1
							
U5							
Y_RNA							
							
VEZT	VEZT	ortholog_one2one	93.0769	93.1964	100	100.00	1
U6							
AP1G2	AP1G2	ortholog_one2one	92.1019	92.1019	100	100.00	1
Y_RNA							
SNORD114-5	SNORD114-5	ortholog_one2one	76.8116	75.7143		100.00	1
							
							
SNORA31	SNORA31	ortholog_one2one	96.0938	94.6154		100.00	1
	IGLV6-57	ortholog_one2many	74.0741	68.3761	0	0.00	0
OR52K2	OR52K2	ortholog_one2one	85.9873	85.9873	100	0.00	1
7SK							
Metazoa_SRP	RN7SL546P	ortholog_one2many	70.0997	72.7586		0.00	0
MSMO1	MSMO1	ortholog_one2one	91.8089	91.8089	100	100.00	1
Y_RNA							
		ortholog_one2many	72.1519	45.9677		0.00	0
COL17A1	COL17A1	ortholog_one2one	88.7844	81.9639	100	100.00	1
U1	RNVU1-31	ortholog_one2many	87.3494	88.4146		0.00	0
							
Y_RNA							
	SNORD114-21	ortholog_one2many	85.0746	79.1667		100.00	1
							
							
SNORA19	SNORA19	ortholog_one2one	93.8931	96.0938		100.00	1
U5							
Y_RNA							
7SK							
		ortholog_one2one	78.1955	77.6119		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	71.7608	73.4694		0.00	0
Metazoa_SRP	RN7SL423P	ortholog_one2many	74.4186	73.6842		0.00	0
							
Y_RNA							
SNORD113-7	SNORD113-7	ortholog_one2one	92.2078	92.2078		100.00	1
							
Y_RNA							
SNORD113-3	SNORD113-3	ortholog_one2one	91.6667	91.6667		100.00	1
							
FKRP	FKRP	ortholog_one2one	95.5556	95.5556	100	100.00	1
Metazoa_SRP							
U5							
Y_RNA							
Y_RNA	Y_RNA	ortholog_one2many	85.4167	85.4167		0.00	0
5S_rRNA							
							
		ortholog_one2one	71.875	69.697		0.00	0
7SK							
VAC14	VAC14	ortholog_one2one	95.6577	95.7801	100	100.00	1
CORO6	CORO6	ortholog_one2one	98.517	98.517	100	100.00	1
	IPO11	ortholog_one2many	97.5026	96.1026	0	0.00	0
SNORD113-9	SNORD113-9	ortholog_one2one	90.1408	88.8889		100.00	1
Y_RNA							
	SNORD114-21	ortholog_one2many	82.6087	79.1667		100.00	1
SQRDL	SQOR	ortholog_one2many	92.6667	92.6667	50	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	73.3945	68.3761		0.00	0
RN7SKP35	RN7SKP35	ortholog_one2one	84.8684	85.4305		100.00	1
							
Y_RNA	Y_RNA	ortholog_one2many	80.3922	80.3922		0.00	0
WDR62	WDR62	ortholog_one2one	84.2105	82.9941	100	100.00	1
							
Metazoa_SRP	RN7SL132P	ortholog_one2many	66.1922	62.8378		0.00	0
Y_RNA							
SNORD114-16	SNORD114-16	ortholog_one2one	75	77.1429		100.00	1
SNORA73							
Metazoa_SRP	RN7SL149P	ortholog_one2one	72.093	77.2242		0.00	0
ZNHIT1	ZNHIT1	ortholog_one2one	94.8718	96.1039	75	100.00	1
5S_rRNA							
LGR4	LGR4	ortholog_one2one	96.9506	96.9506	100	100.00	1
	SORD	ortholog_one2many	70.7143	55.4622	100	100.00	1
IZUMO1R	IZUMO1R	ortholog_one2one	81.6	81.6	100	100.00	1
U5							
7SK	RN7SKP127	ortholog_one2one	71.5719	60.452		0.00	0
5S_rRNA							
Y_RNA							
SNORD114-12	SNORD114-12	ortholog_one2one	90.411	88		100.00	1
Y_RNA							
ZNF22	ZNF22	ortholog_one2one	95.0893	95.0893	100	100.00	1
5S_rRNA							
Metazoa_SRP							
Y_RNA	Y_RNA	ortholog_one2many	80	82.1429		0.00	0
RRH	RRH	ortholog_one2one	87.5371	87.5371	100	100.00	1
Metazoa_SRP	RN7SL37P	ortholog_one2one	72.3127	72.3127		0.00	0
Y_RNA							
Metazoa_SRP	RN7SL449P	ortholog_one2many	69	72.3776		0.00	0
Metazoa_SRP	RN7SL851P	ortholog_one2many	71	70.297		0.00	0
Metazoa_SRP	RN7SL520P	ortholog_one2many	71.3333	74.8252		0.00	0
							
Metazoa_SRP							
Y_RNA							
							
7SK	RN7SKP54	ortholog_one2many	63.0363	71.0037		0.00	0
7SK	RN7SKP110	ortholog_one2many	69.3069	73.6842		0.00	0
Y_RNA							
5S_rRNA							
Metazoa_SRP							
7SK							
Y_RNA	Y_RNA	ortholog_one2many	58.5714	72.5664		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	55.7143	70.2703		0.00	0
Y_RNA							
AKAP13	AKAP13	ortholog_one2one	83.6576	84.0739	50	100.00	1
TENT5C	TENT5C	ortholog_one2one	97.954	97.954	100	100.00	1
							
Y_RNA							
Y_RNA							
U5							
Metazoa_SRP	RN7SL16P	ortholog_many2many	62.9032	57.9926		0.00	0
Metazoa_SRP	RN7SL727P	ortholog_many2many	75	62.8378		0.00	0
LTA	LTA	ortholog_one2one	83.4146	83.4146	100	100.00	1
7SK	RN7SKP93	ortholog_one2many	66.9811	68.932		0.00	0
SNORA53	SNORA53	ortholog_one2one	93.361	90.3614		100.00	1
Metazoa_SRP							
C8G	C8G	ortholog_one2one	81.3726	82.1782	100	100.00	1
Y_RNA	Y_RNA	ortholog_many2many	80.3922	80.3922		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	67.6471	87.3418		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	86.2745	86.2745		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	84.3137	85.1485		0.00	0
MAZ	MAZ	ortholog_one2one	87.6268	90.566	100	100.00	1
Y_RNA							
Y_RNA							
Metazoa_SRP							
7SK							
							
LIN54	LIN54	ortholog_one2many	88.4253	87.717	100	100.00	1
SNORA70							
Y_RNA	Y_RNA	ortholog_one2many	84.3137	84.3137		0.00	0
5S_rRNA							
5S_rRNA							
LIPK	LIPK	ortholog_one2one	86.4662	86.4662	100	100.00	1
RPTN	RPTN	ortholog_one2one	70.2866	59.4388	75	100.00	1
PXT1							
	FUNDC2	ortholog_one2many	86.8132	83.5979	0	0.00	0
Y_RNA							
RN7SKP116	RN7SKP116	ortholog_one2one	69.3291	68.0251		100.00	1
Metazoa_SRP	RN7SL615P	ortholog_one2one	77.6667	78.1879		0.00	0
		ortholog_one2many	88.4615	88.4615		0.00	0
		ortholog_one2many	88.4615	88.4615		0.00	0
		ortholog_one2many	89.4231	89.4231		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	76.3158	82.0755		0.00	0
PLEKHA1	PLEKHA1	ortholog_one2one	95.75	94.802	100	100.00	1
UMODL1	UMODL1	ortholog_one2one	70.6618	72.9135	100	100.00	1
CNKSR2	CNKSR2	ortholog_one2one	99.6135	99.7099	100	100.00	1
Y_RNA							
Y_RNA							
7SK	RN7SKP73	ortholog_one2many	60.596	62.6712		0.00	0
7SK	RN7SKP6	ortholog_one2many	70.8609	67.0846		0.00	0
7SK	RN7SKP87	ortholog_one2many	67.5497	67.7741		0.00	0
ATP2B1	ATP2B1	ortholog_one2one	97.1978	99.5082	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2many	74.5614	80.1887		0.00	0
Y_RNA	Y_RNA	ortholog_one2one	81.982	81.982		0.00	0
5S_rRNA							
Metazoa_SRP							
SNORA70	SNORA70	ortholog_one2one	69.0141	72.5926		100.00	1
7SK	RN7SKP118	ortholog_one2one	71.4734	69.0909		0.00	0
Metazoa_SRP							
5S_rRNA							
Y_RNA							
Y_RNA							
Y_RNA							
ZNF518B	ZNF518B	ortholog_one2one	83.7167	84.73	50	100.00	1
7SK	RN7SKP216	ortholog_one2one	65.6667	63.141		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	84.2105	81.3559		0.00	0
Metazoa_SRP	RN7SL513P	ortholog_one2one	79.6667	80.2013		0.00	0
SNORA70	SNORA70	ortholog_one2many	74.2647	75.9398		0.00	0
SNORA70	SNORA70	ortholog_one2many	54.4118	59.6774		0.00	0
7SK							
	VAMP8	ortholog_one2many	82.8283	82	0	0.00	0
ANKFY1	ANKFY1	ortholog_one2one	93.6982	96.6638	50	100.00	1
TMEM167A	TMEM167A	ortholog_one2one	97.2222	97.2222	100	100.00	1
SLC24A5	SLC24A5	ortholog_one2one	91.8164	92	75	100.00	1
5S_rRNA							
Y_RNA							
Metazoa_SRP							
PRICKLE4	PRICKLE4	ortholog_one2one	80.1587	78.9062	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2many	73.4513	79.8077		0.00	0
Y_RNA							
Y_RNA							
5S_rRNA							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	62.3333	74.2064		0.00	0
Metazoa_SRP							
SNORA70							
7SK							
Y_RNA							
5S_rRNA							
							
							
	RPS27L	ortholog_one2one	97.2222	83.3333	0	0.00	0
Y_RNA							
Y_RNA							
7SK							
5S_rRNA							
Y_RNA							
							
SNORA70							
							
Metazoa_SRP							
Y_RNA							
OR4D2	OR4D2	ortholog_one2one	80.3858	81.4332	100	100.00	1
							
Y_RNA							
SNORA70							
5S_rRNA							
							
7SK	7SK	ortholog_one2one	97.3294	99.0937		100.00	1
TPGS1	TPGS1	ortholog_one2one	85.4785	89.3103	100	100.00	1
Y_RNA							
Y_RNA							
							
Metazoa_SRP							
Y_RNA	Y_RNA	ortholog_one2many	74.7664	71.4286		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	77.5701	74.1071		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	75.7009	72.3214		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	76.6355	73.2143		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	76.6355	73.2143		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	76.6355	73.2143		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	76.6355	73.2143		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	75.7009	72.3214		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	75.7009	72.3214		0.00	0
5S_rRNA							
							
CARF	CARF	ortholog_one2one	90.846	90.3448	100	100.00	1
							
Y_RNA							
SNORA70							
Y_RNA							
5S_rRNA							
							
Metazoa_SRP	RN7SL326P	ortholog_many2many	83.8384	84.1216		0.00	0
Metazoa_SRP	RN7SL756P	ortholog_many2many	70.3704	77.9851		0.00	0
Metazoa_SRP	RN7SL285P	ortholog_many2many	62.6263	70.4545		0.00	0
Y_RNA							
5S_rRNA							
Y_RNA							
Y_RNA	Y_RNA	ortholog_one2one	87.3786	88.2353		0.00	0
7SK	RN7SKP77	ortholog_one2one	80.1498	60.6232		0.00	0
							
		ortholog_one2many	90.0763	91.4729		100.00	1
RINT1	RINT1	ortholog_one2one	95.0758	95.0758	100	100.00	1
5S_rRNA							
7SK	RN7SKP298	ortholog_one2one	23.6842	67.0213		0.00	0
Metazoa_SRP	RN7SL230P	ortholog_one2one	82.4324	80.5281		0.00	0
Y_RNA							
Y_RNA							
Y_RNA							
							
5S_rRNA							
							
		ortholog_one2many	74.2857	60.4651		0.00	0
							
HCK	HCK	ortholog_one2one	89.7143	89.5437	100	100.00	1
5S_rRNA							
FNIP2	FNIP2	ortholog_one2one	80.766	85.1885	100	100.00	1
Y_RNA							
Y_RNA							
5S_rRNA							
7SK	RN7SKP20	ortholog_one2one	70.4319	67.7316		0.00	0
Y_RNA							
ZBTB43	ZBTB43	ortholog_one2one	98.5011	98.5011	100	100.00	1
							
							
Y_RNA							
Y_RNA	Y_RNA	ortholog_one2one	82.8829	80.7018		0.00	0
5S_rRNA							
Y_RNA	Y_RNA	ortholog_many2many	93.1373	93.1373		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	93.1373	94.0594		0.00	0
RN7SKP157	RN7SKP157	ortholog_one2one	60.8365	56.7376		100.00	1
Metazoa_SRP							
INPP4B	INPP4B	ortholog_one2one	94.6921	96.5368	100	100.00	1
5S_rRNA							
							
PRIMPOL	PRIMPOL	ortholog_one2one	87.7127	82.8571	100	100.00	1
Y_RNA							
Y_RNA							
5S_rRNA							
Y_RNA							
Y_RNA							
Metazoa_SRP	RN7SL39P	ortholog_one2one	69.9324	69.697		0.00	0
Y_RNA							
7SK	RN7SKP59	ortholog_one2many	68.6567	58.5987		0.00	0
7SK	RN7SKP58	ortholog_one2many	66.791	58.6885		0.00	0
IRF1	IRF1	ortholog_one2one	90.4321	90.1538	100	100.00	1
5S_rRNA							
5S_rRNA							
SNORA61	SNORA61	ortholog_one2one	82.5758	83.8462		100.00	1
U6							
Y_RNA							
Y_RNA							
Y_RNA							
7SK							
Metazoa_SRP	RN7SL124P	ortholog_one2one	70.6081	73.3333		0.00	0
5S_rRNA							
5S_rRNA	5S_rRNA	ortholog_one2many	66.3043	57.5472		0.00	0
							
Y_RNA							
U1	RNU1-42P	ortholog_one2many	77.9141	79.375		0.00	0
Y_RNA							
U6	RNU6-432P	ortholog_one2one	82.7957	70.6422		0.00	0
	IFT74	ortholog_one2many	89.8333	89.8333	0	0.00	0
PBDC1	PBDC1	ortholog_one2one	88.6364	83.691	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2many	62.3853	59.6491		0.00	0
PLXNB3	PLXNB3	ortholog_one2one	83.7308	82.7658	100	100.00	1
RN7SKP299	RN7SKP299	ortholog_one2one	64.7273	59.1362		100.00	1
HAO2	HAO2	ortholog_one2one	80.7365	81.1966	100	100.00	1
5S_rRNA							
Metazoa_SRP	RN7SL225P	ortholog_one2one	76	76.5101		0.00	0
5S_rRNA							
Y_RNA	Y_RNA	ortholog_one2many	80.1802	79.4643		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	77.4775	79.6296		0.00	0
RNF43	RNF43	ortholog_one2one	91.3155	91.3155	100	100.00	1
TRAPPC13	TRAPPC13	ortholog_one2one	98.801	98.801	100	100.00	1
Y_RNA							
							
							
U6	RNU6-496P	ortholog_one2one	89.0625	57.5758		0.00	0
Y_RNA							
PAX4	PAX4	ortholog_one2one	79.9427	79.4872	75	100.00	1
							
5S_rRNA							
RSF1	RSF1	ortholog_one2one	92.9619	87.9944	25	99.24	1
7SK							
Metazoa_SRP	RN7SL561P	ortholog_one2one	65.5405	69.0391		0.00	0
5S_rRNA							
NOD2	NOD2	ortholog_one2one	84.1066	84.1066	50	100.00	1
PTPN9	PTPN9	ortholog_one2one	95.2548	91.3997	100	100.00	1
Y_RNA							
Y_RNA							
Y_RNA							
Y_RNA							
U6							
							
Y_RNA							
5S_rRNA							
	RPS26	ortholog_one2one	88.3495	79.1304	0	0.00	0
7SK							
Y_RNA							
	PPP2R2D	ortholog_one2many	87.8641	39.9558	0	0.00	0
Metazoa_SRP							
5S_rRNA							
							
MYOG	MYOG	ortholog_one2many	95.0893	95.0893	100	100.00	1
Y_RNA							
5S_rRNA							
		ortholog_one2one	71.25	73.0769		0.00	0
Y_RNA							
5S_rRNA							
Y_RNA	Y_RNA	ortholog_one2one	65.3465	69.4737		0.00	0
	PDCL3	ortholog_one2many	83.871	76.1506	0	0.00	0
SNORA24B	SNORA24B	ortholog_one2one	95.4198	95.4198		100.00	1
Metazoa_SRP	RN7SL475P	ortholog_one2one	67.9054	67.4497		0.00	0
MYSM1	MYSM1	ortholog_one2one	91.8072	92.029	100	100.00	1
7SK							
U6	RNU6-111P	ortholog_one2one	64.5833	59.0476		0.00	0
5S_rRNA	5S_rRNA	ortholog_one2many	65.9341	56.6038		0.00	0
BNIP3L	BNIP3L	ortholog_one2one	94.6667	97.2603	100	100.00	1
NHLH1	NHLH1	ortholog_one2one	97.7444	97.7444	100	100.00	1
Y_RNA							
Y_RNA							
Y_RNA							
5S_rRNA							
							
Metazoa_SRP							
7SK	RN7SKP22	ortholog_one2one	62.037	68.6007		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	59.4828	63.8889		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	66.3793	68.1416		0.00	0
U6							
							
Y_RNA	Y_RNA	ortholog_one2many	72.1154	75.7576		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	81.7308	75.8929		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	76.9231	76.9231		0.00	0
		ortholog_one2one	90.0763	87.4074		0.00	0
5S_rRNA							
5S_rRNA							
Metazoa_SRP	RN7SL74P	ortholog_one2one	75	74.2475		0.00	0
U6	RNU6-789P	ortholog_one2one	71	69.6078		0.00	0
							
RN7SKP262	RN7SKP262	ortholog_one2one	69.7674	74.2049		100.00	1
U4							
Y_RNA							
Y_RNA							
FICD	FICD	ortholog_one2one	94.7598	94.7598	100	100.00	1
5S_rRNA							
SNX8	SNX8	ortholog_one2one	90.8696	89.8925	100	100.00	1
5S_rRNA							
Metazoa_SRP							
Y_RNA	Y_RNA	ortholog_one2one	82.3529	85.7143		0.00	0
U6	RNU6-185P	ortholog_one2one	73.0769	71.028		0.00	0
U5							
Y_RNA							
FZD5	FZD5	ortholog_one2one	97.9487	97.9487	100	100.00	1
KIAA0408	KIAA0408	ortholog_one2one	83.068	82.7089	100	100.00	1
TIMM8B	TIMM8B	ortholog_one2one	84.6939	100	100	100.00	1
SNORD74B	SNORD74B	ortholog_one2one	59.7403	63.0137		100.00	1
Metazoa_SRP	RN7SL145P	ortholog_one2many	78.5235	79.0541		0.00	0
Y_RNA							
Y_RNA							
U4							
5S_rRNA	RNA5SP443	ortholog_one2many	73.1092	65.9091		0.00	0
U6							
Y_RNA	Y_RNA	ortholog_one2one	76.9231	83.3333		0.00	0
U2AF1							
U5							
Metazoa_SRP	RN7SL34P	ortholog_one2one	68.3673	74.4444		0.00	0
							
5S_rRNA							
USH2A	USH2A	ortholog_one2one	88.6049	88.639	100	100.00	1
NSMCE2	NSMCE2	ortholog_one2one	89.0688	89.0688	100	100.00	1
Y_RNA							
U5							
PABPC4L	PABPC4L	ortholog_one2one	95.1351	95.1351	100	100.00	1
Y_RNA							
Y_RNA							
Y_RNA	Y_RNA	ortholog_one2many	78.6408	77.1429		0.00	0
U6							
Metazoa_SRP							
5S_rRNA							
PWWP3A	PWWP3A	ortholog_one2one	73.0385	72.1127	100	100.00	1
5S_rRNA							
SNORA70	SNORA70	ortholog_one2many	69.2308	65.2174		0.00	0
SNORA70	SNORA70	ortholog_one2many	66.9231	73.7288		0.00	0
SNORA70	SNORA70	ortholog_one2many	69.2308	65.2174		0.00	0
Y_RNA							
Y_RNA							
5S_rRNA							
Y_RNA	Y_RNA	ortholog_many2many	68.254	84.3137		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	65.873	82.1782		0.00	0
TMEM247	TMEM247	ortholog_one2one	76.7442	75.3425	100	100.00	1
Y_RNA							
5S_rRNA							
TWF2	TWF2	ortholog_one2one	96.2751	96.2751	100	100.00	1
Y_RNA	Y_RNA	ortholog_many2many	80.9091	79.4643		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	74.5455	76.6355		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	77.2727	79.4393		0.00	0
Y_RNA	RNY1P2	ortholog_many2many	83.6364	78.6325		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	83.6364	81.4159		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	80	80		0.00	0
OSER1	OSER1	ortholog_one2one	76.7956	95.2055	100	100.00	1
U5							
SNORA70							
USP19	USP19	ortholog_one2one	89.7794	88.2225	100	100.00	1
WDR24	WDR24	ortholog_one2one	96.8354	96.8354	100	100.00	1
U6	RNU6-1326P	ortholog_one2many	78.125	70.0935		0.00	0
U6	RNU6-1064P	ortholog_one2many	81.25	75		0.00	0
Metazoa_SRP	RN7SL164P	ortholog_one2one	79.932	77.5578		0.00	0
PCSK6	PCSK6	ortholog_one2one	93.7107	92.2601	100	100.00	1
		ortholog_one2one	81.4286	71.25		0.00	0
DENND4B	DENND4B	ortholog_one2one	97.5855	97.2594	100	100.00	1
Y_RNA							
Y_RNA							
Y_RNA							
LAT2	LAT2	ortholog_one2one	62.1399	62.1399	100	100.00	1
5S_rRNA							
Y_RNA	Y_RNA	ortholog_one2many	75.4386	81.1321		0.00	0
U5							
Metazoa_SRP	RN7SL254P	ortholog_one2one	70.068	72.5352		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	83.3333	83.3333		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	67.6471	87.3418		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	85.2941	85.2941		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	83.3333	84.1584		0.00	0
							
EXOSC6	EXOSC6	ortholog_one2one	96.3235	96.3235	100	100.00	1
U6	RNU6-150P	ortholog_one2one	57.4074	65.2632		0.00	0
5S_rRNA							
Y_RNA							
							
Y_RNA							
Y_RNA							
ARHGEF38							
Y_RNA	Y_RNA	ortholog_one2many	70.5357	77.451		0.00	0
CLN6	CLN6	ortholog_one2one	92.6045	92.6045	100	100.00	1
SNORD31	SNORD31B	ortholog_one2many	75	73.913		0.00	0
Metazoa_SRP	RN7SL767P	ortholog_one2one	69.0476	68.8136		0.00	0
Y_RNA							
LNPK	LNPK	ortholog_one2one	85.307	90.8878	100	100.00	1
U6	RNU6-1150P	ortholog_one2many	62.7273	69.697		0.00	0
U6	RNU6-725P	ortholog_one2many	64.5455	69.6078		0.00	0
5S_rRNA							
							
Y_RNA							
Y_RNA							
							
U5							
SNORD31	SNORD31B	ortholog_one2many	74.6479	76.8116		0.00	0
U6	U6	ortholog_one2one	56.962	73.7705		0.00	0
TDRD3	TDRD3	ortholog_one2one	93.414	93.414	100	100.00	1
5S_rRNA							
Y_RNA							
							
Y_RNA							
Metazoa_SRP							
5S_rRNA							
RNU105B	RNU105B	ortholog_one2one	76.7677	73.0769		100.00	1
5S_rRNA							
PRR3	PRR3	ortholog_one2one	91.3979	90.4255	50	100.00	1
Y_RNA							
							
Y_RNA	Y_RNA	ortholog_one2many	83.3333	84.0708		0.00	0
U5	RNU5B-4P	ortholog_one2many	74.1379	77.4775		0.00	0
U5	RNU5E-7P	ortholog_one2many	81.0345	80.3419		0.00	0
U6	RNU6-1338P	ortholog_one2one	60.1852	71.4286		0.00	0
IGKV5-2	IGKV5-2	ortholog_one2one	64.9635	77.3913	25	100.00	1
LPAR4	LPAR4	ortholog_one2one	97.5676	97.5676	50	100.00	1
	OR1F1	ortholog_one2many	81.3505	81.0897	50	1.95	0
Y_RNA							
USP35	USP35	ortholog_one2one	92.7237	92.6326	100	100.00	1
							
TRIB3	TRIB3	ortholog_one2one	83.8356	85.4749	100	100.00	1
							
							
Metazoa_SRP	RN7SL813P	ortholog_one2many	72.1477	75.9717		0.00	0
Metazoa_SRP	RN7SL320P	ortholog_one2many	75.8389	76.6102		0.00	0
DGKQ	DGKQ	ortholog_one2one	85.79	85.8811	100	100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	94.1176	94.1176		0.00	0
Y_RNA							
Y_RNA							
RNU6-277P	RNU6-277P	ortholog_one2one	84.8485	79.2453		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	75.4902	77		0.00	0
		ortholog_one2one	70.4698	72.4138		100.00	1
U6	RNU6-14P	ortholog_one2one	95.3271	96.2264		0.00	0
	APAF1	ortholog_one2many	79.646	7.21154	0	0.00	0
							
Y_RNA	Y_RNA	ortholog_one2many	69.2308	71.6814		0.00	0
U5							
U6							
SSR1	SSR1	ortholog_one2one	94.2953	98.2517	50	94.53	1
Y_RNA							
U6	RNU6-70P	ortholog_one2one	80.597	90		0.00	0
Y_RNA							
Y_RNA	Y_RNA	ortholog_one2one	60	61.165		0.00	0
							
FOXI3	FOXI3	ortholog_one2one	88.191	83.5714	100	100.00	1
		ortholog_one2many	75.8389	80.1418		0.00	0
							
Metazoa_SRP	RN7SL791P	ortholog_many2many	74.8299	74.5763		0.00	0
Metazoa_SRP	RN7SL110P	ortholog_many2many	65.6463	68.1979		0.00	0
7SK	RN7SKP104	ortholog_one2one	72.4138	70.4268		0.00	0
Y_RNA							
U5							
Y_RNA							
CDK5RAP3	CDK5RAP3	ortholog_one2one	93.2673	93.083	100	100.00	1
Y_RNA							
U6							
FKBP1B	FKBP1B	ortholog_one2one	99.0741	99.0741	100	100.00	1
							
SVOP	SVOP	ortholog_one2one	95.6757	96.8978	100	100.00	1
Y_RNA							
							
Metazoa_SRP							
Metazoa_SRP							
PRSS22	PRSS22	ortholog_one2one	79.9353	77.918	50	100.00	1
		ortholog_one2one	96.9072	95.9184		100.00	1
Y_RNA							
Y_RNA							
U6	RNU6-102P	ortholog_one2one	80.5556	83.6538		0.00	0
							
7SK	RN7SKP290	ortholog_one2one	45.5975	74.359		0.00	0
CALD1	CALD1	ortholog_one2one	91.3499	87.8941	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2many	89.2157	89.2157		0.00	0
Y_RNA	Y_RNA	ortholog_one2one	83.1858	83.1858		0.00	0
U6							
PNPLA8	PNPLA8	ortholog_one2one	92.9757	93.0946	100	100.00	1
Metazoa_SRP							
RNU5E-4P	RNU5E-4P	ortholog_one2one	72.6496	70.8333		100.00	1
		ortholog_one2many	86.6142	86.6142		100.00	1
		ortholog_one2many	85.8268	84.4961		100.00	1
	SNORA78	ortholog_one2many	89.7638	89.7638		100.00	1
Metazoa_SRP							
							
Metazoa_SRP	RN7SL140P	ortholog_one2one	69.1525	69.3878		0.00	0
SLC16A9	SLC16A9	ortholog_one2one	94.1176	94.3026	100	100.00	1
RN7SKP287	RN7SKP287	ortholog_one2one	62.1451	74.0602		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	75.7895	72.7273		0.00	0
Y_RNA							
CHDH	CHDH	ortholog_one2one	89.1847	90.2357	100	100.00	1
U5							
	CCT7	ortholog_one2many	81.4882	82.6888	0	0.00	0
Y_RNA							
U6	RNU6-65P	ortholog_one2many	83.0508	50		0.00	0
Y_RNA							
		ortholog_one2many	78.5235	82.9787		88.96	1
							
Metazoa_SRP							
U6							
							
							
Y_RNA							
Y_RNA							
Y_RNA							
							
U6	RNU6-1144P	ortholog_one2one	84.1122	86.5385		0.00	0
Metazoa_SRP							
Y_RNA							
Y_RNA							
							
							
							
U5							
LMAN2L	LMAN2L	ortholog_one2one	92.3706	97.4138	100	100.00	1
U6							
		ortholog_one2many	87.0968	64.2857		0.00	0
		ortholog_one2many	84.9462	84.9462		0.00	0
SLC37A3	SLC37A3	ortholog_one2one	94.1296	94.1296	100	100.00	1
DDHD2	DDHD2	ortholog_one2one	94.382	94.5148	100	100.00	1
7SK							
Y_RNA							
U6							
Y_RNA	Y_RNA	ortholog_one2many	85.4167	89.1304		0.00	0
Y_RNA							
Y_RNA							
