Gene name	Pig gene name	Pig homology type	%id. target Pig gene identical to query gene	%id. query gene identical to target Pig gene	Pig Gene-order conservation score	Pig Whole-genome alignment coverage	Pig orthology confidence [0 low, 1 high]
OR8U9							
OR8L1P							
							
KCNJ15	KCNJ15	ortholog_one2one	95.2	95.2	100	100.00	1
CELF4	CELF4	ortholog_one2one	93.6214	83.4862	100	100.00	1
							
MAPK6P2							
ZNF355P							
CRYZL1	CRYZL1	ortholog_one2one	93.9828	93.9828	100	100.00	1
GNG5P5							
FNDC3A	FNDC3A	ortholog_one2one	95.409	92.029	100	99.14	1
							
							
							
Y_RNA							
BNIP3P43							
N6AMT1	N6AMT1	ortholog_one2one	90.1869	87.7273	0	100.00	1
							
FHP1							
							
FREM2-AS1							
LHFPL6	LHFPL6	ortholog_one2one	98	98	100	100.00	1
							
							
							
POLR3KP1							
							
ANKRD30BP1							
SLC25A5P4							
							
VN1R8P							
SPATA13-AS1							
GTF2IP2							
PRR20FP							
							
							
DNAJA1P1							
ELL2P3							
AKAP11	AKAP11	ortholog_one2one	75.171	75.1314	100	100.00	1
							
							
							
ADAMTS5	ADAMTS5	ortholog_one2one	92.7957	92.8956	75	100.00	1
MZT1	MZT1	ortholog_one2one	92.6829	96.2025	100	100.00	1
SNRPGP13							
Y_RNA							
5_8S_rRNA	5_8S_rRNA	ortholog_one2many	100	100		100.00	1
							
MIR6724-2							
Y_RNA							
							
MIR6724-3							
							
RNA5-8SN3							
LINC00374							
MIR6724-4							
							
RNA5-8SN1	5_8S_rRNA	ortholog_one2many	100	100		100.00	1
PROSER1	PROSER1	ortholog_one2one	83.2627	85.2495	100	100.00	1
Y_RNA							
MIR6724-1							
							
AKAIN1	AKAIN1	ortholog_one2one	76.8116	69.7368	100	100.00	1
MIR3648-1							
							
RNA5-8SN2							
SNORA70							
MIR3118-1							
Y_RNA							
SLC14A2	SLC14A2	ortholog_one2one	86.413	85.6681	50	100.00	1
RNU6-286P							
RN7SL52P							
RNU6-113P							
Y_RNA							
Y_RNA							
RN7SKP147							
RNU6-772P							
RNU2-55P							
RNU1-139P							
RNU4-45P							
MIR3156-3							
Y_RNA	Y_RNA	ortholog_one2many	68.6274	71.4286		0.00	0
RN7SKP236							
RN7SL163P							
MIR6130							
RNA5SP489							
MIR4759							
MIR548X							
RNU6-614P	U6	ortholog_one2many	66.3551	70.297		0.00	0
U6	U6	ortholog_one2one	65.4762	51.4019		0.00	0
SNORA62	SNORA62	ortholog_one2one	67.4699	37.3333		0.00	0
SNORA80A							
							
							
C2CD2	C2CD2	ortholog_one2one	76.5805	75.1763	100	100.00	1
							
RALBP1	RALBP1	ortholog_one2one	90.5343	92.8013	100	100.00	1
RPL37P21							
ERICH6B							
LINC00547							
RPL13AP25							
MARK2P12							
							
PIBF1	PIBF1	ortholog_one2one	89.2999	86.445	100	98.47	1
							
SS18	SS18	ortholog_one2one	99.2823	99.2823	100	100.00	1
ZBTB21	ZBTB21	ortholog_one2one	59.4747	75.5661	100	100.00	1
							
U6							
ABCD1P4							
							
PABPC1P9							
SLC9B1P4							
ACTR3BP6							
UMODL1-AS1							
							
RPL34P3							
EZH2P1							
MIR802	ssc-mir-802	ortholog_one2one	56.383	94.6429		100.00	1
RPS20P1							
PPP1R2P2							
RPL23AP3							
RIMKLBP1							
RNU6-992P	U6	ortholog_one2many	76.8519	81.3726		0.00	0
CBR1		ortholog_one2many	80.5054	74.8322	100	0.00	1
CBR1		ortholog_one2many	84.1155	75.1613	100	0.00	1
CBR1		ortholog_one2many	71.4801	70.9677	100	0.00	1
CBR1		ortholog_one2many	84.1155	75.6494	100	0.00	1
CBR1	CBR1	ortholog_one2many	84.4765	75.2412	100	1.48	1
CBR1		ortholog_one2many	88.8087	87.5445	100	100.00	1
FABP5P1							
BORA	BORA	ortholog_one2one	83.0054	84.058	100	100.00	1
							
RPS9P1							
CBR3	CBR3	ortholog_one2one	84.8375	84.8375	100	100.00	1
RPL3P1							
EVA1C	EVA1C	ortholog_one2one	89.1156	88.914	100	100.00	1
KLHL1	KLHL1	ortholog_one2one	97.0588	89.6296	100	98.31	1
LINC01442							
NAP1L4P3							
							
HNF4GP1							
RPL12P34							
HMGN2P39							
PLA2G12AP2							
ZDHHC20P4							
SCEL	SCEL	ortholog_one2one	75.8721	78.2609	100	100.00	1
EXOSC3P1							
							
RNA5SP490							
CFAP298	CFAP298	ortholog_one2one	95.5172	95.5172	100	100.00	1
OR7E23P							
							
CFAP298-TCP10L							
							
							
							
							
TPMTP1							
RPS8P3							
							
NPM1P1							
							
ANKRD12	ANKRD12	ortholog_one2one	89.0883	89.3917	100	100.00	1
TCP10L		ortholog_one2one	20.9302	13.2353	0	89.99	0
COX4I1P2							
							
							
FGFR1OP2P1							
NPM1P22							
NIPA2P5							
RPL31P53							
RPL18AP17							
SPATA2P1							
HSPD1P8							
RPL21P111							
MTCL1P1							
FREM2	FREM2	ortholog_one2one	89.208	89.0674	100	100.00	1
BTG3	BTG3	ortholog_one2one	96.8254	96.8254	100	100.00	1
ARK2N	ARK2N	ortholog_one2one	97.5247	97.5247	100	100.00	1
CTAGE11P							
PRR20B							
HNRNPA1P18							
TBC1D4	TBC1D4	ortholog_one2one	91.4484	91.3077	100	100.00	1
SUMO3							
ZBTB7C-AS1							
SKA1	SKA1	ortholog_one2one	87.451	87.451	100	100.00	1
SAMSN1	SAMSN1	ortholog_one2one	87.9357	51.4914	100	100.00	1
							
							
							
							
VDAC1P12							
							
							
RPS3AP52							
CTAGE16P							
LINC00333							
PRR20D							
							
							
MTCO2P2							
							
SINHCAFP1							
SPRY2	SPRY2	ortholog_one2one	96.8254	96.8254	100	100.00	1
RPS24P18							
MAP1LC3P							
RPRD1A	RPRD1A	ortholog_one2one	84.9359	91.6955	100	100.00	1
PRR20E							
UFM1	UFM1	ortholog_one2one	100	100	100	100.00	1
							
MTND4P1							
MTCO2P3							
OR7E111P							
							
KLF5	KLF5	ortholog_one2one	95.186	95.186	100	100.00	1
OR9G1							
RIT2							
OR9G9							
							
							
							
OR9G3P							
SIM2	SIM2	ortholog_one2one	93.2534	92.422	100	100.00	1
OR9G4							
OR9G2P							
OR5G1P							
OR5G4P							
OR5G5P							
OR5G3							
LINC02735							
							
RPL31P54							
CBY2	CBY2	ortholog_one2one	75.2232	72.0085	75	100.00	1
CTAGE1		ortholog_one2many	76.5101	40.4255	0	77.10	0
HLCS-IT1							
RNA5SP491							
DPRXP5							
Y_RNA							
MRPL20P1							
UBE2D3P4							
RIPPLY3							
POLR3GP2							
WASF3-AS1							
							
HRH4	HRH4	ortholog_one2one	72.0513	72.0513	100	100.00	1
LINC00377							
BCAS2P3							
RABEPKP1							
RNU6-696P	U6	ortholog_one2many	73.8318	73.8318		0.00	0
UBAC2	UBAC2	ortholog_one2one	86.6279	85.6322	100	100.00	1
RRP1B	RRP1B	ortholog_one2one	58.7071	58.6298	100	99.35	1
							
L3MBTL4-AS1							
							
MAPK4		ortholog_one2one	33.5605	75.7692	100	100.00	0
RFC3	RFC3	ortholog_one2one	98.0337	98.0337	100	100.00	1
							
PDXK	PDXK	ortholog_one2one	82.0513	67.0157	100	100.00	1
							
ATP7BP1							
ARK2C	ARK2C	ortholog_one2one	98.8439	98.5591	100	100.00	1
ANKRD26P2							
POU4F1	POU4F1	ortholog_one2one	99.0453	98.5748	100	100.00	1
							
RPSAP57							
							
							
PSMD10P3							
							
ZBTB7C-AS2							
SPATA13		ortholog_one2one	45.1057	81.8182	25	85.38	0
ST8SIA3	ST8SIA3	ortholog_one2one	96.3158	75.4639	100	100.00	1
RNF152	RNF152	ortholog_one2one	97.0443	97.0443	100	100.00	1
CCDC68	CCDC68	ortholog_one2one	84.1791	85.9756	100	100.00	1
							
RPLP0P11							
SMAD2	SMAD2	ortholog_one2one	100	98.9407	100	100.00	1
							
TMEM97P1							
RRP1	RRP1	ortholog_one2one	68.5466	70.6935	75	100.00	1
ACTR3BP7							
							
ZNF73P							
BNIP3P2							
ZNF72BP							
							
							
							
MED15	MED15	ortholog_one2one	89.3401	91.906	50	100.00	1
							
							
NHLRC3	NHLRC3	ortholog_one2one	85.5908	85.1003	100	99.83	1
GRK1							
MYL6P1							
AGPAT3	AGPAT3	ortholog_one2one	86.7021	82.3232	100	100.00	1
OLFM4	OLFM4	ortholog_one2one	71.9608	75.2049	100	100.00	1
ARF4P3							
CCT5P2							
PRR20A							
LINC00552							
LINC01078							
IPO5	IPO5	ortholog_one2one	99.2707	96.6282	100	100.00	1
RAB27B	RAB27B	ortholog_one2one	94.0367	82.9959	100	100.00	1
							
							
TXNL1	TXNL1	ortholog_one2one	97.2318	71.3198	100	100.00	1
MRPS5P4							
RNU6-859P	U6	ortholog_one2one	71.9626	72.6415		0.00	0
RNU6-1150P	U6	ortholog_one2many	65.6566	65		0.00	0
							
TRAPPC10	TRAPPC10	ortholog_one2one	86.6561	86.6561	75	100.00	1
CTIF	CTIF	ortholog_one2one	94.9833	95.6229	100	100.00	1
TOLLIP							
TOLLIP-DT							
							
LINC02689							
BRSK2							
							
DUSP8							
KRTAP5-AS1							
KRTAP5-1							
							
ARIH2P1							
KRTAP5-2							
KRTAP5-3							
GAREM1	GAREM1	ortholog_one2one	91.6667	91.8764	100	100.00	1
KRTAP5-4							
KRTAP5-5							
							
FAM99A							
FAM99B							
LINC02708							
MOB2							
HMGN1P31							
							
							
RPL7AP66							
							
							
H2AZP1							
RPS10P30							
RPIAP1							
PWP2	PWP2	ortholog_one2one	86.7247	86.8192	100	100.00	1
OSM	OSM	ortholog_one2one	62.3016	66.2447	100	100.00	1
							
SNRPFP3							
ZBTB7C	ZBTB7C	ortholog_one2one	97.5767	97.5767	100	100.00	1
DIAPH3	DIAPH3	ortholog_one2one	85.4149	89.5431	100	100.00	1
ZNRF3-IT1							
							
							
NCF4	NCF4	ortholog_one2one	86.4307	69.1038	100	100.00	1
							
							
DYRK1A	DYRK1A	ortholog_one2one	99.4695	98.1675	100	100.00	1
ACO2P1							
CACNA1I	CACNA1I	ortholog_one2one	90.7782	92.5264	100	99.75	1
BOD1L2		ortholog_one2many	83.7209	77.4194	0	99.76	1
FBXO15	FBXO15	ortholog_one2one	75.2941	75.442	100	100.00	1
							
WDR7-OT1							
							
							
							
							
							
							
CDH7	CDH7	ortholog_one2one	98.7261	98.7261	100	100.00	1
SRSF1P1							
RPS26P47							
PCDH17	PCDH17	ortholog_one2one	98.8783	98.708	100	100.00	1
SP3P							
RPL21P110							
LINC00440							
RPS12P24							
HIGD1AP2							
HNRNPA1P31							
							
							
SERTM1	SERTM1	ortholog_one2one	95.3271	95.3271	100	100.00	1
							
ELOCP23							
MTND5P3							
							
SLC7A1	SLC7A1	ortholog_one2one	91.097	91.097	100	100.00	1
PRDM15	PRDM15	ortholog_one2one	88.1683	90.5491	100	100.00	1
TPGS2	TPGS2	ortholog_one2one	89	90.8163	100	100.00	1
SLC15A1	SLC15A1	ortholog_one2one	82.7684	82.7684	100	100.00	1
SERTAD4-AS1							
SERTAD4							
							
							
							
ISX	ISX	ortholog_one2one	62.8571	61.8474	75	100.00	1
ST13P19							
							
HHAT							
							
LIF-AS2							
ENTHD1	ENTHD1	ortholog_one2one	61.285	65.1489	100	100.00	1
LIF	LIF	ortholog_one2one	88.1188	88.1188	100	100.00	1
CBX7	CBX7	ortholog_one2one	96.4143	96.4143	100	100.00	1
							
VENTXP2							
ATP6V1G1P7							
FOXO1	FOXO1	ortholog_one2one	95.1145	94.1088	100	100.00	1
PNPLA3	PNPLA3	ortholog_one2one	61.7464	67.3469	100	100.00	1
ARF4P4							
COG3	COG3	ortholog_one2one	91.1836	94.1396	75	100.00	1
							
RNU5A-8P							
MC4R	MC4R	ortholog_one2one	96.3855	96.3855	100	100.00	1
							
BPNT2P1							
							
							
LINC01903							
TMX3	TMX3	ortholog_one2one	92.0705	92.0705	100	100.00	1
							
							
EFCAB6		ortholog_one2one	13.7242	73.3096	100	65.02	0
							
ADRA1D	ADRA1D	ortholog_one2one	87.2378	87.5439	50	100.00	1
RSPO4	RSPO4	ortholog_one2one	87.1795	86.8085	75	100.00	1
LINC01309							
SRGNP1							
GAPDHP34							
LRCH1	LRCH1	ortholog_one2one	90.0393	89.3368	100	100.00	1
DEFB129	DEFB129	ortholog_one2one	53.5519	56.6474	100	100.00	1
ANGPT4	ANGPT4	ortholog_one2one	68.7873	69.7581	100	100.00	1
							
							
							
RPL31P9							
LINC03111							
							
CTBP2P3							
							
							
							
							
DYNLT3P1							
							
							
							
DHFRP1							
BDP1P							
SHLD1	SHLD1	ortholog_one2one	72.6829	67.4208	100	98.62	1
							
CDH20	CDH20	ortholog_one2one	98.0025	98.0025	100	100.00	1
SLX4IP							
MIR5692B							
PKNOX1	PKNOX1	ortholog_one2one	94.0367	94.2529	100	100.00	1
TBC1D22A	TBC1D22A	ortholog_one2one	87.0406	87.3786	100	100.00	1
EEF1A1P34							
DEFB125	DEFB125	ortholog_one2one	36.5385	38.7755	50	100.00	0
							
SCEL-AS1							
COX5BP6							
NXT1P1							
FTLP8							
SRSF10P2							
BMP2	BMP2	ortholog_one2one	93.4343	93.6709	100	100.00	1
CDADC1	CDADC1	ortholog_one2one	88.5214	86.8321	100	98.33	1
							
							
MTL3P							
							
							
RPL30P14							
							
PTPN2	PTPN2	ortholog_one2one	91.3253	84.7875	75	100.00	1
							
FAM110A	FAM110A	ortholog_one2one	90.8475	90.8475	100	100.00	1
ZDHHC4P1							
DDX6P2							
INSM1	INSM1	ortholog_one2one	95.8824	94.9515	100	100.00	1
DIS3	DIS3	ortholog_one2one	94.3633	94.3633	100	100.00	1
LIN28AP3							
DEFB128	DEFB128	ortholog_one2one	55.914	55.3191	100	100.00	1
							
							
DEFB126							
LINC03086							
BTBD3	BTBD3	ortholog_one2one	98.4674	97.5332	100	100.00	1
CBS	CBS	ortholog_one2one	88.3848	81.8487	100	100.00	1
RPL7P2							
EIF4E2P1							
PCSK2	PCSK2	ortholog_one2one	98.5893	98.5893	100	100.00	1
LINC00351							
							
LINC00383							
							
SINHCAFP2							
RPS3AP49							
LINC00353							
							
PEX12P1							
ZNF343							
PRR20C							
PHLPP1	PHLPP1	ortholog_one2one	87.7694	89.9165	100	100.00	1
							
TCEAL4P1							
GAPDHP69							
NUS1P4							
SLITRK6	SLITRK6	ortholog_one2one	92.5089	89.4253	100	100.00	1
							
RPL27AP8							
							
							
CYCSP35							
NUS1P3							
							
ZMYM5	ZMYM5	ortholog_one2one	74.29	68.8366	100	66.82	1
CDH19	CDH19	ortholog_one2one	86.1399	86.3636	100	100.00	1
PA2G4P2							
							
ISM1	ISM1	ortholog_one2one	94.8276	94.8276	100	100.00	1
							
RPL3	RPL3	ortholog_one2one	98.7593	98.7593	100	100.00	1
NALF1-IT1							
SOX1	SOX1	ortholog_one2one	98.2097	100	100	100.00	1
CALM2P4							
CST5		ortholog_many2many	21.1268	23.4375	0	0.00	0
							
							
MYO16		ortholog_one2one	42.0745	84.1489	100	83.91	0
							
RPL7AP13							
CENATACP1							
PGAM3P							
							
SYNDIG1	SYNDIG1	ortholog_one2one	89.5349	89.5349	50	100.00	1
RPS11P1							
							
XRN2	XRN2	ortholog_one2one	92.4211	94.4086	100	100.00	1
LINC02565							
							
							
RAC1P1							
RPS2P6							
							
C18orf21	C18orf21	ortholog_one2one	82.7273	81.6143	100	100.00	1
MRPL51P2							
							
U2AF1	U2AF1	ortholog_one2one	99.5833	100	100	100.00	1
							
							
KCTD1	KCTD1	ortholog_one2one	99.0751	98.9607	100	100.00	1
							
SNRPB2	SNRPB2	ortholog_one2one	99.1111	99.1111	100	100.00	1
							
RPL7AP61							
DPPA3P3							
AKR1B1P4							
IRS2	IRS2	ortholog_one2one	72.0478	88.2784	100	100.00	1
SPACA7							
							
GAPDHP2							
PCMTD1P7							
CST7	CST7	ortholog_one2one	69.6552	69.1781	50	100.00	1
GYG1P2							
RIOK3P1							
STOML3	STOML3	ortholog_one2one	93.1272	92.8082	100	100.00	1
SLC39A6	SLC39A6	ortholog_one2one	90.1987	92.1516	100	100.00	1
							
GTSE1	GTSE1	ortholog_one2one	51.8268	57.1642	100	98.61	1
APMAP	APMAP	ortholog_one2one	89.6635	59.9678	100	95.64	1
LINC01043							
ANKRD10	ANKRD10	ortholog_one2one	85	85	100	100.00	1
NRBF2P1							
BFSP1	BFSP1	ortholog_one2one	70.8271	63.5628	100	98.52	1
AIDAP3							
ZBTB14	ZBTB14	ortholog_one2one	99.5546	99.5546	100	100.00	1
							
SETD4	SETD4	ortholog_one2one	81.3636	81.3636	100	100.00	1
LINC01044							
							
SSR1P2							
RPL7L1P1							
NALF1	NALF1	ortholog_one2one	88.6463	89.2308	100	100.00	1
RPL7P45							
							
MRPS18CP6							
PCCA	PCCA	ortholog_one2one	86.9505	88.9045	100	100.00	1
							
COX5BP7							
SAMM50	SAMM50	ortholog_one2one	93.177	81.8352	100	96.89	1
NPM1P2							
GALR1	GALR1	ortholog_one2one	93.1232	93.1232	100	100.00	1
							
							
							
							
							
ZNF521	ZNF521	ortholog_one2one	98.4744	98.5496	100	100.00	1
PDYN-AS1							
CFTRP2							
GGTLC1		ortholog_one2many	80.8889	32.0423	0	72.55	0
LINC02974							
							
							
SCML2P1							
POM121L3P							
AKR1B10P2							
PLEKHB2P1							
CST2							
IMPACT	IMPACT	ortholog_one2one	92.8125	89.7281	100	100.00	1
							
							
DSTN	DSTN	ortholog_one2one	97.5758	97.5758	100	99.56	1
TTC38	TTC38	ortholog_one2one	88.6994	84.898	100	99.58	1
CFTRP3							
STK35	STK35	ortholog_one2one	92.5094	91.6512	75	100.00	1
							
DUX4L35							
SDHCP1							
SCRT2	SCRT2	ortholog_one2one	96.4169	96.4169	100	100.00	1
CBLN2	CBLN2	ortholog_one2one	95.0893	95.0893	100	100.00	1
NCOA6		ortholog_one2one	49.1032	95.8373	100	100.00	0
TUBGCP3	TUBGCP3	ortholog_one2one	91.0695	90.7692	100	100.00	1
MTCO1P3							
COL18A1-AS2							
COL18A1-AS1							
							
							
							
TRIOBP		ortholog_one2one	23.8478	88.2629	100	99.81	0
							
MIR6815							
SLC19A1		ortholog_one2one	36.5482	42.6035	100	100.00	0
							
							
							
							
KRT8P5							
							
							
							
LINC01898							
							
							
							
MBP	MBP	ortholog_one2one	85.5263	85.2459	100	100.00	1
COL18A1	COL18A1	ortholog_one2one	77.7446	59.3162	100	98.97	1
							
DEFB127	DEFB127	ortholog_one2one	66.6667	67.3469	75	100.00	1
SPTLC3	SPTLC3	ortholog_one2one	86.7754	87.4088	100	100.00	1
DUX4L32							
							
							
DUX4L33							
DEFB115	DEFB115	ortholog_one2one	56.8182	56.1798	50	100.00	1
MTFR2P2							
							
PIM3	PIM3	ortholog_one2one	94.7853	94.4954	100	100.00	1
							
CST2P1							
							
							
SLC23A2	SLC23A2	ortholog_one2one	97.6923	97.6923	100	100.00	1
GRK1	GRK1	ortholog_one2one	83.659	83.5106	100	100.00	1
GTSE1-DT							
DENND6B	DENND6B	ortholog_one2one	88.0342	88.7931	100	100.00	1
							
OBI1	OBI1	ortholog_one2one	90.3581	91.2378	100	100.00	1
							
TRIM60P13							
							
AZU1P1							
BNIP3P7							
UBL3		ortholog_one2one	62.3932	27.2388	100	87.95	0
MOB1AP1							
LINC01040							
TIMM8BP1							
							
MLNR	MLNR	ortholog_one2one	83.7379	84.9754	100	100.00	1
FLT3	FLT3	ortholog_one2one	91.7422	92.0202	100	100.00	1
							
							
							
CERK	CERK	ortholog_one2one	84.3575	84.5149	100	100.00	1
CST9L		ortholog_one2one	50.3401	49.6644	75	100.00	0
DUX4L37							
							
							
							
LINC01734							
TASP1	TASP1	ortholog_one2one	98.0952	98.0952	100	100.00	1
							
							
							
HNRNPA1P11							
							
KRT18P8							
							
							
FAM216B	FAM216B	ortholog_one2one	72.6619	54.5946	100	100.00	1
EIF4A3P1							
GRPEL2P1							
PPP6R2	PPP6R2	ortholog_one2one	74.7654	65.0635	100	98.10	1
							
WFDC9							
TMEM241	TMEM241	ortholog_one2one	87.8378	87.8378	100	100.00	1
							
KMT5AP1							
U6	U6	ortholog_one2many	66.3551	70.297		0.00	0
MIR4499							
MIR2276							
Metazoa_SRP							
							
RNU5A-4P							
RNA5SP26							
RNU6-56P							
RN7SKP1							
SNORD116							
RNY3P9							
RN7SKP2							
MTCL2	MTCL2	ortholog_one2one	92.655	92.7667	75	100.00	1
RNA5SP27							
RN7SL700P							
RNU6-60P	U6	ortholog_one2many	91.2621	87.8505		0.00	0
RNY3P2	Y_RNA	ortholog_one2many	75.4902	78.5714		0.00	0
Metazoa_SRP							
RN7SL618P							
MIR5007							
RN7SKP6							
							
RNA5SP30							
RNY4P29	Y_RNA	ortholog_one2many	87.6289	86.7347		0.00	0
MIR3169							
RNU7-88P							
RNY3P5							
RN7SL375P							
							
RN7SL761P							
RNU6-80P							
							
							
							
RNY1P8							
RNU4-10P							
RNU6-66P							
RNU6-79P							
RNY3P10							
RN7SL571P							
RNA5SP33							
RNU6-61P	U6	ortholog_one2many	82.5688	84.1122		0.00	0
RNU6-54P							
RNY3P7							
RNU6-77P							
RNY3P3							
RNU6-38P							
RNU6-67P	U6	ortholog_many2many	77.3196	70.7547		0.00	0
RNU6-67P	U6	ortholog_many2many	77.3196	72.8155		0.00	0
							
RN7SL60P							
							
SNORD31B	SNORD31	ortholog_one2one	81.1594	83.5821		79.43	1
MIR1267							
RNA5SP38							
		ortholog_one2one	77.0492	75.8064		0.00	0
NME1P1							
MTND3P1							
							
FTH1P7							
DDX39AP1							
SNORD36	SNORD36	ortholog_one2one	61.25	67.1233		51.09	0
IPMKP1							
RFESDP1							
BASP1P1							
WFDC10A	WFDC10A	ortholog_one2one	64.557	65.3846	75	100.00	1
							
HMGA1P6							
RNY3P4							
RNU6-58P							
TATDN2P3							
SDAD1P4							
PPP1R16B	PPP1R16B	ortholog_one2one	97.7072	97.5352	100	100.00	1
RPLP1P13							
LINC00327							
LINC00352							
ITM2B	ITM2B	ortholog_one2one	95.4887	95.4887	75	100.00	1
FAM3B	FAM3B	ortholog_one2one	77.0213	77.6824	100	98.93	1
							
							
PPP1R26P1							
PCNPP5							
							
							
Metazoa_SRP							
NPM1P19							
							
DHX35-DT							
TRIM13	TRIM13	ortholog_one2one	93.1204	93.1204	100	100.00	1
DHX35	DHX35	ortholog_one2one	97.0128	97.0128	100	100.00	1
MIR3613							
KCNRG	KCNRG	ortholog_one2one	85.2941	84.6715	100	100.00	1
MX1-AS1							
