Gene name	Tropical clawed frog gene name	Tropical clawed frog homology type	%id. target Tropical clawed frog gene identical to query gene	%id. query gene identical to target Tropical clawed frog gene	Tropical clawed frog Gene-order conservation score	Tropical clawed frog orthology confidence [0 low, 1 high]
NTS	nts	ortholog_one2one	28.4848	28.3133	75	1
PI15						
si:dkey-13m3.1						
PTBP3	ptbp3	ortholog_one2one	80.4598	74.8663	75	1
linc.5888						
prkag3a	prkag3	ortholog_one2many	64.9518	57.3864	50	1
pimr134						
ITGB5	itgb5	ortholog_one2one	61.7254	62.9492	0	0
CYP1B1	cyp1b1	ortholog_one2one	53.6122	51.2727	50	1
si:dkey-23n7.10		ortholog_one2one	54.8246	49.0196	25	0
sgca	rrp1b	ortholog_one2one	39.2573	35.8354	50	1
si:ch73-109d9.1						
traj1						
terb1	terb1	ortholog_one2one	29.1155	29.2232	0	0
rgs5b						
znfl1b						
KCTD8	KCTD8	ortholog_one2one	20.8426	47.9592	0	0
TTPAL	ttpal	ortholog_one2one	63.0499	63.6095	50	1
aldh16a1						
si:dkey-166k12.6						
si:ch211-126g16.8						
BDKRB2	bdkrb2	ortholog_one2one	36.7123	36.1186	25	0
RTCB	rtcb	ortholog_one2one	94.6535	90.5303	25	0
PTPRF	ptprf	ortholog_one2many	77.0561	76.9754	25	0
si:ch211-147g21.5						
fam78aa						
STOML1	stoml1	ortholog_one2one	40	45.4294	0	0
rubcnl	rubcnl	ortholog_one2one	47.1631	16.5012	50	0
il15						
NMNAT2	nmnat2	ortholog_one2one	73.6842	69.5652	75	1
si:dkey-22i16.10						
F2R	f2r	ortholog_one2many	29.2237	30.7692	50	1
KPNA2	kpna2	ortholog_one2one	76.381	76.2357	75	1
prkag2b						
FMNL1	fmnl1	ortholog_one2many	53.4562	48.3333	0	0
CROT	crot	ortholog_one2one	66.8301	66.8301	25	0
GLS	gls	ortholog_one2many	68.3746	60.6583	50	1
afp4						
ITGBL1	itgbl1	ortholog_one2one	62.5616	50	75	1
TNNT2						
lrriq1	lrriq1	ortholog_one2one	28.5825	23.0914	50	0
si:dkey-220k22.1						
pimr104						
BIRC6	birc6	ortholog_one2one	79.4195	80.5144	50	1
si:dkey-177p2.18						
eppk1						
EEIG2	fam102b	ortholog_one2many	77.3842	78.2369	0	0
CACNG8	cacng8	ortholog_one2many	56.1611	39.3688	50	1
si:dkey-208m12.2		ortholog_one2many	12.9353	10.6122	0	0
si:dkey-208m12.2		ortholog_one2many	19.9005	9.80392	0	0
si:dkey-208m12.2		ortholog_one2many	14.9254	14.8515	0	0
si:dkey-208m12.2		ortholog_one2many	12.4378	6.41026	0	0
si:dkey-208m12.2		ortholog_one2many	15.9204	9.63855	0	0
si:dkey-208m12.2		ortholog_one2many	22.8856	9.62343	0	0
si:dkey-208m12.2		ortholog_one2many	17.9104	8.91089	0	0
si:dkey-208m12.2		ortholog_one2many	18.408	7.04762	0	0
si:dkey-208m12.2	btn2a2	ortholog_one2many	18.408	11.8971	0	0
si:dkey-208m12.2	btn2a1	ortholog_one2many	15.4229	7.67327	0	0
si:dkey-208m12.2	XB22063306 [provisional:btn1a1]	ortholog_one2many	18.9055	7.78689	0	0
si:dkey-208m12.2		ortholog_one2many	17.9104	12.1622	0	0
si:dkey-208m12.2		ortholog_one2many	20.398	8.77944	0	0
si:dkey-208m12.2	btnl8	ortholog_one2many	17.9104	5.85366	0	0
si:dkey-208m12.2		ortholog_one2many	17.4129	12.2378	0	0
si:dkey-208m12.2		ortholog_one2many	15.4229	15.1961	0	0
si:dkey-208m12.2	btnl2	ortholog_one2many	14.4279	8.63095	0	0
si:dkey-208m12.2		ortholog_one2many	15.9204	11.1498	0	0
smpd2b	smpd2	ortholog_one2many	40.367	44.557	25	0
hcfc2	klhdc9	ortholog_many2many	7.34463	12.7451	0	0
SELENOK	selenok	ortholog_one2one	61.5385	60.8696	0	0
kcnc3a		ortholog_one2many	75.5452	78.0998	25	0
tmem100b						
nefmb	nefm	ortholog_one2many	49.6513	38.9497	25	0
ELFN2	elfn2	ortholog_one2many	58.3127	29.1563	0	0
ccn4a	ccn4	ortholog_one2many	61.3889	61.7318	25	0
CCDC24						
CCNY	ccny	ortholog_one2one	89.1117	91.2023	50	1
ntn2	ntn3	ortholog_one2one	67.4877	69.898	25	0
csmd2						
lft2	lefty	ortholog_one2many	64.3646	63.8356	0	0
UGP2	ugp2	ortholog_one2many	82.4111	82.0866	75	1
pnocb	pnoc	ortholog_one2many	33.0472	27.2085	75	1
epd						
C5H2orf68	c2orf68	ortholog_one2one	43.9024	31.7181	50	1
si:ch211-63o20.7	stk35	ortholog_many2many	43.4174	46.6867	50	1
MTMR10	mtmr10	ortholog_one2one	63.1373	63.2199	0	0
MYO15A	MYO15A	ortholog_one2many	49.5158	39.1869	25	0
dnmt3bb.3						
si:ch211-57k11.11						
DMTN	dmtn	ortholog_one2one	53.1486	54.3814	50	1
lnc.290						
thrap3b	thrap3	ortholog_one2many	41.0227	39.2818	25	0
si:ch73-177h5.4						
CUL3	cul3	ortholog_one2many	95.478	96.224	0	0
DIRAS1	diras1	ortholog_one2many	86.8687	86.8687	50	1
calm1a						
CNEP1R1	cnep1r1	ortholog_one2one	96.8	96.8	0	0
RIN2	rin2	ortholog_one2many	46.2379	42.0066	25	0
rrp7a	rrp7a	ortholog_one2one	42.5	43.75	0	0
si:ch211-151e11.1						
pimr101						
tsr2	tsr2	ortholog_one2one	40.1099	30.4167	0	0
DHCR7	dhcr7	ortholog_one2one	75.7322	74.3326	0	0
MAGI2	magi2	ortholog_one2many	62.8743	63.1684	0	0
cyp2k8	cyp2w1	ortholog_one2many	47.929	48.1188	0	0
lamb2l						
						
ZC3H12A	zc3h12a	ortholog_one2many	56.6758	32.7044	0	0
si:ch211-125e6.13						
ccr11.1						
MC3R	mc3r	ortholog_one2one	66.055	65.6535	0	0
si:dkey-8o9.1p						
DFFB	dffb	ortholog_one2one	51.0511	44.7368	50	1
NRP2	nrp2	ortholog_one2many	56.9579	57.4538	25	0
pimr71						
RHCE	rhd	ortholog_one2one	36.4066	33.9207	100	1
LSM10	lsm10	ortholog_one2many	60.6061	66.1157	25	0
zgc:172120						
cdc42l2						
zgc:175136						
INTS3	ints3	ortholog_one2one	74.1396	65.5652	0	0
ATP6V1H	atp6v1h	ortholog_one2one	89.605	89.9791	75	1
SLC16A12	slc16a12	ortholog_one2many	62.7049	64.6934	25	0
hbl1	mbl2	ortholog_one2many	34.6457	32.2344	0	0
sh3kbp1	sh3kbp1	ortholog_one2one	50.6726	49.0593	0	0
si:ch211-207l22.2						
si:ch73-56d11.5						
KMT2C	kmt2c	ortholog_one2many	47.0588	45.0815	25	0
lnc.192						
si:ch211-222e20.5						
rhbdd2	rhbdd2	ortholog_one2one	23.6842	25.8621	50	0
SLC25A11	slc25a11	ortholog_one2one	87.3377	69.1517	0	0
jac6						
JUP	jup	ortholog_one2many	70.9191	70.1493	0	0
uox	uox	ortholog_one2one	59.0604	57.7049	75	1
ARL5B	arl5b	ortholog_one2one	82.6816	81.3187	0	0
syngap1b	syngap1	ortholog_one2many	56.2707	69.168	25	0
flt3						
ATP9B	atp9b	ortholog_one2one	85.4059	78.742	25	0
prkg1a						
MXRA5	mxra5	ortholog_one2many	37.5199	33.1112	100	1
cntnap3	cntnap4	ortholog_one2one	52.085	50.4189	0	0
nrip1b	nrip1	ortholog_one2many	34.1564	21.8805	0	0
SLC17A7	slc17a7	ortholog_one2many	77.2414	77.7778	0	0
cdca9						
bbs10	bbs10	ortholog_one2one	33.1126	7.57576	0	0
casp8ap2	casp8ap2	ortholog_one2one	20.6015	22.7701	50	0
si:ch73-112j3.1						
PSME2	psme2	ortholog_one2one	54.5082	49.2593	0	0
BRPF3	brpf3	ortholog_one2many	46.9522	56.3798	0	0
trim35-28						
znfl1h						
si:dkey-14o18.2		ortholog_one2many	32.964	43.2727	0	0
OLFM1	olfm1	ortholog_one2many	82.4742	69.9301	50	1
GRIN2C	grin2c	ortholog_one2many	48.2681	53.9562	25	0
smim15	smim15	ortholog_one2one	86.4865	85.3333	25	0
sh3d21	sh3d21	ortholog_one2one	34.5882	26.6304	50	1
NECTIN1	nectin1	ortholog_one2many	46.3822	48.9237	0	0
MRPL40	mrpl40	ortholog_one2one	49	43.5556	25	0
USP43	usp43	ortholog_one2many	49.7326	49.163	25	0
si:dkey-8o9.3p						
si:ch211-39i2.2						
PLEKHO1	plekho1	ortholog_one2many	36.9231	47.2906	25	0
TMEM9B	tmem9b	ortholog_one2one	68.3673	69.4301	25	0
tenm2b	tenm2	ortholog_many2many	12.2699	0.74184	0	0
tenm2b		ortholog_many2many	59.5092	55.4286	0	0
pros1	pros1	ortholog_one2one	51.1144	51.1144	0	0
GNAI2	gnai2	ortholog_one2many	94.0845	94.0845	25	0
VIPR2	vipr2	ortholog_one2one	55.102	55.8621	50	1
MAP2K1	map2k1	ortholog_one2one	88.6076	88.6076	50	1
cycsa						
FMNL2	fmnl2	ortholog_one2one	80.8728	79.1818	50	1
EHBP1	ehbp1	ortholog_one2one	62.0456	59.8207	75	1
COX10	cox10	ortholog_one2one	44.519	44.4196	25	0
MCOLN1	fzr1	ortholog_one2many	63.3391	65.1327	0	0
si:ch73-187p21.1						
PWP1	pwp1	ortholog_one2one	69.3878	65.5106	0	0
ugt2a7						
si:ch73-138e16.4						
si:dkey-65l23.1						
MEAK7	meak7	ortholog_one2one	43.3333	42.4837	25	0
si:ch73-350k19.1						
GAS6	gas6	ortholog_one2one	50.1543	48.6527	0	0
slc7a1a	slc7a1	ortholog_one2many	67.7914	67.5841	0	0
bco1l						
si:ch211-168h21.2						
MIEF1	mief1	ortholog_one2one	65.812	62.6016	0	0
si:ch211-205p4.2						
stk17b						
MRPS10	mrps10	ortholog_one2one	49.7326	45.8128	0	0
HGD	hgd	ortholog_one2one	83.2957	78.5106	25	0
GRIK4	grik4	ortholog_one2one	74.8186	75.052	25	0
smarca1	smarca1	ortholog_one2one	88.1274	88.2979	25	0
SORBS2	sorbs2	ortholog_one2many	42.9107	47.0548	100	1
zgc:172053						
CMC2	cmc2	ortholog_one2one	55.1282	48.8636	50	1
CKMT1B	ckmt1b	ortholog_one2one	81.7746	74.1304	0	0
si:ch211-268b10.2						
shoc1						
DENND6B	dennd6b	ortholog_one2one	63.1304	62.8028	25	0
VWA2	vwa2	ortholog_one2one	51.8239	52.1519	100	1
GMPPB	gmppb	ortholog_one2one	84.7222	83.1063	25	0
GCC1	gcc1	ortholog_one2one	42.6434	48.5795	50	1
GAL3ST1	gal3st1	ortholog_one2many	45.7346	45.1991	0	0
zgc:113363						
si:ch211-122f10.7						
si:dkeyp-73g8.5						
or11.17		ortholog_many2many	26.7692	27.2727	0	0
or11.17		ortholog_many2many	26.4615	26.7081	0	0
or11.17		ortholog_many2many	27.3846	27.7259	0	0
or11.17		ortholog_many2many	24	26.4407	0	0
or11.17		ortholog_many2many	26.7692	26.284	0	0
or11.17		ortholog_many2many	25.5385	27.4834	0	0
or11.17		ortholog_many2many	24.6154	26.3158	0	0
tagln3a						
mfap4.8	XB5913531 [provisional:mfap4]	ortholog_many2many	39.5062	37.3541	0	0
mfap4.8	mfap4.2	ortholog_many2many	41.9753	39.0805	0	0
mfap4.8		ortholog_many2many	41.5638	42.437	0	0
WASL	wasl	ortholog_one2many	63.3205	62.8353	75	1
si:dkey-242h9.4						
zgc:198329						
TGS1	tgs1	ortholog_one2one	36.625	34.7981	50	1
si:ch211-69o18.1						
CNGA3	cnga3	ortholog_one2many	66.3477	57.7778	0	0
camk2d1						
SERPINB1						
l1cama	l1cam	ortholog_one2one	39.8112	40.1269	0	0
ftr92						
KAT6B						
POLB	polb	ortholog_one2one	81.4159	82.6347	25	0
zgc:123107	hla-dqa1	ortholog_one2many	25.8621	17.3077	0	0
BTF3L4	btf3l4	ortholog_one2one	94.3038	94.3038	25	0
FAM222B	fam222b	ortholog_one2many	56.8792	52.8037	25	0
paxx						
mmadhca	mmadhc	ortholog_one2many	49.4845	46.6019	0	0
si:ch73-173p19.2	atp6v0a4	ortholog_one2one	53.4527	49.409	0	0
trim35-22						
ARX	arx	ortholog_one2many	69.3157	58.5821	25	0
calr3a	actr3	ortholog_one2one	59.5694	56.9794	0	0
MCHR2	mchr2	ortholog_one2many	69.5205	59.3567	50	1
ccnd3						
ubap1la	ubap1l	ortholog_one2one	28.7805	24.9471	0	0
IFT52						
NINJ1	ninj1	ortholog_one2one	58.2192	58.2192	50	1
KCTD3	kctd3	ortholog_one2one	75.1523	71.5777	50	1
zgc:193593						
CARTPT	mgc145330	ortholog_one2many	59.6639	62.2807	50	1
znf1026	XB5795368	ortholog_many2many	52.6882	42.5558	0	0
znf1026		ortholog_many2many	50.9985	46.304	0	0
znf1026	znf184	ortholog_many2many	49.4624	42.2018	0	0
znf1026		ortholog_many2many	47.3118	46.6667	0	0
znf1026		ortholog_many2many	53.6098	41.8465	0	0
SDHA	sdha	ortholog_one2one	83.5098	82.6347	25	0
si:ch211-119e14.1						
ABCA3	abca3	ortholog_one2one	63.9111	65.1744	0	0
UBAP2	ubap2	ortholog_one2many	56.5441	54.946	25	0
si:dkeyp-11e3.1						
SETD6	setd6	ortholog_one2one	51.3043	52.2124	0	0
UFM1	ufm1	ortholog_one2one	86.6667	75	75	1
zgc:153921						
si:dkey-23a13.19	h4c3	ortholog_one2one	100	100	25	0
RADIL						
si:ch211-255p10.3						
si:ch211-246i5.5						
KIF13B	slc49a4	ortholog_one2many	67.9558	62.0899	25	0
ZEB1	zeb1	ortholog_one2many	53.8033	52.3939	25	0
taok2b						
si:dkey-108k21.28						
si:dkey-220a11.9						
zgc:110366	XB5731323 [provisional]	ortholog_one2one	59.7938	52.4096	0	0
or93a10p						
slc7a2	slc7a2.1	ortholog_many2many	66.4062	64.688	100	1
slc7a2	slc7a13	ortholog_many2many	17.6562	23.1084	0	0
slc7a2	slc7a11	ortholog_many2many	17.8125	22.619	0	0
slc7a2	slc7a2.2	ortholog_many2many	59.375	62.603	0	0
slc7a2		ortholog_many2many	18.5938	24.5868	0	0
KRR1	krr1	ortholog_one2one	69.821	69.2893	50	1
slc26a6	slc26a6	ortholog_many2many	36.1669	31.0757	25	0
slc26a6	slc26a6	ortholog_many2many	38.1762	33.6054	25	0
TAF6	taf6	ortholog_one2one	68.8679	64.4118	0	0
WDHD1	wdhd1	ortholog_one2one	58.3633	57.7402	50	1
thbs2b	thbs2	ortholog_one2many	70.7875	70.3112	0	0
si:ch211-84m6.5						
ACVR1B	acvr1b	ortholog_one2many	78.4158	79.6781	0	0
rxfp3	rxfp3	ortholog_one2one	73.2843	70.5189	50	1
mfn1b	mfn1	ortholog_one2many	62.953	62.953	0	0
OTOL1	otol1	ortholog_one2many	39.6761	41.3502	50	1
si:ch211-280a10.2						
si:dkey-23c22.5	tnfrsf4	ortholog_one2many	25.523	21.2544	0	0
si:dkey-57c15.11						
H2AZ2						
rpp21	rpp21	ortholog_one2one	61.2121	51.5306	0	0
DDHD2	ddhd2	ortholog_one2many	52.2936	48.1013	25	0
DDHD2		ortholog_one2many	25.5352	49.4083	0	0
mtnr1aa						
si:dkey-35i13.1	c11orf87	ortholog_one2one	42.1429	38.5621	0	0
EP300	ep300	ortholog_one2many	56.1404	60.3531	0	0
PURB	purb	ortholog_one2many	80.5732	81.3505	0	0
tmem123	tmem123	ortholog_one2one	27.6923	19.5652	25	0
CTNND1	ctnnd1	ortholog_one2one	45.5424	47.0067	0	0
PDE10A	pde10a	ortholog_one2one	75.089	79.224	50	1
si:ch211-138g9.3						
si:dkeyp-12a4.1						
si:dkeyp-82a1.5						
si:ch211-241d24.1						
BAMBI	bambi	ortholog_one2many	73.6434	73.0769	100	1
rpz2						
OLFM1	olfm1	ortholog_one2many	83.7113	70.979	0	0
si:dkeyp-98a7.7						
DYRK3	dyrk3	ortholog_one2one	73.7113	75.5282	100	1
KCNS3	kcns3	ortholog_one2many	60.3206	61.4286	50	1
REV3L	rev3l	ortholog_one2one	45.8502	43.4185	25	0
si:dkey-157e10.6						
SOX10	sox10	ortholog_one2one	61.8557	68.8073	25	0
ASIC2	asic2	ortholog_one2one	60.0375	59.1497	0	0
si:dkey-31m5.6						
si:ch211-126j24.1						
RXFP2	rxfp2	ortholog_one2many	57.6763	56.8895	0	0
lft1	lefty	ortholog_one2many	66.7598	65.4795	0	0
si:dkey-82f1.1						
PDHB	pdhb	ortholog_one2one	83.2869	83.0556	0	0
EPHB2		ortholog_one2many	61.0837	86.4714	0	0
TCEANC2						
hsf1	hsf3	ortholog_one2many	30.5927	28.3688	0	0
atp8b3	atp8b3	ortholog_one2one	44.5407	43.5224	50	1
si:dkey-267i17.3						
tmem176						
olfcq18						
TRMT12	trmt12	ortholog_one2one	49.5098	49.5098	0	0
si:ch211-191j22.8						
TTLL1	ttll1	ortholog_one2one	79.9054	76.644	50	1
phc1						
si:dkeyp-21h4.4						
ifi27.6						
tmtopsb	tmtops.2	ortholog_one2many	53.5714	59.5533	50	1
znf1156						
si:dkey-238k10.1						
si:ch211-285c6.5						
gpa33a	esam	ortholog_one2many	20.6349	17.8082	0	0
DIMT1	dimt1	ortholog_one2one	84.6405	84.6405	0	0
NLGN1	nlgn1	ortholog_one2one	80.6228	81.3737	25	0
MBNL3	mbnl3	ortholog_one2one	72.6804	72.8682	50	1
si:dkey-201l21.1						
						
traj23						
P2RY10	p2ry10	ortholog_one2one	49.1018	50.774	0	0
						
traj46						
si:ch211-155i14.1						
TRPC6	trpc6	ortholog_one2many	74.5995	72.6058	50	1
OXGR1						
ENTPD6	apmap	ortholog_one2one	50.6787	47.6596	0	0
si:ch211-194k22.8						
GPRC5B	gprc5b	ortholog_one2many	39.6552	41.2821	25	0
FGF3	fgf3	ortholog_one2one	60.5469	67.0996	50	1
SLCO3A1	slco3a1	ortholog_one2many	75.4636	74.2978	50	1
EVI5	evi5	ortholog_one2one	72.6817	70.303	100	1
vsnl1b	vsnl1	ortholog_one2many	96.3351	78.97	0	0
LAS1L	las1l	ortholog_one2one	40.1724	39.5586	50	1
si:dkey-146m20.1						
syt5a						
fam210ab						
si:ch211-209p16.1						
lrrc3ca						
TMEM63C	tmem63c	ortholog_one2one	64.2424	62.8707	75	1
CCNE1	ccne1	ortholog_one2one	54.3902	54.6569	50	1
si:ch73-286n19.3						
rfx5	rfx5	ortholog_one2one	36.6102	38.2979	0	0
si:dkey-7j22.4						
KCTD2	KCTD2	ortholog_one2one	79.0262	63.7462	25	0
ercc5	ercc5	ortholog_one2one	47.0297	37.4606	50	1
GFM2	gfm2	ortholog_one2one	64.9606	63.7066	50	1
hexd	hexd	ortholog_one2one	42.7083	35.8392	0	0
DTYMK	dtymk	ortholog_one2one	61.7925	60.6481	50	1
APBA2	apba2	ortholog_one2many	65.3061	72.6302	0	0
si:zfos-754c12.1						
si:ch73-196i15.4						
si:dkey-33g13.1						
WFDC1	wfdc1	ortholog_one2one	70	68.75	25	0
RGS7						
si:dkey-57b6.5						
NRG1	nrg1	ortholog_one2one	36.5753	39.0351	100	1
si:ch211-117k10.3	klf15.2	ortholog_one2one	40.9704	40.2116	75	1
si:dkeyp-72g9.5						
KCNT1	kcnt1	ortholog_one2many	76.4444	69.8052	0	0
NCK2	nck2	ortholog_one2many	73.9454	78.2152	50	1
BCO2	bco2	ortholog_many2many	47.3776	47.6274	0	0
BCO2	bco2l	ortholog_many2many	53.3217	54.5617	25	0
PACSIN3	pacsin3	ortholog_one2one	60.2122	49.6718	0	0
SLC5A1	slc5a1.1	ortholog_one2one	72.4189	74.8476	50	1
ORAI2	orai1	ortholog_one2one	78.2772	81.323	0	0
SELENOT	selenot	ortholog_one2many	73.5751	70.6468	0	0
slco1d1						
kgd4	mrps36	ortholog_one2one	44.2478	45.4545	0	0
si:dkey-94a14.1						
si:ch211-226h7.7p						
PLIN2	plin2	ortholog_one2one	43.6937	45.6471	0	0
LIAS	lias	ortholog_one2one	70.529	71.066	50	1
ASAH1	asah1	ortholog_one2many	62.3077	52.1459	100	1
MTMR12	mtmr12	ortholog_one2one	49.8641	49.0642	50	1
ccl44						
IRAK1BP1	irak1bp1	ortholog_one2one	38.1526	40.5983	0	0
zgc:194007						
OTUD7B	otud7b	ortholog_one2one	60.1963	63.5945	50	1
si:ch211-12h2.5						
ASAP1	asap1	ortholog_one2many	73.4982	72.4739	25	0
TBC1D24	tbc1d24.1	ortholog_one2one	55.6106	52.8213	0	0
lbx1a	lbx1	ortholog_many2many	76.2082	77.3585	25	0
TRIM71	trim71	ortholog_one2one	75.8495	73.2708	50	1
rprm3						
zgc:171781						
si:dkey-69p21.1						
CPSF6	cpsf6	ortholog_one2one	79.9283	80.2158	25	0
CLCN7	clcn7	ortholog_one2one	77.3585	76.875	25	0
USP9Y	usp9x	ortholog_one2one	91.8071	91.9152	50	1
ubb	ubc	ortholog_one2one	89.8361	89.9836	0	0
						
ID4	id4	ortholog_one2one	61.1111	50.9934	0	0
SINHCAF	sinhcaf	ortholog_one2one	35.102	38.565	25	0
FUCA1	fuca1	ortholog_one2many	62.5277	61.4379	0	0
SDHAF4	sdhaf4	ortholog_one2one	49.5327	44.9153	50	1
si:dkey-7j14.5						
si:dkey-216e24.5						
HOXB13						
TTC9	ttc9	ortholog_one2one	68.75	37.0031	25	0
LRPAP1	slc17a6	ortholog_one2one	63.4783	62.3932	100	1
si:dkey-197c15.6		ortholog_many2many	11.3924	14.1066	0	0
si:dkey-197c15.6		ortholog_many2many	14.4304	13.7019	0	0
si:dkey-197c15.6		ortholog_many2many	14.1772	15.2174	0	0
si:dkey-197c15.6		ortholog_many2many	13.4177	15.2299	0	0
si:dkey-197c15.6		ortholog_many2many	13.1646	12.5301	0	0
si:dkey-197c15.6		ortholog_many2many	13.4177	15.2299	0	0
si:dkey-197c15.6		ortholog_many2many	14.4304	13.7019	0	0
si:dkey-197c15.6		ortholog_many2many	14.1772	13.4615	0	0
RBMS3	rbms3	ortholog_one2one	83.3741	81.5789	25	0
tcf20	tcf20	ortholog_one2one	20.6032	25.9358	0	0
si:ch211-255g12.8						
CHD2	chd2	ortholog_one2one	72.7626	72.3604	75	1
si:cabz01021066.1						
ST6GAL2	st6gal2	ortholog_one2many	48.249	47.8764	50	1
ankfn1a						
zgc:85936	ankle1	ortholog_one2one	35.383	23.7681	0	0
si:dkey-52d15.1p						
CNOT9	cnot9	ortholog_one2one	95.302	94.9833	25	0
ALAS1	alas1	ortholog_one2one	72.3027	71.4968	0	0
POLR1B	polr1b	ortholog_one2one	73.8516	73.6564	25	0
si:dkey-108k21.19						
PARVA	parva	ortholog_one2many	86.376	85.2151	100	1
si:ch211-195e3.7						
si:ch73-7i4.3						
lectin						
ifi30a						
amy2a						
si:dkey-80c24.5						
RGS8	rgs8	ortholog_one2one	51.7241	41.6667	0	0
SLC35E3						
zgc:172065		ortholog_many2many	29.5113	27.7385	0	0
zgc:172065		ortholog_many2many	28.1955	27.6243	0	0
zgc:172065		ortholog_many2many	27.2556	25.4386	0	0
zgc:174259						
il10rb						
SMC4	smc4	ortholog_one2one	71.4507	69.8786	100	1
linc-mir30e-2						
sdcbp						
si:ch211-278b7.9						
SYT6	syt6	ortholog_one2many	79.5918	66.4773	25	0
tas1r2.1						
chaf1a	chaf1a	ortholog_one2one	38.2387	37.415	0	0
ddt	ddt	ortholog_one2one	52.5424	52.5424	0	0
si:dkey-151p11.2						
LYRM9						
HMGCR	hmgcr	ortholog_one2many	70.6161	66.8161	25	0
si:ch211-236l6.2						
si:ch73-100l22.2						
odad3	cdk4	ortholog_one2one	49.7248	48.2206	0	0
acbd3						
zgc:152968	XB5934250 [provisional]	ortholog_many2many	27.2582	33.2359	0	0
si:dkey-78a14.4						
si:dkey-172k15.10						
qdprb.4	qdpr	ortholog_one2many	50.9728	54.3568	0	0
si:dkey-27b3.8						
si:ch1073-249f22.1						
ALOX5	alox5	ortholog_one2many	74.184	74.184	0	0
EPHA4	epha4	ortholog_one2many	81.9095	82.6572	0	0
si:dkey-16p6.1						
MTAP	mtap	ortholog_one2one	75.7143	75.9857	0	0
trim 35-44						
olfcq11						
si:ch73-196i15.3						
TMEM51	tmem51	ortholog_one2many	33.0827	37.2881	50	1
CDCA4	cdca4	ortholog_one2one	40.5594	46.7742	25	0
NTN1	NTN1	ortholog_one2many	88.0597	87.9139	50	1
si:dkey-201g16.1						
si:dkey-197c15.4	ptprh	ortholog_one2many	33.2468	19.2916	0	0
MYH9	myh9	ortholog_one2many	77.53	69.3252	25	0
PAN3	pan3	ortholog_one2one	77.0964	78.2719	50	1
fam8a1a	fam8a1	ortholog_one2many	39.3502	68.5535	0	0
LYSMD4	lysmd4	ortholog_one2one	44.5693	27.1071	0	0
etv5a						
si:dkey-193b18.1						
eef2a.2	eif5b	ortholog_many2many	10.1993	7.19603	0	0
PDC	pdc	ortholog_one2many	61.4407	58	100	1
si:ch73-223f1.5						
E2F8	e2f8	ortholog_one2one	35.0055	41.0486	75	1
CYP26A1	cyp26a1	ortholog_one2one	65.0406	65.0406	25	0
si:dkey-248g15.3						
LRRC10	lrrc10	ortholog_one2one	59.1078	55.9859	0	0
ELP2	elp2	ortholog_one2one	58.134	58.4135	25	0
il7r						
si:ch211-161c3.6	MGC147402	ortholog_one2one	29.7297	11.5789	0	0
RBM39	rbm39	ortholog_one2many	76.8642	74.1697	25	0
SNX9	snx9	ortholog_one2many	59.2527	57.4138	0	0
si:dkey-83f18.7		ortholog_one2many	10.1648	15.7447	0	0
zgc:153151						
LIG1	lig1	ortholog_one2one	57.2779	57.1159	0	0
cnsta	cnst	ortholog_one2many	23.8261	19.6557	50	0
SLC22A2	slc22a2	ortholog_one2one	46.2633	47.7941	25	0
						
pimr21						
pimr41						
ZNF385B	znf385b	ortholog_one2one	57.0342	56.6038	100	1
cyp2k22	cyp2w1	ortholog_one2many	46.7197	46.5347	0	0
chmp4c	chmp4c	ortholog_one2one	65.6904	70.7207	25	0
cldn3c						
csmd1a						
nol4la						
si:ch211-9n13.3						
si:dkeyp-53d3.6						
SLC38A3	slc38a3	ortholog_one2many	68.714	71.4571	25	0
mhc1lca	mhc100494167	ortholog_one2many	18.5714	18.6246	0	0
si:dkey-34e4.1		ortholog_one2one	50.4777	48.8444	25	0
SLC5A5	slc5a5	ortholog_one2one	57.9035	50.8772	0	0
DIPK1A	dipk1a	ortholog_one2many	63.785	61.3483	75	1
mhc2d18ap						
si:ch73-40a17.4						
SLC30A5	slc30a5	ortholog_one2one	74.1936	76.5646	50	1
si:ch211-207c7.6						
LRRC75A	lrrc75a	ortholog_one2one	48.7528	62.8655	0	0
si:ch211-195b11.3						
KIF3B	kif3b	ortholog_one2one	77.2903	80.5107	50	1
ARMC8	armc8	ortholog_one2one	84.4214	77.2049	25	0
si:rp71-1i20.2						
si:ch73-27j14.1						
si:ch211-133l11.11						
GPR108						
TMCC2	tmcc2	ortholog_one2one	77.3019	49.5879	0	0
si:ch211-32p8.1						
MORN4	MORN4	ortholog_one2one	63.0137	28.483	25	0
si:ch211-209j12.5						
CDK7	cdk7	ortholog_one2one	82.8986	74.8691	50	1
ZDHHC13	zdhhc13	ortholog_one2one	44.031	50.5338	50	1
mfap4.11	XB5913531 [provisional:mfap4]	ortholog_many2many	39.7541	37.7432	0	0
mfap4.11	mfap4.2	ortholog_many2many	43.0328	40.2299	0	0
mfap4.11		ortholog_many2many	44.2623	45.3782	0	0
gnai1						
si:ch211-80m8.4						
TBCEL	tbcel	ortholog_one2many	60.7955	24.4292	0	0
buc						
gna11a	lyve1	ortholog_one2many	88.3008	88.3008	0	0
calm3a						
si:ch211-269k10.5						
SMYD2	smyd2	ortholog_one2one	75.1724	75.5196	75	1
si:dkey-4i23.5						
PPP4R3A						
PCNX4	pcnx4	ortholog_one2one	46.7755	48.3953	75	1
