Gene name	White-tufted-ear marmoset gene name	White-tufted-ear marmoset homology type	%id. target White-tufted-ear marmoset gene identical to query gene	%id. query gene identical to target White-tufted-ear marmoset gene	White-tufted-ear marmoset Gene-order conservation score	White-tufted-ear marmoset Whole-genome alignment coverage	White-tufted-ear marmoset orthology confidence [0 low, 1 high]
		ortholog_many2many	37.963	44.3723	0	0.00	0
		ortholog_many2many	37.037	43.29	0	0.00	0
		ortholog_many2many	34.6296	42.1171	0	0.00	0
		ortholog_many2many	44.8148	42.3077	0	0.00	0
		ortholog_many2many	44.2593	42.5267	0	0.00	0
		ortholog_many2many	38.7037	43.9076	0	0.00	0
		ortholog_many2many	34.6296	43.287	0	0.00	0
ATP5PB	ATP5PB	ortholog_one2many	64.4828	60.9121	100	0.00	1
TMED5	TMED5	ortholog_one2one	95.6332	95.6332	100	100.00	1
							
RUSC1	RUSC1	ortholog_one2one	83.4933	96.2389	75	0.00	1
Y_RNA							
HDAC1	HDAC1	ortholog_one2one	93.1535	83.1481	100	99.96	1
FLG2							
	ABHD4	ortholog_one2many	56.25	15.126	0	0.00	0
							
EXO1	EXO1	ortholog_one2one	90.3073	89.6714	100	69.49	1
RPL22L1	RPL22L1	ortholog_one2one	99.1803	99.1803	100	0.00	1
		ortholog_one2one	87.619	87.619		0.00	0
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	90.5405	90.5405		0.00	0
LAMC1	LAMC1	ortholog_one2one	98.0099	98.0099	100	96.60	1
U4	U4	ortholog_one2one	71.6312	71.6312		0.00	0
C1QB	C1QB	ortholog_one2one	91.6996	92.0635	100	100.00	1
Metazoa_SRP							
							
EIF5A2	EIF5A2	ortholog_one2one	100	100	100	0.00	1
		ortholog_one2many	59.4595	53.6585	0	0.00	0
TRH	TRH	ortholog_one2one	90.5983	87.6033	100	0.00	1
U1	U1	ortholog_one2one	83.5366	83.5366		0.00	0
							
APH1A	APH1A	ortholog_one2one	78.8321	81.5094	100	0.00	1
C1QC	C1QC	ortholog_one2one	81.2245	70.318	100	0.00	1
MTF2	MTF2	ortholog_one2one	99.8314	99.8314	100	99.99	1
							
							
LCK	LCK	ortholog_one2one	87.6543	92.2078	100	0.00	1
CITED4	CITED4	ortholog_one2one	69.8276	88.0435	100	100.00	1
SLC2A2	SLC2A2	ortholog_one2one	94.2748	94.2748	75	0.00	1
CAPZB	CAPZB	ortholog_one2one	99.6678	99.6678	100	42.43	1
ACP6	ACP6	ortholog_one2one	91.5888	91.5888	100	14.70	1
WDR64	WDR64	ortholog_one2one	89.5509	90.463	100	53.13	1
C1QA							
CD46	CD46	ortholog_one2one	75.7812	71.4988	75	100.00	1
KCNQ4	KCNQ4	ortholog_one2one	97.9856	97.9856	100	100.00	1
OVGP1	OVGP1	ortholog_one2one	77.4924	75.3304	100	0.00	1
CNTN4	CNTN4	ortholog_one2one	97.5705	94.717	50	66.84	0
mml-mir-6127							
TMCC1	TMCC1	ortholog_one2one	99.2343	99.3865	100	87.35	1
BCL9	BCL9	ortholog_one2one	98.1767	98.1767	50	0.00	0
							
							
							
PCSK9	PCSK9	ortholog_one2one	77.6439	84.058	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	79.2642	80.339		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	92.5676	92.5676		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	87.1622	39.5706		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	86.4865	50.3937		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	86.4865	29.2906		0.00	0
U6	U6	ortholog_one2one	89.3204	88.4615		0.00	0
Y_RNA	Y_RNA	ortholog_one2one	87.2549	87.2549		0.00	0
Y_RNA	Y_RNA	ortholog_one2one	75.4902	75.4902		0.00	0
EPHA8	EPHA8	ortholog_one2one	99.2473	91.8408	100	56.99	1
							
LAMC2	LAMC2	ortholog_one2one	85.5496	93.2942	100	100.00	1
ZMYM4	ZMYM4	ortholog_one2one	98.9671	98.9032	100	35.42	1
STAB1	STAB1	ortholog_one2one	89.5146	89.619	100	0.00	1
Y_RNA	Y_RNA	ortholog_one2one	79.1209	70.5882		0.00	0
FMO5	FMO5	ortholog_one2one	91.7448	91.7448	25	0.00	0
FHL3	FHL3	ortholog_one2one	100	100	100	0.00	1
							
U6	U6	ortholog_one2many	58.8785	61.165		0.00	0
IL5RA	IL5RA	ortholog_one2one	86.1905	83.4101	50	99.71	1
SLC66A1	SLC66A1	ortholog_one2one	80.9941	94.863	100	0.00	1
KIF15	KIF15	ortholog_one2one	94.3084	90.8397	100	0.00	1
NFYC	NFYC	ortholog_one2one	99.5444	99.5444	75	100.00	1
U6	U6	ortholog_one2many	66.6667	53.7815		0.00	0
OPN3	OPN3	ortholog_one2one	82.5364	98.7562	100	44.14	1
							
FAM167B	FAM167B	ortholog_one2one	93.2515	93.2515	100	0.00	1
U6	U6	ortholog_one2one	78.7037	79.4393		100.00	1
Y_RNA	Y_RNA	ortholog_one2many	76.699	82.2917		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	81.5534	87.5		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	85.7143	87.7551		0.00	0
U6	U6	ortholog_one2one	82.243	85.4369		0.00	0
TRNT1	TRNT1	ortholog_one2one	86.5604	86.758	50	0.00	0
		ortholog_one2one	19.6078	22.4719	0	0.00	0
EIF3I	EIF3I	ortholog_one2one	100	100	100	0.00	1
Metazoa_SRP							
PLXND1	PLXND1	ortholog_one2one	90.961	85.7913	100	0.00	1
KMO	KMO	ortholog_one2one	89.738	84.5679	75	0.00	1
Y_RNA	Y_RNA	ortholog_one2one	74.7748	79.8077		0.00	0
Metazoa_SRP							
LDLRAP1	LDLRAP1	ortholog_one2one	84.6875	87.987	100	100.00	1
SLC35G2	SLC35G2	ortholog_one2one	97.5728	97.5728	100	0.00	1
		ortholog_many2many	21.3483	31.405	0	0.00	0
		ortholog_many2many	18.5393	46.4789	0	0.00	0
		ortholog_many2many	22.4719	32.2581	0	0.00	0
ZBTB40	ZBTB40	ortholog_one2one	94.5117	94.2834	100	0.00	1
							
TMEM234	TMEM234	ortholog_one2one	44.8454	53.7037	75	0.00	0
DIPK1A	DIPK1A	ortholog_one2one	99.5327	99.5327	75	61.63	1
BSND	BSND	ortholog_one2one	87.8125	88.0878	100	100.00	1
							
EIF2A	EIF2A	ortholog_one2one	97.4446	97.2789	100	0.00	1
CIMAP3	CIMAP3	ortholog_one2one	67.2199	64.8	100	0.00	1
MIR29C	MIR29C	ortholog_one2one	100	100		100.00	1
SF3A3							
CRBN	CRBN	ortholog_one2many	98.6456	98.8688	100	0.00	1
CRBN		ortholog_one2many	86.9074	91.0165	0	0.00	0
mml-mir-29b-2	cja-mir-29b-1	ortholog_one2one	100	100		100.00	1
PROX1	PROX1	ortholog_one2one	99.7286	99.7286	50	0.00	0
							
							
TMEM61	TMEM61	ortholog_one2one	87.1429	87.1429	100	0.00	1
CHD1L	CHD1L	ortholog_one2one	95.2222	95.4343	75	0.00	1
		ortholog_one2one	80.4878	81.1475		0.00	0
CHIA	CHIA	ortholog_one2one	82.1277	83.5498	100	0.00	1
FH	FH	ortholog_one2one	97.8431	97.8431	75	88.64	1
AKR7A2	AKR7A2	ortholog_one2one	74.1071	69.3593	100	0.00	1
Metazoa_SRP							
NCK1	NCK1	ortholog_one2one	98.939	98.939	75	0.00	1
RPL5		ortholog_one2many	99.6633	99.6633	50	0.00	0
RPL5		ortholog_one2many	98.3165	98.3165	0	0.00	0
mml-mir-30c-1	MIR30C1	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	91.224	89.1648	100	0.00	1
IQCC	IQCC	ortholog_one2one	71.6141	83.0107	100	0.00	1
NMNAT2	NMNAT2	ortholog_one2one	85.3933	99.0228	100	95.77	1
		ortholog_many2many	80.9434	74.0933	0	0.00	0
		ortholog_many2many	81.6038	71.1934	0	0.00	0
		ortholog_many2many	38.2075	57.4468	0	0.00	0
		ortholog_many2many	48.1132	69.3878	0	0.00	0
		ortholog_many2many	81.3208	73.1128	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	30.9434	51.0903	0	0.00	0
		ortholog_many2many	81.2264	67.1607	0	0.00	0
		ortholog_many2many	78.3962	81.2317	0	0.00	0
		ortholog_many2many	65.283	79.5402	0	0.00	0
		ortholog_many2many	62.4528	63.9614	0	0.00	0
		ortholog_many2many	81.6038	67.8964	0	0.00	0
		ortholog_many2many	20.0943	78.5978	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	80.6604	74.4125	0	0.00	0
		ortholog_many2many	72.5472	80.5236	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	48.5849	68.5752	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	80.9434	67.3469	0	0.00	0
		ortholog_many2many	48.6792	77.4775	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	56.8868	79.5515	0	0.00	0
		ortholog_many2many	81.2264	67.5294	0	0.00	0
		ortholog_many2many	81.1321	74.266	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	80.7547	67.19	0	0.00	0
		ortholog_many2many	81.0377	67.4254	0	0.00	0
		ortholog_many2many	80.7547	67.19	0	0.00	0
		ortholog_many2many	30.4717	50.627	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	42.9245	58.7097	0	0.00	0
		ortholog_many2many	31.6038	38.9082	0	0.00	0
		ortholog_many2many	72.6415	65.0888	0	0.00	0
		ortholog_many2many	80.566	56	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	48.3962	55.4595	0	0.00	0
		ortholog_many2many	81.6981	67.9749	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	43.3962	59.4315	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	80.283	66.7975	0	0.00	0
		ortholog_many2many	58.3962	69.2394	0	0.00	0
		ortholog_many2many	48.0189	73.4488	0	0.00	0
		ortholog_many2many	80.283	66.7975	0	0.00	0
		ortholog_many2many	35.7547	51.8468	0	0.00	0
		ortholog_many2many	80.9434	74.8038	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	48.5849	59.0596	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	81.5094	66.4615	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	40.6604	51.6168	0	0.00	0
		ortholog_many2many	73.4906	42.1309	0	0.00	0
		ortholog_many2many	81.4151	67.0031	0	0.00	0
		ortholog_many2many	46.6038	60.3175	0	0.00	0
		ortholog_many2many	39.5283	60.5491	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	34.1509	54.6828	0	0.00	0
		ortholog_many2many	81.6038	67.8964	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	80.9434	67.3469	0	0.00	0
		ortholog_many2many	80.9434	67.3469	0	0.00	0
		ortholog_many2many	35.9434	56.0294	0	0.00	0
		ortholog_many2many	64.0566	81.5126	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	80.3774	66.876	0	0.00	0
		ortholog_many2many	80.9434	76.1989	0	0.00	0
		ortholog_many2many	36.3208	56.6176	0	0.00	0
		ortholog_many2many	81.8868	68.1319	0	0.00	0
		ortholog_many2many	81.5094	67.7116	0	0.00	0
		ortholog_many2many	68.1132	76.0801	0	0.00	0
		ortholog_many2many	80.8491	67.2684	0	0.00	0
		ortholog_many2many	80.7547	70.1639	0	0.00	0
		ortholog_many2many	80.7547	67.19	0	0.00	0
		ortholog_many2many	13.3019	73.4375	0	0.00	0
		ortholog_many2many	73.4906	61.9729	0	0.00	0
		ortholog_many2many	41.3208	57.6316	0	0.00	0
		ortholog_many2many	77.4528	74.8405	0	0.00	0
		ortholog_many2many	40.8491	58.5135	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	41.0377	58.7838	0	0.00	0
		ortholog_many2many	48.4906	60.9727	0	0.00	0
		ortholog_many2many	37.7358	55.7103	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	81.3208	67.7141	0	0.00	0
		ortholog_many2many	81.6038	67.8964	0	0.00	0
		ortholog_many2many	81.4151	66.181	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	80.283	73.4888	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	34.3396	54.0059	0	0.00	0
		ortholog_many2many	81.0377	67.4254	0	0.00	0
		ortholog_many2many	79.9057	80.5133	0	0.00	0
		ortholog_many2many	48.5849	60.3045	0	0.00	0
		ortholog_many2many	70.283	82.4115	0	0.00	0
		ortholog_many2many	80.9434	67.3998	0	0.00	0
		ortholog_many2many	81.1321	71.5474	0	0.00	0
		ortholog_many2many	81.6038	64.0266	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	55.9434	62.6188	0	0.00	0
		ortholog_many2many	36.8868	55.5398	0	0.00	0
		ortholog_many2many	80.9434	67.5059	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	75.8491	64.9435	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.0377	67.4254	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	34.0566	53.1664	0	0.00	0
		ortholog_many2many	80.8491	72.3207	0	0.00	0
		ortholog_many2many	81.7924	68.0534	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.3208	63.6632	0	0.00	0
		ortholog_many2many	81.0377	69.2184	0	0.00	0
		ortholog_many2many	81.6038	67.8964	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	40.7547	81.203	0	0.00	0
		ortholog_many2many	75.4717	64.4122	0	0.00	0
		ortholog_many2many	73.0189	64.2324	0	0.00	0
		ortholog_many2many	61.1321	63.6542	0	0.00	0
		ortholog_many2many	40.283	57.7027	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	81.2264	67.6355	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	41.5094	59.2992	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	48.5849	80.5947	0	0.00	0
		ortholog_many2many	79.5283	73.9474	0	0.00	0
		ortholog_many2many	54.717	79.0191	0	0.00	0
		ortholog_many2many	39.717	58.069	0	0.00	0
		ortholog_many2many	80.9434	75.4617	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	80.6604	67.0588	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	80.8491	67.2684	0	0.00	0
		ortholog_many2many	38.3019	57.5887	0	0.00	0
		ortholog_many2many	48.6792	73.2955	0	0.00	0
		ortholog_many2many	81.0377	67.4254	0	0.00	0
		ortholog_many2many	81.6981	65.7555	0	0.00	0
		ortholog_many2many	44.717	60.2287	0	0.00	0
		ortholog_many2many	69.3396	76.8828	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	15.283	85.2632	0	0.00	0
		ortholog_many2many	80.9434	67.3469	0	0.00	0
		ortholog_many2many	48.2075	60.4734	0	0.00	0
		ortholog_many2many	19.3396	82.9959	0	0.00	0
		ortholog_many2many	80.566	67.033	0	0.00	0
		ortholog_many2many	38.0189	56.2064	0	0.00	0
		ortholog_many2many	64.5283	79.7203	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	81.0377	68.9406	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	16.9811	83.7209	0	0.00	0
		ortholog_many2many	73.4906	64.5937	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	81.2264	69.2679	0	0.00	0
		ortholog_many2many	36.3208	56.6176	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	36.0377	54.0311	0	0.00	0
		ortholog_many2many	81.6038	76.2115	0	0.00	0
		ortholog_many2many	73.5849	66.3265	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	80.8491	67.2684	0	0.00	0
		ortholog_many2many	80.8491	67.2684	0	0.00	0
		ortholog_many2many	81.0377	67.4254	0	0.00	0
		ortholog_many2many	81.4151	66.2826	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	8.49057	71.4286	0	0.00	0
		ortholog_many2many	80.6604	65.6682	0	0.00	0
		ortholog_many2many	34.2453	54.8338	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	80.6604	67.1115	0	0.00	0
		ortholog_many2many	62.3585	81.8069	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	32.2642	52.6154	0	0.00	0
		ortholog_many2many	40.4717	55.8594	0	0.00	0
		ortholog_many2many	36.3208	56.2865	0	0.00	0
		ortholog_many2many	80.8491	71.7755	0	0.00	0
		ortholog_many2many	79.3396	67.012	0	0.00	0
		ortholog_many2many	49.2453	69.5073	0	0.00	0
		ortholog_many2many	80.566	75.6422	0	0.00	0
		ortholog_many2many	67.7358	80.0446	0	0.00	0
		ortholog_many2many	81.0377	67.4784	0	0.00	0
		ortholog_many2many	60.283	61.6201	0	0.00	0
		ortholog_many2many	19.717	89.6996	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	36.7925	56.196	0	0.00	0
		ortholog_many2many	48.3019	55.3514	0	0.00	0
		ortholog_many2many	81.0377	67.4254	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	81.1321	74.9129	0	0.00	0
		ortholog_many2many	35.7547	53.2303	0	0.00	0
		ortholog_many2many	80.9434	67.3469	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	73.2076	66.0988	0	0.00	0
		ortholog_many2many	81.6038	67.8964	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.0377	67.4254	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	54.5283	62.419	0	0.00	0
		ortholog_many2many	80.7547	67.19	0	0.00	0
		ortholog_many2many	80.9434	67.3469	0	0.00	0
		ortholog_many2many	80.8491	72.1988	0	0.00	0
		ortholog_many2many	81.6981	67.9749	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	34.9057	49.6644	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	39.5283	79.5066	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.0377	67.4254	0	0.00	0
		ortholog_many2many	81.6038	67.8964	0	0.00	0
		ortholog_many2many	80.9434	67.3469	0	0.00	0
		ortholog_many2many	81.6038	67.8964	0	0.00	0
		ortholog_many2many	81.6981	67.9749	0	0.00	0
		ortholog_many2many	60.9434	64.0238	0	0.00	0
		ortholog_many2many	38.3019	58	0	0.00	0
		ortholog_many2many	37.5472	54.446	0	0.00	0
		ortholog_many2many	80.7547	73.9206	0	0.00	0
		ortholog_many2many	80.4717	66.9545	0	0.00	0
		ortholog_many2many	71.7924	78.3728	0	0.00	0
		ortholog_many2many	81.2264	67.4765	0	0.00	0
		ortholog_many2many	81.6038	72.5671	0	0.00	0
		ortholog_many2many	47.4528	60.1675	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	80.9434	75.0656	0	0.00	0
		ortholog_many2many	80.6604	67.217	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	81.0377	78.8073	0	0.00	0
		ortholog_many2many	47.3585	60.7748	0	0.00	0
		ortholog_many2many	81.6038	67.5254	0	0.00	0
		ortholog_many2many	13.2075	82.3529	0	0.00	0
		ortholog_many2many	80.7547	67.19	0	0.00	0
		ortholog_many2many	81.2264	67.5824	0	0.00	0
		ortholog_many2many	60.4717	63.5282	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	80.8491	67.2684	0	0.00	0
		ortholog_many2many	81.1321	67.5039	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	80.8491	67.2684	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	80.8491	67.2684	0	0.00	0
		ortholog_many2many	48.9623	79.1159	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	48.2075	73.1044	0	0.00	0
		ortholog_many2many	81.6038	67.8964	0	0.00	0
		ortholog_many2many	81.6981	67.9749	0	0.00	0
		ortholog_many2many	48.4906	60.7565	0	0.00	0
		ortholog_many2many	81.0377	67.2144	0	0.00	0
		ortholog_many2many	36.1321	55.5072	0	0.00	0
		ortholog_many2many	66.2264	82.5882	0	0.00	0
		ortholog_many2many	73.4906	64.8087	0	0.00	0
		ortholog_many2many	80.8491	67.2684	0	0.00	0
		ortholog_many2many	81.3208	69.1814	0	0.00	0
		ortholog_many2many	40.9434	60.0277	0	0.00	0
		ortholog_many2many	81.6038	67.8964	0	0.00	0
		ortholog_many2many	75.283	64.8781	0	0.00	0
		ortholog_many2many	38.1132	57.305	0	0.00	0
		ortholog_many2many	80.7547	67.19	0	0.00	0
		ortholog_many2many	81.5094	67.8179	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.3208	67.6609	0	0.00	0
		ortholog_many2many	81.4151	67.7394	0	0.00	0
		ortholog_many2many	80.7547	66.2539	0	0.00	0
		ortholog_many2many	80.9434	67.3469	0	0.00	0
		ortholog_many2many	81.7924	65.237	0	0.00	0
		ortholog_many2many	40.4717	53.0284	0	0.00	0
		ortholog_many2many	81.6981	67.9749	0	0.00	0
		ortholog_many2many	48.5849	59.5376	0	0.00	0
		ortholog_many2many	81.0377	67.4254	0	0.00	0
		ortholog_many2many	81.6981	67.9749	0	0.00	0
		ortholog_many2many	48.5849	74.6377	0	0.00	0
		ortholog_many2many	81.4151	66.2826	0	0.00	0
		ortholog_many2many	49.717	74.33	0	0.00	0
		ortholog_many2many	38.7736	82.8629	0	0.00	0
CD34	CD34	ortholog_one2one	79.2208	76.25	25	0.00	0
mml-mir-30e							
SNORA66	SNORA66	ortholog_one2many	96.9466	95.4887		0.00	0
SNORA66	SNORA66	ortholog_one2many	90.8397	89.4737		0.00	0
DHCR24	DHCR24	ortholog_one2one	97.8723	98.062	100	0.00	1
SNORD21	SNORD21	ortholog_one2one	96.8421	96.8421		0.00	0
							
U6	U6	ortholog_one2one	85.9813	85.9813		0.00	0
MACO1	MACO1	ortholog_one2one	99.8494	99.8494	100	89.30	1
SMYD2	SMYD2	ortholog_one2one	99.0783	99.3072	75	100.00	1
Metazoa_SRP							
IL20RB	IL20RB	ortholog_one2one	92.6045	92.6045	50	100.00	1
RIMS3	RIMS3	ortholog_one2one	90.5844	83.0357	50	87.05	1
LRRN1							
Metazoa_SRP							
C2H3orf70	C3orf70	ortholog_one2one	99.2	98.4127	100	100.00	1
							
	BCCIP	ortholog_one2many	83.7438	54.1401	0	0.00	0
							
CHI3L2	CHI3L2	ortholog_one2one	94.6154	94.6154	100	0.00	1
CIMAP2	CIMAP2	ortholog_one2one	72.9941	89.2345	100	0.00	1
		ortholog_one2one	73.0159	70.7692		0.00	0
H1-8	H1-8	ortholog_one2one	61.6766	64.1745	100	0.00	1
PRKAB2	PRKAB2	ortholog_one2one	63.9286	65.8088	25	0.00	0
							
							
Metazoa_SRP							
							
Metazoa_SRP							
							
							
PTPN14	PTPN14	ortholog_one2one	95.3665	94.6488	75	98.89	1
PTPRF	PTPRF	ortholog_one2one	97.2367	96.4323	100	0.00	1
RHO	RHO	ortholog_one2one	98.8506	98.8506	100	0.00	1
EHHADH	EHHADH	ortholog_one2one	92.9461	93.0748	100	100.00	1
U6							
		ortholog_one2many	37.2727	36.6071	0	0.00	0
							
TMEM42		ortholog_one2one	53.3654	43.8735	100	0.00	0
RGS7	RGS7	ortholog_one2one	92.8131	91.498	75	11.19	1
U1							
WNT4	WNT4	ortholog_one2one	99.4302	99.4302	100	0.00	1
SETMAR	SETMAR	ortholog_one2one	94.883	94.883	100	0.00	1
DCDC2B	DCDC2B	ortholog_one2one	85.9195	86.6667	100	0.00	1
AKR7A3							
							
							
EVI5	EVI5	ortholog_one2one	98.046	96.3842	25	82.86	1
							
		ortholog_many2many	65.3465	19.5266	0	0.00	0
		ortholog_many2many	67.3267	61.2613	0	0.00	0
		ortholog_many2many	58.4158	36.1963	0	0.00	0
U1	U1	ortholog_many2many	87.1951	87.1951		0.00	0
U1	U1	ortholog_many2many	98.1707	98.1707		0.00	0
INPP5B	INPP5B	ortholog_one2one	93.0997	93.0997	100	0.00	1
RHCE	RHCE	ortholog_one2one	63.789	70.9333	100	0.00	1
							
U1							
PLXNA2	PLXNA2	ortholog_one2one	99.1095	99.1095	50	94.81	1
ZNF684	ZNF684	ortholog_one2one	81.5303	81.746	50	0.00	0
MRTO4	MRTO4	ortholog_one2many	96.2343	96.2343	100	0.00	1
TGM4							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	6.89655	4.7619		0.00	0
CCDC28B	CCDC28B	ortholog_one2one	99	99	75	0.00	1
							
							
FDPS	FDPS	ortholog_many2many	96.42	96.42	100	0.00	1
FDPS		ortholog_many2many	52.0286	96.4602	0	0.00	0
FDPS		ortholog_many2many	83.5322	88.1612	0	0.00	0
FDPS		ortholog_many2many	77.8043	92.3513	0	0.00	0
TNIK	TNIK	ortholog_one2one	99.0847	95.5147	75	97.23	1
CENPF							
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	74.1722	77.5087		0.00	0
EXO5	EXO5	ortholog_one2one	95.4424	92.4675	75	0.00	1
DENND2D	DENND2D	ortholog_one2one	95.7265	95.1168	100	0.00	1
Metazoa_SRP							
SUMF1	SUMF1	ortholog_one2one	83.376	84.2377	100	82.97	1
CLDN18	CLDN18	ortholog_one2one	97.318	97.318	50	31.88	0
							
CDC42	CDC42	ortholog_one2one	100	100	100	0.00	1
