Gene name	Macaque gene name	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	Macaque orthology confidence [0 low, 1 high]
TPRG1L	TPRG1L	ortholog_one2one	100	99.6324	25	100.00	1
ANKRD28	ANKRD28	ortholog_one2one	99.5366	99.169	100	100.00	1
U1	U1	ortholog_one2many	100	100		0.00	0
TRIM58	TRIM58	ortholog_one2one	99.1753	98.9712	100	100.00	1
U1	U1	ortholog_one2one	100	100		0.00	0
ACKR1	ACKR1	ortholog_one2one	98.5075	83.3333	100	100.00	1
SCARNA3	SCARNA3	ortholog_one2one	100	100		100.00	1
							
RNU7-8P	U7	ortholog_one2one	100	100		100.00	1
CD55	CD55	ortholog_one2one	95.2797	96.2897	75	100.00	1
U1							
U1							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
	S100A6	ortholog_one2one	37.037	100	100	100.00	0
U1	U1	ortholog_one2one	99.3056	99.3056		100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
U6	U6	ortholog_one2one	100	100		100.00	1
		ortholog_one2many	12.7072	13.8554	0	0.00	0
							
RBMS3	RBMS3	ortholog_one2one	79.0036	85.0575	100	96.43	1
U3	U3	ortholog_one2one	91.8919	91.8919		100.00	1
		ortholog_one2one	67.1827	99.7701	75	100.00	1
U1	U1	ortholog_one2one	99.3056	99.3056		100.00	1
U7							
PIGK	PIGK	ortholog_one2one	99.4962	93.6019	100	100.00	1
OR11L1	OR11L1	ortholog_one2one	98.7261	87.3239	100	100.00	1
							
STUM	STUM	ortholog_one2one	93.5714	57.7093	100	100.00	1
U1	U1	ortholog_one2one	99.3902	99.3902		100.00	1
U1							
							
							
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
U1							
OR9H1P	OR9H1P	ortholog_one2one	89.1975	99.3127	100	100.00	1
	PTPRF	ortholog_one2one	97.5919	40.146	100	100.00	0
CHIA	CHIA	ortholog_one2one	98.7234	98.7234	100	100.00	1
							
CADM3	CADM3	ortholog_one2one	93.4837	86.7442	100	100.00	1
CD58	CD58	ortholog_one2one	99.6	99.6	100	100.00	1
RNVU1-6							
							
KIFAP3	KIFAP3	ortholog_one2one	100	100	100	100.00	1
OR1C1	OR1C1	ortholog_one2one	99.373	99.373	100	100.00	1
							
							
	EFCAB14	ortholog_one2one	86.8687	99.768	100	100.00	1
ST6GALNAC5	ST6GALNAC5	ortholog_one2one	100	98.5207	100	100.00	1
ITPKB	ITPKB	ortholog_one2one	99.5767	100	100	100.00	1
RNU6-315P	U6	ortholog_one2one	98.1308	98.1308		100.00	1
							
OR14K1	OR14K1	ortholog_one2one	98.0892	98.0892	100	100.00	1
							
HJV	HJV	ortholog_one2one	99.7658	99.7658	100	100.00	1
U7	U7	ortholog_one2one	98.3871	98.3871		100.00	1
PAPPA2	PAPPA2	ortholog_one2one	99.7765	99.7765	50	100.00	1
OR14A2	OR14A2	ortholog_one2one	98.7261	98.7261	100	100.00	1
							
							
ARPC5	ARPC5	ortholog_one2one	39.6104	33.1522	100	100.00	0
ZBED2	ZBED2	ortholog_one2one	98.1651	98.1651	100	100.00	1
OR6F1	OR6F1	ortholog_one2one	99.3506	99.3506	100	100.00	1
MSTO1		ortholog_one2one	97.861	96.3158	50	100.00	1
							
		ortholog_one2many	44.7059	34.8624	0	0.00	0
							
		ortholog_one2one	91.3136	99.5381	100	100.00	1
FCGR3A	FCGR3	ortholog_one2many	99.278	99.278	100	100.00	1
							
RN7SL44P	Metazoa_SRP	ortholog_one2one	99.3399	99.3399		100.00	1
RNU6-161P	U6	ortholog_one2one	100	100		100.00	1
OR13G1	OR13G1	ortholog_one2one	98.6971	98.6971	100	100.00	1
							
HYI	HYI	ortholog_one2one	87.6667	90.6897	100	100.00	1
							
CATSPERE	CATSPERE	ortholog_one2one	92.372	93.0526	100	100.00	1
TXNIP	TXNIP	ortholog_one2one	100	100	100	100.00	1
							
							
AIM2	AIM2	ortholog_one2one	94.8276	96.2099	75	100.00	1
PRKCI	PRKCI	ortholog_one2one	99.4194	99.2754	100	100.00	1
		ortholog_one2one	99.2	99.2	100	100.00	1
							
							
		ortholog_one2one	81.8792	48.8	100	100.00	0
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
ST6GALNAC3	ST6GALNAC3	ortholog_one2one	99.0164	99.0164	100	100.00	1
PPT1	PPT1	ortholog_one2one	89.8507	99.0132	100	100.00	1
RNU6-817P	U6	ortholog_one2one	100	100		100.00	1
ALDH1L1	ALDH1L1	ortholog_one2one	97.1554	96.3124	100	100.00	1
PSEN2	PSEN2	ortholog_one2one	93.1393	100	100	100.00	1
CD96	CD96	ortholog_one2one	99.6485	99.6485	100	100.00	1
RNU6-481P	U6	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	98.2456	98.2456	100	100.00	1
POLR3GL	POLR3GL	ortholog_one2one	100	100	75	100.00	1
							
GCSAML	GCSAML	ortholog_one2one	57.3991	94.8148	100	100.00	1
							
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	97.0297	96.0784	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
CFAP126	CFAP126	ortholog_one2one	98.8701	98.8701	100	100.00	1
CHI3L2	CHI3L2	ortholog_one2one	96.9309	97.1795	100	100.00	1
ASB17	ASB17	ortholog_one2one	100	100	100	100.00	1
							
SKIL	SKIL	ortholog_one2one	93.8596	92.6407	100	100.00	1
							
RGL1	RGL1	ortholog_one2one	100	100	100	100.00	1
COQ8A	COQ8A	ortholog_one2one	100	100	100	100.00	1
RN7SL715P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
ATP1A1	ATP1A1	ortholog_one2one	94.9136	96.2999	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
ANKRD34A	ANKRD34A	ortholog_one2one	99.6644	59.879	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2many	38.7249	84.5361	50	0.00	0
		ortholog_one2many	25.1476	93.0131	50	0.00	0
		ortholog_one2many	11.098	91.2621	50	0.00	0
							
OR2C3	OR2C3	ortholog_one2one	99.1176	99.1176	100	100.00	1
TEX38	TEX38	ortholog_one2one	97	94.1748	100	100.00	1
CLDN11	CLDN11	ortholog_one2one	99.5169	99.5169	100	100.00	1
RN7SL130P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
OR2B11	OR2B11	ortholog_one2one	99.6855	99.6855	100	100.00	1
LIX1L	LIX1L	ortholog_one2one	100	67.6558	100	100.00	1
IFI16	IFI16	ortholog_one2one	91.9271	96.845	75	100.00	1
S100A8	S100A8	ortholog_one2one	100	100	100	100.00	1
MSH4	MSH4	ortholog_one2one	99.1444	99.1444	100	100.00	1
RNU7-123P	U7	ortholog_one2one	98.3607	98.3607		100.00	1
LRP8	LRP8	ortholog_one2one	99.7585	86.1314	100	100.00	1
SDHC							
							
							
RNU6-1284P	U6	ortholog_one2one	100	100		100.00	1
SLC7A14	SLC7A14	ortholog_one2one	95.3887	93.904	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
MIR885	mml-mir-885	ortholog_one2one	100	100		100.00	1
S100A12	S100A12	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	37	26.4286	0	0.00	0
CR2	CR2	ortholog_one2one	99.451	99.6334	100	100.00	1
MOB3C	MOB3C	ortholog_one2one	100	100	100	100.00	1
MEGF6	MEGF6	ortholog_one2one	83.6047	93.316	50	100.00	1
							
BTD	BTD	ortholog_one2one	99.4764	99.4764	100	100.00	1
							
RN7SL269P	Metazoa_SRP	ortholog_one2one	99.6743	99.6743		100.00	1
Metazoa_SRP							
RBM8A	RBM8A	ortholog_one2one	86.1702	93.1034	100	100.00	1
S100A9	S100A9	ortholog_one2one	100	100	100	100.00	1
DENND2D	DENND2D	ortholog_one2one	100	100	100	100.00	1
							
							
SLC35G2	SLC35G2	ortholog_one2one	99.7573	99.7573	100	100.00	1
NLRP3	NLRP3	ortholog_one2one	99.6135	99.6135	100	100.00	1
C3orf33	C2H3orf33	ortholog_one2one	99.6587	99.6587	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
APOBEC4	APOBEC4	ortholog_one2one	98.6226	98.6226	100	100.00	1
NTMT2	NTMT2	ortholog_one2one	100	100	100	100.00	1
MPZ	MPZ	ortholog_one2one	96.875	100	100	100.00	1
							
NECTIN3	NECTIN3	ortholog_one2one	100	100	75	100.00	1
							
							
PGLYRP4	PGLYRP4	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	98.6487	98.6487	100	100.00	1
PYHIN1	PYHIN1	ortholog_one2one	91.6667	86.2333	75	100.00	1
GORAB	GORAB	ortholog_one2one	92.8934	99.187	100	100.00	1
SLC6A11	SLC6A11	ortholog_one2one	80.2657	66.9304	100	100.00	1
	PCP4L1	ortholog_one2one	97.7273	97.7273	100	100.00	1
U3	U3	ortholog_one2one	98.9474	87.037		100.00	1
SZT2	SZT2	ortholog_one2one	99.7963	99.9126	100	100.00	1
SLC33A1	SLC33A1	ortholog_one2one	100	100	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	98.7179	98.7179		100.00	1
ASTN1	ASTN1	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	99.0826	99.0826	100	100.00	1
PEX11B	PEX11B	ortholog_one2one	99.6377	99.6377	100	100.00	1
RNU6-160P	U6	ortholog_one2one	100	100		100.00	1
NCK1	NCK1	ortholog_one2one	100	100	75	100.00	1
							
MAB21L3	MAB21L3	ortholog_one2one	99.7238	99.7238	100	100.00	1
OR6N2	OR6N2	ortholog_one2one	100	100	100	100.00	1
ZNF496	ZNF496	ortholog_one2one	100	100	100	100.00	1
COLGALT2	COLGALT2	ortholog_one2one	100	100	100	100.00	1
PGLYRP3	PGLYRP3	ortholog_one2one	99.7067	99.7067	100	100.00	1
CEPT1	CEPT1	ortholog_one2one	91.8919	98.0769	100	100.00	1
CAP1	CAP1	ortholog_one2one	100	100	100	100.00	1
RPL22L1	RPL22L1	ortholog_one2one	81.9444	96.7213	100	100.00	1
MKNK1	MKNK1	ortholog_one2one	72.9293	77.3019	100	100.00	1
RNU1-30P	U1	ortholog_one2one	100	100		100.00	1
	ITGB3BP	ortholog_one2one	64.0394	89.9654	100	100.00	1
OR6N1	OR6N1	ortholog_one2one	100	100	100	100.00	1
PRRX1	PRRX1	ortholog_one2one	100	100	100	100.00	1
U6	U6	ortholog_one2one	100	100		100.00	1
							
							
SLC22A15	SLC22A15	ortholog_one2one	99.8131	97.6234	100	100.00	1
DAP3	DAP3	ortholog_one2one	95.1493	99.2218	75	100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
OR6K6	OR6K6	ortholog_one2one	99.7085	99.7085	100	100.00	1
IL20RB	IL20RB	ortholog_one2one	99.6785	99.6785	50	100.00	1
CDC42BPA	CDC42BPA	ortholog_one2one	99.8899	98.3198	100	100.00	1
							
							
GMPS	GMPS	ortholog_one2one	98.7013	96.0674	100	100.00	1
		ortholog_one2one	35.5828	56.3107	0	0.00	0
		ortholog_one2one	99.0991	99.0991	100	100.00	1
		ortholog_one2one	99.4845	91.0377	100	100.00	1
ACADM	ACADM	ortholog_one2one	100	100	100	100.00	1
SOX14							
							
OR6K3	OR6K3	ortholog_one2one	99.0476	99.0476	100	100.00	1
EIF5A2	EIF5A2	ortholog_one2one	64.2857	100	100	100.00	1
							
							
ZNF124	ZNF124	ortholog_one2one	82.5714	100	100	100.00	1
							
		ortholog_one2one	99.1936	99.1936	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	75.6219	51.5254	0	0.00	0
PRR9	PRR9	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	100	100		100.00	1
MROH9	MROH9	ortholog_one2one	99.8839	99.768	100	100.00	1
	NHLH2	ortholog_one2one	35.6828	60	100	100.00	0
							
CR1	CR1	ortholog_one2one	99.3157	99.559	100	100.00	1
SLC6A1	SLC6A1	ortholog_one2one	98.5197	100	100	100.00	1
RNU1-70P	U1	ortholog_one2one	99.3902	99.3902		100.00	1
							
HACL1	HACL1	ortholog_one2one	97.9239	92.4837	100	100.00	1
ITGA10	ITGA10	ortholog_one2one	94.7154	99.8286	100	100.00	1
		ortholog_one2one	99.1379	99.1379	100	100.00	1
							
NR1I3	NR1I3	ortholog_one2one	92.6471	89.2351	100	100.00	1
CLDN18	CLDN18	ortholog_one2one	100	100	50	100.00	1
LRIF1	LRIF1	ortholog_one2one	99.8682	99.7368	75	100.00	1
							
SPTA1	SPTA1	ortholog_one2one	99.6281	99.6281	100	100.00	1
CASQ2	CASQ2	ortholog_one2one	99.7758	99.7758	100	100.00	1
		ortholog_one2many	56.3107	57.7114	0	0.00	0
SLC41A3	SLC41A3	ortholog_one2one	94.9318	100	75	100.00	1
U3	U3	ortholog_one2one	100	100		100.00	1
MFSD2A	MFSD2A	ortholog_one2one	97.6059	100	100	100.00	1
SLC2A2	SLC2A2	ortholog_one2one	99.2352	99.0458	100	100.00	1
FMO3	FMO3	ortholog_one2one	99.2481	99.2481	100	100.00	1
	ZNF669	ortholog_one2one	89.8477	92.9134	100	99.52	1
							
							
ZCWPW2	ZCWPW2	ortholog_one2one	98.3146	98.3146	100	100.00	1
DPPA4	DPPA4	ortholog_one2one	99.6678	99.6678	100	100.00	1
TSEN15	TSEN15	ortholog_one2one	72.3164	74.8538	100	100.00	1
SPRR3	SPRR3	ortholog_one2one	100	100	100	100.00	1
ZNF670	ZNF670	ortholog_one2one	99.2288	99.2288	100	100.00	1
							
		ortholog_one2one	52.6531	85.7143	100	100.00	1
	DPPA2	ortholog_one2one	99.6644	99.6644	100	100.00	1
ALG6	ALG6	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	99.0683	99.0683	100	100.00	1
	IVL	ortholog_one2one	65.9574	58.2463	100	100.00	1
DZIP1L	DZIP1L	ortholog_one2one	82.0237	82.0237	50	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
AZI2	AZI2	ortholog_one2one	99.7462	99.7462	100	100.00	1
RNU6-1236P	U6	ortholog_one2one	100	100		100.00	1
VANGL1	VANGL1	ortholog_one2one	95.9924	94.0187	100	100.00	1
		ortholog_one2one	100	98.1132	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
SMCP	SMCP	ortholog_one2one	100	100	100	100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
							
							
U7	U7	ortholog_one2one	100	100		100.00	1
RN7SL654P	Metazoa_SRP	ortholog_one2one	99.6575	99.6575		100.00	1
FMO2	FMO2	ortholog_one2one	99.8131	99.2565	100	100.00	1
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
C3orf85	C2H3orf85	ortholog_one2one	100	100	100	100.00	1
							
FOXD3	FOXD3	ortholog_one2one	98.7421	98.5356	100	100.00	1
U7	U7	ortholog_one2one	100	100		100.00	1
KCNAB1	KCNAB1	ortholog_one2one	100	100	100	100.00	1
	LCE1F	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	99.2537	99.2537		100.00	1
MYCL	MYCL	ortholog_one2one	93.3085	63.7056	100	100.00	1
C1orf21	C1H1orf21	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	69.7674	76.9231		0.00	0
RN7SL420P							
LCE1C	LCE1C	ortholog_one2one	93.2203	100	100	100.00	1
	CMC1	ortholog_one2one	79.5455	99.0566	100	100.00	1
		ortholog_one2one	99.3333	98.6755	75	100.00	1
OR10Z1	OR10Z1	ortholog_one2one	98.722	98.722	100	100.00	1
NGF	NGF	ortholog_one2one	93.8511	98.6395	100	100.00	1
							
		ortholog_one2many	100	100	100	100.00	1
		ortholog_one2many	100	100	100	100.00	1
ATG4C	ATG4C	ortholog_one2one	91.4847	88.3966	100	100.00	1
							
CD53	CD53	ortholog_one2one	92.7481	92.7481	75	100.00	1
							
KNCN	KNCN	ortholog_one2one	66.9355	63.3588	100	100.00	1
							
OR6Y1	OR6Y1	ortholog_one2one	58.0442	56.6154	100	97.80	1
							
							
TSPAN2	TSPAN2	ortholog_one2one	51.7007	55.4745	100	100.00	1
EOMES	EOMES	ortholog_one2one	100	58.3215	100	100.00	1
							
FMO1	FMO1	ortholog_one2one	99.812	99.812	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	82.906	38.6454		0.00	0
ADSS2	ADSS2	ortholog_one2one	98.2103	96.2719	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	99.0196	99.0196		100.00	1
ROPN1B	ROPN1B	ortholog_one2one	100	100	50	100.00	1
HRH1	HRH1	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	99.0385	98.0952	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
							
							
		ortholog_one2many	92.9825	37.0629	0	0.00	0
MORC1							
		ortholog_one2one	99.6241	88.6288	100	100.00	1
KPRP	KPRP	ortholog_one2one	99.6546	99.6546	100	100.00	1
RNU1-96P	U1	ortholog_one2one	100	100		100.00	1
TRIT1	TRIT1	ortholog_one2one	95.7447	96.3597	75	100.00	1
EDEM3	EDEM3	ortholog_one2one	100	95.4641	100	100.00	1
							
OR10R2							
SPMIP3	SPMIP3	ortholog_one2one	100	100	100	100.00	1
							
CR1L	CR1L	ortholog_one2one	98.594	98.594	100	100.00	1
							
COLQ							
							
TSHB	TSHB	ortholog_one2one	100	100	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
OSBPL11	OSBPL11	ortholog_one2one	97.017	89.8684	50	100.00	1
SNORD45B	SNORD45B	ortholog_one2one	100	100		100.00	1
							
DBR1	DBR1	ortholog_one2one	91.5254	89.3382	100	100.00	1
OR10K2	OR10K2	ortholog_one2one	99.359	99.359	100	100.00	1
SNORD45A	SNORD45A	ortholog_one2one	100	100		100.00	1
FAAH	UQCRH	ortholog_one2one	90.8463	53.7832	50	100.00	1
							
SNORD45C	SNORD45C	ortholog_one2one	100	100		100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	97.9167	97.9167		100.00	1
							
		ortholog_one2one	98.0392	90.9091	100	100.00	1
		ortholog_one2many	39.2157	10.989	0	0.00	0
		ortholog_many2many	75.4717	11.3314	0	0.00	0
		ortholog_many2many	81.1321	17.0635	0	0.00	0
		ortholog_many2many	77.3585	38.3178	0	0.00	0
		ortholog_one2one	97.9167	97.9167	100	100.00	1
DOCK7	DOCK7	ortholog_one2one	99.8132	99.72	100	100.00	1
							
		ortholog_one2many	94.4631	65.6177	0	0.00	0
SYCP1	SYCP1	ortholog_one2one	99.8975	99.8975	100	100.00	1
KCNA3	KCNA3	ortholog_one2one	100	82.6087	75	100.00	1
MIR488	mml-mir-488	ortholog_one2one	100	100		100.00	1
							
							
TNIK	TNIK	ortholog_one2one	95.6586	99.1609	100	100.00	1
BRINP2	BRINP2	ortholog_one2one	99.8723	99.8723	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
DMBX1	DMBX1	ortholog_one2one	96.8085	96.5517	75	100.00	1
AHCTF1	AHCTF1	ortholog_one2one	99.6909	96.661	100	100.00	1
		ortholog_one2one	98.9247	98.9247	100	100.00	1
ATG7	ATG7	ortholog_one2one	93.557	90.5195	100	100.00	1
							
		ortholog_one2many	44.9153	40.458	0	0.00	0
CD1E	CD1E	ortholog_one2one	99.0847	99.0847	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.1379	99.1379		100.00	1
							
KCNA2	KCNA2	ortholog_one2one	85.1124	60.7214	50	100.00	1
RN7SL148P	Metazoa_SRP	ortholog_one2one	99.1597	99.1597		100.00	1
	FAAH	ortholog_one2one	79.1531	73.8602	50	100.00	1
SLC44A5	SLC44A5	ortholog_one2one	97.3501	97.0793	100	100.00	1
RN7SL110P	Metazoa_SRP	ortholog_one2one	99.2857	99.2857		100.00	1
Metazoa_SRP							
							
SNX4	SNX4	ortholog_one2one	99.7778	99.7778	50	100.00	1
SSR3	SSR3	ortholog_one2one	100	100	100	100.00	1
CD46	CD46	ortholog_one2one	99.4792	99.4792	100	100.00	1
SIKE1	SIKE1	ortholog_one2one	100	98.1043	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	98.3471	98.3471		100.00	1
EAF1	EAF1	ortholog_one2one	75.07	100	100	100.00	1
LCE5A	LCE5A	ortholog_one2one	100	100	100	100.00	1
ZBTB18	ZBTB18	ortholog_one2one	100	100	100	100.00	1
							
SEC16B	SEC16B	ortholog_one2one	99.9057	99.9057	100	100.00	1
	BMP8B	ortholog_one2one	99.75	99.2537	75	100.00	1
							
KCNA10	KCNA10	ortholog_one2one	99.2172	99.2172	100	100.00	1
FMO4	FMO4	ortholog_one2one	99.8208	99.8208	100	100.00	1
U6	U6	ortholog_one2one	100	100		100.00	1
SLC4A7	SLC4A7	ortholog_one2one	98.6497	100	100	100.00	1
TIPARP	TIPARP	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	100	97.619	100	100.00	1
CRNN	CRNN	ortholog_one2one	95.6863	98.7854	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
ANKRD35							
PROK1	PROK1	ortholog_one2one	99.3711	99.3711	100	100.00	1
U6	U6	ortholog_one2one	100	100		100.00	1
							
		ortholog_one2one	99.1736	99.1736	100	100.00	1
		ortholog_one2one	100	100		100.00	1
	FLG2	ortholog_one2one	53.2696	95.2403	100	100.00	1
NSUN4							
METTL6	METTL6	ortholog_one2one	100	99.2958	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
FLG							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
U6	U6	ortholog_one2one	100	100		100.00	1
	SZRD1	ortholog_one2one	44.6746	100	50	100.00	0
PRRC2C	PRRC2C	ortholog_one2one	99.2239	92.8102	100	100.00	1
LAMTOR5	LAMTOR5	ortholog_one2one	98.2249	98.2249	100	100.00	1
							
		ortholog_one2one	13.5849	37.8947	0	0.00	0
ARMC8	ARMC8	ortholog_one2one	91.6901	98.786	100	100.00	1
HRNR							
TOMM40L	TOMM40L	ortholog_one2many	100	100	0	94.59	1
TOMM40L	TOMM40L	ortholog_one2many	100	100	100	100.00	1
RNU6-454P	U6	ortholog_one2one	100	100		100.00	1
CD1B	CD1B	ortholog_one2one	51.0067	46.2475	100	100.00	0
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
LEKR1	LEKR1	ortholog_one2one	99.4228	99.4228	100	100.00	1
NIBAN1	NIBAN1	ortholog_one2one	99.0302	95.829	100	100.00	1
RPTN	RPTN	ortholog_one2one	80.6391	97.3893	100	100.00	1
PPIE	PPIE	ortholog_one2one	93.6877	76.4228	50	100.00	1
		ortholog_one2one	100	100		100.00	1
PIAS3							
CSDE1	CSDE1	ortholog_one2one	97.9493	97.8313	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.661	99.661		100.00	1
AKT3	AKT3	ortholog_one2one	100	100	100	100.00	1
RNU6-232P							
U6	U6	ortholog_one2one	99.0385	99.0385		100.00	1
SH3BP5	SH3BP5	ortholog_one2one	98.9011	84.2697	100	100.00	1
VGLL4	VGLL4	ortholog_one2one	89.3471	46.5116	100	100.00	0
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	89.5705	88.7538		100.00	1
U3	U3	ortholog_one2one	99.4819	99.4819		100.00	1
RNU6-503P							
Metazoa_SRP							
	mml-mir-551a	ortholog_one2many	100	100		0.00	0
	mml-mir-551a	ortholog_one2many	100	100		100.00	1
MIR29C	MIR29C	ortholog_one2one	100	100		100.00	1
MYOCOS	MYOCOS	ortholog_one2one	100	100	100	100.00	1
TCHHL1	TCHHL1	ortholog_one2one	94.5556	99.2999	100	100.00	1
RASAL2	RASAL2	ortholog_one2one	95.8841	98.2812	100	100.00	1
GUCA1C	GUCA1C	ortholog_one2one	99.5261	100	100	100.00	1
APOA2	APOA2	ortholog_one2one	75.7576	100	100	100.00	1
ARHGEF16	ARHGEF16	ortholog_one2one	99.5769	99.5769	50	100.00	1
MYOC	MYOC	ortholog_one2one	96.8317	99.5927	100	100.00	1
		ortholog_one2one	99.5215	97.1963	100	100.00	1
ASH1L	ASH1L	ortholog_one2one	99.7305	99.8988	75	100.00	1
MIR29B2	mml-mir-29b-2	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	99.2308	99.2308		100.00	1
RNU7-121P	U7	ortholog_one2one	100	100		100.00	1
LRRC41	LRRC41	ortholog_one2one	99.8768	99.8768	50	100.00	1
		ortholog_one2one	100	100		100.00	1
							
NUDT17							
5S_rRNA	5S_rRNA	ortholog_one2one	100	100		100.00	1
RNU6-622P	U6	ortholog_one2one	99.0654	99.0654		100.00	1
	S100A11	ortholog_one2many	100	100	0	0.00	0
	S100A11	ortholog_one2many	100	100	100	100.00	1
U7	U7	ortholog_one2one	100	100		100.00	1
SLC16A4	SLC16A4	ortholog_one2one	99.5885	99.5885	100	100.00	1
HPCAL4	HPCAL4	ortholog_one2one	100	100	100	100.00	1
CD1C	CD1C	ortholog_one2one	99.0937	98.7952	100	100.00	1
		ortholog_one2one	99.1597	99.1597	100	100.00	1
TAMM41	TAMM41	ortholog_one2one	70.8145	92.8783	100	100.00	1
							
ANGPTL3	ANGPTL3	ortholog_one2one	99.5652	96.2185	100	100.00	1
TRAT1	TRAT1	ortholog_one2one	98.9305	98.9305	100	100.00	1
VAMP4	VAMP4	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	99.0566	99.0566	100	100.00	1
NT5C1A	NT5C1A	ortholog_one2one	100	100	100	100.00	1
							
		ortholog_one2one	100	100	75	100.00	1
USP1	USP1	ortholog_one2one	98.8665	100	100	100.00	1
ZNF148	ZNF148	ortholog_one2one	99.7481	99.7481	100	100.00	1
RNF2	RNF2	ortholog_one2one	100	100	100	100.00	1
CAPN7	CAPN7	ortholog_one2one	89.3054	99.631	100	100.00	1
LHX8	LHX8	ortholog_one2one	93.1217	98.8764	100	100.00	1
S100A10	S100A10	ortholog_one2one	84.375	47.5771	100	100.00	0
SPATA21	SPATA21	ortholog_one2one	95.9337	91.523	25	100.00	1
HEYL	HEYL	ortholog_one2one	100	68.7631	100	100.00	1
FCER1G	FCER1G	ortholog_one2one	63.3929	82.5581	100	100.00	1
PRDM16	PRDM16	ortholog_one2one	98.978	98.6677	100	100.00	1
MED8	MED8	ortholog_one2one	87.25	92.328	100	100.00	1
POLR3C	POLR3C	ortholog_one2one	98.5019	97.7695	100	100.00	1
							
RETNLB	RETNLB	ortholog_one2one	99.0991	99.0991	75	100.00	1
RN7SL147P	Metazoa_SRP	ortholog_one2one	98.6622	98.6622		100.00	1
							
JMJD4	JMJD4	ortholog_one2one	99.784	99.784	100	100.00	1
KANK4	KANK4	ortholog_one2one	99.6979	99.6979	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
NME9	NME9	ortholog_one2one	99.697	99.697	100	100.00	1
							
METTL13	METTL13	ortholog_one2one	99.5708	99.5708	100	100.00	1
		ortholog_one2one	96.6667	97.479	75	100.00	1
CD1D	CD1D	ortholog_one2one	99.1098	99.1098	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6487	98.6487		100.00	1
PABPC4	PABPC4	ortholog_one2one	100	100	100	100.00	1
